Orthogroup	Stichodactyla_haddoni_longest_pep	Heterodactyla_longest_pep
OG0006709	Shad_tr16728_c0_g1_i6.p1	Hetdac_DN6490_c0_g1_i2.p1
OG0006710	Shad_tr11919_c1_g1_i3.p1	Hetdac_DN4725_c0_g1_i1.p1
OG0006711	Shad_tr1487_c0_g1_i4.p1	Hetdac_DN57169_c0_g1_i1.p1
OG0006712	Shad_tr39905_c0_g1_i1.p1	Hetdac_DN10915_c0_g1_i1.p1
OG0006713	Shad_tr24777_c0_g1_i11.p1	Hetdac_DN22392_c0_g1_i1.p1
OG0006714	Shad_tr3231_c1_g1_i3.p1	Hetdac_DN363_c4_g1_i3.p1
OG0006715	Shad_tr14035_c0_g1_i1.p1	Hetdac_DN10142_c0_g1_i2.p1
OG0006717	Shad_tr5204_c0_g1_i3.p1	Hetdac_DN2797_c0_g1_i1.p1
OG0006718	Shad_tr39379_c0_g1_i1.p1, Shad_tr39379_c0_g2_i1.p1	Hetdac_DN85454_c0_g1_i1.p1
OG0006719	Shad_tr790_c3_g2_i1.p1	Hetdac_DN9176_c0_g1_i1.p1
OG0006720	Shad_tr1584_c1_g1_i1.p1	Hetdac_DN1381_c0_g1_i4.p1
OG0006721	Shad_tr24766_c0_g1_i18.p1	Hetdac_DN4073_c0_g1_i3.p1
OG0006722	Shad_tr1890_c0_g1_i3.p1	Hetdac_DN2084_c0_g1_i1.p1
OG0006723	Shad_tr17961_c1_g1_i3.p1	Hetdac_DN4990_c0_g1_i2.p1
OG0006724	Shad_tr1027_c3_g1_i2.p1	Hetdac_DN2991_c0_g1_i1.p1
OG0006725	Shad_tr26108_c0_g1_i7.p1	Hetdac_DN4032_c0_g1_i1.p1
OG0006726	Shad_tr6945_c0_g2_i1.p1	Hetdac_DN12936_c0_g1_i1.p1
OG0006727	Shad_tr25861_c0_g1_i2.p1	Hetdac_DN18889_c0_g1_i1.p1, Hetdac_DN6746_c0_g1_i1.p1
OG0006728	Shad_tr3122_c2_g1_i1.p1	Hetdac_DN31307_c0_g1_i1.p1
OG0006729	Shad_tr3186_c0_g1_i9.p1	Hetdac_DN6028_c0_g1_i4.p1
OG0006730	Shad_tr5987_c0_g1_i2.p1	Hetdac_DN2485_c0_g1_i1.p1
OG0006731	Shad_tr21378_c0_g1_i10.p1	Hetdac_DN17887_c0_g1_i1.p1
OG0006732	Shad_tr19893_c1_g1_i1.p1	Hetdac_DN64595_c0_g1_i1.p1
OG0006733	Shad_tr15753_c0_g1_i7.p1	Hetdac_DN14463_c0_g1_i1.p1
OG0006734	Shad_tr13510_c0_g1_i1.p1	Hetdac_DN6601_c0_g1_i1.p1
OG0006735	Shad_tr11775_c3_g1_i1.p1	Hetdac_DN9840_c0_g1_i5.p1
OG0006736	Shad_tr70980_c0_g1_i1.p1	Hetdac_DN22649_c0_g1_i1.p1
OG0006737	Shad_tr13532_c0_g1_i1.p1	Hetdac_DN5306_c0_g1_i3.p1
OG0006738	Shad_tr17998_c0_g1_i1.p1	Hetdac_DN7540_c0_g1_i2.p1
OG0006739	Shad_tr5596_c0_g1_i7.p1	Hetdac_DN370_c1_g1_i1.p1
OG0006740	Shad_tr7828_c0_g1_i1.p1	Hetdac_DN12587_c3_g1_i1.p1
OG0006741	Shad_tr1276_c3_g1_i2.p1	Hetdac_DN17567_c0_g1_i1.p1
OG0006742	Shad_tr19080_c1_g1_i4.p1	Hetdac_DN5780_c0_g1_i12.p1
OG0006743	Shad_tr22150_c0_g1_i1.p1, Shad_tr64105_c0_g1_i1.p1	Hetdac_DN40333_c0_g1_i3.p1
OG0006744	Shad_tr7699_c7_g1_i1.p1	Hetdac_DN66608_c0_g1_i1.p1
OG0006745	Shad_tr6975_c0_g1_i1.p1	Hetdac_DN6484_c0_g1_i1.p1
OG0006746	Shad_tr6898_c0_g1_i6.p1	Hetdac_DN24533_c0_g1_i2.p1
OG0006747	Shad_tr24029_c0_g1_i18.p1	Hetdac_DN2202_c0_g1_i3.p1
OG0006748	Shad_tr165_c11_g1_i4.p1	Hetdac_DN3017_c0_g1_i2.p1
OG0006749	Shad_tr11283_c4_g1_i1.p1	Hetdac_DN3773_c0_g1_i1.p1
OG0006750	Shad_tr3833_c0_g3_i2.p1	Hetdac_DN55_c0_g1_i1.p1
OG0006751	Shad_tr2385_c1_g2_i3.p1	Hetdac_DN10352_c0_g1_i3.p1
OG0006752	Shad_tr1253_c2_g2_i1.p1	Hetdac_DN3805_c0_g1_i1.p1
OG0006753	Shad_tr3324_c0_g1_i34.p1	Hetdac_DN8668_c0_g1_i2.p1
OG0006754	Shad_tr24306_c2_g1_i1.p1	Hetdac_DN6053_c0_g1_i2.p1
OG0006755	Shad_tr4743_c0_g1_i9.p1	Hetdac_DN8653_c0_g1_i3.p1
OG0006756	Shad_tr16546_c1_g1_i2.p1	Hetdac_DN21445_c0_g1_i1.p1
OG0006757	Shad_tr30528_c0_g1_i5.p1	Hetdac_DN1626_c0_g1_i2.p1
OG0006758	Shad_tr5605_c0_g1_i21.p1	Hetdac_DN1964_c0_g1_i2.p1
OG0006759	Shad_tr9883_c1_g1_i8.p1	Hetdac_DN1881_c0_g1_i3.p1
OG0006760	Shad_tr8104_c0_g1_i1.p1	Hetdac_DN5138_c0_g1_i4.p1
OG0006761	Shad_tr12926_c0_g1_i4.p1	Hetdac_DN24926_c0_g1_i2.p1
OG0006763	Shad_tr93665_c0_g1_i1.p1	Hetdac_DN40960_c0_g1_i1.p1
OG0006763	Shad_tr28760_c0_g1_i1.p1	Hetdac_DN21005_c0_g1_i1.p1
OG0006764	Shad_tr1396_c0_g1_i4.p1	Hetdac_DN7903_c0_g1_i2.p1
OG0006765	Shad_tr13537_c1_g1_i5.p1	Hetdac_DN7868_c0_g1_i2.p1
OG0006766	Shad_tr8058_c0_g1_i9.p1	Hetdac_DN849_c0_g1_i3.p1
OG0006767	Shad_tr2579_c0_g1_i3.p1	Hetdac_DN5754_c0_g1_i1.p1
OG0006768	Shad_tr7084_c0_g1_i1.p1	Hetdac_DN2590_c0_g1_i1.p1
OG0006769	Shad_tr47500_c0_g1_i1.p1	Hetdac_DN4482_c0_g1_i1.p1
OG0006770	Shad_tr104807_c0_g1_i1.p1	Hetdac_DN66513_c0_g1_i1.p1
OG0006771	Shad_tr7877_c0_g3_i9.p1	Hetdac_DN7939_c3_g1_i1.p1
OG0006772	Shad_tr14057_c0_g1_i4.p1	Hetdac_DN7308_c0_g1_i1.p1
OG0006773	Shad_tr3853_c1_g1_i3.p1	Hetdac_DN4466_c0_g1_i4.p1
OG0006774	Shad_tr12951_c0_g1_i2.p1	Hetdac_DN14997_c0_g1_i1.p1
OG0006775	Shad_tr35923_c0_g1_i7.p1	Hetdac_DN2456_c0_g1_i10.p1
OG0006776	Shad_tr4877_c0_g1_i10.p1	Hetdac_DN21172_c0_g1_i1.p1
OG0006777	Shad_tr9329_c0_g1_i7.p1	Hetdac_DN7424_c0_g1_i1.p1
OG0006778	Shad_tr11111_c1_g1_i7.p1	Hetdac_DN12195_c0_g1_i4.p1
OG0006779	Shad_tr47592_c0_g1_i1.p1	Hetdac_DN16077_c0_g1_i6.p1
OG0006780	Shad_tr11933_c0_g2_i10.p1	Hetdac_DN4632_c0_g1_i8.p1
OG0006781	Shad_tr16239_c4_g1_i2.p1	Hetdac_DN6934_c0_g1_i2.p1
OG0006782	Shad_tr23453_c0_g1_i2.p1	Hetdac_DN7555_c0_g1_i1.p1
OG0006783	Shad_tr39630_c0_g1_i3.p1	Hetdac_DN2759_c0_g1_i2.p1
OG0006784	Shad_tr6927_c0_g2_i12.p1	Hetdac_DN9398_c0_g1_i4.p1
OG0006785	Shad_tr12386_c0_g1_i1.p1	Hetdac_DN444_c0_g1_i2.p1
OG0006786	Shad_tr873_c0_g1_i1.p1	Hetdac_DN1652_c0_g1_i1.p1
OG0006787	Shad_tr542_c0_g2_i3.p1	Hetdac_DN21909_c0_g1_i1.p1
OG0006788	Shad_tr7759_c1_g1_i1.p1	Hetdac_DN1172_c0_g1_i1.p1
OG0006789	Shad_tr305_c9_g1_i1.p1	Hetdac_DN2120_c0_g1_i1.p1
OG0006790	Shad_tr3113_c0_g2_i1.p1	Hetdac_DN30257_c0_g1_i1.p1
OG0006791	Shad_tr21645_c0_g1_i4.p1	Hetdac_DN27008_c0_g1_i1.p1
OG0006792	Shad_tr945_c0_g1_i1.p1	Hetdac_DN2786_c0_g1_i7.p1
OG0006793	Shad_tr9539_c4_g1_i2.p1	Hetdac_DN4527_c0_g1_i2.p1
OG0006794	Shad_tr21216_c0_g1_i3.p1	Hetdac_DN6749_c0_g1_i1.p1
OG0006795	Shad_tr4287_c1_g1_i1.p1	Hetdac_DN13298_c0_g1_i1.p1
OG0006796	Shad_tr19369_c0_g1_i1.p1	Hetdac_DN8057_c0_g1_i1.p1
OG0006797	Shad_tr10994_c0_g4_i1.p1	Hetdac_DN975_c0_g1_i1.p1
OG0006798	Shad_tr6604_c0_g1_i1.p1	Hetdac_DN24173_c0_g1_i1.p1
OG0006799	Shad_tr8158_c0_g1_i1.p1	Hetdac_DN80532_c0_g1_i1.p1
OG0006800	Shad_tr13322_c0_g1_i4.p1	Hetdac_DN4109_c0_g1_i2.p1
OG0006801	Shad_tr25301_c0_g1_i1.p1	Hetdac_DN87839_c0_g1_i1.p1
OG0006802	Shad_tr2846_c0_g3_i3.p1	Hetdac_DN15850_c0_g1_i1.p1
OG0006803	Shad_tr41023_c0_g1_i1.p1	Hetdac_DN6657_c0_g1_i1.p1
OG0006804	Shad_tr22137_c0_g2_i1.p1	Hetdac_DN25577_c0_g1_i1.p1
OG0006805	Shad_tr61342_c0_g1_i1.p1	Hetdac_DN1188_c0_g1_i3.p1
OG0006806	Shad_tr16957_c0_g2_i1.p1	Hetdac_DN10536_c0_g1_i2.p1
OG0006806	Shad_tr16957_c0_g1_i15.p1	Hetdac_DN14856_c0_g1_i2.p1
OG0006807	Shad_tr23990_c0_g1_i1.p1	Hetdac_DN13721_c0_g1_i1.p1
OG0006808	Shad_tr10231_c0_g2_i3.p1	Hetdac_DN31430_c0_g1_i1.p1, Hetdac_DN14044_c0_g1_i2.p1
OG0006809	Shad_tr2892_c2_g2_i4.p1	Hetdac_DN2045_c0_g1_i1.p1
OG0006810	Shad_tr89684_c0_g1_i1.p1	Hetdac_DN21546_c0_g1_i1.p1
OG0006811	Shad_tr27717_c0_g2_i3.p1	Hetdac_DN13629_c0_g1_i1.p1
OG0006812	Shad_tr15516_c0_g1_i1.p1	Hetdac_DN14699_c0_g1_i1.p1
OG0006813	Shad_tr551_c6_g1_i2.p1	Hetdac_DN3629_c0_g1_i1.p1
OG0006814	Shad_tr41114_c0_g1_i9.p1	Hetdac_DN7742_c0_g1_i6.p1
OG0006815	Shad_tr3581_c0_g1_i1.p1	Hetdac_DN2721_c0_g1_i1.p1
OG0006816	Shad_tr5057_c0_g1_i2.p1	Hetdac_DN14108_c0_g1_i3.p1
OG0006817	Shad_tr2458_c2_g1_i8.p1	Hetdac_DN3350_c1_g1_i1.p1
OG0006818	Shad_tr6105_c0_g1_i1.p1	Hetdac_DN59819_c0_g1_i1.p1
OG0006819	Shad_tr7815_c1_g1_i1.p1	Hetdac_DN2411_c0_g1_i1.p1
OG0006820	Shad_tr11546_c0_g2_i2.p1	Hetdac_DN11735_c0_g1_i4.p1
OG0006821	Shad_tr4393_c1_g1_i5.p1	Hetdac_DN12555_c0_g1_i1.p1
OG0006822	Shad_tr1258_c0_g1_i2.p1	Hetdac_DN3668_c0_g1_i1.p1
OG0006823	Shad_tr15716_c0_g1_i9.p1	Hetdac_DN13973_c0_g1_i2.p1
OG0006824	Shad_tr13097_c0_g2_i2.p1	Hetdac_DN6386_c0_g1_i1.p1
OG0006825	Shad_tr20725_c0_g1_i1.p1	Hetdac_DN9400_c0_g2_i1.p1
OG0006826	Shad_tr9818_c0_g1_i1.p1	Hetdac_DN87343_c0_g1_i1.p1
OG0006827	Shad_tr11007_c1_g1_i2.p1	Hetdac_DN87352_c0_g1_i1.p1
OG0006828	Shad_tr8018_c0_g2_i2.p1	Hetdac_DN20174_c0_g1_i2.p1
OG0006829	Shad_tr23205_c0_g4_i1.p1	Hetdac_DN8842_c0_g1_i1.p1
OG0006830	Shad_tr7058_c0_g1_i5.p1	Hetdac_DN1224_c0_g1_i5.p2
OG0006831	Shad_tr14164_c0_g2_i3.p1	Hetdac_DN17608_c0_g1_i2.p1
OG0006832	Shad_tr63254_c0_g1_i1.p1	Hetdac_DN13984_c0_g1_i1.p1
OG0006833	Shad_tr12294_c0_g1_i2.p1	Hetdac_DN30999_c0_g1_i2.p1
OG0006834	Shad_tr5331_c0_g1_i4.p1	Hetdac_DN44764_c0_g1_i1.p1
OG0006835	Shad_tr7124_c0_g1_i5.p1	Hetdac_DN1439_c0_g1_i1.p1
OG0006836	Shad_tr4777_c0_g1_i5.p1	Hetdac_DN8790_c0_g1_i2.p1
OG0006837	Shad_tr13957_c0_g1_i1.p1	Hetdac_DN45833_c0_g1_i1.p1
OG0006838	Shad_tr634_c1_g1_i2.p1	Hetdac_DN3874_c0_g1_i1.p1
OG0006839	Shad_tr45613_c0_g2_i1.p1	Hetdac_DN12645_c0_g1_i1.p1
OG0006840	Shad_tr801_c0_g1_i12.p1	Hetdac_DN10830_c0_g1_i1.p1
OG0006841	Shad_tr15698_c1_g1_i1.p1	Hetdac_DN8686_c0_g1_i1.p1
OG0006842	Shad_tr818_c4_g2_i4.p1, Shad_tr10231_c1_g2_i5.p1	Hetdac_DN8953_c0_g1_i3.p1
OG0006844	Shad_tr5911_c1_g1_i2.p1	Hetdac_DN7783_c0_g1_i2.p1
OG0006845	Shad_tr19651_c0_g1_i1.p1	Hetdac_DN84316_c0_g1_i1.p1
OG0006845	Shad_tr19651_c0_g2_i5.p1	Hetdac_DN68365_c0_g1_i1.p1
OG0006846	Shad_tr39527_c0_g1_i1.p1	Hetdac_DN9527_c0_g1_i1.p1
OG0006847	Shad_tr81216_c0_g1_i1.p1, Shad_tr45638_c0_g1_i2.p1	Hetdac_DN14928_c0_g1_i2.p1
OG0006848	Shad_tr40576_c0_g2_i1.p1, Shad_tr40576_c0_g1_i2.p1	Hetdac_DN9701_c0_g1_i1.p1
OG0006849	Shad_tr6040_c0_g1_i2.p1	Hetdac_DN18405_c0_g1_i1.p1
OG0006850	Shad_tr16267_c0_g1_i1.p1	Hetdac_DN6213_c0_g1_i3.p1
OG0006851	Shad_tr9151_c0_g1_i5.p1	Hetdac_DN9977_c0_g1_i1.p1
OG0006852	Shad_tr12092_c0_g2_i2.p1	Hetdac_DN1649_c1_g1_i2.p1
OG0006853	Shad_tr93555_c0_g1_i1.p1	Hetdac_DN29078_c0_g1_i1.p1
OG0006854	Shad_tr4895_c0_g1_i1.p1	Hetdac_DN2140_c0_g1_i1.p1
OG0006855	Shad_tr4012_c1_g1_i23.p1	Hetdac_DN1088_c0_g1_i1.p1
OG0006856	Shad_tr13894_c2_g1_i1.p1	Hetdac_DN18454_c0_g1_i1.p1
OG0006857	Shad_tr15394_c0_g1_i1.p1	Hetdac_DN52931_c0_g1_i1.p1
OG0006858	Shad_tr8630_c1_g1_i6.p1	Hetdac_DN5223_c0_g1_i5.p1
OG0006859	Shad_tr15951_c0_g2_i2.p1	Hetdac_DN11327_c0_g1_i2.p1
OG0006860	Shad_tr10567_c0_g1_i8.p1	Hetdac_DN23979_c0_g1_i2.p1
OG0006861	Shad_tr347_c4_g1_i1.p1	Hetdac_DN648_c0_g1_i11.p1
OG0006863	Shad_tr2274_c1_g2_i1.p1	Hetdac_DN19730_c0_g1_i5.p1, Hetdac_DN18446_c0_g1_i1.p1, Hetdac_DN38336_c0_g1_i1.p1
OG0006864	Shad_tr790_c4_g1_i2.p1	Hetdac_DN9953_c0_g1_i1.p1
OG0006865	Shad_tr32791_c0_g1_i1.p1	Hetdac_DN61018_c0_g1_i1.p1
OG0006866	Shad_tr23508_c0_g2_i1.p1	Hetdac_DN7624_c0_g1_i3.p1
OG0006867	Shad_tr46021_c1_g1_i12.p1	Hetdac_DN24026_c0_g1_i2.p1
OG0006868	Shad_tr1754_c1_g2_i4.p1	Hetdac_DN6310_c1_g1_i6.p1
OG0006869	Shad_tr1506_c3_g1_i1.p1	Hetdac_DN27795_c0_g1_i1.p1
OG0006870	Shad_tr10148_c0_g2_i2.p1	Hetdac_DN20990_c0_g1_i1.p1
OG0006871	Shad_tr3721_c0_g1_i8.p1	Hetdac_DN36347_c0_g3_i1.p1
OG0006872	Shad_tr12327_c0_g1_i1.p1	Hetdac_DN6410_c0_g1_i1.p1
OG0006873	Shad_tr4494_c2_g1_i2.p1	Hetdac_DN1233_c0_g1_i1.p1
OG0006874	Shad_tr451_c24_g1_i1.p1	Hetdac_DN435_c0_g1_i1.p1
OG0006875	Shad_tr13693_c0_g1_i3.p1	Hetdac_DN9319_c0_g1_i1.p1
OG0006876	Shad_tr33153_c2_g2_i1.p1	Hetdac_DN57921_c0_g1_i2.p1
OG0006877	Shad_tr5942_c0_g1_i2.p1	Hetdac_DN720_c0_g1_i1.p1
OG0006878	Shad_tr22041_c2_g1_i5.p1	Hetdac_DN10312_c0_g1_i1.p1
OG0006879	Shad_tr3492_c1_g1_i1.p1	Hetdac_DN5137_c0_g1_i1.p1
OG0006880	Shad_tr1200_c0_g1_i1.p1	Hetdac_DN8271_c1_g2_i1.p1
OG0006882	Shad_tr5696_c2_g1_i1.p1	Hetdac_DN42628_c0_g1_i1.p1
OG0006883	Shad_tr11195_c0_g1_i2.p1	Hetdac_DN4210_c0_g1_i1.p1
OG0006884	Shad_tr7091_c0_g1_i3.p1	Hetdac_DN4165_c0_g1_i4.p1
OG0006885	Shad_tr2580_c0_g2_i7.p1	Hetdac_DN3552_c0_g1_i4.p1
OG0006886	Shad_tr29408_c0_g1_i1.p1	Hetdac_DN5705_c0_g1_i1.p1
OG0006887	Shad_tr15171_c0_g2_i3.p1	Hetdac_DN24169_c1_g1_i3.p1
OG0006888	Shad_tr4114_c0_g1_i6.p1	Hetdac_DN3475_c0_g1_i1.p1
OG0006889	Shad_tr11947_c2_g1_i1.p1, Shad_tr70560_c0_g1_i1.p1	Hetdac_DN17088_c0_g1_i2.p1
OG0006890	Shad_tr4822_c0_g1_i2.p1	Hetdac_DN3362_c0_g1_i1.p1
OG0006891	Shad_tr24453_c0_g1_i5.p1	Hetdac_DN8398_c0_g1_i4.p1
OG0006892	Shad_tr41131_c0_g5_i1.p1	Hetdac_DN32990_c0_g1_i1.p1
OG0006892	Shad_tr71841_c0_g1_i1.p1	Hetdac_DN66439_c0_g1_i1.p1
OG0006893	Shad_tr34812_c0_g2_i3.p1	Hetdac_DN12285_c0_g1_i1.p1
OG0006895	Shad_tr21119_c0_g1_i1.p1	Hetdac_DN2534_c1_g1_i7.p1
OG0006896	Shad_tr11130_c0_g1_i5.p1	Hetdac_DN30175_c0_g1_i1.p1
OG0006897	Shad_tr11692_c0_g1_i1.p1	Hetdac_DN9809_c0_g1_i1.p1
OG0006898	Shad_tr20894_c0_g1_i2.p1	Hetdac_DN86068_c0_g1_i1.p1
OG0006899	Shad_tr10624_c0_g1_i1.p1	Hetdac_DN5253_c0_g1_i1.p1
OG0006900	Shad_tr5761_c0_g1_i1.p1	Hetdac_DN2153_c0_g1_i2.p1
OG0006901	Shad_tr39672_c0_g1_i19.p1	Hetdac_DN9308_c0_g1_i1.p1
OG0006902	Shad_tr5065_c0_g1_i1.p1	Hetdac_DN13271_c0_g1_i2.p1
OG0006903	Shad_tr34322_c1_g1_i2.p1	Hetdac_DN79950_c0_g1_i1.p1
OG0006904	Shad_tr13147_c0_g4_i1.p1	Hetdac_DN1690_c0_g1_i4.p1
OG0006905	Shad_tr21568_c0_g3_i1.p1, Shad_tr21568_c0_g1_i3.p1	Hetdac_DN5468_c0_g1_i1.p1
OG0006906	Shad_tr22845_c0_g1_i2.p1	Hetdac_DN17369_c0_g1_i1.p1
OG0006907	Shad_tr7397_c0_g2_i3.p1	Hetdac_DN6491_c0_g1_i2.p1
OG0006909	Shad_tr8474_c0_g1_i10.p1	Hetdac_DN1229_c0_g1_i2.p1
OG0006910	Shad_tr90491_c0_g1_i1.p1	Hetdac_DN64464_c0_g1_i1.p1
OG0006911	Shad_tr7347_c0_g1_i1.p1	Hetdac_DN9803_c3_g1_i4.p1
OG0006912	Shad_tr28327_c2_g1_i7.p1	Hetdac_DN16076_c0_g1_i3.p1
OG0006913	Shad_tr14215_c1_g2_i3.p1	Hetdac_DN6417_c0_g1_i1.p1
OG0006914	Shad_tr79216_c0_g1_i1.p2, Shad_tr15878_c0_g1_i3.p1	Hetdac_DN6915_c0_g1_i1.p1
OG0006915	Shad_tr11323_c0_g1_i1.p1	Hetdac_DN12628_c0_g1_i1.p1
OG0006916	Shad_tr1543_c0_g1_i2.p1	Hetdac_DN978_c1_g1_i1.p1
OG0006917	Shad_tr43877_c0_g2_i3.p1	Hetdac_DN16177_c0_g1_i1.p1
OG0006918	Shad_tr14967_c0_g1_i3.p1	Hetdac_DN19694_c0_g1_i1.p1
OG0006919	Shad_tr13694_c0_g1_i5.p1	Hetdac_DN4786_c0_g1_i1.p1
OG0006920	Shad_tr14491_c0_g1_i3.p1	Hetdac_DN8674_c0_g1_i2.p1
OG0006921	Shad_tr1738_c0_g1_i1.p1	Hetdac_DN1680_c0_g1_i1.p1
OG0006922	Shad_tr2916_c10_g1_i1.p1	Hetdac_DN2542_c0_g1_i1.p1
OG0006923	Shad_tr4432_c1_g1_i12.p1	Hetdac_DN2545_c0_g1_i1.p1
OG0006924	Shad_tr2081_c8_g2_i3.p1	Hetdac_DN87540_c0_g1_i1.p1
OG0006925	Shad_tr2376_c0_g2_i3.p1	Hetdac_DN10277_c0_g1_i7.p1
OG0006926	Shad_tr61895_c0_g1_i1.p1	Hetdac_DN5525_c0_g1_i1.p1
OG0006927	Shad_tr45588_c2_g1_i1.p1	Hetdac_DN85858_c0_g1_i2.p1
OG0006928	Shad_tr19222_c0_g1_i1.p1	Hetdac_DN22197_c0_g1_i2.p1
OG0006929	Shad_tr30397_c0_g3_i1.p1	Hetdac_DN43814_c0_g1_i1.p1
OG0006930	Shad_tr99658_c0_g1_i1.p1	Hetdac_DN22780_c0_g1_i4.p1
OG0006931	Shad_tr1757_c0_g1_i1.p1	Hetdac_DN9582_c0_g1_i1.p1
OG0006932	Shad_tr835_c3_g1_i4.p1	Hetdac_DN5297_c0_g1_i4.p1
OG0006933	Shad_tr267_c3_g1_i2.p1	Hetdac_DN432_c0_g1_i2.p1
OG0006934	Shad_tr10960_c0_g1_i1.p1	Hetdac_DN3997_c2_g1_i1.p1
OG0006935	Shad_tr2308_c1_g1_i1.p1	Hetdac_DN9990_c0_g1_i1.p1
OG0006936	Shad_tr9239_c0_g2_i5.p1	Hetdac_DN17902_c0_g1_i1.p1
OG0006937	Shad_tr8158_c0_g2_i3.p1	Hetdac_DN2764_c0_g1_i1.p1
OG0006939	Shad_tr40534_c0_g1_i5.p1	Hetdac_DN19060_c0_g1_i2.p1
OG0006940	Shad_tr22253_c1_g1_i2.p1	Hetdac_DN2665_c5_g1_i1.p1
OG0006942	Shad_tr52941_c0_g1_i3.p1	Hetdac_DN2144_c0_g1_i1.p1
OG0006943	Shad_tr5482_c0_g1_i2.p1	Hetdac_DN5382_c0_g1_i1.p1
OG0006944	Shad_tr4931_c1_g1_i4.p1	Hetdac_DN3890_c0_g1_i1.p1
OG0006945	Shad_tr91422_c0_g1_i1.p1	Hetdac_DN146_c0_g1_i2.p1
OG0006947	Shad_tr482_c4_g2_i1.p1	Hetdac_DN6871_c0_g1_i1.p1
OG0006948	Shad_tr13694_c2_g1_i1.p1	Hetdac_DN84385_c0_g1_i1.p1
OG0006949	Shad_tr18261_c0_g1_i4.p1	Hetdac_DN38580_c0_g2_i2.p1
OG0006950	Shad_tr12517_c0_g2_i1.p1	Hetdac_DN16382_c0_g1_i1.p1
OG0006951	Shad_tr230_c0_g1_i1.p1	Hetdac_DN1544_c0_g1_i1.p1
OG0006952	Shad_tr780_c2_g1_i1.p1	Hetdac_DN18101_c0_g1_i1.p1
OG0006953	Shad_tr2284_c0_g1_i1.p1	Hetdac_DN621_c0_g1_i3.p1
OG0006955	Shad_tr21501_c0_g1_i3.p1	Hetdac_DN5471_c0_g1_i3.p1
OG0006957	Shad_tr4437_c0_g1_i19.p1	Hetdac_DN15289_c0_g1_i1.p1
OG0006958	Shad_tr28665_c0_g1_i2.p1	Hetdac_DN15550_c0_g1_i1.p1
OG0006959	Shad_tr24842_c0_g1_i1.p1	Hetdac_DN46747_c0_g1_i2.p1
OG0006960	Shad_tr38603_c0_g1_i1.p1	Hetdac_DN25167_c0_g1_i4.p1
OG0006961	Shad_tr15529_c0_g2_i1.p1	Hetdac_DN75709_c0_g1_i1.p1, Hetdac_DN55712_c0_g1_i1.p1, Hetdac_DN723_c0_g1_i8.p1
OG0006962	Shad_tr9029_c0_g1_i3.p1	Hetdac_DN4661_c0_g1_i1.p1
OG0006963	Shad_tr16432_c1_g2_i1.p1	Hetdac_DN8250_c0_g1_i1.p1
OG0006964	Shad_tr14246_c0_g1_i3.p1	Hetdac_DN58413_c0_g1_i1.p1
OG0006965	Shad_tr70207_c0_g1_i1.p1	Hetdac_DN4053_c0_g1_i2.p1
OG0006966	Shad_tr5271_c0_g4_i1.p1	Hetdac_DN3163_c0_g1_i1.p1
OG0006967	Shad_tr8499_c0_g1_i1.p1	Hetdac_DN9736_c0_g1_i3.p1
OG0006968	Shad_tr43771_c0_g1_i2.p1	Hetdac_DN55138_c0_g1_i1.p1
OG0006969	Shad_tr13037_c0_g1_i1.p1	Hetdac_DN12752_c1_g1_i1.p1
OG0006971	Shad_tr23506_c0_g1_i2.p1	Hetdac_DN19641_c0_g1_i2.p1
OG0006972	Shad_tr24599_c0_g3_i1.p1	Hetdac_DN12352_c0_g1_i1.p1
OG0006973	Shad_tr2251_c2_g1_i12.p1	Hetdac_DN3774_c1_g1_i2.p1
OG0006974	Shad_tr25464_c1_g2_i1.p1	Hetdac_DN21120_c0_g1_i1.p1
OG0006975	Shad_tr10292_c1_g1_i4.p1	Hetdac_DN86311_c0_g1_i1.p1
OG0006976	Shad_tr24755_c0_g1_i7.p1	Hetdac_DN25238_c0_g1_i2.p1
OG0006978	Shad_tr3041_c0_g1_i1.p1	Hetdac_DN10372_c0_g1_i1.p1
OG0006979	Shad_tr6086_c0_g1_i6.p1	Hetdac_DN2093_c1_g1_i1.p1
OG0006980	Shad_tr13896_c1_g2_i4.p1	Hetdac_DN14485_c0_g1_i2.p1
OG0006981	Shad_tr34344_c1_g1_i1.p1	Hetdac_DN32465_c0_g1_i1.p1
OG0006982	Shad_tr2704_c0_g1_i10.p1	Hetdac_DN1656_c0_g1_i3.p2
OG0006983	Shad_tr1347_c0_g1_i1.p1	Hetdac_DN82_c7_g1_i1.p1
OG0006985	Shad_tr18322_c0_g1_i1.p1	Hetdac_DN2728_c0_g1_i3.p1
OG0006986	Shad_tr1434_c1_g1_i2.p1	Hetdac_DN75343_c0_g1_i1.p1
OG0006987	Shad_tr90986_c0_g1_i1.p1	Hetdac_DN64392_c0_g1_i1.p1
OG0006988	Shad_tr26319_c0_g1_i2.p1	Hetdac_DN20155_c0_g1_i1.p1
OG0006989	Shad_tr7676_c0_g1_i3.p1	Hetdac_DN6283_c0_g1_i3.p1
OG0006990	Shad_tr25422_c0_g1_i2.p1	Hetdac_DN26906_c0_g1_i2.p1
OG0006991	Shad_tr25432_c0_g1_i4.p1	Hetdac_DN87360_c0_g1_i1.p1
OG0006993	Shad_tr2813_c12_g1_i2.p1	Hetdac_DN8234_c0_g2_i1.p1
