Orthogroup	Stichodactyla_haddoni_longest_pep	Macrodactyla_doreensis_longest_pep
OG0006381	Shad_tr13176_c0_g1_i3.p1	Macdac_DN39693_c1_g1_i1.p1
OG0006382	Shad_tr5322_c0_g1_i38.p1	Macdac_DN9492_c0_g1_i6.p1
OG0006383	Shad_tr24608_c0_g1_i3.p1	Macdac_DN17578_c0_g1_i2.p1
OG0006384	Shad_tr22013_c0_g1_i3.p1	Macdac_DN12139_c2_g1_i2.p1
OG0006385	Shad_tr19035_c0_g1_i3.p1	Macdac_DN33776_c0_g3_i1.p1, Macdac_DN33776_c0_g4_i2.p1
OG0006386	Shad_tr4390_c0_g1_i2.p1	Macdac_DN960_c0_g1_i5.p1
OG0006387	Shad_tr5298_c1_g2_i1.p1	Macdac_DN9613_c1_g1_i1.p1
OG0006388	Shad_tr6456_c1_g3_i1.p1	Macdac_DN16199_c1_g1_i4.p1
OG0006389	Shad_tr8094_c0_g1_i60.p1	Macdac_DN4793_c0_g2_i5.p1
OG0006390	Shad_tr2966_c1_g1_i3.p1	Macdac_DN4800_c0_g1_i7.p1
OG0006391	Shad_tr1551_c0_g2_i1.p1	Macdac_DN21561_c0_g1_i1.p1
OG0006392	Shad_tr14274_c0_g1_i2.p1	Macdac_DN31929_c0_g3_i1.p1
OG0006393	Shad_tr32184_c1_g1_i2.p1	Macdac_DN2493_c0_g2_i1.p1
OG0006394	Shad_tr4339_c0_g1_i5.p1	Macdac_DN10730_c0_g2_i1.p1
OG0006395	Shad_tr9578_c0_g2_i1.p1	Macdac_DN3_c0_g1_i5.p1
OG0006396	Shad_tr349_c0_g3_i10.p1	Macdac_DN5043_c0_g1_i1.p1
OG0006397	Shad_tr9276_c0_g1_i12.p1	Macdac_DN26198_c0_g2_i1.p1, Macdac_DN26198_c0_g1_i2.p1
OG0006398	Shad_tr12687_c0_g1_i7.p1	Macdac_DN3998_c0_g1_i7.p1
OG0006400	Shad_tr7636_c0_g1_i1.p1	Macdac_DN19440_c0_g2_i1.p1, Macdac_DN19440_c0_g1_i1.p1
OG0006401	Shad_tr1166_c0_g1_i3.p1	Macdac_DN338_c1_g1_i4.p1
OG0006402	Shad_tr3299_c1_g2_i4.p1	Macdac_DN2514_c0_g1_i2.p1
OG0006403	Shad_tr12669_c2_g1_i3.p1	Macdac_DN33167_c0_g1_i1.p1
OG0006404	Shad_tr11332_c0_g1_i27.p1	Macdac_DN15469_c0_g1_i3.p1
OG0006405	Shad_tr14441_c0_g1_i1.p1	Macdac_DN17002_c0_g1_i3.p1, Macdac_DN39397_c0_g1_i1.p1
OG0006406	Shad_tr31396_c0_g1_i11.p1	Macdac_DN12398_c0_g1_i11.p1
OG0006407	Shad_tr6612_c1_g1_i1.p1	Macdac_DN8470_c1_g1_i1.p1
OG0006409	Shad_tr2514_c4_g2_i1.p1	Macdac_DN637_c0_g1_i14.p1
OG0006410	Shad_tr16459_c1_g1_i8.p1	Macdac_DN556_c3_g2_i2.p1
OG0006411	Shad_tr7082_c0_g1_i51.p1	Macdac_DN4758_c0_g1_i2.p1
OG0006412	Shad_tr147_c1_g1_i6.p1	Macdac_DN9660_c0_g1_i3.p1
OG0006413	Shad_tr12398_c0_g1_i1.p1	Macdac_DN7190_c0_g2_i1.p1
OG0006414	Shad_tr50844_c0_g1_i4.p1	Macdac_DN31250_c0_g1_i1.p1, Macdac_DN31250_c0_g5_i1.p1
OG0006415	Shad_tr10403_c0_g1_i14.p1	Macdac_DN21475_c1_g2_i1.p1
OG0006416	Shad_tr2400_c1_g1_i4.p1	Macdac_DN23951_c0_g1_i3.p1
OG0006418	Shad_tr45912_c0_g1_i8.p1	Macdac_DN46545_c0_g1_i1.p1
OG0006419	Shad_tr3256_c0_g1_i4.p1	Macdac_DN5001_c0_g1_i3.p1
OG0006420	Shad_tr2106_c1_g1_i50.p1	Macdac_DN13479_c0_g1_i2.p1, Macdac_DN13479_c0_g2_i1.p1
OG0006421	Shad_tr18911_c0_g1_i9.p1	Macdac_DN4828_c0_g2_i3.p1
OG0006423	Shad_tr30118_c2_g1_i2.p1	Macdac_DN309_c1_g2_i1.p1
OG0006424	Shad_tr9209_c0_g2_i15.p1	Macdac_DN3006_c0_g1_i10.p1
OG0006425	Shad_tr10055_c1_g1_i1.p1	Macdac_DN6039_c0_g1_i1.p1
OG0006426	Shad_tr38631_c0_g1_i22.p1	Macdac_DN6173_c1_g1_i6.p1
OG0006427	Shad_tr1234_c4_g1_i1.p1	Macdac_DN33626_c0_g1_i1.p1
OG0006428	Shad_tr11149_c0_g2_i2.p1	Macdac_DN15803_c0_g2_i7.p1
OG0006429	Shad_tr12856_c0_g1_i4.p1	Macdac_DN10819_c0_g2_i1.p1
OG0006430	Shad_tr4320_c2_g1_i1.p1	Macdac_DN29950_c0_g3_i1.p1
OG0006430	Shad_tr41094_c0_g1_i6.p1	Macdac_DN29950_c0_g1_i2.p1
OG0006431	Shad_tr31469_c0_g1_i1.p1	Macdac_DN52766_c0_g1_i2.p1
OG0006432	Shad_tr4370_c1_g1_i4.p1	Macdac_DN1885_c0_g1_i7.p1
OG0006433	Shad_tr2329_c4_g2_i4.p1	Macdac_DN28519_c0_g1_i6.p1
OG0006434	Shad_tr6347_c0_g1_i9.p1	Macdac_DN2943_c1_g1_i5.p1
OG0006435	Shad_tr8314_c0_g1_i3.p1	Macdac_DN1232_c5_g1_i6.p1
OG0006436	Shad_tr23044_c0_g1_i12.p1	Macdac_DN13119_c0_g1_i2.p1
OG0006437	Shad_tr6293_c0_g1_i84.p1	Macdac_DN284_c0_g2_i3.p1
OG0006438	Shad_tr11480_c3_g2_i5.p1	Macdac_DN40640_c0_g1_i9.p1
OG0006439	Shad_tr518_c0_g1_i3.p1	Macdac_DN4880_c0_g1_i1.p1
OG0006440	Shad_tr3285_c2_g1_i7.p1	Macdac_DN13870_c0_g1_i3.p1
OG0006441	Shad_tr7547_c0_g1_i4.p1	Macdac_DN8912_c0_g1_i2.p1
OG0006442	Shad_tr16488_c0_g1_i3.p1	Macdac_DN2350_c0_g1_i3.p1
OG0006443	Shad_tr16458_c0_g1_i1.p1	Macdac_DN7174_c0_g1_i3.p1
OG0006444	Shad_tr6381_c0_g1_i15.p1	Macdac_DN17188_c0_g1_i1.p1
OG0006445	Shad_tr3787_c0_g1_i3.p1	Macdac_DN5550_c0_g1_i1.p1
OG0006446	Shad_tr936_c2_g1_i4.p1	Macdac_DN5897_c0_g1_i2.p1
OG0006447	Shad_tr7196_c0_g1_i28.p1	Macdac_DN6748_c2_g1_i1.p1
OG0006448	Shad_tr9161_c0_g1_i8.p1	Macdac_DN4858_c0_g1_i3.p1
OG0006450	Shad_tr11780_c0_g1_i1.p1	Macdac_DN3290_c0_g1_i6.p1
OG0006451	Shad_tr28531_c0_g1_i1.p1	Macdac_DN3908_c0_g1_i2.p1
OG0006452	Shad_tr8894_c0_g1_i2.p1	Macdac_DN2238_c0_g1_i5.p1
OG0006453	Shad_tr912_c0_g1_i9.p1	Macdac_DN1119_c0_g1_i2.p1
OG0006454	Shad_tr18813_c0_g1_i10.p1	Macdac_DN7388_c0_g1_i4.p1
OG0006455	Shad_tr395_c0_g1_i1.p1	Macdac_DN26801_c0_g1_i1.p1
OG0006456	Shad_tr8169_c2_g1_i3.p1	Macdac_DN3782_c0_g1_i6.p1
OG0006457	Shad_tr103470_c0_g1_i1.p1, Shad_tr84148_c0_g1_i1.p1	Macdac_DN25583_c0_g1_i1.p1
OG0006458	Shad_tr1000_c2_g1_i27.p1	Macdac_DN2977_c0_g1_i3.p1
OG0006459	Shad_tr2992_c3_g1_i2.p1	Macdac_DN41984_c0_g1_i10.p1
OG0006460	Shad_tr55965_c0_g1_i1.p1	Macdac_DN30592_c0_g1_i1.p1
OG0006461	Shad_tr2590_c0_g1_i1.p1	Macdac_DN7657_c0_g1_i2.p1
OG0006462	Shad_tr17112_c0_g1_i21.p1	Macdac_DN15235_c0_g2_i1.p1, Macdac_DN15235_c0_g1_i2.p1
OG0006463	Shad_tr16683_c0_g1_i1.p1	Macdac_DN1080_c0_g2_i1.p1
OG0006464	Shad_tr3148_c0_g1_i3.p1	Macdac_DN5993_c0_g2_i1.p1
OG0006465	Shad_tr965_c0_g2_i1.p1	Macdac_DN788_c0_g2_i2.p1
OG0006466	Shad_tr7686_c0_g1_i21.p1	Macdac_DN6770_c0_g1_i5.p1
OG0006468	Shad_tr811_c4_g1_i1.p1	Macdac_DN3903_c0_g1_i4.p1
OG0006471	Shad_tr19224_c0_g1_i1.p1	Macdac_DN3349_c0_g2_i1.p1
OG0006472	Shad_tr931_c1_g1_i12.p1	Macdac_DN4217_c0_g1_i5.p1
OG0006473	Shad_tr3371_c4_g1_i3.p1	Macdac_DN15763_c0_g1_i2.p1, Macdac_DN15763_c0_g2_i2.p1
OG0006474	Shad_tr27103_c0_g1_i2.p1	Macdac_DN762_c0_g2_i1.p1
OG0006475	Shad_tr19862_c0_g1_i14.p1	Macdac_DN13091_c0_g4_i3.p1
OG0006476	Shad_tr19193_c0_g1_i11.p1	Macdac_DN19189_c0_g1_i1.p1
OG0006477	Shad_tr11316_c1_g1_i6.p1	Macdac_DN18682_c0_g1_i7.p1
OG0006478	Shad_tr33554_c0_g1_i7.p1	Macdac_DN15661_c1_g1_i3.p1
OG0006479	Shad_tr7767_c0_g1_i5.p1	Macdac_DN5134_c0_g1_i2.p1
OG0006480	Shad_tr5883_c0_g1_i2.p1	Macdac_DN9906_c0_g1_i2.p1, Macdac_DN9906_c0_g2_i1.p1
OG0006482	Shad_tr13896_c0_g1_i2.p1	Macdac_DN11960_c0_g2_i1.p1
OG0006483	Shad_tr7134_c0_g2_i1.p1	Macdac_DN4590_c0_g1_i1.p1
OG0006484	Shad_tr19383_c1_g1_i2.p1	Macdac_DN8706_c0_g1_i1.p1
OG0006485	Shad_tr27294_c0_g3_i2.p1	Macdac_DN11546_c0_g1_i3.p1
OG0006486	Shad_tr6404_c1_g2_i3.p1	Macdac_DN17113_c0_g2_i1.p1
OG0006487	Shad_tr93787_c0_g1_i1.p1	Macdac_DN10772_c0_g1_i1.p1
OG0006488	Shad_tr19277_c0_g1_i3.p1	Macdac_DN20038_c0_g1_i2.p1
OG0006489	Shad_tr2160_c0_g1_i10.p1	Macdac_DN5772_c1_g1_i1.p1
OG0006490	Shad_tr13546_c1_g1_i3.p1, Shad_tr187_c0_g3_i1.p1	Macdac_DN2364_c0_g1_i5.p1
OG0006491	Shad_tr21446_c1_g1_i1.p1	Macdac_DN28126_c0_g2_i1.p1
OG0006492	Shad_tr472_c9_g1_i2.p1	Macdac_DN780_c0_g1_i1.p1
OG0006493	Shad_tr15783_c0_g3_i1.p1	Macdac_DN14988_c0_g2_i3.p1
OG0006494	Shad_tr9631_c0_g1_i16.p1	Macdac_DN1181_c0_g1_i2.p1
OG0006495	Shad_tr34088_c0_g2_i1.p1	Macdac_DN14457_c0_g1_i1.p1
OG0006496	Shad_tr11250_c0_g1_i1.p1	Macdac_DN20382_c0_g1_i1.p1
OG0006497	Shad_tr23751_c0_g1_i2.p1	Macdac_DN3101_c0_g2_i1.p1
OG0006498	Shad_tr6778_c5_g1_i2.p1	Macdac_DN332_c0_g2_i3.p1
OG0006499	Shad_tr9925_c0_g1_i19.p1	Macdac_DN9798_c0_g1_i7.p1
OG0006500	Shad_tr19085_c1_g1_i7.p1	Macdac_DN3944_c0_g1_i2.p1
OG0006501	Shad_tr1285_c0_g1_i13.p1	Macdac_DN6190_c0_g1_i2.p1
OG0006502	Shad_tr467_c2_g2_i2.p1	Macdac_DN7523_c1_g1_i1.p1
OG0006503	Shad_tr3252_c2_g1_i6.p1	Macdac_DN6352_c0_g2_i7.p1
OG0006504	Shad_tr18874_c0_g2_i2.p1	Macdac_DN6213_c0_g1_i1.p1
OG0006505	Shad_tr494_c0_g2_i1.p1	Macdac_DN1562_c0_g1_i2.p1
OG0006506	Shad_tr26905_c0_g2_i1.p1	Macdac_DN804_c1_g1_i1.p1
OG0006507	Shad_tr2481_c0_g1_i11.p1	Macdac_DN0_c0_g1_i9.p1
OG0006509	Shad_tr18168_c2_g1_i4.p1	Macdac_DN3258_c0_g1_i1.p1
OG0006511	Shad_tr2203_c0_g1_i4.p1	Macdac_DN8539_c0_g1_i2.p1
OG0006512	Shad_tr9291_c0_g1_i3.p1	Macdac_DN17163_c0_g1_i13.p1
OG0006513	Shad_tr1887_c0_g1_i1.p1	Macdac_DN1534_c0_g3_i1.p1
OG0006514	Shad_tr3892_c1_g1_i6.p1	Macdac_DN34627_c0_g1_i10.p1
OG0006515	Shad_tr19772_c1_g1_i1.p1	Macdac_DN7127_c1_g1_i1.p1
OG0006516	Shad_tr9555_c0_g1_i5.p1	Macdac_DN5063_c1_g1_i4.p1
OG0006518	Shad_tr15341_c0_g1_i1.p1	Macdac_DN3552_c0_g1_i1.p1
OG0006519	Shad_tr2146_c0_g1_i1.p1	Macdac_DN2076_c0_g1_i7.p1
OG0006520	Shad_tr23992_c0_g2_i1.p1	Macdac_DN68210_c0_g1_i1.p1
OG0006521	Shad_tr32372_c0_g2_i1.p1	Macdac_DN4849_c0_g1_i4.p1
OG0006522	Shad_tr14384_c0_g1_i1.p1	Macdac_DN35611_c1_g1_i1.p1
OG0006523	Shad_tr81435_c0_g1_i1.p1	Macdac_DN10800_c0_g2_i1.p1
OG0006524	Shad_tr9436_c0_g1_i2.p1	Macdac_DN7996_c0_g2_i2.p1
OG0006525	Shad_tr8455_c1_g1_i4.p1	Macdac_DN1586_c0_g1_i2.p1
OG0006526	Shad_tr8173_c0_g1_i1.p1	Macdac_DN63937_c0_g1_i1.p1
OG0006527	Shad_tr2928_c0_g1_i4.p1	Macdac_DN59476_c0_g1_i1.p2, Macdac_DN35713_c0_g1_i1.p1, Macdac_DN35713_c0_g2_i1.p1
OG0006528	Shad_tr17070_c0_g1_i1.p1	Macdac_DN17835_c0_g1_i1.p1
OG0006529	Shad_tr1233_c9_g1_i4.p1	Macdac_DN4708_c0_g1_i2.p1
OG0006530	Shad_tr979_c3_g2_i1.p1	Macdac_DN15974_c0_g2_i1.p1
OG0006532	Shad_tr6520_c0_g1_i1.p1	Macdac_DN33650_c0_g1_i2.p1
OG0006533	Shad_tr1767_c6_g1_i1.p1	Macdac_DN340_c1_g3_i2.p1
OG0006534	Shad_tr40172_c0_g1_i10.p1	Macdac_DN4553_c1_g1_i7.p1
OG0006535	Shad_tr3185_c0_g1_i2.p1	Macdac_DN15073_c0_g1_i5.p1
OG0006536	Shad_tr12208_c0_g3_i2.p1	Macdac_DN30345_c2_g1_i3.p1
OG0006537	Shad_tr14391_c0_g1_i5.p1	Macdac_DN22279_c0_g1_i3.p1
OG0006538	Shad_tr47410_c0_g1_i1.p1	Macdac_DN1382_c0_g4_i1.p1
OG0006539	Shad_tr9176_c1_g1_i1.p1	Macdac_DN9130_c1_g1_i2.p1
OG0006540	Shad_tr22071_c0_g1_i3.p1	Macdac_DN21597_c0_g1_i2.p1
OG0006541	Shad_tr35380_c4_g1_i2.p1	Macdac_DN13607_c0_g1_i3.p1
OG0006542	Shad_tr6800_c3_g1_i1.p1	Macdac_DN10726_c0_g1_i2.p1
OG0006543	Shad_tr18344_c0_g1_i8.p1	Macdac_DN18381_c1_g2_i1.p1
OG0006544	Shad_tr40163_c0_g2_i1.p1	Macdac_DN10411_c0_g1_i4.p1
OG0006545	Shad_tr16368_c0_g2_i1.p1	Macdac_DN11945_c1_g1_i1.p1
OG0006546	Shad_tr66_c1_g1_i1.p1	Macdac_DN7526_c0_g2_i5.p1
OG0006547	Shad_tr22143_c1_g1_i1.p1	Macdac_DN14943_c0_g1_i1.p1
OG0006548	Shad_tr17040_c0_g1_i2.p1	Macdac_DN26837_c0_g1_i4.p1
OG0006549	Shad_tr22198_c0_g2_i3.p1	Macdac_DN19452_c2_g1_i1.p1
OG0006550	Shad_tr38515_c0_g1_i4.p1	Macdac_DN6723_c1_g1_i2.p1
OG0006551	Shad_tr87666_c0_g1_i1.p1	Macdac_DN810_c0_g2_i1.p1
OG0006552	Shad_tr4326_c0_g1_i2.p1	Macdac_DN9385_c0_g2_i3.p1
OG0006553	Shad_tr9859_c0_g1_i14.p1	Macdac_DN15716_c0_g1_i3.p1
OG0006554	Shad_tr10275_c0_g1_i10.p1	Macdac_DN33361_c0_g1_i6.p1
OG0006555	Shad_tr23234_c0_g1_i1.p1	Macdac_DN2005_c1_g1_i1.p1
OG0006556	Shad_tr7463_c0_g1_i4.p1	Macdac_DN5455_c0_g1_i2.p1
OG0006557	Shad_tr9594_c0_g1_i3.p1	Macdac_DN7809_c0_g1_i1.p1
OG0006558	Shad_tr11057_c0_g1_i1.p1	Macdac_DN30138_c0_g3_i1.p1
OG0006559	Shad_tr10580_c0_g1_i2.p1	Macdac_DN9608_c0_g3_i1.p1
OG0006560	Shad_tr42109_c0_g1_i1.p1	Macdac_DN47031_c0_g1_i1.p1
OG0006561	Shad_tr8402_c0_g1_i2.p1	Macdac_DN324_c0_g3_i1.p1
OG0006562	Shad_tr60_c0_g1_i2.p1	Macdac_DN5245_c0_g2_i3.p1
OG0006563	Shad_tr58167_c0_g1_i1.p1	Macdac_DN23406_c0_g1_i1.p1
OG0006564	Shad_tr21455_c0_g1_i1.p1	Macdac_DN4006_c0_g1_i3.p1
OG0006565	Shad_tr6753_c0_g1_i7.p1	Macdac_DN6996_c0_g1_i1.p1
OG0006567	Shad_tr8732_c0_g2_i1.p1	Macdac_DN1879_c0_g1_i6.p1
OG0006568	Shad_tr18456_c0_g1_i1.p1	Macdac_DN1443_c1_g1_i2.p1, Macdac_DN17149_c0_g3_i1.p1
OG0006569	Shad_tr24231_c0_g1_i4.p1	Macdac_DN655_c0_g1_i5.p1
OG0006570	Shad_tr39905_c2_g2_i1.p1	Macdac_DN8606_c1_g1_i2.p1
OG0006571	Shad_tr85543_c0_g1_i1.p1	Macdac_DN33723_c0_g1_i1.p1
OG0006572	Shad_tr13585_c0_g1_i1.p1	Macdac_DN10424_c0_g1_i2.p1
OG0006573	Shad_tr5036_c0_g1_i20.p1	Macdac_DN14763_c0_g1_i1.p1
OG0006575	Shad_tr5837_c6_g1_i2.p1	Macdac_DN36842_c2_g1_i1.p1
OG0006576	Shad_tr10982_c1_g1_i2.p1	Macdac_DN12885_c0_g1_i1.p1
OG0006577	Shad_tr3471_c0_g1_i7.p1	Macdac_DN12542_c2_g1_i1.p1
OG0006578	Shad_tr23682_c0_g1_i1.p1	Macdac_DN47599_c0_g1_i1.p1
OG0006579	Shad_tr126_c0_g1_i1.p1	Macdac_DN695_c8_g1_i1.p1
OG0006580	Shad_tr16414_c0_g2_i2.p1	Macdac_DN3128_c0_g1_i2.p1
OG0006581	Shad_tr17059_c2_g1_i10.p1	Macdac_DN20428_c0_g2_i1.p1, Macdac_DN20428_c0_g1_i1.p1
OG0006582	Shad_tr24800_c0_g3_i3.p1	Macdac_DN2493_c2_g1_i1.p1
OG0006583	Shad_tr2747_c5_g1_i3.p1	Macdac_DN4245_c0_g2_i4.p1
OG0006584	Shad_tr14287_c0_g1_i25.p1	Macdac_DN25184_c0_g1_i14.p1
OG0006585	Shad_tr22776_c1_g1_i1.p1	Macdac_DN13725_c0_g1_i1.p1
OG0006586	Shad_tr10122_c1_g1_i4.p1	Macdac_DN3844_c1_g2_i2.p1
OG0006587	Shad_tr112938_c0_g1_i1.p1	Macdac_DN24489_c0_g2_i1.p1
OG0006587	Shad_tr23619_c3_g1_i1.p1, Shad_tr12691_c0_g1_i2.p1	Macdac_DN4365_c0_g1_i4.p1
OG0006588	Shad_tr226_c0_g1_i14.p2	Macdac_DN9661_c0_g3_i2.p1
OG0006589	Shad_tr30701_c0_g1_i1.p1	Macdac_DN13091_c0_g1_i3.p1
OG0006591	Shad_tr2939_c0_g2_i2.p1	Macdac_DN22915_c0_g1_i1.p1
OG0006592	Shad_tr11308_c1_g1_i1.p1	Macdac_DN14209_c0_g1_i1.p1
OG0006592	Shad_tr45964_c0_g1_i1.p1, Shad_tr45964_c0_g2_i1.p1	Macdac_DN14209_c0_g4_i1.p1
OG0006593	Shad_tr14135_c0_g1_i3.p1	Macdac_DN15718_c1_g1_i1.p1
OG0006594	Shad_tr11091_c0_g2_i1.p1	Macdac_DN11820_c0_g3_i1.p1
OG0006595	Shad_tr10629_c0_g2_i2.p1	Macdac_DN12612_c0_g3_i1.p1
OG0006596	Shad_tr7347_c1_g2_i5.p1	Macdac_DN42824_c0_g2_i1.p1
OG0006597	Shad_tr21202_c0_g1_i25.p1	Macdac_DN3352_c0_g4_i1.p1
OG0006598	Shad_tr33976_c0_g1_i30.p1	Macdac_DN34115_c0_g1_i3.p1
OG0006599	Shad_tr32517_c3_g1_i2.p1	Macdac_DN15345_c0_g2_i2.p1
OG0006601	Shad_tr47715_c0_g1_i4.p1	Macdac_DN20519_c0_g1_i3.p1
OG0006602	Shad_tr13265_c0_g1_i4.p1	Macdac_DN3536_c0_g1_i3.p1
OG0006603	Shad_tr38343_c2_g1_i7.p1	Macdac_DN16772_c0_g2_i1.p1, Macdac_DN16772_c0_g1_i1.p1
OG0006604	Shad_tr6961_c2_g1_i1.p1	Macdac_DN24449_c0_g1_i1.p1
OG0006605	Shad_tr3155_c0_g1_i9.p1	Macdac_DN1995_c0_g2_i1.p1
OG0006607	Shad_tr1759_c9_g1_i3.p1	Macdac_DN24764_c0_g2_i1.p1
OG0006608	Shad_tr22582_c1_g2_i4.p1	Macdac_DN8309_c0_g1_i1.p1
OG0006609	Shad_tr39913_c1_g1_i1.p1	Macdac_DN10936_c0_g1_i2.p1
OG0006610	Shad_tr11804_c0_g1_i1.p1	Macdac_DN16149_c0_g1_i1.p1
OG0006611	Shad_tr19636_c1_g1_i3.p1	Macdac_DN47626_c0_g2_i1.p1
OG0006612	Shad_tr9062_c0_g1_i15.p1	Macdac_DN2057_c0_g1_i5.p1
OG0006614	Shad_tr1489_c5_g1_i3.p1, Shad_tr187_c8_g1_i1.p1, Shad_tr32716_c3_g1_i1.p1	Macdac_DN1465_c2_g1_i1.p1
OG0006615	Shad_tr2549_c0_g1_i4.p1	Macdac_DN6965_c0_g1_i2.p2
OG0006616	Shad_tr1276_c1_g1_i1.p1	Macdac_DN16823_c1_g1_i1.p1
OG0006617	Shad_tr10411_c1_g1_i1.p1	Macdac_DN39315_c0_g1_i1.p1
OG0006618	Shad_tr6146_c0_g1_i1.p1	Macdac_DN22295_c1_g1_i1.p1
OG0006619	Shad_tr6944_c0_g1_i6.p1	Macdac_DN3144_c0_g1_i3.p1
OG0006620	Shad_tr6416_c0_g1_i4.p1	Macdac_DN2701_c0_g1_i12.p1
OG0006621	Shad_tr2525_c0_g1_i24.p1	Macdac_DN1547_c0_g1_i8.p1
OG0006622	Shad_tr17310_c2_g1_i8.p1	Macdac_DN7087_c0_g2_i1.p1
OG0006623	Shad_tr8069_c0_g1_i1.p1	Macdac_DN13025_c0_g1_i1.p1
OG0006624	Shad_tr10226_c0_g1_i3.p1	Macdac_DN11806_c0_g2_i2.p1
OG0006625	Shad_tr20457_c1_g1_i3.p1	Macdac_DN51044_c0_g1_i1.p1
OG0006626	Shad_tr7010_c0_g1_i19.p1	Macdac_DN4556_c0_g1_i5.p1
OG0006627	Shad_tr13272_c0_g1_i2.p1	Macdac_DN10050_c0_g3_i1.p1
OG0006628	Shad_tr35897_c0_g1_i1.p1	Macdac_DN4428_c0_g1_i6.p1
OG0006629	Shad_tr4872_c1_g1_i2.p1	Macdac_DN11261_c0_g1_i2.p1
OG0006630	Shad_tr6730_c0_g1_i5.p1	Macdac_DN1465_c0_g1_i3.p1
OG0006632	Shad_tr16108_c0_g1_i14.p1	Macdac_DN3_c1_g1_i5.p1
OG0006633	Shad_tr48337_c0_g1_i43.p1	Macdac_DN3191_c4_g1_i2.p1
OG0006634	Shad_tr21439_c0_g1_i2.p1	Macdac_DN8928_c1_g4_i1.p1
OG0006635	Shad_tr12627_c2_g1_i1.p1	Macdac_DN23457_c0_g1_i1.p1
OG0006636	Shad_tr4301_c0_g1_i1.p1	Macdac_DN313_c0_g1_i3.p1
OG0006638	Shad_tr26516_c0_g1_i1.p1	Macdac_DN8023_c0_g1_i2.p1
OG0006639	Shad_tr7073_c0_g2_i3.p1	Macdac_DN3198_c1_g1_i1.p1
OG0006640	Shad_tr11406_c0_g1_i3.p1	Macdac_DN21199_c0_g1_i1.p1
OG0006641	Shad_tr4962_c0_g1_i7.p1	Macdac_DN8826_c2_g1_i1.p1
OG0006642	Shad_tr12238_c0_g1_i2.p1	Macdac_DN3629_c1_g3_i2.p1
OG0006643	Shad_tr2414_c1_g1_i1.p1	Macdac_DN10065_c0_g1_i2.p1
OG0006644	Shad_tr30928_c0_g1_i9.p1	Macdac_DN8413_c0_g1_i1.p1
OG0006645	Shad_tr6988_c0_g1_i1.p1	Macdac_DN6712_c0_g1_i1.p1
OG0006646	Shad_tr32524_c0_g1_i1.p1	Macdac_DN4554_c1_g1_i1.p1
OG0006647	Shad_tr9666_c1_g1_i5.p1	Macdac_DN7679_c1_g1_i1.p1
OG0006648	Shad_tr8498_c0_g1_i3.p1	Macdac_DN1050_c1_g1_i2.p1
OG0006649	Shad_tr10280_c0_g1_i16.p1	Macdac_DN20223_c0_g1_i2.p1
OG0006650	Shad_tr9353_c1_g1_i2.p1	Macdac_DN39416_c0_g1_i3.p1
OG0006652	Shad_tr2364_c0_g1_i1.p1	Macdac_DN165_c0_g2_i1.p1
OG0006654	Shad_tr7009_c1_g1_i1.p1	Macdac_DN3751_c0_g1_i3.p1
OG0006655	Shad_tr14316_c0_g1_i4.p1	Macdac_DN40829_c0_g1_i1.p1
OG0006656	Shad_tr13988_c0_g1_i7.p1	Macdac_DN20970_c0_g1_i2.p1
OG0006657	Shad_tr16477_c5_g2_i2.p1	Macdac_DN3283_c0_g1_i2.p1
OG0006658	Shad_tr18270_c6_g1_i1.p1, Shad_tr1636_c0_g2_i5.p1	Macdac_DN3459_c0_g3_i1.p1
OG0006659	Shad_tr3164_c1_g1_i2.p1	Macdac_DN12354_c0_g1_i1.p1
OG0006660	Shad_tr7573_c0_g1_i2.p1	Macdac_DN6192_c0_g1_i1.p1
OG0006661	Shad_tr22186_c0_g3_i4.p1	Macdac_DN1793_c0_g1_i12.p1
OG0006662	Shad_tr9784_c0_g2_i3.p1	Macdac_DN1261_c2_g1_i1.p1
OG0006663	Shad_tr3624_c0_g1_i2.p1	Macdac_DN19678_c0_g1_i4.p1
OG0006664	Shad_tr3680_c0_g1_i6.p1	Macdac_DN7863_c0_g2_i2.p1
OG0006665	Shad_tr688_c3_g1_i1.p1	Macdac_DN5476_c0_g1_i1.p1
OG0006666	Shad_tr2842_c0_g1_i5.p1	Macdac_DN45567_c0_g1_i6.p1
OG0006667	Shad_tr34880_c0_g1_i1.p1, Shad_tr103684_c0_g1_i1.p1	Macdac_DN1485_c1_g1_i1.p1
OG0006668	Shad_tr7287_c1_g1_i12.p1	Macdac_DN39454_c0_g1_i2.p1
OG0006669	Shad_tr53872_c0_g1_i18.p1	Macdac_DN6425_c0_g2_i1.p1, Macdac_DN6425_c0_g1_i1.p1
OG0006670	Shad_tr6206_c1_g1_i1.p1	Macdac_DN30251_c0_g1_i1.p1
OG0006671	Shad_tr1820_c0_g3_i2.p1	Macdac_DN5526_c0_g1_i5.p1
OG0006672	Shad_tr2856_c1_g2_i1.p1	Macdac_DN17814_c0_g1_i2.p1, Macdac_DN17814_c0_g2_i1.p1
OG0006675	Shad_tr14083_c0_g1_i26.p1	Macdac_DN2823_c0_g1_i2.p1
OG0006676	Shad_tr1108_c2_g2_i1.p1	Macdac_DN10487_c0_g1_i1.p1
OG0006678	Shad_tr19807_c0_g1_i1.p1	Macdac_DN8734_c0_g1_i1.p1
