Orthogroup	Stichodactyla_haddoni_longest_pep	Heteractis_aurelias_longest_pep
OG0005739	Shad_tr246_c0_g1_i1.p1	Haur_tr1143_c0_g1_i3.p1
OG0005740	Shad_tr4452_c0_g1_i1.p1	Haur_tr14473_c0_g1_i1.p1
OG0005741	Shad_tr12033_c1_g1_i7.p1	Haur_tr39141_c0_g1_i2.p1
OG0005742	Shad_tr88728_c0_g1_i1.p1	Haur_tr103331_c0_g1_i1.p1, Haur_tr108501_c0_g1_i1.p1, Haur_tr22377_c0_g1_i1.p1
OG0005743	Shad_tr1597_c6_g1_i1.p1	Haur_tr13428_c0_g1_i2.p1
OG0005744	Shad_tr4735_c0_g1_i10.p1	Haur_tr2871_c0_g2_i5.p1
OG0005745	Shad_tr238_c4_g1_i1.p1	Haur_tr29973_c0_g1_i1.p1
OG0005746	Shad_tr23780_c0_g1_i1.p1	Haur_tr4063_c0_g1_i3.p1
OG0005747	Shad_tr16256_c0_g1_i3.p1	Haur_tr22261_c0_g1_i2.p1
OG0005748	Shad_tr9035_c0_g1_i9.p1	Haur_tr17281_c0_g2_i8.p1
OG0005749	Shad_tr4275_c2_g1_i7.p1	Haur_tr12321_c0_g2_i1.p1
OG0005750	Shad_tr15795_c0_g1_i2.p1	Haur_tr5895_c0_g1_i1.p1
OG0005751	Shad_tr1062_c4_g1_i2.p1	Haur_tr2802_c0_g1_i2.p1
OG0005752	Shad_tr4371_c2_g1_i1.p1	Haur_tr4513_c1_g3_i1.p1
OG0005753	Shad_tr8126_c1_g1_i1.p1	Haur_tr1208_c0_g1_i5.p1
OG0005754	Shad_tr18476_c0_g1_i1.p1, Shad_tr515_c11_g1_i2.p1	Haur_tr2356_c0_g1_i2.p1
OG0005755	Shad_tr29770_c0_g1_i4.p1	Haur_tr3773_c0_g1_i1.p1
OG0005756	Shad_tr9319_c1_g1_i2.p1	Haur_tr12275_c1_g1_i3.p1
OG0005757	Shad_tr3498_c0_g1_i8.p1	Haur_tr28475_c0_g1_i6.p1
OG0005758	Shad_tr8531_c1_g2_i1.p1	Haur_tr2014_c2_g1_i2.p1
OG0005759	Shad_tr8838_c0_g1_i1.p1	Haur_tr14120_c0_g1_i3.p1
OG0005760	Shad_tr6658_c0_g2_i3.p1	Haur_tr8838_c0_g3_i1.p1
OG0005762	Shad_tr20998_c1_g3_i1.p1	Haur_tr11946_c0_g1_i1.p1
OG0005763	Shad_tr3483_c0_g1_i1.p1	Haur_tr1449_c0_g2_i5.p1
OG0005764	Shad_tr9969_c0_g1_i3.p1	Haur_tr6804_c2_g1_i1.p1
OG0005765	Shad_tr25845_c0_g1_i6.p1	Haur_tr9709_c1_g1_i3.p1
OG0005766	Shad_tr18693_c0_g2_i3.p1	Haur_tr68700_c0_g1_i6.p1
OG0005768	Shad_tr284_c2_g2_i4.p1	Haur_tr7591_c2_g1_i8.p1
OG0005769	Shad_tr4798_c0_g1_i11.p1	Haur_tr4780_c4_g2_i1.p1
OG0005770	Shad_tr8943_c0_g1_i3.p1	Haur_tr9905_c0_g1_i6.p1
OG0005771	Shad_tr4926_c0_g2_i6.p1	Haur_tr1256_c0_g2_i4.p1
OG0005772	Shad_tr7734_c0_g1_i2.p1	Haur_tr15742_c2_g2_i1.p1
OG0005773	Shad_tr9119_c0_g2_i1.p1	Haur_tr15144_c0_g1_i4.p1
OG0005774	Shad_tr57022_c0_g1_i5.p1	Haur_tr92863_c0_g1_i1.p1
OG0005775	Shad_tr17395_c1_g1_i1.p1	Haur_tr9377_c0_g1_i1.p1
OG0005776	Shad_tr45498_c0_g1_i1.p1	Haur_tr11026_c1_g1_i1.p1
OG0005777	Shad_tr28554_c0_g1_i2.p1	Haur_tr14942_c0_g1_i3.p1
OG0005778	Shad_tr59119_c0_g2_i2.p1	Haur_tr4718_c0_g1_i2.p1
OG0005779	Shad_tr15907_c2_g2_i4.p1	Haur_tr36870_c0_g1_i1.p1
OG0005780	Shad_tr2101_c0_g1_i1.p1	Haur_tr1358_c0_g1_i3.p1
OG0005781	Shad_tr10561_c2_g1_i11.p1	Haur_tr6682_c0_g1_i1.p1
OG0005782	Shad_tr24791_c1_g1_i1.p1	Haur_tr19230_c0_g2_i1.p1
OG0005783	Shad_tr28398_c0_g1_i29.p1	Haur_tr2780_c0_g1_i1.p1
OG0005785	Shad_tr1344_c2_g1_i9.p1	Haur_tr1975_c0_g2_i1.p1
OG0005786	Shad_tr63763_c0_g1_i1.p1	Haur_tr24189_c0_g4_i2.p1
OG0005787	Shad_tr5304_c3_g1_i4.p1	Haur_tr4488_c2_g1_i2.p1
OG0005788	Shad_tr2873_c0_g2_i2.p1	Haur_tr11557_c0_g1_i3.p1
OG0005789	Shad_tr6399_c1_g1_i3.p1	Haur_tr2029_c0_g1_i2.p1
OG0005790	Shad_tr8885_c0_g2_i5.p1	Haur_tr6827_c0_g1_i4.p1
OG0005791	Shad_tr5615_c0_g1_i2.p1, Shad_tr13261_c0_g2_i2.p1, Shad_tr13261_c0_g3_i2.p1	Haur_tr48305_c0_g1_i1.p1
OG0005792	Shad_tr1596_c0_g1_i1.p1	Haur_tr1487_c0_g1_i1.p1
OG0005793	Shad_tr20804_c1_g1_i2.p1, Shad_tr36112_c0_g1_i1.p1	Haur_tr107890_c0_g1_i1.p1, Haur_tr1518_c0_g1_i5.p1
OG0005794	Shad_tr10434_c0_g1_i3.p1	Haur_tr1098_c1_g4_i5.p1
OG0005795	Shad_tr15098_c0_g1_i4.p1	Haur_tr6619_c0_g2_i1.p2
OG0005796	Shad_tr8468_c0_g1_i3.p1	Haur_tr10631_c0_g1_i1.p1
OG0005797	Shad_tr4591_c0_g1_i2.p1	Haur_tr19206_c0_g1_i3.p1
OG0005798	Shad_tr3765_c0_g1_i14.p1	Haur_tr7005_c0_g1_i1.p1
OG0005799	Shad_tr8803_c0_g1_i2.p1	Haur_tr15996_c0_g1_i1.p1
OG0005800	Shad_tr8394_c1_g1_i11.p1	Haur_tr6153_c1_g1_i1.p1
OG0005801	Shad_tr41359_c0_g1_i10.p1	Haur_tr5021_c0_g1_i3.p1
OG0005802	Shad_tr30491_c2_g1_i1.p1	Haur_tr2500_c0_g1_i1.p1
OG0005803	Shad_tr4540_c2_g1_i1.p1	Haur_tr35_c3_g1_i1.p1
OG0005804	Shad_tr35423_c0_g1_i2.p1	Haur_tr9777_c0_g2_i1.p1
OG0005805	Shad_tr1906_c0_g1_i1.p1	Haur_tr902_c0_g1_i4.p1
OG0005806	Shad_tr10503_c0_g1_i2.p1	Haur_tr4411_c1_g1_i3.p1
OG0005807	Shad_tr99921_c0_g1_i1.p1	Haur_tr104451_c0_g1_i1.p1, Haur_tr25270_c0_g2_i2.p1
OG0005808	Shad_tr274_c0_g1_i12.p1	Haur_tr25866_c1_g1_i1.p1, Haur_tr4896_c3_g1_i1.p1
OG0005809	Shad_tr1335_c0_g2_i2.p1	Haur_tr34253_c0_g1_i1.p1
OG0005810	Shad_tr9092_c2_g1_i1.p1	Haur_tr5729_c1_g1_i5.p1
OG0005811	Shad_tr64744_c0_g1_i1.p1	Haur_tr75670_c0_g1_i1.p1
OG0005812	Shad_tr54558_c0_g1_i1.p1	Haur_tr123_c0_g1_i1.p1
OG0005813	Shad_tr7577_c0_g1_i4.p1	Haur_tr4201_c0_g1_i1.p1
OG0005814	Shad_tr14018_c0_g1_i6.p1	Haur_tr1201_c3_g1_i4.p1, Haur_tr23958_c0_g1_i1.p1
OG0005816	Shad_tr1716_c0_g1_i4.p1	Haur_tr91556_c0_g1_i1.p1
OG0005817	Shad_tr8181_c3_g1_i1.p1	Haur_tr9918_c0_g1_i1.p1
OG0005818	Shad_tr8032_c0_g1_i5.p1	Haur_tr5459_c0_g2_i6.p1
OG0005819	Shad_tr9806_c0_g1_i8.p1	Haur_tr4208_c1_g1_i4.p1
OG0005820	Shad_tr1184_c3_g1_i2.p1	Haur_tr5904_c0_g1_i1.p1
OG0005821	Shad_tr3170_c1_g1_i6.p1	Haur_tr10428_c0_g1_i1.p1
OG0005822	Shad_tr4242_c0_g1_i1.p1	Haur_tr662_c0_g1_i1.p1
OG0005823	Shad_tr9375_c0_g2_i3.p1	Haur_tr45946_c0_g1_i2.p1
OG0005824	Shad_tr36763_c1_g1_i6.p1	Haur_tr6102_c0_g1_i4.p1, Haur_tr21572_c1_g1_i2.p1
OG0005825	Shad_tr5912_c0_g2_i16.p1	Haur_tr1590_c0_g1_i3.p1
OG0005826	Shad_tr4465_c1_g1_i1.p1	Haur_tr16552_c0_g1_i1.p1
OG0005827	Shad_tr7569_c0_g3_i2.p1, Shad_tr2382_c0_g1_i5.p1	Haur_tr34122_c0_g1_i2.p1
OG0005828	Shad_tr13019_c0_g1_i1.p1	Haur_tr13326_c2_g1_i1.p1
OG0005829	Shad_tr5953_c0_g2_i4.p1	Haur_tr2654_c0_g1_i2.p1
OG0005830	Shad_tr24576_c0_g1_i11.p1	Haur_tr40282_c0_g2_i1.p1
OG0005831	Shad_tr15430_c0_g1_i2.p1, Shad_tr11441_c0_g1_i1.p1	Haur_tr51108_c0_g1_i2.p1
OG0005832	Shad_tr8998_c0_g1_i11.p1	Haur_tr37746_c0_g1_i3.p1
OG0005833	Shad_tr11593_c0_g2_i8.p1	Haur_tr13454_c0_g1_i1.p1, Haur_tr48543_c0_g1_i2.p1
OG0005835	Shad_tr4261_c5_g1_i1.p1	Haur_tr62109_c0_g1_i2.p1, Haur_tr11797_c0_g1_i1.p1
OG0005836	Shad_tr45376_c3_g2_i1.p1	Haur_tr7057_c1_g1_i1.p1
OG0005836	Shad_tr2255_c4_g1_i9.p1	Haur_tr2918_c0_g1_i7.p1
OG0005837	Shad_tr952_c0_g1_i2.p1	Haur_tr636_c0_g1_i1.p1
OG0005838	Shad_tr4685_c8_g1_i1.p1	Haur_tr6783_c0_g1_i3.p1
OG0005839	Shad_tr40785_c2_g1_i2.p1	Haur_tr9751_c0_g1_i1.p1
OG0005840	Shad_tr12600_c0_g1_i4.p1	Haur_tr1557_c0_g1_i1.p1
OG0005841	Shad_tr7060_c6_g1_i2.p1, Shad_tr21215_c1_g1_i2.p1	Haur_tr12723_c0_g1_i4.p1
OG0005842	Shad_tr19318_c0_g1_i1.p1	Haur_tr55355_c0_g1_i5.p1
OG0005843	Shad_tr162_c1_g1_i1.p1	Haur_tr2516_c0_g1_i1.p1, Haur_tr36711_c0_g1_i1.p1
OG0005844	Shad_tr68901_c0_g1_i1.p2	Haur_tr98068_c0_g1_i1.p1
OG0005845	Shad_tr18193_c0_g1_i1.p1	Haur_tr10623_c0_g1_i4.p1
OG0005846	Shad_tr35585_c0_g1_i14.p1	Haur_tr5144_c2_g1_i5.p1
OG0005847	Shad_tr40359_c0_g1_i1.p1	Haur_tr12178_c0_g1_i1.p1
OG0005848	Shad_tr41955_c0_g1_i1.p1	Haur_tr5528_c0_g2_i1.p1
OG0005849	Shad_tr23343_c0_g1_i1.p1	Haur_tr20657_c0_g1_i2.p1
OG0005850	Shad_tr2455_c1_g1_i1.p1	Haur_tr8449_c0_g1_i1.p1
OG0005851	Shad_tr34131_c0_g1_i2.p1	Haur_tr11850_c0_g1_i1.p1
OG0005852	Shad_tr5386_c0_g1_i8.p1	Haur_tr768_c1_g1_i1.p1
OG0005853	Shad_tr2611_c2_g1_i3.p1	Haur_tr36753_c1_g1_i1.p1
OG0005854	Shad_tr2093_c1_g1_i1.p1	Haur_tr15956_c0_g1_i1.p1
OG0005855	Shad_tr551_c4_g1_i16.p1	Haur_tr11795_c1_g1_i3.p1
OG0005857	Shad_tr1320_c0_g1_i2.p1	Haur_tr18328_c0_g1_i1.p1
OG0005858	Shad_tr12689_c0_g1_i2.p1	Haur_tr7667_c2_g1_i2.p1
OG0005859	Shad_tr7186_c0_g1_i9.p1	Haur_tr6112_c0_g1_i2.p1
OG0005860	Shad_tr22870_c1_g1_i5.p1	Haur_tr10041_c0_g1_i7.p1
OG0005861	Shad_tr31861_c3_g1_i1.p1	Haur_tr16142_c0_g1_i1.p1
OG0005862	Shad_tr10760_c0_g4_i1.p1	Haur_tr8313_c0_g1_i1.p1
OG0005863	Shad_tr95818_c0_g1_i1.p1	Haur_tr2105_c2_g1_i1.p1
OG0005864	Shad_tr31662_c0_g1_i1.p1	Haur_tr906_c1_g2_i3.p1
OG0005865	Shad_tr112914_c0_g1_i1.p1, Shad_tr4984_c0_g1_i9.p1	Haur_tr12471_c0_g1_i3.p1
OG0005866	Shad_tr1344_c9_g1_i15.p2	Haur_tr14728_c1_g1_i3.p1
OG0005867	Shad_tr8149_c0_g1_i16.p1	Haur_tr26981_c1_g1_i6.p1
OG0005868	Shad_tr4487_c2_g1_i1.p1	Haur_tr10649_c5_g1_i1.p1
OG0005869	Shad_tr3504_c0_g2_i6.p1	Haur_tr1550_c0_g1_i1.p1, Haur_tr29364_c0_g3_i1.p1
OG0005870	Shad_tr2396_c10_g1_i1.p1	Haur_tr7226_c0_g1_i2.p1
OG0005871	Shad_tr16423_c0_g1_i47.p1	Haur_tr16174_c0_g1_i13.p1
OG0005872	Shad_tr1636_c0_g1_i6.p1	Haur_tr5126_c0_g1_i2.p1
OG0005873	Shad_tr89710_c0_g1_i1.p1	Haur_tr9874_c2_g1_i2.p1
OG0005874	Shad_tr19796_c1_g2_i1.p1	Haur_tr29225_c0_g7_i1.p1
OG0005877	Shad_tr482_c18_g1_i1.p1	Haur_tr4758_c0_g1_i1.p1
OG0005878	Shad_tr1465_c0_g1_i1.p1	Haur_tr70975_c0_g1_i1.p1
OG0005879	Shad_tr2906_c0_g1_i1.p1	Haur_tr3108_c0_g1_i4.p1
OG0005880	Shad_tr80_c1_g1_i1.p1	Haur_tr6295_c0_g1_i1.p1
OG0005881	Shad_tr675_c5_g1_i1.p1, Shad_tr1274_c0_g3_i1.p2	Haur_tr944_c1_g3_i1.p1, Haur_tr69_c0_g3_i3.p1
OG0005882	Shad_tr216_c0_g3_i1.p1	Haur_tr89244_c0_g1_i1.p1
OG0005883	Shad_tr1232_c2_g1_i1.p1	Haur_tr7503_c0_g3_i2.p1
OG0005884	Shad_tr6134_c1_g2_i1.p1	Haur_tr583_c0_g2_i1.p1
OG0005885	Shad_tr35892_c2_g1_i5.p1	Haur_tr21260_c0_g1_i2.p1
OG0005886	Shad_tr24540_c1_g1_i13.p1	Haur_tr24008_c1_g1_i4.p1
OG0005887	Shad_tr1016_c1_g1_i1.p1	Haur_tr14817_c0_g1_i1.p1
OG0005888	Shad_tr13164_c1_g1_i1.p1	Haur_tr861_c0_g1_i3.p1
OG0005889	Shad_tr2481_c0_g2_i1.p1	Haur_tr23173_c0_g1_i1.p1
OG0005890	Shad_tr25977_c0_g3_i1.p1	Haur_tr12718_c0_g1_i1.p1
OG0005891	Shad_tr15676_c0_g1_i2.p1	Haur_tr3343_c0_g1_i1.p1
OG0005892	Shad_tr2287_c0_g1_i1.p1	Haur_tr4297_c0_g3_i2.p1
OG0005893	Shad_tr2788_c0_g1_i5.p1	Haur_tr4503_c0_g3_i1.p1
OG0005894	Shad_tr15419_c0_g1_i2.p1	Haur_tr17997_c0_g1_i1.p1
OG0005895	Shad_tr2343_c0_g1_i1.p1	Haur_tr8514_c0_g1_i1.p1
OG0005896	Shad_tr2710_c2_g1_i1.p1	Haur_tr22885_c0_g1_i1.p1
OG0005897	Shad_tr43185_c0_g2_i1.p1	Haur_tr1484_c0_g1_i6.p1
OG0005898	Shad_tr56375_c1_g1_i5.p1, Shad_tr3050_c2_g1_i1.p1	Haur_tr17116_c0_g2_i4.p1
OG0005899	Shad_tr3260_c0_g1_i2.p1	Haur_tr40558_c0_g1_i3.p1
OG0005900	Shad_tr15637_c0_g1_i2.p1	Haur_tr52407_c0_g1_i6.p1
OG0005901	Shad_tr26604_c2_g1_i1.p1	Haur_tr34300_c0_g1_i2.p1
OG0005902	Shad_tr41527_c1_g1_i3.p1	Haur_tr20189_c1_g1_i1.p1
OG0005903	Shad_tr1319_c0_g1_i1.p1	Haur_tr12044_c0_g1_i1.p1
OG0005904	Shad_tr3866_c0_g1_i4.p1	Haur_tr8879_c0_g1_i5.p1
OG0005905	Shad_tr36409_c0_g1_i2.p1	Haur_tr12554_c0_g1_i1.p1
OG0005906	Shad_tr13833_c0_g1_i2.p1	Haur_tr8749_c1_g1_i1.p1
OG0005908	Shad_tr5642_c0_g1_i10.p1	Haur_tr8727_c1_g1_i7.p1
OG0005909	Shad_tr13507_c1_g1_i3.p1	Haur_tr2871_c1_g1_i4.p1
OG0005910	Shad_tr8448_c1_g1_i1.p1	Haur_tr5376_c0_g2_i1.p1, Haur_tr5376_c0_g1_i2.p1
OG0005911	Shad_tr42399_c0_g2_i5.p2	Haur_tr215_c0_g1_i1.p1
OG0005912	Shad_tr691_c1_g1_i2.p1	Haur_tr39980_c0_g1_i2.p1
OG0005913	Shad_tr38697_c1_g1_i4.p1	Haur_tr8987_c1_g1_i7.p1
OG0005914	Shad_tr4308_c0_g1_i3.p1	Haur_tr3584_c0_g1_i2.p1
OG0005915	Shad_tr32787_c0_g1_i6.p1	Haur_tr3359_c0_g1_i2.p1
OG0005916	Shad_tr388_c6_g1_i1.p1	Haur_tr2565_c0_g1_i3.p1
OG0005917	Shad_tr23265_c0_g1_i1.p1	Haur_tr181_c14_g1_i2.p1
OG0005918	Shad_tr19403_c1_g1_i5.p1	Haur_tr12495_c1_g2_i3.p1
OG0005919	Shad_tr32321_c0_g1_i6.p1	Haur_tr11032_c0_g1_i1.p1
OG0005920	Shad_tr61883_c0_g1_i1.p1, Shad_tr48276_c0_g1_i3.p1	Haur_tr12007_c0_g3_i1.p1
OG0005921	Shad_tr94438_c0_g1_i1.p1	Haur_tr29963_c0_g1_i4.p1
OG0005922	Shad_tr2668_c0_g1_i19.p1	Haur_tr252_c0_g1_i1.p1, Haur_tr64812_c0_g1_i1.p1
OG0005923	Shad_tr9885_c1_g2_i3.p1	Haur_tr72999_c0_g1_i1.p1, Haur_tr2665_c1_g1_i3.p1
OG0005924	Shad_tr57697_c0_g1_i1.p1	Haur_tr60286_c0_g1_i2.p1
OG0005925	Shad_tr9818_c1_g1_i1.p1	Haur_tr2594_c0_g2_i2.p1
OG0005926	Shad_tr3106_c0_g1_i1.p1	Haur_tr9248_c0_g1_i4.p1
OG0005927	Shad_tr20811_c0_g1_i1.p1	Haur_tr23209_c0_g1_i2.p1
OG0005928	Shad_tr22123_c0_g1_i4.p1	Haur_tr21295_c1_g2_i1.p1
OG0005929	Shad_tr20675_c0_g1_i1.p1	Haur_tr47699_c0_g1_i1.p1
OG0005930	Shad_tr8187_c0_g1_i4.p1	Haur_tr45236_c0_g3_i2.p1
OG0005931	Shad_tr428_c1_g1_i15.p1	Haur_tr1236_c0_g1_i15.p1
OG0005932	Shad_tr12532_c0_g2_i1.p1	Haur_tr29840_c0_g1_i6.p1
OG0005933	Shad_tr460_c7_g1_i1.p1	Haur_tr2959_c0_g2_i3.p1
OG0005934	Shad_tr50475_c1_g1_i1.p1	Haur_tr12468_c4_g1_i1.p1
OG0005935	Shad_tr4234_c2_g1_i12.p1	Haur_tr11543_c0_g1_i2.p1
OG0005936	Shad_tr316_c0_g1_i58.p1	Haur_tr3559_c0_g1_i2.p1
OG0005937	Shad_tr27960_c0_g1_i1.p1, Shad_tr7747_c4_g1_i1.p1	Haur_tr46912_c0_g1_i1.p1
OG0005938	Shad_tr10429_c0_g1_i5.p1	Haur_tr1723_c0_g3_i1.p1
OG0005939	Shad_tr27758_c0_g2_i1.p1	Haur_tr5239_c0_g1_i1.p1
OG0005940	Shad_tr13782_c0_g1_i14.p1	Haur_tr3112_c1_g1_i1.p1
OG0005941	Shad_tr19167_c2_g1_i1.p1	Haur_tr11777_c1_g2_i2.p1
OG0005942	Shad_tr4640_c1_g1_i5.p1	Haur_tr13811_c0_g1_i2.p1
OG0005943	Shad_tr13859_c2_g1_i10.p1	Haur_tr2273_c0_g1_i3.p1
OG0005944	Shad_tr6671_c1_g1_i1.p1	Haur_tr8629_c1_g1_i2.p1
OG0005945	Shad_tr28512_c0_g1_i6.p1	Haur_tr22347_c0_g2_i1.p1
OG0005946	Shad_tr3947_c0_g2_i1.p1	Haur_tr2568_c0_g1_i1.p1
OG0005947	Shad_tr11100_c2_g1_i1.p1	Haur_tr16087_c0_g1_i1.p1
OG0005948	Shad_tr98965_c0_g1_i1.p1	Haur_tr8535_c0_g1_i1.p1
OG0005950	Shad_tr3428_c0_g1_i2.p1	Haur_tr26281_c0_g1_i1.p1
OG0005951	Shad_tr907_c0_g1_i1.p1, Shad_tr39840_c0_g1_i2.p1	Haur_tr7637_c1_g1_i1.p1
OG0005952	Shad_tr19978_c0_g2_i3.p1	Haur_tr44477_c3_g1_i1.p1
OG0005953	Shad_tr24952_c0_g2_i1.p1	Haur_tr1197_c0_g1_i1.p1
OG0005954	Shad_tr1913_c0_g2_i4.p1	Haur_tr1357_c0_g1_i3.p1
OG0005955	Shad_tr2614_c1_g3_i1.p1	Haur_tr92658_c0_g1_i1.p1
OG0005956	Shad_tr49841_c0_g1_i5.p1	Haur_tr14698_c0_g1_i3.p1
OG0005957	Shad_tr19966_c0_g4_i1.p1	Haur_tr6832_c1_g1_i1.p1
OG0005958	Shad_tr5134_c0_g2_i3.p1	Haur_tr28286_c0_g1_i3.p1
OG0005959	Shad_tr305_c3_g1_i11.p1	Haur_tr10048_c0_g2_i1.p1
OG0005960	Shad_tr22470_c0_g1_i2.p1	Haur_tr8057_c0_g1_i1.p1
OG0005961	Shad_tr10409_c1_g3_i1.p1	Haur_tr13017_c0_g1_i1.p1
OG0005962	Shad_tr3223_c1_g1_i6.p1	Haur_tr5643_c0_g1_i3.p1
OG0005963	Shad_tr4040_c2_g1_i2.p1	Haur_tr17263_c0_g3_i4.p1
OG0005964	Shad_tr108606_c0_g1_i1.p1, Shad_tr5009_c0_g1_i3.p1, Shad_tr5407_c2_g1_i4.p1	Haur_tr25910_c1_g1_i1.p1, Haur_tr1914_c2_g2_i1.p1
OG0005965	Shad_tr24471_c0_g1_i5.p1	Haur_tr4586_c0_g1_i4.p1
OG0005966	Shad_tr102390_c0_g1_i1.p1	Haur_tr35504_c2_g1_i3.p1
OG0005967	Shad_tr20928_c1_g1_i2.p1	Haur_tr8965_c0_g1_i2.p1
OG0005969	Shad_tr1488_c0_g1_i2.p1	Haur_tr3330_c0_g1_i1.p1
OG0005970	Shad_tr95766_c0_g1_i1.p1	Haur_tr16875_c0_g1_i1.p1
OG0005971	Shad_tr341_c10_g1_i2.p1	Haur_tr27610_c0_g1_i2.p1
OG0005972	Shad_tr1260_c2_g1_i4.p1	Haur_tr1726_c0_g4_i1.p1
OG0005973	Shad_tr31271_c0_g1_i1.p1	Haur_tr17164_c0_g2_i1.p1
OG0005974	Shad_tr3825_c0_g1_i3.p1	Haur_tr5536_c0_g1_i1.p1
OG0005975	Shad_tr13995_c0_g1_i1.p1	Haur_tr3772_c1_g1_i1.p1
OG0005976	Shad_tr9573_c0_g3_i1.p1	Haur_tr38933_c0_g1_i1.p1
OG0005977	Shad_tr91749_c0_g1_i1.p1	Haur_tr30102_c0_g1_i2.p1
OG0005978	Shad_tr21209_c0_g1_i18.p1	Haur_tr5247_c0_g1_i3.p1
OG0005979	Shad_tr15963_c2_g1_i1.p1	Haur_tr9947_c0_g1_i1.p1
OG0005980	Shad_tr4257_c6_g1_i6.p1	Haur_tr16417_c0_g1_i1.p1, Haur_tr2540_c0_g2_i3.p1
OG0005981	Shad_tr11493_c0_g1_i8.p1	Haur_tr972_c0_g1_i1.p1
OG0005982	Shad_tr460_c9_g1_i2.p1	Haur_tr5700_c0_g1_i3.p1
OG0005983	Shad_tr44097_c0_g1_i1.p1	Haur_tr15113_c2_g2_i1.p1
OG0005984	Shad_tr3909_c1_g1_i4.p1	Haur_tr10556_c0_g1_i1.p1
OG0005985	Shad_tr27759_c1_g1_i2.p1	Haur_tr55701_c0_g1_i2.p1
OG0005986	Shad_tr8535_c0_g2_i1.p1	Haur_tr8908_c0_g1_i1.p1
OG0005986	Shad_tr8535_c0_g4_i1.p1	Haur_tr8908_c0_g3_i1.p1, Haur_tr8908_c0_g2_i2.p1
OG0005987	Shad_tr1605_c1_g2_i1.p1	Haur_tr6460_c2_g1_i1.p1
OG0005988	Shad_tr10837_c1_g2_i1.p1	Haur_tr71854_c0_g1_i1.p1
OG0005989	Shad_tr5442_c0_g1_i28.p1	Haur_tr30743_c0_g1_i5.p1
OG0005990	Shad_tr1928_c23_g1_i1.p1	Haur_tr24499_c0_g1_i1.p1
OG0005991	Shad_tr53184_c0_g1_i37.p1	Haur_tr7617_c1_g2_i1.p1
OG0005992	Shad_tr30325_c2_g1_i2.p1	Haur_tr14469_c1_g1_i1.p1
OG0005993	Shad_tr3791_c3_g1_i1.p1	Haur_tr3762_c1_g1_i1.p1
OG0005995	Shad_tr9095_c1_g1_i10.p1	Haur_tr3313_c1_g1_i3.p1
OG0005996	Shad_tr5419_c0_g1_i2.p1	Haur_tr51010_c0_g1_i1.p1
OG0005997	Shad_tr2348_c0_g1_i1.p1	Haur_tr1058_c0_g1_i5.p1
OG0005998	Shad_tr7328_c0_g1_i10.p1	Haur_tr70847_c0_g1_i1.p1
OG0005999	Shad_tr11806_c1_g1_i1.p1	Haur_tr20764_c0_g1_i5.p1
OG0006000	Shad_tr27675_c0_g1_i2.p1	Haur_tr2847_c0_g1_i1.p1
OG0006001	Shad_tr5542_c1_g6_i1.p1	Haur_tr8883_c2_g1_i1.p1
OG0006002	Shad_tr47301_c1_g1_i2.p1	Haur_tr4433_c3_g1_i1.p1
OG0006003	Shad_tr28779_c0_g1_i1.p1	Haur_tr21204_c3_g1_i1.p1
OG0006004	Shad_tr31387_c0_g1_i16.p1	Haur_tr7110_c0_g1_i9.p1
OG0006005	Shad_tr11926_c0_g1_i2.p1	Haur_tr1720_c1_g2_i5.p1
OG0006006	Shad_tr3622_c0_g1_i9.p1	Haur_tr47472_c0_g1_i1.p1
OG0006007	Shad_tr28816_c2_g1_i1.p1	Haur_tr11652_c0_g1_i3.p1
OG0006008	Shad_tr4253_c0_g3_i5.p2	Haur_tr1237_c0_g1_i1.p1
OG0006009	Shad_tr22596_c0_g1_i3.p1	Haur_tr18318_c0_g1_i1.p1
OG0006010	Shad_tr2504_c0_g1_i3.p1	Haur_tr13251_c0_g3_i1.p1
OG0006012	Shad_tr4313_c0_g1_i1.p1	Haur_tr872_c0_g1_i1.p1
OG0006013	Shad_tr19800_c2_g1_i2.p1	Haur_tr3147_c1_g2_i3.p1
OG0006014	Shad_tr26936_c0_g1_i6.p1	Haur_tr629_c1_g2_i2.p1
OG0006015	Shad_tr9003_c1_g1_i1.p1	Haur_tr10785_c1_g1_i1.p1
OG0006016	Shad_tr3979_c0_g1_i49.p1	Haur_tr5240_c0_g1_i10.p1
OG0006017	Shad_tr7751_c2_g1_i1.p1	Haur_tr25696_c0_g1_i1.p1
OG0006018	Shad_tr11649_c0_g1_i2.p1	Haur_tr92013_c0_g1_i1.p1, Haur_tr62309_c1_g1_i1.p1, Haur_tr87960_c0_g1_i1.p1
OG0006019	Shad_tr14119_c1_g1_i11.p1	Haur_tr23210_c1_g1_i1.p1
OG0006020	Shad_tr21313_c1_g1_i4.p1	Haur_tr11622_c0_g1_i1.p1
OG0006021	Shad_tr13694_c1_g1_i4.p1	Haur_tr7748_c2_g1_i1.p1
OG0006022	Shad_tr25557_c0_g1_i7.p1, Shad_tr35783_c3_g1_i1.p1	Haur_tr11324_c0_g1_i6.p1
OG0006023	Shad_tr7445_c0_g1_i1.p1	Haur_tr89004_c0_g1_i1.p1
OG0006024	Shad_tr2341_c0_g1_i23.p1	Haur_tr11540_c0_g1_i1.p1
