Orthogroup	Stichodactyla_haddoni_longest_pep	Galaxea_fascicularis_longest_pep
OG0003747	Shad_tr634_c4_g1_i5.p1	Gafa_DN5508_c0_g1_i5.p1
OG0003748	Shad_tr13757_c1_g1_i1.p1	Gafa_DN2474_c2_g1_i4.p1
OG0003749	Shad_tr7312_c0_g1_i1.p1	Gafa_DN33257_c0_g1_i1.p1
OG0003750	Shad_tr29899_c0_g1_i10.p1	Gafa_DN44930_c0_g1_i4.p1
OG0003751	Shad_tr2020_c0_g1_i1.p1, Shad_tr113942_c0_g1_i1.p1	Gafa_DN4052_c0_g2_i1.p1
OG0003752	Shad_tr11727_c0_g1_i5.p1	Gafa_DN9759_c0_g1_i3.p1
OG0003753	Shad_tr14537_c2_g1_i7.p1	Gafa_DN4700_c2_g2_i1.p1
OG0003754	Shad_tr817_c0_g1_i4.p1	Gafa_DN23925_c0_g1_i1.p1
OG0003755	Shad_tr56245_c0_g1_i1.p1, Shad_tr4673_c0_g1_i4.p1	Gafa_DN95563_c0_g1_i1.p1
OG0003756	Shad_tr67787_c0_g1_i2.p1	Gafa_DN39829_c0_g1_i4.p1
OG0003757	Shad_tr21707_c1_g1_i1.p1	Gafa_DN18536_c0_g1_i11.p1
OG0003758	Shad_tr10317_c0_g1_i1.p1	Gafa_DN24355_c0_g2_i2.p1
OG0003759	Shad_tr8962_c1_g1_i4.p1	Gafa_DN131310_c0_g1_i1.p1
OG0003759	Shad_tr8962_c0_g1_i2.p1	Gafa_DN10886_c0_g1_i1.p1
OG0003760	Shad_tr12734_c0_g1_i56.p1	Gafa_DN5813_c0_g1_i11.p1
OG0003761	Shad_tr14286_c2_g1_i2.p1	Gafa_DN3596_c0_g2_i4.p1
OG0003762	Shad_tr3652_c7_g1_i1.p1, Shad_tr8224_c0_g1_i1.p1	Gafa_DN3588_c0_g3_i1.p1
OG0003763	Shad_tr22537_c0_g1_i2.p1	Gafa_DN5059_c1_g1_i2.p1
OG0003765	Shad_tr39928_c0_g1_i5.p1	Gafa_DN32381_c0_g1_i1.p1
OG0003767	Shad_tr13381_c0_g1_i12.p1	Gafa_DN8087_c0_g1_i1.p1
OG0003768	Shad_tr12953_c2_g1_i7.p1	Gafa_DN3224_c1_g1_i4.p1, Gafa_DN107341_c0_g2_i1.p1, Gafa_DN28484_c0_g1_i1.p1
OG0003770	Shad_tr19314_c3_g1_i2.p1	Gafa_DN25522_c0_g1_i1.p1
OG0003771	Shad_tr12878_c0_g1_i1.p1	Gafa_DN3222_c1_g2_i2.p1
OG0003772	Shad_tr3720_c0_g1_i104.p1	Gafa_DN3887_c1_g1_i7.p1
OG0003773	Shad_tr972_c1_g1_i1.p1	Gafa_DN5099_c2_g1_i4.p1
OG0003774	Shad_tr14286_c1_g1_i3.p1	Gafa_DN50640_c0_g2_i1.p1, Gafa_DN50640_c0_g1_i1.p1, Gafa_DN21216_c0_g1_i1.p1
OG0003775	Shad_tr43560_c0_g1_i1.p1, Shad_tr2943_c3_g1_i2.p1	Gafa_DN30869_c0_g1_i1.p1
OG0003776	Shad_tr11957_c1_g1_i1.p1, Shad_tr81927_c0_g1_i1.p1	Gafa_DN6816_c0_g1_i11.p1
OG0003777	Shad_tr7367_c2_g1_i5.p1, Shad_tr12229_c0_g2_i1.p1	Gafa_DN28499_c1_g2_i1.p1
OG0003778	Shad_tr20075_c0_g1_i4.p1	Gafa_DN9512_c0_g1_i3.p1
OG0003779	Shad_tr18701_c0_g2_i1.p1	Gafa_DN3208_c0_g1_i6.p1
OG0003780	Shad_tr6489_c0_g1_i31.p1	Gafa_DN7406_c0_g1_i1.p1
OG0003781	Shad_tr24501_c2_g1_i2.p1	Gafa_DN32388_c1_g1_i5.p1
OG0003782	Shad_tr370_c3_g1_i7.p1	Gafa_DN33759_c0_g1_i2.p1
OG0003783	Shad_tr18578_c1_g1_i6.p1	Gafa_DN26364_c0_g1_i1.p2
OG0003785	Shad_tr624_c0_g3_i1.p1	Gafa_DN5214_c0_g1_i2.p1
OG0003786	Shad_tr30122_c0_g2_i4.p1	Gafa_DN8798_c0_g1_i3.p1
OG0003787	Shad_tr14300_c0_g1_i1.p1	Gafa_DN18348_c0_g2_i3.p1, Gafa_DN145645_c0_g1_i1.p1
OG0003788	Shad_tr54649_c0_g2_i1.p1, Shad_tr54649_c0_g1_i1.p1	Gafa_DN76892_c0_g1_i2.p1
OG0003789	Shad_tr4222_c1_g2_i1.p1	Gafa_DN5316_c0_g3_i1.p1
OG0003790	Shad_tr29714_c1_g1_i8.p1	Gafa_DN8313_c0_g1_i2.p1
OG0003791	Shad_tr15289_c0_g1_i14.p1	Gafa_DN59887_c0_g1_i1.p1
OG0003792	Shad_tr79108_c0_g1_i1.p1	Gafa_DN143829_c0_g1_i1.p1
OG0003794	Shad_tr8146_c0_g2_i1.p1	Gafa_DN19938_c0_g1_i1.p1
OG0003795	Shad_tr17192_c0_g1_i5.p1	Gafa_DN45601_c0_g1_i6.p1
OG0003796	Shad_tr12014_c0_g1_i2.p1	Gafa_DN8115_c1_g1_i6.p1
OG0003797	Shad_tr8134_c0_g1_i10.p1	Gafa_DN19634_c0_g1_i4.p1
OG0003799	Shad_tr1940_c1_g1_i5.p1	Gafa_DN1448_c0_g2_i2.p1
OG0003800	Shad_tr4576_c0_g1_i8.p1	Gafa_DN2533_c3_g1_i3.p1
OG0003801	Shad_tr11192_c0_g5_i1.p1	Gafa_DN16108_c0_g1_i1.p1, Gafa_DN102775_c0_g2_i1.p1, Gafa_DN72239_c0_g1_i1.p1
OG0003803	Shad_tr27765_c0_g1_i2.p1	Gafa_DN113_c1_g3_i1.p1
OG0003804	Shad_tr11615_c0_g4_i2.p1	Gafa_DN4790_c0_g1_i9.p1
OG0003805	Shad_tr5127_c0_g1_i2.p1	Gafa_DN2789_c0_g1_i7.p1
OG0003806	Shad_tr31315_c0_g1_i10.p1	Gafa_DN5194_c0_g3_i3.p1
OG0003807	Shad_tr580_c1_g1_i4.p1, Shad_tr1758_c0_g2_i3.p1	Gafa_DN14911_c0_g2_i4.p1
OG0003808	Shad_tr11781_c0_g1_i5.p1	Gafa_DN3881_c0_g1_i10.p1
OG0003809	Shad_tr37442_c0_g1_i1.p1	Gafa_DN1681_c1_g3_i2.p1
OG0003810	Shad_tr10598_c0_g1_i5.p1	Gafa_DN1162_c0_g1_i3.p1
OG0003811	Shad_tr1684_c0_g1_i3.p1	Gafa_DN7642_c0_g1_i2.p1
OG0003812	Shad_tr43718_c0_g1_i1.p1, Shad_tr1160_c0_g1_i1.p1	Gafa_DN130390_c0_g1_i1.p1, Gafa_DN49135_c0_g1_i3.p1, Gafa_DN11733_c0_g1_i2.p1
OG0003813	Shad_tr8915_c1_g1_i2.p1	Gafa_DN4895_c1_g1_i1.p1
OG0003814	Shad_tr55455_c0_g1_i1.p1	Gafa_DN28951_c0_g1_i3.p1
OG0003815	Shad_tr10483_c0_g1_i3.p1	Gafa_DN6682_c1_g1_i3.p1
OG0003816	Shad_tr2161_c0_g1_i6.p1	Gafa_DN27179_c0_g1_i4.p1
OG0003817	Shad_tr12673_c1_g1_i2.p1	Gafa_DN9225_c1_g1_i9.p1
OG0003818	Shad_tr58430_c0_g1_i6.p1	Gafa_DN3960_c0_g1_i5.p1
OG0003819	Shad_tr3682_c0_g2_i2.p1	Gafa_DN17236_c0_g2_i2.p1
OG0003821	Shad_tr8850_c0_g1_i4.p1	Gafa_DN5873_c0_g1_i18.p1
OG0003822	Shad_tr460_c2_g1_i1.p1	Gafa_DN3261_c0_g1_i7.p1
OG0003823	Shad_tr92868_c0_g1_i1.p1, Shad_tr7014_c1_g1_i1.p1	Gafa_DN27166_c0_g1_i1.p1
OG0003824	Shad_tr37081_c0_g1_i43.p1	Gafa_DN16404_c0_g1_i6.p1
OG0003825	Shad_tr914_c1_g1_i1.p1	Gafa_DN9873_c0_g1_i5.p1
OG0003827	Shad_tr3450_c0_g1_i1.p1	Gafa_DN13633_c0_g1_i1.p1
OG0003828	Shad_tr12317_c0_g2_i7.p1	Gafa_DN4293_c0_g1_i2.p1
OG0003829	Shad_tr14512_c0_g1_i3.p1	Gafa_DN13305_c0_g1_i2.p1
OG0003830	Shad_tr61591_c0_g1_i1.p1, Shad_tr46210_c1_g1_i1.p1	Gafa_DN17723_c0_g1_i5.p1
OG0003831	Shad_tr13383_c0_g2_i2.p1	Gafa_DN97661_c0_g1_i1.p1
OG0003832	Shad_tr12818_c0_g1_i5.p1, Shad_tr12818_c0_g2_i1.p1	Gafa_DN20680_c0_g1_i2.p1
OG0003833	Shad_tr14109_c0_g1_i3.p1	Gafa_DN10746_c0_g1_i2.p1
OG0003834	Shad_tr13613_c0_g2_i2.p1	Gafa_DN43546_c0_g1_i3.p1
OG0003835	Shad_tr12312_c0_g1_i7.p1	Gafa_DN14276_c0_g1_i10.p1
OG0003836	Shad_tr30065_c0_g2_i1.p2, Shad_tr10397_c1_g2_i1.p1	Gafa_DN8487_c1_g1_i10.p1
OG0003837	Shad_tr3909_c0_g1_i2.p1	Gafa_DN2203_c0_g3_i2.p1
OG0003838	Shad_tr28561_c0_g1_i3.p1	Gafa_DN12671_c0_g1_i2.p1
OG0003840	Shad_tr28220_c2_g1_i1.p1	Gafa_DN4944_c0_g1_i2.p1
OG0003841	Shad_tr4452_c5_g1_i2.p1	Gafa_DN6537_c0_g1_i14.p1
OG0003842	Shad_tr9982_c0_g1_i21.p1	Gafa_DN7117_c0_g3_i1.p1
OG0003843	Shad_tr15505_c0_g1_i2.p1	Gafa_DN21944_c0_g1_i3.p1
OG0003844	Shad_tr10598_c1_g1_i1.p1	Gafa_DN26266_c1_g2_i1.p1
OG0003845	Shad_tr35144_c0_g1_i13.p1	Gafa_DN24068_c0_g1_i4.p1
OG0003846	Shad_tr15169_c0_g1_i12.p1	Gafa_DN2163_c0_g1_i2.p1
OG0003847	Shad_tr11995_c0_g1_i4.p1	Gafa_DN2579_c2_g1_i2.p1
OG0003848	Shad_tr10561_c0_g1_i5.p1	Gafa_DN4718_c2_g2_i3.p1
OG0003849	Shad_tr1478_c0_g1_i17.p1	Gafa_DN552_c0_g1_i5.p1
OG0003850	Shad_tr12047_c0_g1_i1.p1	Gafa_DN38018_c0_g1_i1.p1
OG0003851	Shad_tr4297_c0_g1_i13.p1	Gafa_DN12492_c0_g1_i2.p1
OG0003852	Shad_tr8796_c1_g1_i1.p1	Gafa_DN110190_c0_g1_i1.p1
OG0003853	Shad_tr8346_c4_g1_i1.p1	Gafa_DN20683_c0_g1_i1.p1
OG0003854	Shad_tr593_c0_g1_i1.p1	Gafa_DN90731_c0_g1_i1.p2, Gafa_DN126629_c0_g1_i1.p1
OG0003855	Shad_tr4039_c2_g1_i1.p1	Gafa_DN1997_c2_g1_i1.p1
OG0003856	Shad_tr927_c1_g1_i5.p1	Gafa_DN70200_c0_g1_i1.p1, Gafa_DN72750_c0_g2_i1.p1, Gafa_DN91728_c0_g1_i1.p1, Gafa_DN1655_c0_g1_i7.p1
OG0003857	Shad_tr824_c6_g1_i1.p1	Gafa_DN2799_c0_g1_i6.p1
OG0003858	Shad_tr28599_c0_g1_i4.p1	Gafa_DN28837_c0_g1_i3.p1
OG0003859	Shad_tr3589_c1_g1_i3.p1	Gafa_DN8879_c0_g2_i2.p1
OG0003860	Shad_tr4275_c1_g1_i2.p1, Shad_tr114666_c0_g1_i1.p1	Gafa_DN80907_c0_g1_i1.p1, Gafa_DN65504_c0_g1_i1.p1
OG0003861	Shad_tr13296_c0_g1_i7.p1	Gafa_DN16656_c0_g1_i5.p1
OG0003862	Shad_tr18810_c0_g1_i1.p1	Gafa_DN4148_c1_g4_i1.p1
OG0003864	Shad_tr4685_c3_g1_i9.p1	Gafa_DN4335_c5_g1_i2.p1
OG0003865	Shad_tr16195_c0_g1_i31.p1	Gafa_DN54880_c0_g1_i1.p1
OG0003866	Shad_tr2759_c3_g2_i1.p1, Shad_tr2759_c3_g1_i3.p1	Gafa_DN4557_c2_g1_i1.p1
OG0003867	Shad_tr2168_c0_g1_i7.p1	Gafa_DN115230_c0_g1_i1.p1, Gafa_DN20704_c0_g1_i2.p1
OG0003868	Shad_tr15276_c0_g3_i2.p1	Gafa_DN58221_c0_g1_i1.p1
OG0003869	Shad_tr6405_c1_g1_i3.p1	Gafa_DN6881_c3_g3_i1.p1
OG0003870	Shad_tr5278_c6_g1_i1.p1	Gafa_DN86971_c0_g1_i1.p1, Gafa_DN130765_c0_g1_i1.p1, Gafa_DN6270_c0_g1_i2.p1, Gafa_DN124619_c0_g1_i1.p1
OG0003871	Shad_tr405_c0_g1_i9.p1	Gafa_DN3665_c0_g1_i1.p1
OG0003872	Shad_tr28653_c0_g1_i1.p1	Gafa_DN4967_c1_g1_i2.p1
OG0003873	Shad_tr23772_c0_g1_i1.p1	Gafa_DN17232_c1_g1_i1.p1
OG0003875	Shad_tr1589_c0_g1_i15.p1	Gafa_DN1451_c0_g2_i3.p1
OG0003877	Shad_tr33911_c0_g1_i1.p1, Shad_tr165_c0_g1_i15.p1	Gafa_DN13111_c0_g1_i4.p1
OG0003878	Shad_tr11838_c0_g1_i1.p1	Gafa_DN12433_c0_g1_i7.p1
OG0003879	Shad_tr32092_c0_g1_i2.p1, Shad_tr1546_c2_g1_i1.p1	Gafa_DN20325_c0_g1_i5.p1
OG0003880	Shad_tr95481_c0_g1_i1.p1	Gafa_DN63240_c0_g1_i1.p1
OG0003881	Shad_tr25846_c1_g1_i2.p1	Gafa_DN9245_c1_g1_i1.p1
OG0003882	Shad_tr33834_c0_g1_i5.p1	Gafa_DN10670_c0_g2_i2.p1
OG0003883	Shad_tr2928_c0_g2_i2.p1	Gafa_DN41312_c0_g3_i1.p1
OG0003884	Shad_tr2433_c10_g1_i1.p1	Gafa_DN91165_c0_g1_i1.p1, Gafa_DN104408_c0_g1_i1.p2, Gafa_DN11555_c0_g1_i1.p1
OG0003885	Shad_tr61551_c0_g1_i1.p1	Gafa_DN48028_c0_g1_i1.p1
OG0003885	Shad_tr8564_c0_g1_i2.p1	Gafa_DN14682_c0_g2_i1.p1
OG0003886	Shad_tr55984_c0_g2_i6.p1, Shad_tr6252_c1_g1_i4.p1	Gafa_DN32267_c0_g1_i1.p1
OG0003887	Shad_tr2782_c3_g1_i1.p1	Gafa_DN569_c0_g3_i2.p1
OG0003888	Shad_tr6355_c0_g1_i2.p2	Gafa_DN1830_c0_g1_i7.p1
OG0003889	Shad_tr11586_c0_g1_i3.p1	Gafa_DN3187_c0_g1_i6.p1
OG0003890	Shad_tr8964_c0_g1_i1.p1	Gafa_DN46818_c0_g1_i1.p1
OG0003890	Shad_tr16874_c2_g1_i4.p1	Gafa_DN5035_c0_g1_i4.p1
OG0003891	Shad_tr8663_c0_g2_i1.p1, Shad_tr102582_c0_g1_i1.p1	Gafa_DN83976_c0_g1_i1.p1
OG0003892	Shad_tr77082_c0_g1_i1.p1, Shad_tr59306_c1_g1_i1.p1, Shad_tr835_c2_g1_i8.p1	Gafa_DN11182_c0_g1_i2.p1
OG0003893	Shad_tr1629_c0_g1_i10.p1	Gafa_DN601_c0_g1_i1.p1, Gafa_DN8451_c0_g1_i4.p1
OG0003894	Shad_tr1471_c0_g1_i1.p1	Gafa_DN20535_c0_g1_i4.p1
OG0003896	Shad_tr71087_c0_g1_i1.p1	Gafa_DN511_c0_g4_i3.p1
OG0003897	Shad_tr13128_c0_g1_i1.p1	Gafa_DN15700_c0_g1_i3.p1
OG0003898	Shad_tr34352_c0_g1_i1.p1, Shad_tr939_c1_g1_i1.p1	Gafa_DN21630_c0_g1_i1.p1
OG0003900	Shad_tr24392_c0_g1_i2.p1	Gafa_DN37926_c0_g1_i9.p1, Gafa_DN4708_c0_g2_i1.p1
OG0003901	Shad_tr14266_c1_g1_i5.p1	Gafa_DN3874_c0_g1_i10.p1
OG0003903	Shad_tr3410_c0_g1_i4.p1	Gafa_DN11591_c0_g2_i2.p1
OG0003904	Shad_tr7032_c1_g2_i1.p1	Gafa_DN6794_c0_g1_i1.p1, Gafa_DN6794_c0_g3_i3.p1
OG0003906	Shad_tr6397_c0_g1_i2.p1	Gafa_DN6427_c0_g2_i2.p1
OG0003907	Shad_tr53216_c0_g1_i1.p1, Shad_tr363_c0_g1_i1.p1	Gafa_DN17336_c0_g1_i2.p1, Gafa_DN125629_c0_g1_i1.p1, Gafa_DN94435_c0_g1_i1.p1
OG0003908	Shad_tr114875_c0_g1_i1.p1, Shad_tr47925_c0_g1_i1.p1, Shad_tr30352_c1_g1_i1.p1	Gafa_DN61244_c0_g1_i1.p1, Gafa_DN13830_c0_g1_i3.p1, Gafa_DN68694_c0_g3_i1.p1, Gafa_DN114189_c0_g1_i1.p1
OG0003913	Shad_tr34045_c0_g1_i1.p1, Shad_tr11007_c0_g2_i2.p1	Gafa_DN21417_c0_g1_i3.p1
OG0003914	Shad_tr6937_c8_g1_i1.p1	Gafa_DN7503_c0_g1_i7.p1, Gafa_DN7503_c0_g2_i1.p1, Gafa_DN111242_c0_g2_i1.p1, Gafa_DN91128_c0_g2_i1.p1
OG0003915	Shad_tr4949_c1_g1_i2.p1	Gafa_DN5030_c0_g2_i1.p1
OG0003918	Shad_tr11363_c1_g1_i1.p1	Gafa_DN8953_c1_g1_i2.p1
OG0003920	Shad_tr74598_c0_g1_i1.p1, Shad_tr471_c0_g1_i2.p1	Gafa_DN3640_c0_g1_i1.p1
OG0003921	Shad_tr8616_c0_g1_i2.p1	Gafa_DN21022_c0_g1_i1.p1
OG0003922	Shad_tr6594_c2_g1_i2.p1	Gafa_DN41274_c0_g1_i1.p1
OG0003923	Shad_tr757_c0_g2_i2.p1, Shad_tr757_c0_g1_i1.p1	Gafa_DN23920_c0_g1_i1.p1
OG0003924	Shad_tr57704_c0_g1_i1.p2	Gafa_DN140472_c0_g1_i1.p1
OG0003926	Shad_tr1338_c4_g1_i7.p1, Shad_tr6902_c0_g1_i1.p2	Gafa_DN56835_c0_g1_i6.p1
OG0003927	Shad_tr13489_c0_g1_i1.p1	Gafa_DN12537_c0_g1_i2.p1
OG0003928	Shad_tr12827_c0_g1_i2.p1	Gafa_DN12419_c1_g1_i4.p1, Gafa_DN12851_c0_g2_i1.p1, Gafa_DN11883_c0_g2_i3.p1
OG0003929	Shad_tr28675_c0_g1_i5.p1	Gafa_DN20941_c0_g1_i5.p1
OG0003930	Shad_tr9567_c0_g1_i1.p1	Gafa_DN6972_c1_g1_i1.p1
OG0003935	Shad_tr3184_c0_g2_i4.p1	Gafa_DN10091_c1_g2_i6.p1
OG0003936	Shad_tr83184_c0_g1_i1.p1	Gafa_DN8450_c1_g1_i8.p1
OG0003937	Shad_tr77983_c0_g1_i1.p1, Shad_tr3824_c2_g1_i1.p1	Gafa_DN11444_c0_g1_i1.p1
OG0003938	Shad_tr89871_c0_g1_i1.p1, Shad_tr42157_c0_g1_i1.p1	Gafa_DN41012_c1_g2_i1.p1
OG0003939	Shad_tr92643_c0_g1_i2.p1	Gafa_DN7941_c0_g2_i1.p1
OG0003941	Shad_tr35350_c0_g5_i1.p1	Gafa_DN63195_c0_g1_i4.p1
OG0003942	Shad_tr16959_c4_g1_i1.p1	Gafa_DN3469_c1_g1_i2.p1, Gafa_DN120007_c0_g1_i1.p1, Gafa_DN133462_c0_g1_i1.p1
OG0003943	Shad_tr62420_c1_g1_i1.p1	Gafa_DN86261_c0_g1_i1.p1, Gafa_DN107747_c0_g1_i1.p1, Gafa_DN34441_c0_g1_i2.p1
OG0003944	Shad_tr4981_c0_g1_i4.p1	Gafa_DN21536_c1_g1_i3.p1
OG0003945	Shad_tr1184_c21_g1_i1.p1	Gafa_DN81839_c0_g1_i1.p1
OG0003946	Shad_tr8512_c0_g2_i1.p1	Gafa_DN4454_c0_g1_i1.p1, Gafa_DN55422_c0_g1_i1.p1, Gafa_DN111168_c0_g1_i1.p1, Gafa_DN1546_c2_g1_i1.p1
OG0003947	Shad_tr6706_c0_g1_i2.p1	Gafa_DN101135_c0_g1_i1.p1, Gafa_DN3042_c0_g1_i11.p1
OG0003948	Shad_tr8333_c0_g2_i1.p1	Gafa_DN46023_c1_g1_i2.p1, Gafa_DN59985_c0_g1_i1.p1, Gafa_DN59985_c0_g2_i2.p1, Gafa_DN130398_c0_g1_i1.p2, Gafa_DN142089_c0_g1_i1.p1
OG0003949	Shad_tr41715_c0_g3_i3.p1	Gafa_DN7829_c0_g1_i1.p1
OG0003950	Shad_tr914_c0_g1_i11.p1	Gafa_DN4605_c0_g1_i6.p1
OG0003950	Shad_tr1449_c0_g3_i1.p1	Gafa_DN72832_c0_g1_i1.p1
OG0003951	Shad_tr1821_c0_g2_i1.p1	Gafa_DN3251_c0_g1_i3.p1
OG0003952	Shad_tr2391_c6_g1_i1.p1	Gafa_DN3735_c1_g2_i1.p1
OG0003954	Shad_tr67558_c0_g1_i1.p1, Shad_tr66516_c0_g1_i1.p1	Gafa_DN57448_c0_g1_i1.p1
OG0003955	Shad_tr32621_c0_g1_i1.p1	Gafa_DN22077_c1_g2_i5.p1
OG0003956	Shad_tr19_c0_g1_i1.p1	Gafa_DN35529_c0_g1_i1.p1
OG0003957	Shad_tr28530_c0_g1_i1.p1	Gafa_DN30161_c2_g1_i1.p1, Gafa_DN31019_c0_g4_i2.p1, Gafa_DN38077_c0_g1_i7.p1
OG0003957	Shad_tr10666_c0_g1_i1.p1, Shad_tr31355_c0_g1_i1.p1	Gafa_DN11638_c0_g2_i1.p1
OG0003958	Shad_tr85991_c0_g1_i1.p1, Shad_tr3782_c0_g1_i1.p1	Gafa_DN131836_c0_g1_i1.p1, Gafa_DN6956_c0_g1_i2.p1
OG0003959	Shad_tr2953_c2_g5_i2.p1	Gafa_DN109154_c0_g1_i2.p1
OG0003960	Shad_tr30464_c0_g1_i7.p1	Gafa_DN62282_c0_g1_i7.p1
OG0003963	Shad_tr80508_c0_g1_i1.p1	Gafa_DN62830_c0_g1_i2.p1
OG0003964	Shad_tr87851_c0_g1_i1.p1	Gafa_DN94873_c0_g1_i1.p1, Gafa_DN28643_c0_g1_i1.p1
OG0003966	Shad_tr59495_c0_g1_i1.p1	Gafa_DN21663_c1_g1_i14.p1, Gafa_DN81406_c0_g1_i4.p1, Gafa_DN20393_c0_g1_i10.p1, Gafa_DN20393_c0_g2_i1.p1, Gafa_DN46451_c0_g3_i1.p1, Gafa_DN46451_c0_g2_i1.p1, Gafa_DN4812_c0_g2_i1.p1, Gafa_DN46451_c0_g4_i2.p1, Gafa_DN19888_c0_g1_i10.p1, Gafa_DN20996_c0_g1_i4.p1, Gafa_DN28317_c0_g4_i1.p1, Gafa_DN56091_c0_g2_i1.p1, Gafa_DN56091_c0_g1_i1.p1, Gafa_DN3161_c1_g1_i11.p1, Gafa_DN5760_c0_g1_i2.p1, Gafa_DN17539_c0_g1_i2.p1, Gafa_DN2689_c0_g1_i17.p1, Gafa_DN8497_c0_g1_i2.p1, Gafa_DN30526_c1_g1_i4.p1, Gafa_DN32727_c0_g2_i1.p1
OG0003967	Shad_tr20255_c0_g1_i3.p1, Shad_tr113301_c0_g1_i1.p1, Shad_tr60433_c0_g1_i1.p1, Shad_tr41266_c0_g1_i2.p1, Shad_tr6572_c2_g1_i2.p1	Gafa_DN84396_c0_g1_i1.p1
OG0003968	Shad_tr9649_c1_g1_i5.p1	Gafa_DN1939_c0_g1_i3.p1
OG0003969	Shad_tr28393_c0_g1_i2.p1, Shad_tr14306_c0_g1_i1.p1, Shad_tr30099_c0_g1_i1.p1, Shad_tr20368_c1_g1_i3.p1	Gafa_DN62860_c0_g1_i1.p1, Gafa_DN2532_c6_g1_i1.p1
OG0003970	Shad_tr6686_c0_g1_i1.p1	Gafa_DN5163_c0_g1_i6.p1
OG0003971	Shad_tr24227_c0_g1_i6.p1	Gafa_DN136315_c0_g1_i1.p1
OG0003972	Shad_tr27236_c0_g1_i1.p1, Shad_tr33759_c0_g1_i1.p1	Gafa_DN43243_c0_g1_i1.p1
OG0003973	Shad_tr2419_c1_g1_i3.p1	Gafa_DN75780_c0_g1_i1.p2
OG0003974	Shad_tr3979_c1_g1_i1.p1	Gafa_DN34520_c0_g2_i1.p1
OG0003975	Shad_tr12621_c0_g1_i1.p1	Gafa_DN6475_c0_g1_i3.p1
OG0003976	Shad_tr12339_c1_g1_i4.p1	Gafa_DN9065_c0_g1_i4.p1
OG0003978	Shad_tr18695_c0_g1_i1.p1	Gafa_DN98675_c0_g1_i1.p1
OG0003979	Shad_tr3433_c0_g1_i5.p1	Gafa_DN4980_c0_g1_i3.p1
OG0003980	Shad_tr6456_c2_g1_i9.p1	Gafa_DN3120_c0_g1_i10.p1
OG0003982	Shad_tr94093_c0_g1_i1.p1	Gafa_DN14_c0_g1_i11.p1
OG0003983	Shad_tr87484_c0_g1_i1.p1	Gafa_DN24370_c0_g2_i1.p1
OG0003986	Shad_tr1098_c9_g1_i1.p1	Gafa_DN53640_c0_g1_i1.p1
OG0003989	Shad_tr81592_c0_g1_i1.p1	Gafa_DN117046_c0_g1_i1.p1
OG0003990	Shad_tr48414_c0_g1_i1.p2	Gafa_DN51867_c1_g1_i1.p1
OG0003990	Shad_tr109138_c0_g1_i1.p1	Gafa_DN71716_c0_g1_i1.p1
OG0003996	Shad_tr30273_c0_g1_i1.p1	Gafa_DN63174_c0_g2_i2.p1
OG0003997	Shad_tr114719_c0_g1_i1.p1	Gafa_DN61137_c0_g1_i4.p1, Gafa_DN21916_c0_g1_i11.p1
OG0003998	Shad_tr10171_c0_g1_i4.p1	Gafa_DN31633_c0_g2_i2.p1
OG0003999	Shad_tr57368_c0_g1_i1.p1	Gafa_DN114255_c0_g1_i1.p1
OG0003999	Shad_tr37858_c0_g1_i1.p1	Gafa_DN78572_c0_g1_i1.p1
OG0004000	Shad_tr75512_c0_g1_i1.p1, Shad_tr8232_c4_g1_i2.p1, Shad_tr19505_c0_g2_i6.p1, Shad_tr76703_c0_g1_i1.p1	Gafa_DN36968_c0_g2_i4.p1
OG0004001	Shad_tr48645_c0_g1_i2.p1	Gafa_DN101858_c0_g1_i1.p1
OG0004001	Shad_tr65539_c0_g1_i1.p1, Shad_tr48766_c0_g1_i1.p1, Shad_tr73513_c0_g1_i1.p1	Gafa_DN139870_c0_g1_i1.p4
OG0004002	Shad_tr66593_c0_g1_i1.p1	Gafa_DN16789_c0_g3_i1.p1
OG0004003	Shad_tr84702_c0_g1_i1.p1	Gafa_DN68046_c0_g3_i1.p1
OG0004003	Shad_tr39588_c0_g1_i4.p1	Gafa_DN104976_c0_g1_i2.p1
OG0004005	Shad_tr19883_c0_g1_i1.p2, Shad_tr769_c1_g1_i2.p2, Shad_tr9905_c1_g2_i1.p2	Gafa_DN3547_c0_g3_i1.p1
OG0004008	Shad_tr28936_c1_g1_i1.p1	Gafa_DN68576_c0_g2_i1.p1
OG0004012	Shad_tr2125_c0_g1_i1.p1	Gafa_DN14452_c0_g1_i4.p1
OG0004013	Shad_tr8843_c0_g1_i8.p1	Gafa_DN251_c0_g1_i8.p1
OG0004014	Shad_tr3530_c0_g1_i5.p1	Gafa_DN34515_c0_g1_i9.p1
OG0004015	Shad_tr15701_c0_g2_i1.p1	Gafa_DN118062_c0_g1_i1.p1
OG0004015	Shad_tr15701_c0_g1_i1.p1	Gafa_DN41130_c0_g3_i1.p1
OG0004016	Shad_tr2108_c0_g1_i4.p1	Gafa_DN18342_c0_g1_i3.p1
OG0004017	Shad_tr2254_c0_g1_i10.p1	Gafa_DN12146_c0_g1_i6.p1
OG0004018	Shad_tr2445_c0_g1_i2.p1	Gafa_DN69833_c0_g1_i3.p1
OG0004019	Shad_tr11303_c0_g1_i13.p1	Gafa_DN3891_c1_g2_i6.p1
OG0004020	Shad_tr341_c4_g1_i11.p1	Gafa_DN13964_c0_g1_i7.p1
