Orthogroup	Stichodactyla_haddoni_longest_pep	Chironex_fleckeri_longest_pep
OG0004909	Shad_tr11557_c0_g1_i6.p1	Chfl_DN7390_c0_g1_i2.p1
OG0004911	Shad_tr18522_c0_g1_i4.p1	Chfl_DN1401_c0_g2_i1.p1
OG0004912	Shad_tr5616_c1_g1_i1.p1	Chfl_DN28499_c0_g1_i1.p1, Chfl_DN11633_c0_g3_i1.p1
OG0004913	Shad_tr8236_c1_g1_i11.p1	Chfl_DN11587_c0_g2_i1.p1
OG0004914	Shad_tr3927_c0_g1_i3.p1	Chfl_DN10014_c0_g2_i1.p1
OG0004915	Shad_tr14561_c1_g1_i1.p1	Chfl_DN1763_c0_g1_i10.p1
OG0004916	Shad_tr12591_c1_g1_i2.p1	Chfl_DN13545_c0_g1_i1.p1
OG0004917	Shad_tr79899_c0_g1_i1.p1, Shad_tr16170_c0_g1_i1.p1	Chfl_DN20113_c0_g3_i1.p1, Chfl_DN20113_c0_g4_i1.p1
OG0004918	Shad_tr3113_c0_g1_i1.p1	Chfl_DN10200_c0_g1_i1.p1
OG0004919	Shad_tr4090_c1_g1_i2.p1	Chfl_DN6369_c0_g3_i1.p1
OG0004920	Shad_tr8537_c1_g1_i2.p1	Chfl_DN1831_c0_g1_i4.p1
OG0004921	Shad_tr6938_c2_g1_i2.p1	Chfl_DN4861_c0_g1_i4.p1
OG0004922	Shad_tr7583_c0_g1_i18.p1	Chfl_DN11187_c0_g1_i1.p1
OG0004924	Shad_tr67333_c0_g1_i1.p1, Shad_tr4596_c0_g1_i2.p1	Chfl_DN3833_c0_g1_i1.p1
OG0004925	Shad_tr3743_c0_g2_i4.p1	Chfl_DN5102_c0_g1_i2.p1
OG0004926	Shad_tr35206_c0_g1_i1.p1	Chfl_DN13522_c0_g1_i1.p1, Chfl_DN13522_c0_g2_i1.p1
OG0004928	Shad_tr5353_c1_g1_i12.p1	Chfl_DN12390_c0_g1_i1.p1
OG0004929	Shad_tr5240_c0_g1_i33.p1	Chfl_DN17086_c0_g1_i1.p1, Chfl_DN17086_c0_g2_i1.p1
OG0004930	Shad_tr18816_c0_g1_i4.p1	Chfl_DN8876_c0_g1_i1.p1
OG0004931	Shad_tr686_c0_g1_i4.p1	Chfl_DN11522_c0_g1_i1.p1
OG0004932	Shad_tr3463_c0_g2_i1.p1	Chfl_DN25347_c0_g2_i1.p1
OG0004934	Shad_tr7775_c1_g1_i12.p1	Chfl_DN13993_c0_g1_i1.p1
OG0004935	Shad_tr20113_c0_g1_i4.p1	Chfl_DN6898_c0_g1_i1.p1
OG0004936	Shad_tr4327_c2_g1_i2.p1	Chfl_DN12748_c0_g1_i2.p1
OG0004937	Shad_tr483_c0_g1_i1.p1	Chfl_DN16191_c0_g1_i1.p1
OG0004938	Shad_tr4460_c3_g1_i3.p1	Chfl_DN2230_c0_g1_i9.p1
OG0004939	Shad_tr3831_c0_g1_i2.p1	Chfl_DN9134_c0_g1_i1.p1
OG0004940	Shad_tr30210_c0_g1_i10.p1	Chfl_DN9593_c0_g1_i1.p1
OG0004941	Shad_tr5274_c0_g1_i3.p1	Chfl_DN1195_c0_g1_i1.p1
OG0004942	Shad_tr8074_c0_g1_i2.p1, Shad_tr217_c6_g1_i2.p1	Chfl_DN638_c0_g1_i2.p1
OG0004943	Shad_tr3003_c0_g1_i4.p1	Chfl_DN11741_c0_g1_i1.p1, Chfl_DN11741_c0_g2_i1.p1
OG0004944	Shad_tr22173_c1_g1_i1.p1	Chfl_DN15313_c0_g1_i1.p1
OG0004946	Shad_tr517_c0_g1_i13.p1	Chfl_DN26706_c0_g1_i1.p1
OG0004948	Shad_tr29717_c0_g2_i5.p1	Chfl_DN26360_c0_g1_i1.p1
OG0004949	Shad_tr43614_c0_g2_i5.p1	Chfl_DN7614_c0_g1_i1.p1
OG0004950	Shad_tr6581_c1_g1_i4.p1	Chfl_DN2104_c0_g1_i9.p1
OG0004951	Shad_tr41278_c0_g1_i2.p1	Chfl_DN13667_c0_g1_i1.p1
OG0004953	Shad_tr19314_c1_g1_i3.p1	Chfl_DN5266_c0_g1_i1.p1
OG0004954	Shad_tr18143_c0_g1_i1.p1	Chfl_DN11755_c0_g1_i1.p1
OG0004955	Shad_tr2280_c4_g1_i2.p1	Chfl_DN6746_c0_g1_i1.p1, Chfl_DN6746_c0_g2_i1.p1, Chfl_DN13769_c0_g1_i1.p1
OG0004956	Shad_tr5073_c0_g1_i7.p1	Chfl_DN6552_c0_g1_i1.p1
OG0004957	Shad_tr22865_c0_g1_i1.p1	Chfl_DN2445_c0_g1_i1.p1
OG0004958	Shad_tr10771_c3_g1_i1.p1	Chfl_DN7011_c0_g1_i1.p1
OG0004963	Shad_tr23032_c0_g1_i1.p1	Chfl_DN7674_c0_g1_i1.p1, Chfl_DN7674_c0_g2_i1.p1
OG0004964	Shad_tr9870_c0_g1_i13.p1	Chfl_DN2679_c1_g1_i1.p1
OG0004966	Shad_tr11602_c2_g1_i2.p1	Chfl_DN2955_c0_g1_i1.p1
OG0004967	Shad_tr267_c4_g1_i1.p1, Shad_tr10896_c0_g1_i2.p1	Chfl_DN20538_c0_g1_i1.p1
OG0004968	Shad_tr41679_c0_g1_i2.p1	Chfl_DN3127_c0_g1_i1.p1
OG0004969	Shad_tr57238_c1_g2_i3.p1	Chfl_DN14155_c0_g2_i1.p1, Chfl_DN14155_c0_g1_i1.p1
OG0004970	Shad_tr35332_c0_g1_i2.p1	Chfl_DN27538_c0_g1_i1.p1
OG0004973	Shad_tr6738_c0_g1_i1.p1	Chfl_DN17722_c0_g1_i1.p1
OG0004974	Shad_tr797_c0_g2_i1.p1, Shad_tr971_c6_g1_i1.p1	Chfl_DN1386_c1_g1_i1.p1
OG0004975	Shad_tr11162_c0_g1_i1.p1	Chfl_DN24257_c0_g2_i1.p1
OG0004976	Shad_tr3181_c1_g1_i4.p1	Chfl_DN1572_c0_g1_i3.p1
OG0004977	Shad_tr13003_c0_g1_i14.p1	Chfl_DN15785_c0_g1_i1.p1, Chfl_DN22863_c0_g1_i1.p1, Chfl_DN27670_c0_g1_i1.p1
OG0004978	Shad_tr22457_c0_g1_i2.p1	Chfl_DN7577_c0_g1_i1.p1
OG0004979	Shad_tr3273_c0_g1_i1.p1	Chfl_DN3410_c0_g1_i1.p1
OG0004980	Shad_tr3824_c1_g1_i3.p1	Chfl_DN12720_c0_g1_i1.p1
OG0004981	Shad_tr2467_c0_g2_i1.p1	Chfl_DN18118_c0_g1_i2.p1
OG0004982	Shad_tr7766_c0_g1_i5.p1	Chfl_DN12792_c0_g1_i1.p1
OG0004986	Shad_tr9663_c0_g1_i9.p1	Chfl_DN5948_c0_g1_i2.p1
OG0004988	Shad_tr6870_c0_g2_i2.p1	Chfl_DN1511_c0_g1_i2.p1
OG0004989	Shad_tr13103_c1_g2_i1.p1	Chfl_DN16864_c0_g1_i1.p1
OG0004990	Shad_tr2548_c1_g1_i20.p1	Chfl_DN1634_c1_g1_i3.p1
OG0004991	Shad_tr5873_c1_g1_i5.p1	Chfl_DN9506_c0_g2_i1.p1
OG0004992	Shad_tr3013_c6_g1_i1.p1	Chfl_DN196_c0_g1_i1.p1
OG0004994	Shad_tr67930_c0_g1_i1.p1	Chfl_DN25780_c0_g1_i1.p1
OG0004995	Shad_tr12627_c0_g1_i3.p1	Chfl_DN6566_c0_g1_i1.p1
OG0004996	Shad_tr767_c0_g1_i11.p1	Chfl_DN8333_c0_g2_i1.p1, Chfl_DN1691_c0_g1_i6.p1
OG0004997	Shad_tr348_c0_g1_i2.p1	Chfl_DN4358_c0_g1_i1.p1
OG0004998	Shad_tr2072_c1_g1_i1.p1	Chfl_DN18533_c0_g1_i1.p1
OG0004999	Shad_tr28579_c0_g1_i7.p1	Chfl_DN10736_c0_g2_i1.p1, Chfl_DN10736_c0_g1_i1.p1
OG0005001	Shad_tr11387_c3_g1_i1.p1	Chfl_DN2819_c0_g1_i6.p1
OG0005002	Shad_tr31890_c0_g1_i9.p1	Chfl_DN5080_c0_g1_i1.p1, Chfl_DN5080_c0_g2_i1.p1
OG0005003	Shad_tr8394_c0_g1_i20.p2	Chfl_DN26746_c0_g1_i1.p1
OG0005004	Shad_tr12538_c0_g1_i17.p1, Shad_tr12538_c0_g2_i2.p1	Chfl_DN22309_c0_g1_i1.p1
OG0005005	Shad_tr6040_c1_g2_i2.p1	Chfl_DN1426_c0_g1_i1.p1
OG0005006	Shad_tr11291_c1_g3_i1.p1	Chfl_DN5958_c0_g1_i2.p1
OG0005007	Shad_tr37617_c0_g1_i23.p1	Chfl_DN19563_c0_g1_i1.p1
OG0005008	Shad_tr1861_c1_g1_i4.p1	Chfl_DN4059_c0_g1_i1.p1
OG0005009	Shad_tr2281_c0_g1_i2.p1	Chfl_DN1887_c0_g1_i1.p1
OG0005010	Shad_tr90680_c0_g1_i1.p1	Chfl_DN3515_c0_g1_i1.p1
OG0005011	Shad_tr418_c0_g1_i1.p1	Chfl_DN26487_c0_g1_i1.p1
OG0005012	Shad_tr40067_c0_g1_i6.p1	Chfl_DN6049_c0_g1_i1.p1
OG0005014	Shad_tr3382_c1_g2_i4.p1	Chfl_DN22933_c0_g1_i2.p1
OG0005015	Shad_tr6201_c3_g2_i1.p1	Chfl_DN26118_c0_g1_i1.p1, Chfl_DN4665_c0_g5_i1.p1
OG0005016	Shad_tr4066_c2_g1_i1.p1	Chfl_DN4077_c0_g2_i1.p1, Chfl_DN4077_c0_g3_i1.p1
OG0005017	Shad_tr26589_c0_g1_i2.p1	Chfl_DN6807_c0_g1_i1.p1
OG0005019	Shad_tr15287_c0_g1_i1.p1	Chfl_DN2944_c0_g3_i1.p1
OG0005021	Shad_tr24750_c0_g1_i1.p1	Chfl_DN10969_c0_g2_i1.p1
OG0005022	Shad_tr30595_c0_g1_i1.p1	Chfl_DN6314_c0_g1_i1.p1
OG0005024	Shad_tr14577_c0_g1_i1.p1	Chfl_DN7285_c0_g1_i1.p1
OG0005025	Shad_tr15217_c0_g1_i6.p1	Chfl_DN10707_c0_g1_i3.p1
OG0005026	Shad_tr8721_c0_g1_i4.p1	Chfl_DN11783_c0_g1_i1.p1
OG0005028	Shad_tr1344_c3_g3_i1.p1	Chfl_DN5359_c0_g2_i1.p1, Chfl_DN5359_c0_g3_i1.p1
OG0005029	Shad_tr895_c0_g1_i1.p1	Chfl_DN2575_c0_g1_i3.p1
OG0005030	Shad_tr31162_c0_g3_i1.p1	Chfl_DN14887_c0_g1_i1.p1
OG0005032	Shad_tr3434_c1_g1_i6.p1	Chfl_DN11424_c0_g1_i1.p1
OG0005033	Shad_tr16246_c0_g2_i1.p2, Shad_tr16246_c0_g1_i1.p1	Chfl_DN4626_c0_g2_i1.p1
OG0005034	Shad_tr76320_c0_g1_i1.p1, Shad_tr18227_c0_g1_i2.p1	Chfl_DN5627_c0_g1_i1.p1
OG0005035	Shad_tr10887_c1_g1_i11.p1, Shad_tr10887_c1_g2_i1.p1	Chfl_DN4188_c0_g1_i2.p1
OG0005036	Shad_tr6094_c0_g1_i1.p1	Chfl_DN1933_c0_g1_i2.p1
OG0005038	Shad_tr5008_c0_g1_i4.p1	Chfl_DN2190_c0_g1_i4.p1, Chfl_DN2405_c0_g2_i3.p1
OG0005039	Shad_tr8052_c1_g1_i3.p1	Chfl_DN4925_c0_g2_i1.p1
OG0005040	Shad_tr28735_c0_g1_i3.p1	Chfl_DN25225_c0_g1_i1.p1
OG0005042	Shad_tr158_c6_g1_i1.p1	Chfl_DN5988_c0_g2_i1.p1, Chfl_DN26375_c0_g1_i1.p1, Chfl_DN5988_c0_g1_i1.p1
OG0005043	Shad_tr35482_c0_g1_i3.p1	Chfl_DN7267_c0_g1_i1.p1
OG0005046	Shad_tr6227_c0_g1_i1.p1	Chfl_DN7931_c0_g1_i2.p1
OG0005047	Shad_tr41962_c0_g1_i6.p1	Chfl_DN28102_c0_g1_i1.p1
OG0005048	Shad_tr3537_c0_g2_i1.p1	Chfl_DN8330_c0_g1_i1.p1
OG0005049	Shad_tr11160_c5_g1_i2.p1	Chfl_DN10280_c0_g2_i1.p1
OG0005050	Shad_tr4222_c4_g1_i1.p1	Chfl_DN7371_c0_g2_i1.p1, Chfl_DN7371_c0_g1_i1.p1
OG0005052	Shad_tr18447_c0_g1_i2.p1	Chfl_DN1055_c0_g1_i1.p1
OG0005054	Shad_tr11207_c2_g1_i1.p1	Chfl_DN11104_c0_g2_i1.p1
OG0005056	Shad_tr16197_c0_g2_i4.p1	Chfl_DN27260_c0_g1_i1.p1
OG0005058	Shad_tr64231_c0_g1_i1.p1	Chfl_DN530_c0_g1_i1.p1
OG0005059	Shad_tr18786_c0_g1_i3.p1	Chfl_DN3998_c0_g1_i1.p1
OG0005060	Shad_tr1611_c4_g1_i1.p1	Chfl_DN22550_c0_g1_i1.p1
OG0005061	Shad_tr1387_c5_g1_i1.p1	Chfl_DN11382_c0_g1_i2.p1
OG0005062	Shad_tr2853_c1_g1_i2.p1	Chfl_DN5536_c0_g1_i1.p1
OG0005063	Shad_tr27989_c0_g2_i3.p1	Chfl_DN4221_c0_g2_i2.p1
OG0005064	Shad_tr31974_c0_g1_i2.p1	Chfl_DN2291_c0_g1_i3.p1
OG0005065	Shad_tr16368_c0_g1_i4.p1	Chfl_DN21985_c0_g1_i1.p1
OG0005067	Shad_tr1344_c9_g2_i2.p1, Shad_tr41074_c0_g1_i2.p1	Chfl_DN14483_c0_g1_i1.p1
OG0005068	Shad_tr35052_c0_g1_i8.p1	Chfl_DN1729_c0_g1_i1.p1
OG0005069	Shad_tr52631_c3_g1_i1.p1	Chfl_DN4349_c0_g1_i1.p1
OG0005070	Shad_tr2906_c1_g1_i11.p1	Chfl_DN16008_c0_g2_i1.p1
OG0005071	Shad_tr9353_c0_g1_i1.p1	Chfl_DN80_c0_g1_i2.p1
OG0005073	Shad_tr1555_c0_g1_i15.p1	Chfl_DN6881_c0_g1_i1.p1
OG0005076	Shad_tr11461_c0_g1_i4.p1	Chfl_DN10381_c0_g1_i1.p1
OG0005077	Shad_tr8231_c1_g3_i2.p1, Shad_tr7113_c0_g1_i7.p1	Chfl_DN31_c1_g1_i1.p1
OG0005078	Shad_tr33444_c0_g1_i1.p1	Chfl_DN6044_c0_g1_i1.p1
OG0005079	Shad_tr12367_c1_g2_i9.p1	Chfl_DN562_c0_g2_i1.p1
OG0005083	Shad_tr5458_c0_g1_i10.p1	Chfl_DN26080_c0_g1_i1.p1
OG0005084	Shad_tr32759_c0_g1_i2.p1	Chfl_DN4040_c0_g1_i1.p1
OG0005085	Shad_tr39695_c0_g1_i2.p1, Shad_tr25607_c0_g1_i1.p1	Chfl_DN12167_c0_g1_i3.p1
OG0005086	Shad_tr917_c1_g2_i1.p1, Shad_tr24545_c0_g1_i1.p1	Chfl_DN4235_c0_g2_i1.p1, Chfl_DN4235_c0_g1_i2.p1
OG0005087	Shad_tr2964_c0_g1_i5.p1	Chfl_DN1746_c0_g2_i1.p1
OG0005088	Shad_tr3647_c0_g1_i1.p1	Chfl_DN9143_c0_g2_i1.p1
OG0005090	Shad_tr5720_c0_g1_i3.p1	Chfl_DN16087_c0_g2_i1.p1, Chfl_DN19593_c0_g1_i1.p1
OG0005092	Shad_tr20005_c0_g1_i20.p1	Chfl_DN4009_c0_g1_i1.p1
OG0005093	Shad_tr3252_c0_g1_i7.p1	Chfl_DN20192_c0_g1_i1.p1
OG0005094	Shad_tr24886_c0_g2_i1.p1	Chfl_DN2068_c0_g1_i4.p1
OG0005095	Shad_tr157_c11_g1_i1.p1	Chfl_DN447_c0_g1_i8.p1
OG0005096	Shad_tr12774_c0_g1_i12.p1	Chfl_DN14608_c0_g2_i1.p1
OG0005097	Shad_tr9221_c0_g1_i17.p1	Chfl_DN2741_c0_g1_i1.p1
OG0005098	Shad_tr10627_c0_g3_i1.p1, Shad_tr29185_c1_g1_i1.p1	Chfl_DN3897_c0_g1_i13.p1
OG0005099	Shad_tr25065_c0_g1_i4.p1	Chfl_DN256_c0_g6_i2.p1
OG0005102	Shad_tr12226_c1_g1_i4.p1	Chfl_DN18207_c0_g1_i1.p1, Chfl_DN18207_c0_g2_i1.p1
OG0005103	Shad_tr1620_c4_g1_i2.p1	Chfl_DN20545_c0_g1_i1.p1
OG0005104	Shad_tr6367_c0_g1_i4.p1	Chfl_DN11387_c0_g1_i1.p1
OG0005105	Shad_tr8415_c0_g1_i2.p1	Chfl_DN13505_c0_g1_i1.p1
OG0005107	Shad_tr1162_c0_g1_i4.p1	Chfl_DN953_c2_g1_i2.p1
OG0005108	Shad_tr11246_c0_g1_i1.p1	Chfl_DN684_c0_g1_i4.p1
OG0005109	Shad_tr10817_c0_g1_i6.p1	Chfl_DN14834_c0_g1_i1.p1
OG0005110	Shad_tr17470_c0_g2_i1.p1	Chfl_DN7849_c0_g2_i1.p1, Chfl_DN9373_c0_g1_i1.p1
OG0005111	Shad_tr37004_c0_g1_i1.p1, Shad_tr5726_c0_g1_i2.p1	Chfl_DN26293_c0_g1_i1.p1
OG0005112	Shad_tr7685_c0_g3_i2.p1	Chfl_DN18086_c0_g2_i1.p1, Chfl_DN18086_c0_g1_i1.p1
OG0005113	Shad_tr7913_c0_g1_i5.p1	Chfl_DN8578_c0_g1_i1.p1
OG0005114	Shad_tr36406_c0_g2_i2.p1, Shad_tr8305_c0_g1_i1.p1	Chfl_DN9207_c0_g2_i1.p1
OG0005115	Shad_tr4397_c0_g1_i2.p1	Chfl_DN10457_c0_g1_i1.p1
OG0005116	Shad_tr21418_c0_g1_i2.p1	Chfl_DN14283_c0_g1_i1.p1
OG0005121	Shad_tr57828_c0_g1_i3.p1	Chfl_DN10286_c0_g2_i1.p1, Chfl_DN10286_c0_g1_i1.p1
OG0005122	Shad_tr20043_c0_g1_i20.p1	Chfl_DN17612_c0_g2_i1.p1
OG0005123	Shad_tr17787_c0_g1_i2.p1	Chfl_DN12416_c0_g2_i1.p1, Chfl_DN12416_c0_g1_i2.p1
OG0005124	Shad_tr14332_c0_g1_i9.p1	Chfl_DN7082_c0_g1_i1.p1
OG0005125	Shad_tr12348_c0_g1_i1.p1	Chfl_DN422_c1_g1_i1.p1
OG0005126	Shad_tr14103_c0_g1_i3.p1	Chfl_DN2025_c0_g2_i2.p1
OG0005127	Shad_tr15781_c0_g1_i1.p1	Chfl_DN13550_c0_g1_i1.p1
OG0005129	Shad_tr19635_c0_g1_i3.p1	Chfl_DN27492_c0_g1_i1.p1
OG0005132	Shad_tr763_c0_g1_i2.p1	Chfl_DN2347_c0_g1_i2.p1
OG0005133	Shad_tr2693_c3_g1_i2.p1, Shad_tr3528_c0_g3_i1.p1	Chfl_DN3555_c0_g3_i1.p1, Chfl_DN3555_c0_g1_i1.p1
OG0005134	Shad_tr4576_c4_g1_i2.p1	Chfl_DN529_c0_g1_i1.p1
OG0005136	Shad_tr6573_c1_g1_i1.p1	Chfl_DN481_c0_g1_i7.p1
OG0005138	Shad_tr2993_c2_g3_i2.p1	Chfl_DN26875_c0_g1_i1.p1
OG0005139	Shad_tr4301_c4_g1_i3.p1	Chfl_DN4527_c0_g1_i3.p1
OG0005140	Shad_tr6082_c0_g1_i26.p1	Chfl_DN22234_c0_g1_i1.p1
OG0005141	Shad_tr26078_c0_g1_i1.p1	Chfl_DN17818_c0_g1_i1.p1
OG0005142	Shad_tr19484_c0_g2_i1.p1	Chfl_DN2866_c0_g1_i1.p1
OG0005143	Shad_tr17167_c0_g1_i4.p1	Chfl_DN10232_c0_g1_i1.p1
OG0005144	Shad_tr27992_c0_g1_i1.p1	Chfl_DN8508_c1_g1_i1.p1
OG0005145	Shad_tr27249_c0_g1_i2.p1	Chfl_DN18415_c0_g1_i1.p1
OG0005146	Shad_tr11363_c0_g2_i1.p1	Chfl_DN27848_c0_g1_i1.p1
OG0005148	Shad_tr8596_c0_g1_i1.p1	Chfl_DN884_c0_g1_i1.p1
OG0005149	Shad_tr17685_c1_g1_i3.p1, Shad_tr21488_c1_g1_i1.p1	Chfl_DN9114_c0_g1_i3.p1
OG0005152	Shad_tr10094_c3_g1_i4.p1	Chfl_DN17636_c0_g1_i1.p1
OG0005154	Shad_tr923_c5_g1_i1.p1	Chfl_DN23028_c0_g1_i1.p1
OG0005155	Shad_tr9868_c2_g1_i1.p1	Chfl_DN7106_c0_g1_i1.p1
OG0005158	Shad_tr1322_c0_g1_i72.p1	Chfl_DN13266_c0_g1_i1.p1, Chfl_DN13266_c0_g2_i1.p1
OG0005159	Shad_tr446_c4_g1_i1.p1	Chfl_DN4065_c0_g1_i2.p1
OG0005160	Shad_tr14987_c3_g1_i1.p1	Chfl_DN24453_c0_g1_i1.p1
OG0005161	Shad_tr13662_c1_g1_i1.p1	Chfl_DN659_c0_g1_i2.p1
OG0005162	Shad_tr6864_c1_g3_i1.p1	Chfl_DN2589_c0_g1_i1.p1
OG0005163	Shad_tr33942_c0_g1_i1.p1	Chfl_DN11688_c0_g1_i1.p1
OG0005165	Shad_tr11789_c0_g1_i2.p1	Chfl_DN6949_c0_g1_i1.p1
OG0005166	Shad_tr52746_c0_g1_i1.p1	Chfl_DN28754_c0_g1_i1.p1, Chfl_DN26738_c0_g1_i1.p1
OG0005167	Shad_tr86760_c0_g1_i1.p1, Shad_tr1790_c0_g1_i1.p1	Chfl_DN3632_c0_g1_i1.p1
OG0005169	Shad_tr8429_c1_g1_i5.p1	Chfl_DN2338_c0_g3_i1.p1
OG0005170	Shad_tr3400_c1_g1_i1.p1	Chfl_DN14418_c0_g1_i2.p1
OG0005171	Shad_tr4897_c0_g1_i1.p1	Chfl_DN26744_c0_g1_i1.p1
OG0005172	Shad_tr7060_c2_g1_i6.p1	Chfl_DN3369_c0_g1_i1.p1
OG0005173	Shad_tr3270_c1_g1_i1.p1	Chfl_DN3562_c0_g1_i1.p1
OG0005174	Shad_tr10243_c0_g1_i6.p1, Shad_tr24844_c0_g1_i1.p1	Chfl_DN20392_c0_g1_i1.p1
OG0005175	Shad_tr4144_c0_g1_i1.p1	Chfl_DN2342_c0_g1_i1.p1
OG0005176	Shad_tr31121_c0_g1_i1.p1	Chfl_DN1960_c0_g1_i3.p1
OG0005177	Shad_tr33470_c0_g1_i1.p1	Chfl_DN8222_c0_g1_i1.p1
OG0005178	Shad_tr14982_c1_g2_i1.p1	Chfl_DN2638_c0_g2_i1.p1
OG0005179	Shad_tr17118_c0_g1_i2.p1, Shad_tr931_c2_g1_i1.p1	Chfl_DN2645_c0_g1_i2.p1
OG0005180	Shad_tr18239_c0_g1_i3.p1	Chfl_DN10287_c0_g2_i1.p1, Chfl_DN10287_c0_g1_i1.p1
OG0005181	Shad_tr24348_c0_g1_i1.p1	Chfl_DN7846_c0_g1_i1.p1
OG0005183	Shad_tr15709_c0_g1_i8.p1	Chfl_DN2889_c0_g1_i2.p1
OG0005184	Shad_tr2911_c0_g2_i7.p1	Chfl_DN8317_c0_g1_i1.p1
OG0005185	Shad_tr16750_c0_g2_i2.p1	Chfl_DN3409_c0_g2_i2.p1
OG0005186	Shad_tr424_c3_g1_i6.p1	Chfl_DN3097_c1_g1_i1.p1
OG0005187	Shad_tr6315_c0_g2_i3.p1	Chfl_DN4113_c0_g1_i1.p1
OG0005188	Shad_tr2183_c2_g1_i2.p1	Chfl_DN448_c0_g2_i2.p1
OG0005189	Shad_tr16419_c0_g1_i1.p1	Chfl_DN9100_c0_g1_i1.p1
OG0005190	Shad_tr2694_c0_g2_i1.p1	Chfl_DN2082_c0_g1_i2.p1
OG0005191	Shad_tr46185_c0_g2_i1.p1	Chfl_DN2249_c0_g1_i1.p1
OG0005192	Shad_tr23572_c0_g1_i10.p1	Chfl_DN28551_c0_g1_i1.p1
OG0005194	Shad_tr4177_c0_g2_i4.p1	Chfl_DN20270_c0_g1_i1.p1
OG0005195	Shad_tr87001_c0_g1_i1.p1	Chfl_DN3075_c0_g1_i1.p1
OG0005196	Shad_tr1162_c0_g2_i1.p1	Chfl_DN14344_c0_g1_i1.p1
OG0005198	Shad_tr19074_c0_g1_i1.p1, Shad_tr82334_c0_g1_i1.p1	Chfl_DN3512_c0_g1_i1.p1
OG0005199	Shad_tr11847_c0_g2_i2.p1	Chfl_DN1227_c0_g1_i1.p1
OG0005200	Shad_tr15845_c2_g3_i1.p1, Shad_tr482_c0_g2_i1.p1	Chfl_DN8053_c0_g1_i1.p1
OG0005202	Shad_tr20717_c0_g1_i11.p1, Shad_tr3336_c0_g2_i1.p1	Chfl_DN17067_c0_g1_i1.p1
OG0005203	Shad_tr2196_c0_g1_i1.p1	Chfl_DN5397_c0_g1_i1.p1, Chfl_DN5397_c0_g2_i1.p1
OG0005204	Shad_tr20474_c0_g4_i1.p1, Shad_tr20474_c0_g1_i1.p1	Chfl_DN22818_c0_g1_i2.p1
OG0005205	Shad_tr426_c0_g1_i1.p1	Chfl_DN3329_c0_g1_i2.p1
OG0005207	Shad_tr3985_c0_g4_i1.p1	Chfl_DN4776_c0_g1_i1.p1
OG0005210	Shad_tr2714_c0_g1_i1.p1	Chfl_DN25745_c0_g1_i1.p1
OG0005211	Shad_tr15024_c0_g1_i8.p1	Chfl_DN3008_c0_g1_i2.p1
OG0005212	Shad_tr33433_c4_g1_i2.p1	Chfl_DN12591_c0_g2_i1.p1, Chfl_DN12591_c0_g1_i1.p1
OG0005214	Shad_tr48657_c0_g1_i2.p1	Chfl_DN6117_c0_g1_i1.p1
OG0005217	Shad_tr3435_c0_g1_i3.p1	Chfl_DN14586_c0_g1_i2.p1
OG0005218	Shad_tr50259_c0_g1_i1.p1, Shad_tr92911_c0_g1_i1.p1	Chfl_DN13429_c0_g1_i1.p1
OG0005219	Shad_tr38355_c0_g1_i2.p1	Chfl_DN28092_c0_g1_i1.p1
OG0005220	Shad_tr3804_c0_g1_i1.p1, Shad_tr26329_c0_g2_i4.p1	Chfl_DN23253_c0_g2_i1.p1
OG0005221	Shad_tr1416_c1_g1_i11.p1	Chfl_DN24259_c0_g1_i1.p1
OG0005222	Shad_tr7353_c0_g1_i1.p1	Chfl_DN3892_c0_g1_i1.p1
OG0005223	Shad_tr11089_c0_g2_i1.p1	Chfl_DN16953_c0_g1_i1.p1
OG0005224	Shad_tr761_c10_g1_i3.p1, Shad_tr69482_c0_g1_i1.p1, Shad_tr28780_c0_g1_i1.p1	Chfl_DN778_c0_g1_i2.p1
OG0005225	Shad_tr27195_c0_g1_i3.p1	Chfl_DN5018_c0_g2_i3.p1
OG0005227	Shad_tr16160_c0_g1_i2.p1	Chfl_DN5294_c0_g1_i1.p1
OG0005228	Shad_tr14240_c1_g1_i2.p1	Chfl_DN5856_c0_g1_i1.p1
OG0005229	Shad_tr88362_c0_g1_i1.p1	Chfl_DN7568_c0_g1_i1.p1
OG0005230	Shad_tr91742_c0_g1_i1.p1	Chfl_DN18473_c0_g1_i1.p1
OG0005231	Shad_tr20972_c0_g1_i2.p1	Chfl_DN18801_c0_g1_i1.p1
OG0005232	Shad_tr6360_c2_g2_i1.p1	Chfl_DN1484_c0_g1_i1.p1
OG0005233	Shad_tr102484_c0_g1_i1.p1	Chfl_DN18970_c1_g1_i1.p1
OG0005234	Shad_tr23269_c0_g1_i2.p1	Chfl_DN4797_c2_g1_i1.p1
OG0005235	Shad_tr63204_c0_g1_i1.p1	Chfl_DN8209_c0_g1_i1.p1
OG0005236	Shad_tr5470_c0_g1_i16.p1	Chfl_DN2368_c0_g1_i1.p1
OG0005237	Shad_tr6450_c0_g1_i2.p1	Chfl_DN3937_c0_g1_i1.p1
OG0005238	Shad_tr88837_c0_g1_i1.p1	Chfl_DN1417_c0_g1_i1.p1
OG0005239	Shad_tr927_c2_g1_i9.p1	Chfl_DN2818_c0_g1_i1.p1
