Orthogroup	Stichodactyla_haddoni_longest_pep	Anthopleura_dowii_longest_pep
OG0007647	Shad_tr1002_c1_g1_i1.p1	Ando_DN8242_c0_g1_i1.p1
OG0007648	Shad_tr22180_c0_g1_i1.p1	Ando_DN23692_c0_g1_i1.p1
OG0007650	Shad_tr21313_c1_g2_i1.p1	Ando_DN25692_c0_g1_i1.p1
OG0007651	Shad_tr3040_c1_g1_i7.p1	Ando_DN1048_c0_g1_i1.p1
OG0007652	Shad_tr10951_c0_g1_i4.p1	Ando_DN4333_c0_g1_i2.p1
OG0007653	Shad_tr9475_c0_g1_i8.p1	Ando_DN9444_c0_g1_i1.p1
OG0007654	Shad_tr8930_c1_g1_i2.p1	Ando_DN3083_c1_g1_i1.p1
OG0007655	Shad_tr451_c30_g1_i4.p1	Ando_DN3673_c1_g1_i1.p1
OG0007657	Shad_tr13112_c0_g1_i4.p1	Ando_DN2878_c1_g1_i1.p1
OG0007658	Shad_tr42839_c0_g1_i2.p1	Ando_DN2076_c0_g1_i1.p1
OG0007659	Shad_tr24068_c0_g1_i6.p1	Ando_DN8893_c0_g1_i3.p1
OG0007661	Shad_tr12972_c0_g1_i84.p1	Ando_DN13523_c0_g1_i2.p1
OG0007665	Shad_tr18957_c1_g1_i1.p1	Ando_DN13799_c0_g1_i1.p1, Ando_DN13799_c0_g2_i1.p1
OG0007666	Shad_tr8890_c0_g1_i1.p1	Ando_DN2445_c1_g1_i1.p1
OG0007667	Shad_tr19918_c0_g2_i4.p1	Ando_DN2892_c0_g1_i1.p1
OG0007671	Shad_tr2951_c0_g1_i1.p1	Ando_DN3412_c0_g1_i2.p1
OG0007672	Shad_tr1529_c0_g1_i4.p1	Ando_DN25521_c0_g1_i1.p1
OG0007673	Shad_tr6465_c2_g1_i4.p1	Ando_DN8474_c0_g1_i1.p1
OG0007677	Shad_tr3612_c0_g1_i4.p1	Ando_DN13119_c0_g1_i1.p1
OG0007678	Shad_tr21727_c0_g1_i2.p1	Ando_DN4384_c0_g2_i1.p1
OG0007679	Shad_tr38538_c1_g1_i3.p1	Ando_DN11347_c0_g1_i1.p1
OG0007680	Shad_tr2473_c0_g1_i4.p1	Ando_DN2705_c3_g1_i1.p1
OG0007681	Shad_tr108_c1_g1_i6.p1	Ando_DN3436_c1_g1_i1.p1
OG0007682	Shad_tr20910_c0_g2_i3.p1	Ando_DN14832_c0_g1_i1.p1
OG0007683	Shad_tr9081_c0_g1_i6.p1	Ando_DN13873_c0_g1_i1.p1
OG0007684	Shad_tr44201_c0_g1_i4.p1	Ando_DN19686_c0_g1_i1.p1
OG0007685	Shad_tr2856_c1_g3_i3.p1	Ando_DN27433_c0_g1_i1.p1
OG0007686	Shad_tr17685_c3_g1_i1.p1, Shad_tr24793_c0_g1_i2.p1	Ando_DN11419_c0_g1_i2.p1
OG0007687	Shad_tr23558_c0_g2_i1.p1	Ando_DN16501_c0_g2_i1.p1
OG0007688	Shad_tr17342_c0_g2_i2.p1	Ando_DN8757_c0_g3_i1.p1
OG0007689	Shad_tr12869_c0_g1_i1.p1	Ando_DN2671_c0_g1_i3.p1
OG0007690	Shad_tr21255_c0_g1_i1.p1	Ando_DN1935_c0_g3_i1.p1
OG0007692	Shad_tr6618_c0_g2_i1.p1	Ando_DN7350_c0_g1_i1.p1
OG0007693	Shad_tr5202_c0_g1_i1.p1	Ando_DN2522_c0_g1_i1.p1
OG0007694	Shad_tr21_c3_g4_i1.p1	Ando_DN21187_c0_g1_i1.p1
OG0007695	Shad_tr14609_c0_g2_i1.p1	Ando_DN2763_c0_g1_i1.p1
OG0007696	Shad_tr9945_c0_g1_i7.p1	Ando_DN5843_c0_g1_i1.p1
OG0007698	Shad_tr38413_c0_g1_i12.p1	Ando_DN2475_c1_g1_i1.p1
OG0007699	Shad_tr3449_c0_g1_i1.p1	Ando_DN5030_c0_g1_i1.p1
OG0007700	Shad_tr7815_c0_g3_i1.p1	Ando_DN1000_c0_g1_i1.p1
OG0007701	Shad_tr38535_c0_g1_i1.p1	Ando_DN16105_c0_g1_i1.p1
OG0007702	Shad_tr1112_c2_g1_i6.p1	Ando_DN26199_c0_g1_i1.p1
OG0007704	Shad_tr44557_c0_g1_i4.p1, Shad_tr94200_c0_g1_i1.p1	Ando_DN11701_c0_g1_i1.p1
OG0007705	Shad_tr5240_c1_g1_i3.p1	Ando_DN8850_c0_g1_i2.p1
OG0007706	Shad_tr19590_c2_g1_i2.p1	Ando_DN5010_c0_g2_i1.p1
OG0007708	Shad_tr430_c5_g1_i1.p1	Ando_DN308_c1_g3_i1.p1
OG0007709	Shad_tr49242_c0_g1_i1.p1	Ando_DN27167_c0_g1_i1.p1
OG0007710	Shad_tr7834_c0_g1_i10.p1	Ando_DN6463_c0_g1_i1.p1
OG0007711	Shad_tr19959_c0_g1_i1.p1	Ando_DN21678_c0_g1_i1.p1
OG0007712	Shad_tr38243_c0_g1_i5.p1	Ando_DN25216_c0_g1_i1.p1
OG0007713	Shad_tr15539_c0_g1_i30.p1, Shad_tr107307_c0_g1_i1.p1	Ando_DN16457_c0_g1_i1.p1
OG0007714	Shad_tr9578_c1_g1_i7.p1	Ando_DN8604_c0_g1_i1.p1
OG0007715	Shad_tr3971_c1_g1_i4.p1	Ando_DN4724_c0_g1_i1.p1
OG0007716	Shad_tr46206_c0_g1_i1.p1	Ando_DN7197_c0_g2_i1.p1
OG0007717	Shad_tr6145_c0_g2_i1.p1	Ando_DN1458_c1_g1_i1.p1
OG0007718	Shad_tr8012_c0_g1_i2.p1	Ando_DN12162_c0_g1_i1.p1
OG0007720	Shad_tr11617_c0_g1_i1.p1	Ando_DN27546_c0_g1_i1.p1
OG0007721	Shad_tr4472_c0_g1_i3.p1	Ando_DN7283_c0_g1_i1.p1
OG0007723	Shad_tr4767_c0_g1_i3.p1	Ando_DN3898_c0_g1_i1.p1
OG0007724	Shad_tr29304_c1_g1_i5.p1	Ando_DN9618_c0_g1_i1.p1
OG0007725	Shad_tr33680_c0_g1_i3.p1	Ando_DN3849_c0_g1_i2.p1
OG0007726	Shad_tr3304_c0_g1_i49.p1	Ando_DN24092_c0_g1_i1.p1
OG0007728	Shad_tr4990_c0_g1_i2.p1	Ando_DN10644_c0_g1_i1.p1
OG0007729	Shad_tr41303_c0_g1_i1.p1	Ando_DN18163_c0_g1_i1.p1
OG0007731	Shad_tr5971_c0_g1_i1.p1	Ando_DN110_c0_g1_i1.p1
OG0007732	Shad_tr4042_c4_g1_i1.p1	Ando_DN6094_c0_g3_i1.p1
OG0007733	Shad_tr13157_c0_g1_i9.p1	Ando_DN10627_c0_g1_i1.p1
OG0007734	Shad_tr23987_c0_g1_i2.p1	Ando_DN1222_c0_g1_i1.p1
OG0007735	Shad_tr6722_c0_g1_i1.p1	Ando_DN2635_c0_g1_i1.p1
OG0007736	Shad_tr479_c20_g1_i3.p1	Ando_DN2087_c0_g1_i1.p1
OG0007737	Shad_tr8441_c0_g1_i4.p1	Ando_DN11832_c0_g1_i2.p1
OG0007738	Shad_tr8077_c0_g1_i4.p1	Ando_DN8230_c0_g1_i5.p1
OG0007739	Shad_tr4637_c0_g1_i1.p1	Ando_DN14668_c0_g1_i1.p1
OG0007740	Shad_tr35334_c0_g1_i1.p1	Ando_DN12802_c0_g1_i1.p1
OG0007742	Shad_tr18600_c0_g1_i2.p1	Ando_DN5760_c0_g1_i6.p1
OG0007744	Shad_tr816_c2_g1_i4.p1	Ando_DN496_c0_g1_i1.p1
OG0007745	Shad_tr24344_c1_g1_i1.p1	Ando_DN4877_c0_g1_i1.p1
OG0007747	Shad_tr37404_c3_g1_i1.p1	Ando_DN5370_c0_g1_i1.p1
OG0007748	Shad_tr3799_c0_g1_i1.p1	Ando_DN6792_c0_g1_i2.p1
OG0007749	Shad_tr6354_c0_g1_i4.p1	Ando_DN13091_c0_g1_i2.p1
OG0007750	Shad_tr5319_c1_g1_i1.p1	Ando_DN13797_c0_g1_i1.p1, Ando_DN13797_c0_g2_i1.p1
OG0007751	Shad_tr23961_c0_g1_i2.p1	Ando_DN12540_c0_g1_i1.p1
OG0007752	Shad_tr10212_c3_g1_i3.p1	Ando_DN22724_c0_g1_i1.p1
OG0007756	Shad_tr1935_c0_g1_i3.p1	Ando_DN5364_c0_g4_i1.p1
OG0007757	Shad_tr18859_c0_g1_i2.p1	Ando_DN21701_c0_g1_i1.p1
OG0007758	Shad_tr19049_c0_g1_i2.p1	Ando_DN8493_c0_g2_i1.p1
OG0007760	Shad_tr37443_c0_g1_i2.p1	Ando_DN18947_c0_g1_i1.p1
OG0007761	Shad_tr9738_c1_g1_i2.p1	Ando_DN21952_c0_g1_i1.p1
OG0007762	Shad_tr56211_c0_g1_i1.p1	Ando_DN4525_c0_g3_i1.p1, Ando_DN4525_c0_g1_i1.p1
OG0007763	Shad_tr4760_c0_g1_i1.p1	Ando_DN1283_c1_g1_i1.p1
OG0007764	Shad_tr4798_c3_g1_i2.p1	Ando_DN7367_c1_g1_i1.p1
OG0007765	Shad_tr6479_c0_g3_i5.p1	Ando_DN2716_c0_g1_i1.p1
OG0007767	Shad_tr7509_c1_g1_i66.p1	Ando_DN9053_c0_g1_i1.p1
OG0007768	Shad_tr16964_c1_g1_i1.p1	Ando_DN19431_c0_g2_i2.p1
OG0007769	Shad_tr7509_c0_g1_i2.p1	Ando_DN2958_c0_g2_i1.p1
OG0007770	Shad_tr18431_c1_g1_i3.p1	Ando_DN7351_c0_g1_i1.p1
OG0007771	Shad_tr745_c1_g1_i1.p1	Ando_DN3500_c0_g2_i1.p1
OG0007772	Shad_tr46772_c0_g2_i2.p1	Ando_DN26975_c0_g1_i1.p1, Ando_DN23828_c0_g1_i1.p1
OG0007773	Shad_tr16975_c0_g1_i1.p1	Ando_DN19245_c0_g1_i1.p1
OG0007774	Shad_tr40952_c0_g1_i1.p1	Ando_DN5975_c1_g1_i1.p1
OG0007776	Shad_tr22217_c0_g1_i1.p1	Ando_DN7930_c0_g1_i1.p1
OG0007777	Shad_tr2394_c2_g1_i26.p1	Ando_DN1852_c0_g1_i1.p1
OG0007779	Shad_tr2980_c0_g1_i2.p1	Ando_DN8716_c0_g1_i1.p1
OG0007780	Shad_tr149_c1_g2_i5.p1	Ando_DN1680_c0_g1_i1.p1
OG0007781	Shad_tr15627_c1_g1_i10.p1	Ando_DN19146_c1_g2_i1.p1
OG0007782	Shad_tr25457_c0_g1_i1.p1	Ando_DN930_c0_g1_i1.p1
OG0007783	Shad_tr44103_c0_g2_i2.p1	Ando_DN20651_c0_g1_i1.p1
OG0007784	Shad_tr9653_c0_g1_i13.p1	Ando_DN11555_c0_g1_i1.p1
OG0007785	Shad_tr1745_c0_g1_i4.p1	Ando_DN2073_c0_g1_i5.p1
OG0007787	Shad_tr10507_c0_g1_i50.p1	Ando_DN188_c2_g1_i2.p1
OG0007788	Shad_tr6040_c1_g1_i2.p1	Ando_DN7618_c0_g1_i2.p1
OG0007789	Shad_tr10680_c0_g1_i2.p1, Shad_tr87421_c0_g1_i7.p1	Ando_DN5242_c0_g1_i1.p1
OG0007790	Shad_tr10954_c0_g1_i3.p1	Ando_DN11444_c0_g1_i1.p1
OG0007791	Shad_tr643_c0_g3_i1.p1	Ando_DN3534_c0_g1_i1.p1
OG0007792	Shad_tr24852_c2_g1_i2.p1	Ando_DN9092_c0_g2_i1.p1
OG0007793	Shad_tr2709_c0_g1_i4.p1	Ando_DN13189_c0_g1_i1.p1
OG0007794	Shad_tr30186_c0_g1_i3.p1	Ando_DN16254_c0_g1_i1.p1
OG0007795	Shad_tr1953_c0_g1_i1.p1	Ando_DN5779_c0_g1_i1.p1
OG0007797	Shad_tr16430_c0_g2_i2.p1	Ando_DN14173_c0_g2_i1.p1, Ando_DN14173_c0_g1_i1.p1
OG0007798	Shad_tr2154_c4_g1_i1.p1	Ando_DN2528_c0_g1_i1.p1
OG0007800	Shad_tr7906_c0_g1_i1.p1	Ando_DN4288_c0_g1_i1.p1
OG0007801	Shad_tr7330_c0_g1_i6.p1, Shad_tr107282_c0_g1_i1.p1	Ando_DN10158_c0_g1_i1.p1, Ando_DN8002_c0_g1_i1.p1
OG0007802	Shad_tr4900_c0_g2_i9.p1	Ando_DN2515_c0_g1_i1.p1
OG0007803	Shad_tr10665_c0_g1_i7.p1	Ando_DN4031_c0_g1_i1.p1
OG0007804	Shad_tr47301_c0_g1_i6.p1	Ando_DN6526_c0_g1_i1.p1
OG0007805	Shad_tr22422_c0_g1_i1.p1	Ando_DN6609_c0_g1_i1.p1
OG0007806	Shad_tr16518_c0_g1_i2.p1	Ando_DN3813_c0_g1_i1.p1
OG0007807	Shad_tr22838_c0_g1_i2.p1	Ando_DN12118_c0_g1_i1.p1
OG0007808	Shad_tr4134_c0_g1_i20.p1, Shad_tr8457_c0_g1_i1.p1	Ando_DN2681_c0_g1_i3.p1, Ando_DN130_c1_g1_i5.p1
OG0007809	Shad_tr5396_c1_g1_i2.p1	Ando_DN5572_c0_g1_i2.p1
OG0007810	Shad_tr26956_c2_g1_i1.p1	Ando_DN2857_c0_g3_i1.p1
OG0007812	Shad_tr5150_c0_g1_i14.p1	Ando_DN2646_c0_g1_i3.p1
OG0007813	Shad_tr28540_c0_g1_i5.p1	Ando_DN25502_c0_g1_i1.p1, Ando_DN19482_c0_g1_i1.p1
OG0007814	Shad_tr7503_c0_g1_i1.p1	Ando_DN7615_c0_g1_i2.p1
OG0007815	Shad_tr14137_c0_g1_i2.p1	Ando_DN7404_c0_g1_i1.p1
OG0007816	Shad_tr1427_c2_g1_i1.p1	Ando_DN21111_c0_g1_i1.p1
OG0007817	Shad_tr2433_c1_g1_i2.p1	Ando_DN1899_c0_g1_i3.p1
OG0007818	Shad_tr3925_c0_g1_i5.p1	Ando_DN2041_c0_g1_i1.p1
OG0007820	Shad_tr27184_c3_g1_i1.p1	Ando_DN9339_c0_g1_i1.p1
OG0007821	Shad_tr14753_c0_g2_i1.p1, Shad_tr14753_c0_g1_i2.p1	Ando_DN6274_c0_g1_i1.p1
OG0007822	Shad_tr5509_c0_g1_i5.p1	Ando_DN4807_c0_g1_i2.p1
OG0007823	Shad_tr9374_c0_g2_i7.p1	Ando_DN9007_c0_g2_i2.p1
OG0007824	Shad_tr2397_c0_g3_i1.p1	Ando_DN2011_c0_g1_i1.p1
OG0007825	Shad_tr5795_c0_g1_i18.p1, Shad_tr11260_c0_g1_i1.p1	Ando_DN2553_c1_g2_i3.p1
OG0007826	Shad_tr19701_c0_g1_i1.p1	Ando_DN57_c0_g1_i5.p1
OG0007827	Shad_tr3567_c0_g1_i11.p1	Ando_DN3156_c1_g1_i2.p1
OG0007828	Shad_tr3793_c2_g1_i2.p1	Ando_DN16911_c0_g1_i1.p1
OG0007829	Shad_tr3255_c1_g1_i1.p1	Ando_DN1778_c1_g1_i1.p1
OG0007830	Shad_tr7996_c0_g1_i3.p1	Ando_DN6093_c0_g1_i4.p1
OG0007831	Shad_tr57176_c0_g1_i1.p1	Ando_DN14858_c0_g2_i1.p1
OG0007832	Shad_tr17681_c0_g1_i5.p1	Ando_DN6625_c0_g1_i1.p1
OG0007833	Shad_tr7402_c1_g1_i2.p1	Ando_DN36_c1_g3_i1.p1
OG0007834	Shad_tr1477_c1_g1_i10.p1	Ando_DN6841_c0_g1_i2.p1
OG0007835	Shad_tr3354_c1_g2_i1.p1	Ando_DN12071_c0_g2_i1.p1
OG0007836	Shad_tr23496_c0_g3_i1.p1, Shad_tr23496_c0_g1_i1.p1	Ando_DN4078_c0_g1_i1.p1
OG0007839	Shad_tr61227_c2_g1_i1.p1	Ando_DN3081_c0_g1_i2.p1
OG0007840	Shad_tr10441_c0_g1_i6.p1	Ando_DN19131_c0_g1_i1.p1
OG0007841	Shad_tr5882_c0_g2_i1.p1	Ando_DN3144_c0_g1_i1.p1
OG0007842	Shad_tr45283_c0_g1_i1.p1	Ando_DN13888_c0_g2_i2.p1
OG0007843	Shad_tr31104_c0_g1_i2.p1	Ando_DN19611_c0_g2_i1.p1
OG0007844	Shad_tr32499_c0_g1_i2.p1	Ando_DN6311_c0_g1_i1.p1
OG0007845	Shad_tr13105_c0_g1_i1.p1	Ando_DN6961_c0_g1_i1.p1
OG0007847	Shad_tr4934_c1_g1_i3.p1	Ando_DN2656_c0_g1_i1.p1
OG0007848	Shad_tr30762_c1_g1_i1.p2	Ando_DN12221_c0_g1_i1.p1
OG0007850	Shad_tr18468_c1_g1_i1.p1	Ando_DN12333_c0_g1_i1.p1
OG0007851	Shad_tr9120_c0_g1_i7.p1	Ando_DN1690_c0_g1_i3.p1
OG0007852	Shad_tr19875_c0_g1_i2.p1	Ando_DN3430_c0_g1_i2.p1
OG0007853	Shad_tr18614_c0_g1_i6.p1	Ando_DN18339_c0_g2_i1.p1
OG0007854	Shad_tr112842_c0_g1_i1.p1, Shad_tr14984_c1_g1_i19.p1	Ando_DN7117_c0_g1_i1.p1
OG0007855	Shad_tr33900_c0_g1_i4.p1	Ando_DN13324_c0_g1_i1.p1
OG0007856	Shad_tr78980_c0_g1_i1.p1	Ando_DN18110_c0_g1_i1.p1
OG0007858	Shad_tr11426_c0_g1_i3.p1	Ando_DN13115_c0_g1_i1.p1
OG0007860	Shad_tr29118_c0_g1_i1.p1	Ando_DN18390_c0_g1_i1.p1
OG0007861	Shad_tr14807_c0_g1_i1.p1	Ando_DN8003_c1_g2_i1.p1
OG0007863	Shad_tr14313_c0_g1_i1.p1	Ando_DN18068_c0_g2_i1.p1
OG0007864	Shad_tr17478_c1_g2_i5.p1, Shad_tr3113_c1_g1_i14.p1	Ando_DN10504_c0_g1_i1.p1
OG0007867	Shad_tr13152_c1_g1_i1.p1	Ando_DN12375_c0_g1_i2.p1
OG0007868	Shad_tr7453_c0_g1_i3.p1	Ando_DN13907_c0_g1_i2.p1
OG0007869	Shad_tr14739_c0_g1_i3.p1	Ando_DN5190_c0_g1_i1.p1
OG0007870	Shad_tr4789_c0_g2_i1.p1	Ando_DN1153_c0_g1_i1.p1
OG0007871	Shad_tr16128_c0_g1_i3.p1	Ando_DN4203_c0_g1_i1.p1
OG0007872	Shad_tr2274_c0_g1_i1.p1	Ando_DN1571_c0_g1_i1.p1
OG0007873	Shad_tr17674_c0_g1_i4.p1	Ando_DN190_c0_g2_i1.p1
OG0007874	Shad_tr2992_c1_g1_i6.p1	Ando_DN2202_c2_g2_i1.p1
OG0007875	Shad_tr2722_c11_g1_i1.p1	Ando_DN16948_c0_g1_i1.p1
OG0007878	Shad_tr20098_c0_g3_i2.p1	Ando_DN15591_c0_g4_i1.p1, Ando_DN13055_c0_g1_i1.p1
OG0007880	Shad_tr3096_c0_g1_i3.p1	Ando_DN475_c0_g1_i5.p1
OG0007881	Shad_tr22934_c2_g2_i8.p1	Ando_DN18919_c0_g1_i1.p1
OG0007882	Shad_tr6134_c3_g1_i1.p1	Ando_DN7938_c0_g1_i1.p1
OG0007885	Shad_tr14517_c0_g1_i2.p1	Ando_DN19401_c0_g1_i1.p1
OG0007886	Shad_tr18662_c0_g1_i1.p1	Ando_DN18325_c0_g1_i1.p1
OG0007887	Shad_tr67415_c0_g1_i1.p1	Ando_DN18334_c0_g2_i1.p1
OG0007889	Shad_tr7637_c0_g1_i5.p1	Ando_DN8139_c0_g1_i2.p1
OG0007890	Shad_tr15157_c0_g1_i25.p1	Ando_DN21105_c0_g1_i1.p1
OG0007893	Shad_tr16069_c0_g1_i1.p1	Ando_DN1469_c0_g1_i1.p1
OG0007894	Shad_tr5395_c0_g1_i4.p1	Ando_DN7332_c0_g2_i1.p1
OG0007895	Shad_tr17332_c0_g1_i1.p1	Ando_DN484_c0_g1_i3.p1
OG0007896	Shad_tr21197_c0_g1_i10.p1	Ando_DN11236_c0_g2_i1.p1
OG0007897	Shad_tr5179_c2_g1_i6.p1	Ando_DN9824_c0_g1_i1.p1
OG0007899	Shad_tr3371_c1_g1_i1.p1	Ando_DN4552_c0_g1_i1.p1
OG0007900	Shad_tr39809_c0_g1_i1.p1	Ando_DN7661_c0_g1_i3.p1
OG0007901	Shad_tr16545_c0_g1_i2.p1	Ando_DN4352_c0_g2_i1.p1
OG0007903	Shad_tr3767_c1_g1_i3.p1	Ando_DN13733_c0_g1_i1.p1
OG0007904	Shad_tr11593_c1_g1_i1.p1	Ando_DN4245_c0_g1_i1.p1
OG0007905	Shad_tr17982_c2_g1_i1.p1	Ando_DN9093_c0_g1_i2.p1
OG0007906	Shad_tr3425_c1_g1_i3.p1	Ando_DN11669_c0_g1_i1.p1
OG0007907	Shad_tr8346_c0_g1_i1.p1	Ando_DN12779_c0_g1_i1.p1
OG0007909	Shad_tr88309_c0_g1_i1.p1	Ando_DN5973_c0_g1_i1.p1
OG0007910	Shad_tr24366_c0_g1_i2.p1	Ando_DN4232_c0_g1_i1.p1
OG0007911	Shad_tr14644_c0_g1_i6.p1	Ando_DN22238_c0_g1_i1.p1
OG0007912	Shad_tr17583_c0_g1_i1.p1	Ando_DN5157_c0_g1_i2.p1
OG0007913	Shad_tr20378_c0_g1_i1.p1	Ando_DN4280_c0_g1_i1.p1
OG0007914	Shad_tr2285_c1_g3_i2.p1	Ando_DN520_c0_g1_i6.p1
OG0007915	Shad_tr9782_c4_g1_i10.p1	Ando_DN218_c0_g2_i3.p1
OG0007916	Shad_tr8470_c0_g1_i1.p1	Ando_DN21719_c0_g1_i1.p1
OG0007917	Shad_tr13662_c3_g1_i1.p1	Ando_DN7848_c0_g1_i2.p1
OG0007918	Shad_tr99862_c0_g1_i1.p1	Ando_DN26590_c0_g1_i1.p1
OG0007919	Shad_tr7853_c0_g2_i1.p1	Ando_DN7616_c0_g1_i1.p1
OG0007920	Shad_tr6685_c0_g2_i1.p1	Ando_DN18431_c0_g1_i1.p1
OG0007921	Shad_tr24595_c3_g1_i5.p1	Ando_DN3130_c0_g1_i3.p1
OG0007923	Shad_tr14886_c1_g1_i4.p1	Ando_DN2913_c0_g1_i1.p1
OG0007924	Shad_tr12672_c0_g1_i3.p2	Ando_DN19398_c0_g1_i1.p1
OG0007925	Shad_tr8897_c0_g1_i5.p1	Ando_DN475_c1_g1_i1.p1
OG0007926	Shad_tr34738_c0_g1_i1.p1	Ando_DN1657_c0_g2_i1.p1
OG0007928	Shad_tr21304_c0_g2_i1.p1	Ando_DN14271_c0_g1_i1.p1
OG0007929	Shad_tr2911_c2_g1_i8.p1	Ando_DN4638_c0_g1_i1.p1
OG0007930	Shad_tr3695_c1_g2_i6.p1	Ando_DN4257_c0_g1_i1.p1
OG0007931	Shad_tr19532_c0_g1_i1.p1	Ando_DN22082_c0_g1_i1.p1
OG0007932	Shad_tr43145_c0_g1_i3.p1	Ando_DN25554_c0_g1_i1.p1
OG0007932	Shad_tr18882_c0_g1_i3.p1	Ando_DN26916_c0_g1_i1.p1
OG0007933	Shad_tr34066_c0_g1_i4.p1	Ando_DN19088_c0_g1_i1.p1
OG0007934	Shad_tr6537_c0_g1_i2.p1	Ando_DN16479_c0_g1_i2.p1
OG0007935	Shad_tr2037_c0_g1_i3.p1	Ando_DN3418_c0_g1_i1.p1
OG0007937	Shad_tr45936_c0_g2_i1.p1	Ando_DN3158_c0_g1_i2.p1
OG0007938	Shad_tr22371_c0_g1_i4.p1	Ando_DN13122_c0_g1_i1.p1
OG0007939	Shad_tr26117_c0_g1_i35.p1	Ando_DN6316_c0_g1_i1.p1
OG0007942	Shad_tr6174_c1_g1_i4.p1	Ando_DN18816_c0_g1_i2.p1
OG0007943	Shad_tr7833_c0_g2_i1.p1	Ando_DN667_c0_g1_i1.p1
OG0007944	Shad_tr11696_c0_g1_i1.p1	Ando_DN13554_c0_g1_i1.p1
OG0007945	Shad_tr11900_c0_g1_i1.p1	Ando_DN12703_c0_g2_i1.p1
OG0007946	Shad_tr10422_c0_g1_i4.p1	Ando_DN1321_c0_g1_i1.p1
OG0007947	Shad_tr30627_c0_g1_i1.p1	Ando_DN6781_c0_g1_i1.p1
OG0007949	Shad_tr4039_c0_g2_i3.p1	Ando_DN699_c1_g2_i3.p1
OG0007950	Shad_tr48073_c0_g1_i1.p1, Shad_tr48073_c0_g2_i1.p1	Ando_DN19371_c0_g1_i1.p1
OG0007951	Shad_tr38242_c0_g1_i3.p1	Ando_DN18185_c0_g1_i1.p1
OG0007952	Shad_tr158_c29_g1_i1.p1	Ando_DN2384_c0_g1_i2.p1
OG0007953	Shad_tr4839_c0_g1_i2.p1	Ando_DN8717_c0_g1_i1.p1
OG0007954	Shad_tr8338_c0_g1_i2.p1	Ando_DN13798_c0_g1_i1.p1
OG0007955	Shad_tr6864_c1_g1_i2.p1	Ando_DN2991_c0_g1_i1.p1
OG0007958	Shad_tr34602_c0_g1_i14.p1	Ando_DN744_c0_g1_i2.p1
OG0007959	Shad_tr94366_c0_g1_i1.p1, Shad_tr1027_c2_g1_i6.p1	Ando_DN434_c0_g1_i2.p1
OG0007960	Shad_tr8411_c0_g1_i1.p1	Ando_DN16374_c0_g1_i1.p1
OG0007961	Shad_tr10136_c0_g1_i2.p1	Ando_DN5517_c0_g1_i1.p1
OG0007962	Shad_tr3340_c2_g1_i1.p1	Ando_DN8094_c0_g3_i1.p1
OG0007963	Shad_tr3356_c0_g1_i9.p1	Ando_DN7677_c0_g1_i1.p1
OG0007964	Shad_tr6779_c0_g1_i1.p1	Ando_DN4469_c0_g1_i1.p1
OG0007965	Shad_tr17769_c0_g1_i2.p1	Ando_DN24053_c0_g1_i1.p1
OG0007966	Shad_tr6697_c0_g1_i1.p1	Ando_DN17880_c0_g1_i1.p1
OG0007967	Shad_tr6945_c2_g1_i1.p1	Ando_DN21538_c0_g1_i1.p1
OG0007969	Shad_tr20134_c0_g2_i1.p1	Ando_DN2718_c0_g1_i3.p1
OG0007970	Shad_tr104714_c0_g1_i1.p1	Ando_DN27458_c0_g1_i1.p1
OG0007973	Shad_tr66180_c0_g1_i1.p1	Ando_DN13144_c0_g1_i1.p1
OG0007974	Shad_tr13189_c0_g1_i1.p1	Ando_DN2911_c0_g1_i1.p1
OG0007975	Shad_tr13287_c1_g1_i1.p1	Ando_DN16862_c0_g1_i1.p1
OG0007976	Shad_tr23042_c0_g1_i3.p1	Ando_DN20541_c0_g1_i1.p1
OG0007978	Shad_tr29574_c0_g1_i2.p1	Ando_DN8460_c0_g1_i1.p1
OG0007979	Shad_tr5616_c0_g1_i16.p1	Ando_DN19069_c0_g1_i1.p1
OG0007980	Shad_tr5715_c2_g1_i2.p1	Ando_DN11748_c0_g1_i1.p1
OG0007981	Shad_tr156_c0_g2_i1.p1	Ando_DN20272_c0_g1_i1.p1
OG0007982	Shad_tr41951_c0_g1_i2.p1	Ando_DN2145_c0_g1_i1.p1
OG0007984	Shad_tr4419_c0_g1_i3.p1	Ando_DN2958_c0_g1_i5.p1
OG0007985	Shad_tr688_c2_g1_i3.p1	Ando_DN1912_c0_g1_i1.p1
OG0007986	Shad_tr8239_c0_g2_i1.p1, Shad_tr20491_c0_g2_i2.p1, Shad_tr8239_c0_g1_i2.p1	Ando_DN5001_c0_g1_i1.p1
OG0007987	Shad_tr25886_c1_g1_i8.p1	Ando_DN2454_c0_g1_i3.p1
OG0007988	Shad_tr4692_c2_g1_i7.p1	Ando_DN2457_c0_g1_i5.p1
OG0007989	Shad_tr22032_c0_g1_i1.p1	Ando_DN25842_c0_g1_i1.p1
OG0007991	Shad_tr28390_c0_g2_i4.p1	Ando_DN6118_c0_g2_i4.p1
OG0007992	Shad_tr80614_c0_g1_i1.p1, Shad_tr9972_c1_g1_i4.p1	Ando_DN903_c0_g1_i2.p1
OG0007993	Shad_tr86977_c0_g1_i1.p1	Ando_DN26177_c0_g1_i1.p1
OG0007994	Shad_tr20916_c0_g1_i1.p1	Ando_DN21433_c0_g1_i1.p1
