Orthogroup	Stichodactyla_haddoni_longest_pep	Stichidactyla_gigantea_longest_pep
OG0007765	Shad_tr6479_c0_g3_i5.p1	Sgig_tr14177_c0_g1_i1.p1
OG0007766	Shad_tr20133_c0_g1_i2.p1	Sgig_tr50004_c0_g1_i7.p1
OG0007767	Shad_tr7509_c1_g1_i66.p1	Sgig_tr2483_c2_g1_i18.p1
OG0007768	Shad_tr88_c2_g2_i2.p1	Sgig_tr4449_c0_g1_i5.p1
OG0007769	Shad_tr7509_c0_g1_i2.p1	Sgig_tr21705_c0_g1_i2.p1
OG0007770	Shad_tr18431_c1_g1_i3.p1	Sgig_tr18581_c0_g1_i7.p1
OG0007772	Shad_tr46772_c0_g2_i2.p1	Sgig_tr9417_c4_g1_i1.p1
OG0007773	Shad_tr16975_c0_g1_i1.p1	Sgig_tr15154_c0_g1_i12.p1
OG0007774	Shad_tr40952_c0_g1_i1.p1	Sgig_tr6713_c2_g1_i3.p1
OG0007775	Shad_tr9882_c0_g1_i9.p1	Sgig_tr17330_c0_g1_i3.p1
OG0007776	Shad_tr22217_c0_g1_i1.p1	Sgig_tr3311_c0_g1_i4.p1
OG0007777	Shad_tr2394_c2_g1_i26.p1	Sgig_tr14177_c0_g4_i1.p1
OG0007778	Shad_tr8997_c0_g1_i10.p1	Sgig_tr24037_c1_g1_i6.p1
OG0007779	Shad_tr2980_c0_g1_i2.p1	Sgig_tr705_c0_g1_i2.p1
OG0007780	Shad_tr149_c1_g2_i5.p1	Sgig_tr471_c8_g1_i3.p1
OG0007781	Shad_tr15627_c1_g1_i10.p1	Sgig_tr8380_c1_g1_i2.p1
OG0007782	Shad_tr25457_c0_g2_i1.p1, Shad_tr843_c1_g2_i1.p1, Shad_tr25457_c0_g1_i1.p1	Sgig_tr7106_c2_g2_i3.p1
OG0007783	Shad_tr44103_c0_g2_i2.p1	Sgig_tr11379_c3_g1_i1.p1
OG0007784	Shad_tr9653_c0_g1_i13.p1	Sgig_tr13909_c0_g2_i4.p1
OG0007785	Shad_tr1745_c0_g1_i4.p1	Sgig_tr851_c1_g1_i4.p1
OG0007786	Shad_tr2627_c0_g1_i1.p1	Sgig_tr2575_c0_g1_i5.p1
OG0007787	Shad_tr10507_c0_g1_i50.p1	Sgig_tr3441_c0_g1_i10.p1
OG0007788	Shad_tr6040_c1_g1_i2.p1	Sgig_tr2881_c0_g3_i2.p1
OG0007789	Shad_tr87421_c0_g1_i7.p1	Sgig_tr4403_c0_g1_i10.p1
OG0007790	Shad_tr10954_c0_g1_i3.p1	Sgig_tr84712_c0_g1_i1.p1
OG0007793	Shad_tr2709_c0_g1_i4.p1	Sgig_tr5863_c0_g2_i1.p1
OG0007794	Shad_tr30186_c0_g1_i3.p1	Sgig_tr6475_c3_g1_i1.p1
OG0007795	Shad_tr1953_c0_g1_i1.p1	Sgig_tr5773_c0_g1_i1.p1
OG0007796	Shad_tr54013_c1_g1_i1.p1	Sgig_tr73041_c0_g1_i1.p1
OG0007796	Shad_tr93537_c0_g1_i2.p1	Sgig_tr22837_c1_g1_i1.p1
OG0007796	Shad_tr79300_c0_g1_i1.p1	Sgig_tr82728_c0_g1_i1.p1
OG0007797	Shad_tr16430_c0_g2_i2.p1	Sgig_tr32989_c0_g1_i5.p1
OG0007798	Shad_tr2154_c4_g1_i1.p1	Sgig_tr3609_c2_g1_i1.p1
OG0007799	Shad_tr26046_c0_g1_i1.p1	Sgig_tr16039_c0_g1_i6.p1
OG0007800	Shad_tr7906_c0_g1_i1.p1	Sgig_tr66148_c0_g1_i1.p1
OG0007801	Shad_tr7330_c0_g1_i6.p1	Sgig_tr87_c4_g2_i2.p1
OG0007801	Shad_tr107282_c0_g1_i1.p1	Sgig_tr15801_c0_g1_i2.p1
OG0007802	Shad_tr4900_c0_g2_i9.p1	Sgig_tr5764_c0_g2_i3.p1
OG0007803	Shad_tr10665_c0_g1_i7.p1	Sgig_tr7732_c0_g1_i4.p1
OG0007804	Shad_tr47301_c0_g1_i6.p1	Sgig_tr135_c0_g4_i1.p1
OG0007805	Shad_tr22422_c0_g1_i1.p1	Sgig_tr14558_c5_g1_i1.p1
OG0007806	Shad_tr16518_c0_g1_i2.p1	Sgig_tr5559_c0_g1_i3.p1
OG0007807	Shad_tr22838_c0_g1_i2.p1	Sgig_tr7701_c0_g1_i1.p1
OG0007808	Shad_tr4134_c0_g1_i20.p1	Sgig_tr4656_c1_g1_i3.p1
OG0007808	Shad_tr8457_c0_g1_i1.p1	Sgig_tr5393_c1_g1_i1.p1
OG0007809	Shad_tr5396_c1_g1_i2.p1	Sgig_tr5223_c2_g1_i1.p1
OG0007810	Shad_tr26956_c2_g1_i1.p1	Sgig_tr5120_c2_g1_i4.p1
OG0007811	Shad_tr6041_c1_g1_i9.p1	Sgig_tr851_c3_g1_i5.p1
OG0007812	Shad_tr5150_c0_g1_i14.p1	Sgig_tr3390_c0_g1_i10.p1, Sgig_tr3390_c0_g2_i4.p1
OG0007813	Shad_tr28540_c0_g1_i5.p1	Sgig_tr56401_c0_g1_i1.p1
OG0007814	Shad_tr7503_c0_g1_i1.p1	Sgig_tr34352_c1_g1_i2.p1
OG0007815	Shad_tr14137_c0_g1_i2.p1	Sgig_tr12458_c0_g1_i1.p1
OG0007816	Shad_tr1427_c2_g1_i1.p1	Sgig_tr3812_c0_g4_i1.p1
OG0007817	Shad_tr2433_c1_g1_i2.p1	Sgig_tr284_c0_g1_i4.p1
OG0007818	Shad_tr3925_c0_g1_i5.p1	Sgig_tr3384_c1_g1_i16.p1
OG0007819	Shad_tr3828_c0_g1_i1.p1	Sgig_tr7445_c1_g1_i16.p1
OG0007820	Shad_tr27184_c3_g1_i1.p1	Sgig_tr21008_c1_g1_i1.p1
OG0007821	Shad_tr14753_c0_g1_i2.p1	Sgig_tr28793_c1_g1_i10.p1
OG0007822	Shad_tr5509_c0_g1_i5.p1	Sgig_tr5096_c0_g1_i10.p1
OG0007823	Shad_tr9374_c0_g2_i7.p1	Sgig_tr5519_c0_g1_i1.p1
OG0007824	Shad_tr2397_c0_g3_i1.p1	Sgig_tr16380_c0_g2_i1.p1
OG0007825	Shad_tr5795_c0_g1_i18.p1	Sgig_tr9448_c1_g1_i11.p1
OG0007826	Shad_tr19701_c0_g1_i1.p1	Sgig_tr14549_c0_g1_i7.p1
OG0007827	Shad_tr3567_c0_g1_i11.p1	Sgig_tr3963_c0_g1_i2.p1
OG0007828	Shad_tr3793_c2_g1_i2.p1	Sgig_tr1588_c2_g1_i1.p1
OG0007829	Shad_tr3255_c1_g1_i1.p1	Sgig_tr45667_c0_g1_i4.p1
OG0007830	Shad_tr7996_c0_g1_i3.p1	Sgig_tr9354_c0_g1_i3.p1
OG0007830	Shad_tr238_c0_g1_i2.p1	Sgig_tr3467_c0_g1_i3.p1
OG0007831	Shad_tr57176_c0_g1_i1.p1	Sgig_tr32655_c0_g1_i3.p1
OG0007832	Shad_tr17681_c0_g1_i5.p1	Sgig_tr8315_c0_g2_i1.p1
OG0007833	Shad_tr7402_c1_g1_i2.p1	Sgig_tr30973_c0_g1_i3.p1
OG0007834	Shad_tr1477_c1_g1_i10.p1	Sgig_tr19641_c1_g1_i5.p1
OG0007835	Shad_tr3354_c1_g2_i1.p1	Sgig_tr12254_c1_g2_i1.p1
OG0007836	Shad_tr23496_c0_g1_i1.p1	Sgig_tr2867_c0_g1_i1.p1
OG0007837	Shad_tr8719_c1_g2_i2.p1	Sgig_tr1394_c7_g1_i3.p1
OG0007838	Shad_tr21138_c3_g1_i1.p1	Sgig_tr78484_c0_g1_i1.p1
OG0007839	Shad_tr61227_c2_g1_i1.p1	Sgig_tr12357_c0_g1_i1.p1
OG0007840	Shad_tr10441_c0_g1_i6.p1	Sgig_tr23444_c0_g1_i18.p1
OG0007841	Shad_tr5882_c0_g2_i1.p1	Sgig_tr20408_c0_g1_i2.p1
OG0007842	Shad_tr45283_c0_g1_i1.p1	Sgig_tr357_c5_g1_i2.p1
OG0007843	Shad_tr31104_c0_g1_i2.p1	Sgig_tr21941_c0_g1_i3.p1
OG0007844	Shad_tr32499_c0_g1_i2.p1	Sgig_tr976_c2_g1_i1.p1
OG0007845	Shad_tr13105_c0_g1_i1.p1	Sgig_tr6020_c0_g1_i3.p1
OG0007846	Shad_tr25514_c0_g1_i6.p1	Sgig_tr3762_c0_g1_i1.p1
OG0007847	Shad_tr4934_c1_g1_i3.p1	Sgig_tr1707_c0_g1_i11.p1
OG0007848	Shad_tr30762_c1_g1_i1.p2	Sgig_tr40187_c0_g1_i1.p1
OG0007849	Shad_tr16163_c1_g1_i2.p1	Sgig_tr35158_c0_g1_i7.p1
OG0007850	Shad_tr18468_c1_g1_i1.p1	Sgig_tr5426_c0_g1_i3.p1
OG0007851	Shad_tr9120_c0_g1_i7.p1	Sgig_tr30023_c0_g1_i1.p1
OG0007852	Shad_tr19875_c0_g1_i2.p1	Sgig_tr92984_c0_g1_i1.p1
OG0007853	Shad_tr18614_c0_g1_i6.p1	Sgig_tr5536_c0_g1_i3.p1
OG0007854	Shad_tr14984_c1_g1_i19.p1	Sgig_tr20496_c1_g2_i1.p1
OG0007855	Shad_tr33900_c0_g1_i4.p1	Sgig_tr85861_c0_g1_i1.p1
OG0007856	Shad_tr78980_c0_g1_i1.p1	Sgig_tr101989_c0_g1_i1.p1
OG0007857	Shad_tr1614_c2_g1_i5.p1	Sgig_tr1716_c4_g1_i6.p1
OG0007858	Shad_tr11426_c0_g1_i3.p1	Sgig_tr17299_c0_g1_i1.p1
OG0007860	Shad_tr29118_c0_g1_i1.p1	Sgig_tr10190_c3_g1_i1.p1
OG0007864	Shad_tr17478_c1_g2_i5.p1	Sgig_tr19829_c0_g1_i1.p1
OG0007864	Shad_tr3113_c1_g1_i14.p1	Sgig_tr36106_c0_g1_i2.p1
OG0007866	Shad_tr10588_c4_g1_i1.p1	Sgig_tr12389_c6_g1_i2.p1
OG0007867	Shad_tr13152_c1_g1_i1.p1	Sgig_tr17054_c1_g1_i1.p1
OG0007868	Shad_tr7453_c0_g1_i3.p1	Sgig_tr21318_c0_g1_i2.p1
OG0007869	Shad_tr14739_c0_g1_i3.p1	Sgig_tr11976_c0_g1_i3.p1
OG0007870	Shad_tr4789_c0_g2_i1.p1	Sgig_tr2316_c0_g2_i4.p1
OG0007872	Shad_tr2274_c0_g1_i1.p1	Sgig_tr1654_c1_g2_i1.p1
OG0007873	Shad_tr17674_c0_g1_i4.p1	Sgig_tr9442_c0_g1_i3.p1
OG0007874	Shad_tr2992_c1_g1_i6.p1	Sgig_tr4870_c0_g1_i1.p1
OG0007875	Shad_tr2722_c11_g1_i1.p1	Sgig_tr35089_c0_g1_i1.p1
OG0007878	Shad_tr20098_c0_g3_i2.p1	Sgig_tr46485_c0_g1_i2.p1
OG0007880	Shad_tr3096_c0_g1_i3.p1	Sgig_tr2535_c0_g1_i5.p1
OG0007881	Shad_tr22934_c2_g2_i8.p1	Sgig_tr773_c1_g2_i3.p1
OG0007882	Shad_tr6134_c3_g1_i1.p1	Sgig_tr21316_c5_g1_i7.p1
OG0007883	Shad_tr33168_c0_g1_i4.p1	Sgig_tr5029_c0_g1_i2.p1
OG0007884	Shad_tr34075_c0_g1_i2.p1	Sgig_tr27430_c3_g1_i1.p1
OG0007885	Shad_tr14517_c0_g1_i2.p1	Sgig_tr12453_c2_g1_i2.p1
OG0007886	Shad_tr18662_c0_g1_i1.p1	Sgig_tr61090_c0_g1_i1.p1
OG0007887	Shad_tr67415_c0_g1_i1.p1	Sgig_tr65971_c0_g1_i1.p1
OG0007888	Shad_tr22742_c0_g4_i2.p2	Sgig_tr32409_c0_g1_i2.p1
OG0007889	Shad_tr7637_c0_g1_i5.p1	Sgig_tr6326_c0_g1_i4.p1
OG0007890	Shad_tr15157_c0_g1_i25.p1	Sgig_tr10814_c0_g2_i8.p1
OG0007891	Shad_tr27779_c0_g1_i4.p1	Sgig_tr886_c3_g1_i3.p1
OG0007892	Shad_tr56375_c0_g1_i1.p1	Sgig_tr26299_c0_g2_i1.p1
OG0007893	Shad_tr16069_c0_g1_i1.p1	Sgig_tr2975_c0_g1_i1.p1
OG0007894	Shad_tr5395_c0_g1_i4.p1	Sgig_tr33258_c0_g1_i3.p1
OG0007895	Shad_tr17332_c0_g1_i1.p1	Sgig_tr11657_c0_g1_i1.p1
OG0007896	Shad_tr21197_c0_g1_i10.p1	Sgig_tr12340_c0_g1_i1.p1
OG0007897	Shad_tr5179_c2_g1_i6.p1	Sgig_tr5454_c0_g2_i1.p1
OG0007898	Shad_tr818_c2_g3_i1.p1	Sgig_tr11455_c2_g1_i1.p1
OG0007899	Shad_tr3371_c1_g1_i1.p1	Sgig_tr2925_c0_g2_i1.p1
OG0007900	Shad_tr39809_c0_g1_i1.p1	Sgig_tr53631_c0_g1_i12.p1
OG0007901	Shad_tr16545_c0_g1_i2.p1	Sgig_tr4803_c1_g1_i1.p1
OG0007902	Shad_tr69483_c0_g1_i1.p1	Sgig_tr91938_c0_g1_i1.p1
OG0007903	Shad_tr3767_c1_g1_i3.p1	Sgig_tr33030_c0_g1_i2.p1
OG0007904	Shad_tr11593_c1_g1_i1.p1	Sgig_tr64_c14_g1_i4.p1
OG0007905	Shad_tr17982_c2_g1_i1.p1	Sgig_tr14561_c1_g1_i2.p1
OG0007906	Shad_tr3425_c1_g1_i3.p1	Sgig_tr13698_c0_g1_i1.p1
OG0007907	Shad_tr8346_c0_g1_i1.p1	Sgig_tr5025_c2_g1_i2.p1
OG0007909	Shad_tr88309_c0_g1_i1.p1	Sgig_tr57500_c0_g1_i1.p1
OG0007910	Shad_tr24366_c0_g1_i2.p1	Sgig_tr9002_c0_g1_i3.p1
OG0007911	Shad_tr14644_c0_g1_i6.p1	Sgig_tr6928_c1_g1_i2.p1
OG0007912	Shad_tr17583_c0_g1_i1.p1	Sgig_tr1247_c3_g1_i1.p1
OG0007913	Shad_tr20378_c0_g1_i1.p1	Sgig_tr7607_c1_g1_i2.p1
OG0007914	Shad_tr2285_c1_g3_i2.p1	Sgig_tr6165_c1_g2_i1.p1
OG0007915	Shad_tr9782_c4_g1_i10.p1	Sgig_tr7246_c0_g1_i11.p1
OG0007916	Shad_tr8470_c0_g1_i1.p1	Sgig_tr15711_c0_g1_i19.p1
OG0007917	Shad_tr13662_c3_g1_i1.p1	Sgig_tr8997_c1_g1_i2.p1
OG0007918	Shad_tr99862_c0_g1_i1.p1	Sgig_tr60978_c0_g1_i1.p1
OG0007919	Shad_tr7853_c0_g2_i1.p1	Sgig_tr34855_c0_g1_i1.p1
OG0007920	Shad_tr6685_c0_g2_i1.p1	Sgig_tr15183_c0_g1_i2.p1
OG0007921	Shad_tr24595_c3_g1_i5.p1	Sgig_tr349_c11_g1_i1.p1
OG0007923	Shad_tr14886_c1_g1_i4.p1	Sgig_tr13573_c0_g1_i1.p1
OG0007924	Shad_tr12672_c0_g1_i3.p2	Sgig_tr12665_c2_g1_i7.p2
OG0007926	Shad_tr34738_c0_g1_i1.p1	Sgig_tr15031_c1_g1_i1.p1
OG0007927	Shad_tr20082_c1_g1_i1.p1	Sgig_tr25912_c0_g1_i1.p1
OG0007928	Shad_tr21304_c0_g2_i1.p1	Sgig_tr17042_c0_g4_i1.p1
OG0007929	Shad_tr2911_c2_g1_i8.p1	Sgig_tr12603_c0_g1_i1.p1
OG0007930	Shad_tr3695_c1_g2_i6.p1	Sgig_tr13540_c0_g1_i1.p1
OG0007931	Shad_tr19532_c0_g1_i1.p1	Sgig_tr230_c3_g1_i1.p1
OG0007932	Shad_tr18882_c0_g1_i3.p1	Sgig_tr10934_c0_g1_i12.p1
OG0007933	Shad_tr34066_c0_g1_i4.p1	Sgig_tr16685_c0_g1_i2.p1
OG0007934	Shad_tr6537_c0_g1_i2.p1	Sgig_tr3346_c0_g1_i18.p1
OG0007935	Shad_tr2037_c0_g1_i3.p1	Sgig_tr5667_c0_g2_i1.p1
OG0007936	Shad_tr4122_c0_g1_i14.p1	Sgig_tr1779_c3_g1_i6.p1
OG0007937	Shad_tr45936_c0_g2_i1.p1	Sgig_tr19671_c0_g2_i4.p1
OG0007938	Shad_tr22371_c0_g1_i4.p1	Sgig_tr15237_c0_g1_i2.p1
OG0007942	Shad_tr6174_c1_g1_i4.p1	Sgig_tr11296_c0_g1_i1.p1
OG0007943	Shad_tr7833_c0_g2_i1.p1	Sgig_tr978_c0_g1_i1.p1
OG0007944	Shad_tr11696_c0_g1_i1.p1	Sgig_tr1043_c7_g1_i2.p1
OG0007945	Shad_tr11900_c0_g1_i1.p1	Sgig_tr32007_c6_g1_i1.p1
OG0007946	Shad_tr10422_c0_g1_i4.p1	Sgig_tr8547_c1_g1_i5.p1
OG0007947	Shad_tr30627_c0_g1_i1.p1	Sgig_tr3412_c0_g1_i1.p1
OG0007948	Shad_tr8732_c0_g1_i1.p1	Sgig_tr34763_c0_g1_i8.p1
OG0007949	Shad_tr4039_c0_g2_i3.p1	Sgig_tr1187_c0_g1_i3.p1
OG0007950	Shad_tr48073_c0_g2_i1.p1	Sgig_tr15269_c0_g1_i1.p1
OG0007951	Shad_tr38242_c0_g1_i3.p1	Sgig_tr9206_c0_g1_i3.p1
OG0007952	Shad_tr158_c29_g1_i1.p1	Sgig_tr6189_c0_g2_i1.p1
OG0007953	Shad_tr4839_c0_g1_i2.p1	Sgig_tr14623_c1_g1_i1.p1
OG0007954	Shad_tr8338_c0_g1_i2.p1	Sgig_tr4902_c0_g1_i8.p1
OG0007955	Shad_tr6864_c1_g1_i2.p1	Sgig_tr11379_c0_g1_i2.p1
OG0007956	Shad_tr67841_c0_g1_i1.p1	Sgig_tr106564_c0_g1_i1.p1
OG0007957	Shad_tr54739_c0_g2_i1.p1	Sgig_tr25395_c0_g3_i2.p1
OG0007958	Shad_tr34602_c0_g1_i14.p1	Sgig_tr3040_c3_g1_i1.p1
OG0007959	Shad_tr1027_c2_g1_i6.p1	Sgig_tr8195_c1_g1_i5.p1
OG0007960	Shad_tr8411_c0_g1_i1.p1	Sgig_tr13227_c1_g1_i3.p1
OG0007961	Shad_tr10136_c0_g1_i2.p1	Sgig_tr1554_c2_g1_i2.p1
OG0007962	Shad_tr3340_c2_g1_i1.p1	Sgig_tr92962_c0_g1_i1.p1
OG0007963	Shad_tr3356_c0_g1_i9.p1	Sgig_tr24201_c0_g1_i2.p1
OG0007964	Shad_tr6779_c0_g1_i1.p1	Sgig_tr3563_c0_g1_i1.p1
OG0007965	Shad_tr17769_c0_g1_i2.p1	Sgig_tr19404_c0_g2_i1.p1
OG0007966	Shad_tr6697_c0_g1_i1.p1	Sgig_tr8806_c0_g1_i7.p1
OG0007967	Shad_tr6945_c2_g1_i1.p1	Sgig_tr17205_c0_g1_i1.p1
OG0007968	Shad_tr19776_c0_g1_i5.p1	Sgig_tr7349_c0_g1_i2.p1
OG0007969	Shad_tr20134_c0_g2_i1.p1	Sgig_tr3370_c1_g1_i1.p1
OG0007970	Shad_tr104714_c0_g1_i1.p1	Sgig_tr87685_c0_g1_i2.p1
OG0007972	Shad_tr9464_c1_g1_i15.p1	Sgig_tr15285_c0_g1_i3.p1
OG0007973	Shad_tr66180_c0_g1_i1.p1	Sgig_tr2706_c0_g1_i1.p1
OG0007974	Shad_tr13189_c0_g1_i1.p1	Sgig_tr10445_c0_g1_i3.p1
OG0007975	Shad_tr13287_c1_g1_i1.p1	Sgig_tr87583_c0_g1_i1.p1
OG0007976	Shad_tr23042_c0_g1_i3.p1	Sgig_tr7690_c0_g1_i1.p1
OG0007978	Shad_tr29574_c0_g1_i2.p1	Sgig_tr36977_c0_g2_i2.p1
OG0007979	Shad_tr5616_c0_g1_i16.p1	Sgig_tr33790_c0_g1_i2.p1
OG0007980	Shad_tr5715_c2_g1_i2.p1	Sgig_tr18768_c0_g1_i1.p1
OG0007981	Shad_tr156_c0_g2_i1.p1	Sgig_tr3153_c0_g1_i3.p1
OG0007982	Shad_tr41951_c0_g1_i2.p1	Sgig_tr7207_c0_g1_i27.p1
OG0007983	Shad_tr16385_c0_g1_i3.p1	Sgig_tr1215_c0_g1_i1.p1
OG0007984	Shad_tr4419_c0_g1_i3.p1	Sgig_tr460_c0_g1_i1.p1
OG0007985	Shad_tr688_c2_g1_i3.p1	Sgig_tr183_c1_g1_i2.p1
OG0007986	Shad_tr8239_c0_g2_i1.p1	Sgig_tr25368_c0_g1_i1.p1
OG0007986	Shad_tr20491_c0_g2_i2.p1	Sgig_tr1718_c0_g2_i1.p1
OG0007986	Shad_tr8239_c0_g1_i2.p1	Sgig_tr3701_c0_g1_i10.p1
OG0007987	Shad_tr25886_c1_g1_i8.p1	Sgig_tr42282_c0_g1_i2.p1
OG0007988	Shad_tr4692_c2_g1_i7.p1	Sgig_tr25335_c0_g1_i3.p1
OG0007989	Shad_tr22032_c0_g1_i1.p1	Sgig_tr14341_c0_g1_i1.p1
OG0007990	Shad_tr15333_c0_g1_i1.p1	Sgig_tr16427_c0_g2_i2.p1
OG0007991	Shad_tr28390_c0_g2_i4.p1	Sgig_tr8510_c0_g1_i6.p1
OG0007992	Shad_tr80614_c0_g1_i1.p1, Shad_tr9972_c1_g1_i4.p1	Sgig_tr537_c3_g1_i1.p1
OG0007993	Shad_tr86977_c0_g1_i1.p1	Sgig_tr10931_c0_g1_i1.p1
OG0007994	Shad_tr20916_c0_g1_i1.p1	Sgig_tr940_c4_g2_i2.p1
OG0007995	Shad_tr26624_c0_g1_i1.p1	Sgig_tr61072_c0_g1_i1.p1
OG0007996	Shad_tr25006_c1_g1_i1.p1	Sgig_tr3524_c0_g3_i3.p1
OG0007997	Shad_tr8402_c4_g1_i1.p1	Sgig_tr6758_c1_g1_i12.p1
OG0007998	Shad_tr59490_c3_g1_i1.p1	Sgig_tr51432_c0_g1_i1.p1
OG0007999	Shad_tr3601_c2_g1_i2.p1	Sgig_tr2449_c1_g1_i1.p1
OG0008000	Shad_tr10945_c0_g1_i6.p1	Sgig_tr30108_c1_g2_i2.p1
OG0008001	Shad_tr20034_c0_g1_i1.p1	Sgig_tr8816_c0_g1_i2.p1
OG0008002	Shad_tr22216_c1_g3_i1.p1	Sgig_tr34985_c0_g1_i2.p1
OG0008003	Shad_tr26910_c0_g1_i3.p1	Sgig_tr3269_c2_g1_i3.p1
OG0008004	Shad_tr6417_c1_g1_i1.p1	Sgig_tr20837_c0_g1_i17.p1
OG0008005	Shad_tr9379_c0_g1_i2.p1, Shad_tr4746_c1_g1_i1.p1	Sgig_tr2069_c3_g1_i2.p1
OG0008006	Shad_tr38507_c0_g2_i1.p1	Sgig_tr27214_c0_g1_i2.p1
OG0008007	Shad_tr3587_c0_g1_i6.p1	Sgig_tr2412_c0_g1_i5.p1
OG0008008	Shad_tr27176_c0_g1_i3.p1	Sgig_tr20114_c1_g1_i1.p1
OG0008009	Shad_tr35658_c0_g1_i1.p1	Sgig_tr62825_c0_g1_i2.p1
OG0008010	Shad_tr8638_c0_g1_i1.p1	Sgig_tr4662_c1_g1_i1.p1
OG0008011	Shad_tr10989_c0_g1_i7.p1	Sgig_tr13758_c0_g1_i3.p1
OG0008012	Shad_tr99896_c0_g1_i1.p1	Sgig_tr61601_c0_g1_i1.p1
OG0008013	Shad_tr29337_c0_g1_i1.p1	Sgig_tr738_c1_g1_i4.p1
OG0008014	Shad_tr46717_c0_g1_i1.p1	Sgig_tr17233_c0_g1_i6.p1
OG0008015	Shad_tr48861_c1_g1_i2.p1	Sgig_tr3838_c1_g1_i6.p1
OG0008016	Shad_tr33132_c0_g1_i1.p1	Sgig_tr22290_c0_g1_i3.p1
OG0008017	Shad_tr3908_c2_g1_i1.p1	Sgig_tr20667_c0_g1_i1.p1
OG0008019	Shad_tr1488_c1_g1_i4.p1	Sgig_tr5871_c1_g2_i1.p1
OG0008020	Shad_tr4738_c0_g1_i4.p1	Sgig_tr524_c4_g1_i5.p1
OG0008021	Shad_tr6868_c0_g1_i2.p1	Sgig_tr7957_c0_g1_i2.p1
OG0008022	Shad_tr12476_c0_g1_i7.p1	Sgig_tr24490_c0_g1_i1.p1
OG0008023	Shad_tr12909_c0_g3_i2.p1	Sgig_tr21137_c0_g1_i2.p1
OG0008024	Shad_tr7670_c0_g1_i1.p1	Sgig_tr23408_c3_g1_i1.p1
OG0008025	Shad_tr9484_c0_g1_i1.p1	Sgig_tr2210_c1_g1_i1.p1
OG0008026	Shad_tr3554_c6_g1_i1.p1	Sgig_tr17750_c3_g3_i1.p1
OG0008027	Shad_tr7341_c2_g1_i4.p1	Sgig_tr3913_c0_g1_i1.p1
OG0008028	Shad_tr15305_c0_g1_i1.p1	Sgig_tr44538_c0_g1_i4.p1
OG0008029	Shad_tr30965_c0_g1_i4.p1	Sgig_tr1153_c5_g1_i2.p1
OG0008030	Shad_tr3610_c2_g1_i1.p1	Sgig_tr21753_c0_g1_i4.p1
OG0008031	Shad_tr21296_c2_g1_i3.p1	Sgig_tr13831_c0_g1_i10.p1
OG0008032	Shad_tr48861_c1_g2_i6.p1	Sgig_tr26247_c0_g1_i1.p1
OG0008033	Shad_tr984_c1_g1_i2.p1	Sgig_tr21228_c0_g1_i3.p1
OG0008034	Shad_tr9162_c1_g1_i1.p1	Sgig_tr1610_c0_g3_i2.p1
OG0008035	Shad_tr35687_c1_g1_i1.p1	Sgig_tr4894_c1_g1_i5.p1
OG0008037	Shad_tr1016_c3_g1_i2.p1	Sgig_tr3090_c2_g1_i2.p1
OG0008038	Shad_tr28052_c0_g1_i39.p1	Sgig_tr13989_c1_g1_i3.p1
OG0008039	Shad_tr779_c2_g1_i2.p1	Sgig_tr4690_c0_g1_i8.p1
OG0008040	Shad_tr2023_c3_g1_i1.p1	Sgig_tr15065_c0_g1_i2.p1
OG0008041	Shad_tr28267_c3_g1_i3.p1	Sgig_tr36447_c1_g3_i4.p1
OG0008042	Shad_tr6143_c4_g1_i1.p1	Sgig_tr2791_c0_g1_i2.p1
OG0008043	Shad_tr33772_c0_g1_i1.p1	Sgig_tr10648_c0_g1_i7.p1
OG0008044	Shad_tr2785_c0_g1_i2.p1	Sgig_tr1143_c0_g1_i2.p1
OG0008045	Shad_tr6888_c3_g1_i1.p1	Sgig_tr97933_c0_g1_i1.p1
OG0008046	Shad_tr29605_c0_g2_i3.p1	Sgig_tr39745_c0_g1_i1.p1
OG0008047	Shad_tr9631_c1_g2_i2.p1	Sgig_tr28009_c2_g2_i1.p1
OG0008048	Shad_tr14506_c1_g1_i1.p1	Sgig_tr29044_c0_g1_i1.p1
OG0008049	Shad_tr15280_c1_g1_i2.p1	Sgig_tr36042_c0_g3_i1.p1
OG0008049	Shad_tr7807_c3_g1_i4.p1	Sgig_tr36042_c0_g1_i5.p1
OG0008050	Shad_tr20059_c0_g2_i1.p1	Sgig_tr67701_c0_g1_i1.p1
OG0008052	Shad_tr11891_c0_g1_i7.p1	Sgig_tr14559_c0_g1_i5.p1
OG0008053	Shad_tr18031_c0_g1_i3.p1	Sgig_tr6492_c0_g1_i1.p1
OG0008054	Shad_tr451_c8_g1_i1.p1	Sgig_tr1284_c1_g1_i3.p1
OG0008055	Shad_tr30470_c3_g1_i1.p1	Sgig_tr17652_c0_g2_i1.p1
OG0008055	Shad_tr3570_c1_g1_i1.p1	Sgig_tr93451_c0_g1_i1.p1
OG0008056	Shad_tr26158_c0_g1_i2.p1	Sgig_tr3611_c0_g1_i4.p1
OG0008057	Shad_tr5000_c0_g1_i1.p1	Sgig_tr16947_c0_g1_i4.p1
OG0008058	Shad_tr43547_c1_g2_i1.p1	Sgig_tr37502_c0_g1_i2.p1
OG0008058	Shad_tr43547_c1_g1_i2.p1	Sgig_tr37502_c0_g2_i1.p1
