Orthogroup	Stichodactyla_haddoni_longest_pep	Cyanea_capillata_longest_pep
OG0004644	Shad_tr9108_c0_g1_i3.p1	Cyca_DN26866_c0_g1_i2.p1
OG0004646	Shad_tr2154_c1_g1_i11.p1	Cyca_DN4460_c0_g2_i2.p1
OG0004647	Shad_tr19678_c0_g1_i1.p1	Cyca_DN5282_c0_g1_i1.p1
OG0004652	Shad_tr5096_c0_g1_i19.p1	Cyca_DN16148_c0_g1_i1.p1
OG0004656	Shad_tr3056_c0_g1_i4.p1	Cyca_DN24915_c0_g2_i1.p1, Cyca_DN24915_c0_g1_i2.p1
OG0004658	Shad_tr5436_c0_g1_i41.p1	Cyca_DN27201_c0_g2_i2.p1
OG0004660	Shad_tr1620_c0_g1_i2.p1	Cyca_DN117_c0_g1_i1.p1, Cyca_DN15422_c0_g1_i1.p1
OG0004661	Shad_tr1027_c2_g2_i3.p1	Cyca_DN4361_c0_g1_i1.p1
OG0004662	Shad_tr5848_c0_g1_i8.p1	Cyca_DN17821_c0_g1_i2.p1, Cyca_DN26091_c0_g3_i1.p1
OG0004663	Shad_tr3463_c0_g1_i15.p1	Cyca_DN19332_c0_g1_i1.p1
OG0004664	Shad_tr1049_c1_g1_i4.p1	Cyca_DN12116_c0_g2_i1.p1
OG0004665	Shad_tr8775_c0_g1_i3.p1	Cyca_DN3980_c0_g1_i1.p1
OG0004668	Shad_tr720_c0_g1_i1.p1	Cyca_DN9726_c0_g1_i1.p1
OG0004670	Shad_tr20181_c0_g1_i3.p1	Cyca_DN21393_c0_g1_i3.p1, Cyca_DN12113_c0_g1_i1.p1
OG0004671	Shad_tr1713_c3_g1_i2.p1	Cyca_DN15249_c0_g1_i6.p1
OG0004672	Shad_tr8408_c1_g1_i18.p1	Cyca_DN30894_c0_g1_i1.p1
OG0004673	Shad_tr4962_c0_g2_i2.p1	Cyca_DN24718_c0_g1_i3.p1
OG0004676	Shad_tr1151_c2_g1_i1.p1	Cyca_DN15215_c0_g1_i1.p1, Cyca_DN4565_c0_g1_i1.p1
OG0004677	Shad_tr15035_c0_g1_i5.p1	Cyca_DN2886_c0_g1_i1.p1
OG0004683	Shad_tr7040_c0_g1_i4.p1	Cyca_DN10997_c0_g2_i2.p1, Cyca_DN5446_c0_g1_i2.p1
OG0004684	Shad_tr5535_c0_g1_i2.p1	Cyca_DN20581_c0_g2_i2.p1, Cyca_DN20581_c0_g1_i1.p1
OG0004686	Shad_tr20879_c0_g1_i7.p1	Cyca_DN12440_c0_g3_i1.p1, Cyca_DN14949_c0_g1_i1.p1
OG0004687	Shad_tr2800_c0_g1_i3.p1	Cyca_DN7499_c0_g1_i1.p1
OG0004690	Shad_tr3945_c0_g1_i8.p1	Cyca_DN5502_c0_g2_i1.p1
OG0004691	Shad_tr49007_c0_g1_i4.p1	Cyca_DN34362_c0_g1_i1.p1, Cyca_DN24581_c0_g1_i1.p1
OG0004693	Shad_tr4761_c0_g1_i18.p1	Cyca_DN20160_c0_g2_i2.p1, Cyca_DN20160_c0_g3_i2.p1, Cyca_DN20160_c0_g1_i1.p1
OG0004695	Shad_tr25817_c0_g1_i14.p1	Cyca_DN26834_c0_g1_i1.p1, Cyca_DN12291_c1_g1_i1.p1
OG0004698	Shad_tr51897_c0_g1_i6.p1	Cyca_DN17274_c0_g1_i2.p1, Cyca_DN17274_c0_g2_i1.p1
OG0004701	Shad_tr102584_c0_g1_i1.p1, Shad_tr37560_c0_g1_i6.p1	Cyca_DN9448_c0_g2_i1.p1
OG0004702	Shad_tr7091_c0_g2_i1.p1	Cyca_DN21824_c0_g1_i1.p1
OG0004703	Shad_tr15421_c0_g1_i6.p1	Cyca_DN23749_c0_g2_i1.p1
OG0004704	Shad_tr10274_c0_g4_i1.p1	Cyca_DN7594_c0_g2_i1.p1, Cyca_DN21874_c0_g1_i1.p1
OG0004705	Shad_tr29311_c1_g1_i1.p1	Cyca_DN24642_c0_g1_i1.p1
OG0004706	Shad_tr8232_c0_g1_i1.p1	Cyca_DN26001_c0_g1_i1.p1
OG0004707	Shad_tr5786_c1_g1_i2.p1, Shad_tr971_c0_g1_i7.p1	Cyca_DN30590_c0_g1_i1.p1
OG0004708	Shad_tr1229_c1_g1_i7.p1	Cyca_DN5005_c0_g1_i1.p1, Cyca_DN3160_c0_g1_i2.p1
OG0004709	Shad_tr13414_c0_g1_i2.p1	Cyca_DN29172_c0_g1_i1.p1
OG0004710	Shad_tr1812_c0_g1_i3.p1	Cyca_DN21578_c0_g1_i2.p1, Cyca_DN21552_c0_g1_i1.p1
OG0004711	Shad_tr13088_c1_g2_i2.p1	Cyca_DN15282_c0_g1_i1.p1
OG0004712	Shad_tr1370_c0_g2_i1.p1	Cyca_DN9824_c0_g1_i4.p1
OG0004713	Shad_tr4928_c0_g1_i26.p1	Cyca_DN17825_c0_g2_i1.p1, Cyca_DN17825_c0_g1_i1.p1
OG0004714	Shad_tr13224_c1_g1_i1.p1	Cyca_DN33984_c0_g1_i1.p1, Cyca_DN15530_c0_g1_i1.p1
OG0004715	Shad_tr5294_c0_g1_i1.p1	Cyca_DN12044_c0_g1_i1.p1
OG0004716	Shad_tr14218_c0_g1_i1.p1	Cyca_DN1859_c0_g1_i2.p1
OG0004717	Shad_tr21052_c0_g1_i3.p1	Cyca_DN7070_c0_g1_i2.p1
OG0004718	Shad_tr17030_c0_g2_i2.p1	Cyca_DN10909_c0_g1_i1.p1
OG0004719	Shad_tr6446_c0_g1_i26.p1	Cyca_DN15966_c0_g1_i1.p1
OG0004723	Shad_tr11723_c0_g1_i25.p1	Cyca_DN29306_c0_g1_i1.p1
OG0004725	Shad_tr61986_c0_g1_i1.p1	Cyca_DN25326_c0_g1_i1.p1, Cyca_DN20045_c0_g1_i1.p1
OG0004726	Shad_tr10393_c0_g2_i1.p1	Cyca_DN14894_c0_g1_i1.p1, Cyca_DN29094_c0_g1_i2.p1
OG0004728	Shad_tr11444_c1_g1_i37.p1	Cyca_DN14637_c0_g2_i1.p1, Cyca_DN14637_c0_g1_i1.p1
OG0004730	Shad_tr19396_c0_g2_i1.p1	Cyca_DN2880_c0_g1_i2.p1
OG0004733	Shad_tr20457_c0_g1_i5.p1	Cyca_DN29600_c0_g1_i1.p1
OG0004734	Shad_tr4838_c0_g1_i3.p1	Cyca_DN14529_c0_g1_i2.p1, Cyca_DN4254_c0_g1_i1.p1
OG0004736	Shad_tr6787_c0_g1_i1.p1	Cyca_DN21299_c0_g1_i1.p1, Cyca_DN21299_c0_g2_i1.p1
OG0004737	Shad_tr7830_c1_g1_i5.p1	Cyca_DN18443_c0_g2_i1.p1, Cyca_DN21569_c0_g2_i1.p1, Cyca_DN21569_c0_g3_i1.p1
OG0004739	Shad_tr4991_c0_g1_i5.p1	Cyca_DN10879_c0_g1_i1.p1
OG0004740	Shad_tr46837_c0_g1_i1.p1	Cyca_DN18630_c0_g1_i1.p1
OG0004741	Shad_tr13065_c0_g2_i5.p1	Cyca_DN13590_c0_g1_i1.p1, Cyca_DN17562_c0_g1_i1.p1, Cyca_DN28469_c0_g1_i1.p1
OG0004742	Shad_tr35687_c0_g1_i1.p1	Cyca_DN4362_c0_g1_i1.p1
OG0004743	Shad_tr21478_c0_g1_i1.p1	Cyca_DN8213_c0_g1_i1.p1
OG0004744	Shad_tr8909_c0_g1_i2.p1	Cyca_DN21300_c0_g1_i2.p1
OG0004746	Shad_tr2759_c6_g1_i2.p1	Cyca_DN29786_c0_g1_i1.p1, Cyca_DN10177_c0_g1_i3.p1
OG0004748	Shad_tr3734_c3_g1_i2.p1	Cyca_DN11466_c0_g1_i1.p1
OG0004750	Shad_tr1143_c0_g1_i1.p1	Cyca_DN31115_c0_g2_i1.p1
OG0004751	Shad_tr6956_c4_g1_i4.p1	Cyca_DN32784_c0_g1_i1.p1, Cyca_DN13239_c0_g2_i2.p1
OG0004752	Shad_tr1557_c0_g1_i10.p1	Cyca_DN2044_c0_g2_i3.p1
OG0004753	Shad_tr2461_c1_g1_i5.p1	Cyca_DN16005_c0_g1_i1.p1
OG0004756	Shad_tr443_c12_g1_i1.p1	Cyca_DN8453_c0_g1_i3.p1
OG0004757	Shad_tr4769_c0_g1_i3.p1	Cyca_DN20876_c0_g1_i1.p1
OG0004758	Shad_tr22509_c0_g1_i5.p1	Cyca_DN28226_c0_g1_i1.p1
OG0004759	Shad_tr3629_c1_g1_i4.p1	Cyca_DN27279_c0_g1_i1.p1
OG0004760	Shad_tr14062_c0_g1_i6.p1	Cyca_DN31065_c0_g1_i6.p1
OG0004762	Shad_tr6558_c0_g1_i8.p1	Cyca_DN20915_c0_g1_i1.p1, Cyca_DN3628_c0_g1_i2.p1
OG0004765	Shad_tr1754_c2_g1_i3.p1	Cyca_DN11138_c0_g2_i1.p1, Cyca_DN1678_c0_g2_i2.p1, Cyca_DN11138_c0_g1_i2.p1
OG0004767	Shad_tr32676_c0_g1_i6.p1	Cyca_DN22654_c0_g1_i8.p1, Cyca_DN22654_c0_g2_i1.p1
OG0004768	Shad_tr16895_c0_g2_i1.p1	Cyca_DN9706_c0_g2_i2.p1, Cyca_DN9706_c0_g1_i2.p1, Cyca_DN1902_c0_g1_i1.p1
OG0004771	Shad_tr8143_c0_g1_i6.p1	Cyca_DN16237_c0_g1_i1.p1, Cyca_DN16237_c0_g2_i1.p1
OG0004772	Shad_tr4711_c0_g1_i6.p1	Cyca_DN17382_c0_g1_i2.p1, Cyca_DN18737_c0_g1_i1.p1
OG0004773	Shad_tr20838_c0_g1_i1.p1, Shad_tr4044_c0_g3_i1.p1	Cyca_DN15417_c0_g1_i1.p1
OG0004774	Shad_tr27144_c0_g1_i1.p1	Cyca_DN8494_c0_g1_i1.p1
OG0004775	Shad_tr17910_c0_g1_i7.p1	Cyca_DN19486_c0_g3_i3.p1
OG0004779	Shad_tr2616_c6_g1_i5.p1	Cyca_DN21813_c0_g1_i5.p1, Cyca_DN21813_c0_g2_i1.p1
OG0004780	Shad_tr106437_c0_g1_i1.p1, Shad_tr9229_c0_g1_i1.p1	Cyca_DN28149_c0_g1_i1.p1
OG0004781	Shad_tr3478_c4_g1_i2.p1	Cyca_DN3008_c0_g2_i1.p1, Cyca_DN10200_c0_g1_i2.p1
OG0004782	Shad_tr526_c0_g1_i52.p1	Cyca_DN4926_c0_g2_i2.p1
OG0004783	Shad_tr38107_c0_g1_i2.p1	Cyca_DN7239_c0_g1_i1.p1
OG0004784	Shad_tr19815_c1_g1_i8.p1	Cyca_DN32457_c0_g1_i2.p1, Cyca_DN10781_c0_g1_i1.p1
OG0004785	Shad_tr9037_c0_g1_i7.p1	Cyca_DN33963_c0_g1_i1.p1
OG0004786	Shad_tr7671_c0_g1_i13.p1	Cyca_DN28063_c0_g1_i2.p1
OG0004787	Shad_tr5339_c0_g1_i7.p1	Cyca_DN19806_c0_g1_i1.p1
OG0004792	Shad_tr11118_c0_g1_i4.p1	Cyca_DN29085_c0_g1_i1.p1
OG0004793	Shad_tr13013_c2_g1_i1.p1	Cyca_DN26850_c0_g1_i1.p1, Cyca_DN23318_c0_g1_i1.p1
OG0004794	Shad_tr23129_c0_g2_i3.p1	Cyca_DN26216_c0_g1_i3.p1
OG0004795	Shad_tr7476_c0_g2_i2.p1	Cyca_DN9532_c0_g2_i2.p1
OG0004798	Shad_tr17734_c0_g2_i11.p1	Cyca_DN29049_c0_g2_i1.p1
OG0004801	Shad_tr3438_c0_g1_i2.p1	Cyca_DN31729_c0_g1_i2.p1
OG0004802	Shad_tr13548_c0_g1_i1.p1	Cyca_DN19216_c0_g1_i1.p1
OG0004804	Shad_tr30710_c0_g1_i2.p1	Cyca_DN29561_c0_g1_i1.p1
OG0004805	Shad_tr103_c4_g1_i1.p1	Cyca_DN16336_c0_g1_i1.p1, Cyca_DN12168_c0_g3_i1.p1, Cyca_DN12168_c0_g1_i1.p1
OG0004807	Shad_tr44010_c1_g1_i2.p1	Cyca_DN5951_c0_g1_i2.p1
OG0004808	Shad_tr114275_c0_g1_i1.p1, Shad_tr46859_c0_g1_i1.p1, Shad_tr6473_c0_g1_i2.p1	Cyca_DN9224_c0_g1_i2.p1
OG0004810	Shad_tr1560_c7_g1_i13.p1	Cyca_DN14915_c0_g2_i1.p1, Cyca_DN15855_c0_g1_i2.p1
OG0004812	Shad_tr11895_c0_g1_i10.p1	Cyca_DN33187_c0_g1_i1.p1
OG0004813	Shad_tr3126_c0_g2_i1.p1	Cyca_DN8210_c0_g1_i3.p1
OG0004814	Shad_tr4352_c9_g1_i1.p1	Cyca_DN4897_c0_g1_i6.p1
OG0004815	Shad_tr33460_c0_g1_i14.p1	Cyca_DN10758_c0_g1_i1.p1, Cyca_DN27968_c0_g1_i2.p1
OG0004816	Shad_tr3742_c1_g1_i1.p1	Cyca_DN3618_c0_g1_i2.p1
OG0004819	Shad_tr12506_c0_g1_i1.p1	Cyca_DN22095_c0_g1_i1.p1, Cyca_DN31739_c0_g1_i1.p1
OG0004821	Shad_tr5921_c0_g1_i6.p1	Cyca_DN20491_c0_g1_i2.p1, Cyca_DN26813_c0_g3_i1.p1, Cyca_DN26813_c0_g1_i1.p1
OG0004822	Shad_tr39023_c0_g1_i11.p1	Cyca_DN13242_c0_g1_i1.p1, Cyca_DN13242_c0_g2_i1.p1
OG0004825	Shad_tr10714_c0_g1_i2.p1	Cyca_DN6652_c0_g2_i2.p1, Cyca_DN6652_c0_g1_i1.p1
OG0004826	Shad_tr18795_c0_g3_i1.p1	Cyca_DN24310_c0_g1_i1.p1, Cyca_DN8268_c0_g1_i1.p1
OG0004827	Shad_tr5212_c0_g3_i4.p1	Cyca_DN54_c1_g1_i1.p1
OG0004828	Shad_tr12002_c0_g1_i1.p1	Cyca_DN22837_c0_g1_i1.p1, Cyca_DN22837_c0_g2_i2.p1, Cyca_DN15212_c0_g1_i1.p1
OG0004829	Shad_tr3701_c0_g1_i8.p1	Cyca_DN20140_c0_g1_i5.p1
OG0004831	Shad_tr25984_c0_g1_i1.p1	Cyca_DN19516_c0_g1_i2.p1
OG0004832	Shad_tr3139_c4_g1_i2.p1	Cyca_DN2662_c0_g1_i1.p1
OG0004833	Shad_tr39475_c0_g2_i1.p1	Cyca_DN33126_c0_g1_i1.p1, Cyca_DN10792_c0_g1_i1.p1
OG0004835	Shad_tr10697_c0_g1_i53.p1	Cyca_DN7261_c0_g1_i1.p1
OG0004836	Shad_tr39098_c0_g1_i3.p1	Cyca_DN7967_c0_g1_i1.p1
OG0004837	Shad_tr16496_c0_g1_i1.p1, Shad_tr16496_c0_g2_i3.p1	Cyca_DN31012_c0_g3_i1.p1
OG0004838	Shad_tr4872_c3_g2_i1.p1	Cyca_DN9313_c0_g1_i1.p1, Cyca_DN19154_c0_g1_i1.p1, Cyca_DN19347_c0_g1_i1.p1
OG0004840	Shad_tr11611_c0_g1_i6.p1	Cyca_DN27423_c0_g1_i1.p1
OG0004841	Shad_tr37970_c0_g1_i1.p1	Cyca_DN6142_c0_g2_i1.p1, Cyca_DN31473_c0_g1_i1.p1
OG0004842	Shad_tr38528_c0_g1_i3.p1	Cyca_DN18808_c0_g1_i1.p1, Cyca_DN9716_c0_g2_i3.p1
OG0004844	Shad_tr26948_c3_g1_i1.p1	Cyca_DN32553_c0_g1_i1.p1
OG0004845	Shad_tr1202_c0_g1_i1.p1	Cyca_DN17139_c0_g2_i1.p1
OG0004846	Shad_tr11566_c3_g1_i1.p1	Cyca_DN10040_c0_g2_i1.p1, Cyca_DN2611_c0_g1_i1.p1
OG0004847	Shad_tr42367_c1_g1_i1.p1	Cyca_DN20613_c0_g1_i1.p1
OG0004848	Shad_tr21900_c0_g1_i1.p1	Cyca_DN13264_c0_g1_i1.p1
OG0004851	Shad_tr56933_c0_g1_i1.p1	Cyca_DN17451_c0_g1_i1.p1, Cyca_DN9363_c0_g1_i1.p1
OG0004852	Shad_tr17753_c0_g1_i5.p1	Cyca_DN16540_c0_g1_i1.p1
OG0004853	Shad_tr2651_c0_g1_i1.p1	Cyca_DN3166_c1_g1_i2.p1, Cyca_DN3166_c0_g1_i5.p1
OG0004854	Shad_tr423_c3_g1_i1.p1	Cyca_DN26732_c0_g1_i3.p1
OG0004855	Shad_tr3492_c2_g1_i1.p1	Cyca_DN1888_c0_g1_i4.p1
OG0004858	Shad_tr18023_c1_g1_i5.p1	Cyca_DN2933_c0_g1_i2.p1
OG0004859	Shad_tr697_c0_g2_i30.p1	Cyca_DN8898_c0_g3_i2.p1, Cyca_DN8898_c0_g2_i3.p1
OG0004860	Shad_tr11330_c0_g1_i2.p1	Cyca_DN16094_c0_g1_i1.p1, Cyca_DN11723_c0_g1_i2.p1
OG0004861	Shad_tr26882_c0_g2_i10.p1	Cyca_DN20619_c0_g1_i1.p1
OG0004863	Shad_tr1689_c1_g1_i3.p1	Cyca_DN4569_c0_g1_i11.p1
OG0004864	Shad_tr11144_c0_g1_i9.p1	Cyca_DN28522_c0_g2_i1.p1, Cyca_DN28522_c0_g1_i2.p1
OG0004866	Shad_tr6661_c1_g1_i3.p1, Shad_tr16978_c1_g1_i5.p1	Cyca_DN240_c0_g1_i2.p1
OG0004867	Shad_tr3250_c0_g1_i1.p1	Cyca_DN17224_c0_g2_i1.p1, Cyca_DN6393_c0_g1_i1.p1
OG0004869	Shad_tr3726_c0_g1_i3.p1	Cyca_DN22094_c0_g1_i1.p1, Cyca_DN17871_c0_g1_i1.p1
OG0004871	Shad_tr24457_c0_g1_i2.p1	Cyca_DN34245_c0_g1_i1.p1
OG0004872	Shad_tr9187_c0_g2_i4.p1	Cyca_DN12631_c1_g1_i1.p1, Cyca_DN32722_c0_g1_i1.p1
OG0004873	Shad_tr4540_c1_g1_i5.p1	Cyca_DN2457_c0_g2_i2.p1
OG0004873	Shad_tr109413_c0_g1_i1.p1	Cyca_DN6174_c0_g1_i1.p1
OG0004876	Shad_tr23652_c0_g1_i7.p1	Cyca_DN10659_c0_g1_i3.p1
OG0004877	Shad_tr21571_c0_g1_i6.p1	Cyca_DN9894_c0_g1_i2.p1
OG0004879	Shad_tr27008_c0_g2_i2.p1	Cyca_DN31597_c0_g3_i1.p1
OG0004880	Shad_tr41873_c0_g1_i4.p1	Cyca_DN690_c0_g1_i2.p1
OG0004881	Shad_tr20043_c2_g1_i2.p1	Cyca_DN3626_c0_g1_i3.p1
OG0004882	Shad_tr16710_c0_g1_i7.p1	Cyca_DN15554_c0_g2_i2.p1
OG0004883	Shad_tr12989_c2_g1_i18.p1	Cyca_DN2308_c0_g2_i1.p1, Cyca_DN2308_c0_g1_i2.p1
OG0004885	Shad_tr42026_c0_g1_i1.p1	Cyca_DN7043_c0_g1_i4.p1, Cyca_DN3728_c0_g1_i1.p2
OG0004890	Shad_tr17847_c0_g1_i2.p1	Cyca_DN4760_c0_g1_i1.p1
OG0004891	Shad_tr23198_c1_g1_i14.p1	Cyca_DN24729_c0_g1_i1.p1
OG0004892	Shad_tr4479_c0_g1_i16.p1	Cyca_DN22208_c0_g2_i1.p1
OG0004896	Shad_tr9632_c0_g3_i2.p1	Cyca_DN24326_c0_g1_i2.p1
OG0004897	Shad_tr643_c0_g1_i5.p1	Cyca_DN3721_c0_g1_i2.p1
OG0004898	Shad_tr14912_c0_g1_i12.p1	Cyca_DN30389_c0_g1_i2.p1
OG0004900	Shad_tr16190_c0_g1_i4.p1	Cyca_DN19313_c0_g2_i1.p1
OG0004901	Shad_tr41440_c1_g1_i3.p1	Cyca_DN2782_c0_g1_i1.p1
OG0004903	Shad_tr1815_c2_g1_i2.p1	Cyca_DN5267_c0_g1_i2.p1
OG0004904	Shad_tr30490_c0_g1_i2.p1	Cyca_DN5746_c0_g2_i1.p1, Cyca_DN5746_c0_g1_i1.p1
OG0004905	Shad_tr16438_c2_g1_i4.p1	Cyca_DN5475_c0_g1_i1.p1
OG0004906	Shad_tr23832_c0_g1_i2.p1	Cyca_DN9925_c0_g1_i1.p1
OG0004907	Shad_tr36202_c0_g1_i1.p1	Cyca_DN21922_c0_g2_i1.p1, Cyca_DN31581_c0_g1_i2.p1
OG0004909	Shad_tr11557_c0_g1_i6.p1	Cyca_DN6047_c0_g1_i1.p1
OG0004911	Shad_tr18522_c0_g1_i4.p1	Cyca_DN13598_c0_g1_i3.p1, Cyca_DN6786_c0_g1_i2.p1
OG0004912	Shad_tr5616_c1_g1_i1.p1	Cyca_DN4420_c0_g1_i1.p1, Cyca_DN11313_c0_g2_i1.p1
OG0004913	Shad_tr8236_c1_g1_i11.p1	Cyca_DN22339_c0_g2_i1.p1, Cyca_DN16133_c0_g1_i1.p1
OG0004914	Shad_tr3927_c0_g1_i3.p1	Cyca_DN22035_c0_g1_i1.p1, Cyca_DN3470_c0_g1_i1.p1
OG0004915	Shad_tr14561_c1_g1_i1.p1	Cyca_DN5528_c0_g1_i2.p1, Cyca_DN33778_c0_g1_i1.p2
OG0004916	Shad_tr12591_c1_g1_i2.p1	Cyca_DN19818_c0_g1_i1.p1, Cyca_DN4345_c0_g2_i1.p1
OG0004918	Shad_tr3113_c0_g1_i1.p1	Cyca_DN2757_c0_g2_i1.p1, Cyca_DN27834_c1_g1_i1.p1
OG0004919	Shad_tr4090_c1_g1_i2.p1	Cyca_DN17283_c0_g1_i1.p1
OG0004920	Shad_tr8537_c1_g1_i2.p1	Cyca_DN10272_c0_g3_i1.p1, Cyca_DN10272_c0_g1_i1.p1
OG0004922	Shad_tr7583_c0_g1_i18.p1	Cyca_DN3931_c0_g1_i1.p1
OG0004922	Shad_tr25920_c1_g1_i1.p1	Cyca_DN3931_c0_g3_i1.p1
OG0004923	Shad_tr20313_c2_g1_i4.p1	Cyca_DN6641_c0_g1_i1.p1, Cyca_DN3924_c0_g1_i2.p1
OG0004924	Shad_tr67333_c0_g1_i1.p1, Shad_tr4596_c0_g1_i2.p1	Cyca_DN21598_c0_g1_i1.p1, Cyca_DN4764_c0_g1_i1.p1
OG0004926	Shad_tr35206_c0_g1_i1.p1	Cyca_DN25007_c1_g1_i2.p1
OG0004928	Shad_tr5353_c1_g1_i12.p1	Cyca_DN17745_c0_g1_i1.p1
OG0004929	Shad_tr5240_c0_g1_i33.p1	Cyca_DN8447_c0_g2_i1.p1, Cyca_DN8447_c0_g1_i1.p1
OG0004931	Shad_tr686_c0_g1_i4.p1	Cyca_DN3531_c0_g1_i3.p1
OG0004932	Shad_tr3463_c0_g2_i1.p1	Cyca_DN1933_c0_g2_i1.p1, Cyca_DN1933_c0_g1_i1.p1
OG0004933	Shad_tr3499_c0_g1_i12.p1	Cyca_DN14674_c0_g2_i1.p1
OG0004934	Shad_tr7775_c1_g1_i12.p1	Cyca_DN8884_c0_g1_i2.p1, Cyca_DN14764_c0_g1_i1.p1
OG0004935	Shad_tr20113_c0_g1_i4.p1	Cyca_DN9425_c0_g1_i3.p1
OG0004936	Shad_tr4327_c2_g1_i2.p1	Cyca_DN6011_c0_g1_i2.p1, Cyca_DN8424_c0_g1_i1.p1
OG0004938	Shad_tr4460_c3_g1_i3.p1	Cyca_DN26751_c0_g2_i1.p1, Cyca_DN26751_c0_g1_i1.p1
OG0004939	Shad_tr3831_c0_g1_i2.p1	Cyca_DN8685_c0_g1_i8.p1
OG0004941	Shad_tr5274_c0_g1_i3.p1	Cyca_DN6164_c0_g1_i5.p1
OG0004942	Shad_tr8074_c0_g1_i2.p1, Shad_tr217_c6_g1_i2.p1	Cyca_DN10937_c0_g1_i2.p1
OG0004943	Shad_tr3003_c0_g1_i4.p1	Cyca_DN10465_c0_g2_i1.p1
OG0004944	Shad_tr22173_c1_g1_i1.p1	Cyca_DN12709_c0_g1_i2.p1
OG0004945	Shad_tr13511_c0_g1_i1.p1	Cyca_DN26650_c0_g1_i1.p1
OG0004946	Shad_tr517_c0_g1_i13.p1	Cyca_DN2628_c0_g2_i3.p1
OG0004948	Shad_tr29717_c0_g2_i5.p1	Cyca_DN3855_c0_g1_i1.p1
OG0004950	Shad_tr6581_c1_g1_i4.p1	Cyca_DN2709_c0_g1_i1.p1
OG0004951	Shad_tr41278_c0_g1_i2.p1	Cyca_DN24025_c0_g1_i1.p1
OG0004953	Shad_tr19314_c1_g1_i3.p1	Cyca_DN9802_c0_g1_i1.p1
OG0004954	Shad_tr18143_c0_g1_i1.p1	Cyca_DN5541_c0_g2_i1.p1
OG0004955	Shad_tr2280_c4_g1_i2.p1	Cyca_DN16601_c0_g1_i1.p1
OG0004956	Shad_tr5073_c0_g1_i7.p1	Cyca_DN13827_c0_g2_i1.p1, Cyca_DN13827_c0_g1_i1.p1
OG0004957	Shad_tr22865_c0_g1_i1.p1	Cyca_DN16425_c0_g2_i1.p1, Cyca_DN16425_c0_g1_i2.p1
OG0004961	Shad_tr104732_c0_g1_i1.p1, Shad_tr15838_c0_g1_i1.p1	Cyca_DN8878_c0_g1_i3.p1
OG0004962	Shad_tr11254_c0_g1_i1.p1	Cyca_DN29498_c0_g1_i1.p1
OG0004963	Shad_tr23032_c0_g1_i1.p1	Cyca_DN6337_c0_g1_i3.p1, Cyca_DN6438_c0_g1_i1.p1
OG0004964	Shad_tr9870_c0_g1_i13.p1	Cyca_DN15455_c0_g1_i2.p1, Cyca_DN12008_c0_g2_i1.p1
OG0004965	Shad_tr24536_c0_g1_i1.p1	Cyca_DN23401_c0_g1_i3.p1
OG0004966	Shad_tr11602_c2_g1_i2.p1	Cyca_DN28142_c0_g1_i4.p1
OG0004967	Shad_tr267_c4_g1_i1.p1, Shad_tr10896_c0_g1_i2.p1	Cyca_DN28872_c0_g1_i1.p1
OG0004968	Shad_tr41679_c0_g1_i2.p1	Cyca_DN1677_c0_g1_i1.p1
OG0004969	Shad_tr57238_c1_g2_i3.p1	Cyca_DN6026_c0_g1_i2.p1
OG0004970	Shad_tr35332_c0_g1_i2.p1	Cyca_DN12716_c0_g1_i1.p1
OG0004971	Shad_tr39768_c3_g1_i1.p1, Shad_tr18701_c2_g1_i1.p1	Cyca_DN4537_c0_g1_i1.p1, Cyca_DN4537_c0_g2_i2.p2
OG0004973	Shad_tr6738_c0_g1_i1.p1	Cyca_DN12859_c0_g1_i3.p1
OG0004974	Shad_tr797_c0_g2_i1.p1, Shad_tr971_c6_g1_i1.p1	Cyca_DN29649_c0_g1_i2.p1
OG0004976	Shad_tr3181_c1_g1_i4.p1	Cyca_DN24588_c0_g2_i1.p1
OG0004977	Shad_tr13003_c0_g1_i14.p1	Cyca_DN31694_c0_g1_i1.p1
OG0004978	Shad_tr22457_c0_g1_i2.p1	Cyca_DN1987_c0_g1_i2.p1, Cyca_DN20804_c0_g1_i3.p1
OG0004979	Shad_tr3273_c0_g1_i1.p1	Cyca_DN3945_c0_g1_i2.p1, Cyca_DN3945_c0_g3_i1.p1, Cyca_DN3945_c0_g2_i3.p1
OG0004980	Shad_tr3824_c1_g1_i3.p1	Cyca_DN10227_c0_g1_i1.p1
OG0004982	Shad_tr7766_c0_g1_i5.p1	Cyca_DN2025_c0_g1_i1.p1
OG0004986	Shad_tr9663_c0_g1_i9.p1	Cyca_DN3737_c0_g1_i1.p1
OG0004988	Shad_tr6870_c0_g2_i2.p1	Cyca_DN16090_c0_g1_i1.p1
OG0004989	Shad_tr13103_c1_g2_i1.p1	Cyca_DN20323_c0_g1_i1.p1
OG0004990	Shad_tr2548_c1_g1_i20.p1	Cyca_DN22445_c0_g2_i1.p1
OG0004991	Shad_tr5873_c1_g1_i5.p1	Cyca_DN11841_c0_g3_i1.p1, Cyca_DN11841_c0_g1_i1.p1
OG0004992	Shad_tr3013_c6_g1_i1.p1	Cyca_DN6719_c0_g1_i2.p1
OG0004994	Shad_tr67930_c0_g1_i1.p1	Cyca_DN23185_c0_g3_i1.p1, Cyca_DN23185_c0_g4_i1.p1
OG0004995	Shad_tr12627_c0_g1_i3.p1	Cyca_DN13871_c0_g1_i1.p1
