Orthogroup	Stichodactyla_haddoni_longest_pep	Stichodactyla_mertensi_longest_pep
OG0006744	Shad_tr7699_c7_g1_i1.p1	Smer_tr11998_c0_g3_i1.p1
OG0006745	Shad_tr6975_c0_g1_i1.p1	Smer_tr11082_c0_g2_i2.p1
OG0006746	Shad_tr6898_c0_g1_i6.p1	Smer_tr7440_c0_g1_i28.p1
OG0006747	Shad_tr24029_c0_g1_i18.p1	Smer_tr55200_c0_g1_i1.p1
OG0006748	Shad_tr165_c11_g1_i4.p1	Smer_tr7670_c0_g1_i1.p1
OG0006749	Shad_tr11283_c4_g1_i1.p1	Smer_tr1961_c0_g1_i1.p1
OG0006750	Shad_tr3833_c0_g3_i2.p1	Smer_tr13317_c1_g1_i5.p1
OG0006752	Shad_tr1253_c2_g2_i1.p1	Smer_tr11996_c1_g1_i2.p1
OG0006753	Shad_tr3324_c0_g1_i34.p1	Smer_tr7344_c0_g1_i5.p1
OG0006754	Shad_tr24306_c2_g1_i1.p1	Smer_tr11850_c1_g1_i2.p1
OG0006755	Shad_tr4743_c0_g1_i9.p1	Smer_tr11000_c0_g1_i4.p1
OG0006756	Shad_tr16546_c1_g1_i2.p1	Smer_tr6619_c1_g1_i2.p1
OG0006757	Shad_tr30528_c0_g1_i5.p1	Smer_tr817_c0_g1_i1.p1
OG0006758	Shad_tr5605_c0_g1_i21.p1	Smer_tr14349_c0_g1_i1.p1
OG0006759	Shad_tr9883_c1_g1_i8.p1	Smer_tr1373_c0_g2_i4.p1
OG0006760	Shad_tr8104_c0_g1_i1.p1	Smer_tr5837_c0_g1_i1.p1
OG0006761	Shad_tr12926_c0_g1_i4.p1	Smer_tr10672_c1_g1_i1.p1
OG0006763	Shad_tr93665_c0_g1_i1.p1, Shad_tr28760_c0_g1_i1.p1	Smer_tr15595_c0_g3_i2.p1
OG0006764	Shad_tr1396_c0_g1_i4.p1	Smer_tr24948_c0_g1_i1.p1
OG0006766	Shad_tr8058_c0_g1_i9.p1	Smer_tr3350_c1_g1_i10.p1
OG0006767	Shad_tr2579_c0_g1_i3.p1	Smer_tr8136_c0_g1_i7.p1
OG0006768	Shad_tr7084_c0_g1_i1.p1	Smer_tr16257_c0_g4_i1.p1
OG0006769	Shad_tr47500_c0_g1_i1.p1	Smer_tr80878_c0_g1_i1.p1
OG0006770	Shad_tr104807_c0_g1_i1.p1	Smer_tr93886_c0_g1_i1.p1
OG0006771	Shad_tr7877_c0_g3_i9.p1	Smer_tr44109_c0_g1_i1.p1
OG0006772	Shad_tr14057_c0_g1_i4.p1	Smer_tr13068_c0_g1_i1.p1
OG0006773	Shad_tr3853_c1_g1_i3.p1	Smer_tr6333_c0_g1_i4.p1
OG0006774	Shad_tr12951_c0_g1_i2.p1	Smer_tr20275_c0_g1_i1.p1
OG0006775	Shad_tr35923_c0_g1_i7.p1	Smer_tr13025_c0_g1_i2.p1
OG0006776	Shad_tr4877_c0_g1_i10.p1	Smer_tr8895_c2_g1_i2.p1
OG0006777	Shad_tr9329_c0_g1_i7.p1	Smer_tr8933_c2_g1_i3.p1
OG0006778	Shad_tr11111_c1_g1_i7.p1	Smer_tr13321_c2_g1_i2.p1
OG0006779	Shad_tr47592_c0_g1_i1.p1	Smer_tr6314_c4_g1_i1.p1
OG0006780	Shad_tr11933_c0_g2_i10.p1	Smer_tr15740_c0_g2_i6.p1
OG0006781	Shad_tr16239_c4_g1_i2.p1	Smer_tr50792_c0_g1_i1.p1
OG0006782	Shad_tr23453_c0_g1_i2.p1	Smer_tr13321_c0_g3_i1.p1
OG0006783	Shad_tr39630_c0_g1_i3.p1	Smer_tr21297_c0_g1_i2.p1
OG0006784	Shad_tr6927_c0_g2_i12.p1	Smer_tr16246_c0_g1_i6.p1
OG0006785	Shad_tr12386_c0_g1_i1.p1	Smer_tr1932_c0_g1_i1.p1
OG0006786	Shad_tr873_c0_g1_i1.p1	Smer_tr8399_c0_g1_i1.p1
OG0006787	Shad_tr542_c0_g2_i3.p1	Smer_tr1536_c0_g1_i9.p1
OG0006788	Shad_tr7759_c1_g1_i1.p1	Smer_tr323_c0_g1_i1.p1
OG0006789	Shad_tr305_c9_g1_i1.p1	Smer_tr79679_c0_g1_i1.p1
OG0006790	Shad_tr3113_c0_g2_i1.p1	Smer_tr850_c4_g1_i1.p1
OG0006791	Shad_tr21645_c0_g1_i4.p1	Smer_tr51656_c0_g1_i1.p1
OG0006792	Shad_tr945_c0_g1_i1.p1	Smer_tr7590_c0_g1_i1.p1
OG0006793	Shad_tr9539_c4_g1_i2.p1	Smer_tr8925_c1_g1_i1.p1
OG0006794	Shad_tr21216_c0_g1_i3.p1	Smer_tr8154_c0_g1_i2.p1
OG0006795	Shad_tr4287_c1_g1_i1.p1	Smer_tr11793_c0_g1_i1.p1
OG0006796	Shad_tr19369_c0_g1_i1.p1	Smer_tr22839_c2_g1_i3.p1
OG0006797	Shad_tr10994_c0_g4_i1.p1	Smer_tr44423_c1_g1_i4.p1
OG0006798	Shad_tr6604_c0_g1_i1.p1	Smer_tr75653_c0_g1_i3.p1
OG0006799	Shad_tr8158_c0_g1_i1.p1	Smer_tr5545_c0_g1_i1.p1
OG0006800	Shad_tr13322_c0_g1_i4.p1	Smer_tr4661_c0_g1_i3.p1
OG0006801	Shad_tr25301_c0_g1_i1.p1	Smer_tr31633_c0_g1_i1.p1
OG0006802	Shad_tr2846_c0_g3_i3.p1	Smer_tr2384_c0_g1_i12.p1
OG0006803	Shad_tr41023_c0_g1_i1.p1	Smer_tr22121_c0_g3_i3.p1
OG0006804	Shad_tr22137_c0_g2_i1.p1	Smer_tr27508_c0_g1_i1.p1
OG0006805	Shad_tr61342_c0_g1_i1.p1	Smer_tr4084_c0_g1_i4.p1
OG0006806	Shad_tr16957_c0_g2_i1.p1	Smer_tr4534_c0_g1_i9.p1
OG0006807	Shad_tr75962_c0_g1_i1.p1	Smer_tr26993_c0_g1_i4.p1
OG0006807	Shad_tr23990_c0_g1_i1.p1	Smer_tr56954_c0_g1_i1.p1
OG0006808	Shad_tr10231_c0_g2_i3.p1	Smer_tr39475_c0_g1_i1.p1
OG0006809	Shad_tr2892_c2_g2_i4.p1	Smer_tr6875_c0_g2_i2.p1
OG0006810	Shad_tr89684_c0_g1_i1.p1	Smer_tr60846_c0_g1_i1.p1
OG0006811	Shad_tr27717_c0_g2_i3.p1	Smer_tr13384_c0_g1_i2.p1
OG0006812	Shad_tr15516_c0_g1_i1.p1	Smer_tr4677_c6_g1_i1.p1
OG0006813	Shad_tr551_c6_g1_i2.p1	Smer_tr5324_c0_g1_i1.p1
OG0006814	Shad_tr41114_c0_g1_i9.p1	Smer_tr34182_c0_g1_i4.p1
OG0006815	Shad_tr3581_c0_g1_i1.p1	Smer_tr6383_c0_g1_i1.p1
OG0006816	Shad_tr5057_c0_g1_i2.p1	Smer_tr15030_c0_g1_i2.p1
OG0006817	Shad_tr2458_c2_g1_i8.p1	Smer_tr3794_c4_g1_i1.p1
OG0006818	Shad_tr6105_c0_g1_i1.p1	Smer_tr9798_c0_g1_i1.p1
OG0006819	Shad_tr7815_c1_g1_i1.p1	Smer_tr15304_c0_g1_i1.p1
OG0006820	Shad_tr11546_c0_g2_i2.p1	Smer_tr424_c1_g1_i13.p1
OG0006821	Shad_tr4393_c1_g1_i5.p1	Smer_tr11118_c0_g1_i5.p1
OG0006822	Shad_tr1258_c0_g1_i2.p1	Smer_tr7016_c1_g3_i1.p1
OG0006823	Shad_tr15716_c0_g1_i9.p1	Smer_tr5519_c0_g1_i2.p1
OG0006824	Shad_tr13097_c0_g2_i2.p1	Smer_tr2683_c0_g1_i13.p1
OG0006825	Shad_tr20725_c0_g1_i1.p1	Smer_tr13163_c0_g1_i1.p1
OG0006826	Shad_tr9818_c0_g1_i1.p1	Smer_tr27587_c2_g1_i1.p1
OG0006827	Shad_tr11007_c1_g1_i2.p1	Smer_tr14182_c3_g1_i4.p1
OG0006828	Shad_tr8018_c0_g2_i2.p1	Smer_tr31051_c0_g3_i1.p1
OG0006829	Shad_tr23205_c0_g4_i1.p1	Smer_tr18805_c0_g3_i1.p1
OG0006830	Shad_tr7058_c0_g1_i5.p1	Smer_tr30713_c0_g2_i1.p1
OG0006831	Shad_tr14164_c0_g2_i3.p1	Smer_tr7498_c0_g1_i1.p1
OG0006832	Shad_tr63254_c0_g1_i1.p1	Smer_tr5253_c0_g1_i1.p1
OG0006833	Shad_tr12294_c0_g1_i2.p1	Smer_tr4582_c0_g1_i1.p1
OG0006834	Shad_tr5331_c0_g1_i4.p1	Smer_tr16045_c0_g1_i2.p1
OG0006835	Shad_tr7124_c0_g1_i5.p1	Smer_tr358_c0_g1_i9.p1
OG0006836	Shad_tr4777_c0_g1_i5.p1	Smer_tr10122_c0_g1_i1.p1
OG0006837	Shad_tr13957_c0_g1_i1.p1	Smer_tr19653_c0_g1_i2.p1
OG0006838	Shad_tr634_c1_g1_i2.p1	Smer_tr21957_c1_g1_i1.p1
OG0006839	Shad_tr45613_c0_g2_i1.p1	Smer_tr9022_c0_g1_i3.p1
OG0006840	Shad_tr801_c0_g1_i12.p1	Smer_tr15586_c0_g3_i1.p1
OG0006841	Shad_tr15698_c1_g1_i1.p1	Smer_tr33641_c0_g1_i2.p1
OG0006842	Shad_tr10231_c1_g2_i5.p1	Smer_tr7085_c0_g2_i3.p1
OG0006843	Shad_tr98069_c0_g1_i1.p1	Smer_tr74975_c0_g1_i1.p1
OG0006843	Shad_tr47723_c1_g1_i1.p1	Smer_tr94796_c0_g1_i1.p1
OG0006844	Shad_tr5911_c1_g1_i2.p1	Smer_tr4508_c0_g1_i1.p1
OG0006845	Shad_tr19651_c0_g2_i5.p1	Smer_tr20265_c0_g1_i2.p1
OG0006846	Shad_tr39527_c0_g1_i1.p1	Smer_tr6806_c2_g4_i2.p1
OG0006847	Shad_tr81216_c0_g1_i1.p1, Shad_tr45638_c0_g1_i2.p1	Smer_tr46439_c0_g1_i13.p1
OG0006848	Shad_tr40576_c0_g2_i1.p1, Shad_tr40576_c0_g1_i2.p1	Smer_tr3335_c1_g1_i1.p1
OG0006849	Shad_tr6040_c0_g1_i2.p1	Smer_tr3830_c1_g1_i6.p1
OG0006850	Shad_tr16267_c0_g1_i1.p1	Smer_tr22608_c0_g1_i2.p1
OG0006851	Shad_tr9151_c0_g1_i5.p1	Smer_tr33921_c1_g1_i2.p1
OG0006852	Shad_tr12092_c0_g2_i2.p1	Smer_tr18899_c0_g2_i6.p1
OG0006853	Shad_tr93555_c0_g1_i1.p1	Smer_tr76764_c0_g1_i1.p1
OG0006854	Shad_tr4895_c0_g1_i1.p1	Smer_tr19069_c0_g1_i1.p1
OG0006855	Shad_tr4012_c1_g1_i23.p1	Smer_tr7073_c0_g1_i6.p1
OG0006856	Shad_tr13894_c2_g1_i1.p1	Smer_tr41510_c0_g2_i1.p1
OG0006857	Shad_tr15394_c0_g1_i1.p1	Smer_tr10500_c1_g1_i2.p1
OG0006858	Shad_tr8630_c1_g1_i6.p1	Smer_tr15250_c0_g1_i1.p1
OG0006859	Shad_tr15951_c0_g2_i2.p1	Smer_tr5091_c0_g1_i13.p1
OG0006860	Shad_tr10567_c0_g1_i8.p1	Smer_tr22805_c0_g1_i2.p1
OG0006861	Shad_tr347_c4_g1_i1.p1	Smer_tr20708_c0_g1_i2.p1
OG0006862	Shad_tr31040_c0_g1_i16.p1	Smer_tr2306_c1_g1_i8.p1
OG0006863	Shad_tr2274_c1_g2_i1.p1	Smer_tr3482_c1_g1_i3.p1
OG0006864	Shad_tr790_c4_g1_i2.p1	Smer_tr15627_c0_g1_i5.p1
OG0006865	Shad_tr32791_c0_g1_i1.p1	Smer_tr50518_c0_g1_i1.p1
OG0006866	Shad_tr23508_c0_g2_i1.p1	Smer_tr26337_c0_g1_i4.p1
OG0006867	Shad_tr46021_c1_g1_i12.p1	Smer_tr18960_c0_g1_i6.p1
OG0006868	Shad_tr1754_c1_g2_i4.p1	Smer_tr7341_c0_g2_i2.p1
OG0006869	Shad_tr1506_c3_g1_i1.p1	Smer_tr18832_c1_g1_i2.p1
OG0006870	Shad_tr10148_c0_g2_i2.p1	Smer_tr12017_c0_g1_i1.p1
OG0006871	Shad_tr3721_c0_g1_i8.p1	Smer_tr14586_c1_g1_i2.p1
OG0006872	Shad_tr12327_c0_g1_i1.p1	Smer_tr11635_c0_g1_i2.p1
OG0006873	Shad_tr4494_c2_g1_i2.p1	Smer_tr5874_c0_g1_i1.p1
OG0006874	Shad_tr451_c24_g1_i1.p1	Smer_tr33837_c0_g1_i1.p1
OG0006875	Shad_tr13693_c0_g1_i3.p1	Smer_tr31154_c0_g1_i8.p1
OG0006876	Shad_tr33153_c2_g2_i1.p1	Smer_tr39555_c0_g1_i2.p1
OG0006877	Shad_tr5942_c0_g1_i2.p1	Smer_tr6687_c4_g1_i2.p1
OG0006878	Shad_tr22041_c2_g1_i5.p1	Smer_tr3482_c2_g1_i2.p1
OG0006879	Shad_tr3492_c1_g1_i1.p1	Smer_tr3451_c0_g1_i2.p1
OG0006880	Shad_tr1200_c0_g1_i1.p1	Smer_tr6999_c0_g1_i18.p1
OG0006881	Shad_tr18347_c0_g1_i2.p1	Smer_tr11606_c0_g1_i11.p1
OG0006882	Shad_tr5696_c2_g1_i1.p1	Smer_tr12563_c2_g1_i1.p1, Smer_tr24796_c0_g3_i1.p1
OG0006883	Shad_tr11195_c0_g1_i2.p1	Smer_tr5718_c0_g1_i3.p1
OG0006884	Shad_tr7091_c0_g1_i3.p1	Smer_tr4440_c0_g4_i1.p1
OG0006885	Shad_tr2580_c0_g2_i7.p1	Smer_tr7660_c1_g1_i1.p1
OG0006886	Shad_tr29408_c0_g1_i1.p1	Smer_tr2822_c0_g1_i1.p1
OG0006887	Shad_tr15171_c0_g2_i3.p1	Smer_tr80469_c0_g1_i1.p1
OG0006888	Shad_tr4114_c0_g1_i6.p1	Smer_tr6413_c0_g1_i2.p1
OG0006889	Shad_tr11947_c2_g1_i1.p1	Smer_tr32299_c0_g1_i1.p1
OG0006889	Shad_tr70560_c0_g1_i1.p1	Smer_tr66033_c0_g1_i1.p1
OG0006890	Shad_tr4822_c0_g1_i2.p1	Smer_tr17697_c0_g1_i1.p1
OG0006891	Shad_tr24453_c0_g1_i5.p1	Smer_tr21669_c3_g1_i3.p1
OG0006893	Shad_tr34812_c0_g2_i3.p1	Smer_tr11623_c4_g1_i1.p1
OG0006894	Shad_tr34935_c2_g1_i1.p1	Smer_tr11750_c1_g1_i4.p1
OG0006895	Shad_tr21119_c0_g1_i1.p1	Smer_tr34902_c0_g2_i2.p1
OG0006896	Shad_tr11130_c0_g1_i5.p1	Smer_tr7053_c1_g1_i3.p1
OG0006897	Shad_tr11692_c0_g1_i1.p1	Smer_tr12675_c0_g1_i3.p1
OG0006898	Shad_tr20894_c0_g1_i2.p1	Smer_tr18891_c0_g1_i2.p1
OG0006899	Shad_tr10624_c0_g1_i1.p1	Smer_tr4870_c1_g2_i1.p1
OG0006900	Shad_tr5761_c0_g1_i1.p1	Smer_tr35529_c0_g1_i5.p1
OG0006901	Shad_tr39672_c0_g1_i19.p1	Smer_tr33732_c0_g1_i2.p1
OG0006902	Shad_tr5065_c0_g1_i1.p1	Smer_tr5574_c3_g1_i2.p1
OG0006903	Shad_tr34322_c1_g1_i2.p1	Smer_tr6391_c3_g1_i4.p1
OG0006904	Shad_tr13147_c0_g4_i1.p1	Smer_tr3545_c1_g1_i1.p1
OG0006905	Shad_tr21568_c0_g3_i1.p1, Shad_tr21568_c0_g1_i3.p1	Smer_tr14201_c0_g1_i2.p1
OG0006906	Shad_tr22845_c0_g1_i2.p1	Smer_tr24224_c0_g1_i1.p1
OG0006907	Shad_tr7397_c0_g2_i3.p1	Smer_tr4292_c0_g2_i1.p1
OG0006909	Shad_tr8474_c0_g1_i10.p1	Smer_tr15712_c0_g1_i11.p1
OG0006910	Shad_tr90491_c0_g1_i1.p1	Smer_tr5745_c0_g1_i1.p1
OG0006911	Shad_tr7347_c0_g1_i1.p1	Smer_tr3203_c5_g1_i5.p1
OG0006912	Shad_tr28327_c2_g1_i7.p1	Smer_tr7566_c0_g1_i1.p1
OG0006913	Shad_tr14215_c1_g2_i3.p1	Smer_tr1448_c4_g1_i1.p1
OG0006914	Shad_tr79216_c0_g1_i1.p2, Shad_tr15878_c0_g1_i3.p1	Smer_tr9486_c0_g1_i2.p1
OG0006915	Shad_tr11323_c0_g1_i1.p1	Smer_tr5376_c0_g1_i2.p1
OG0006916	Shad_tr1543_c0_g1_i2.p1	Smer_tr1151_c0_g1_i4.p1
OG0006917	Shad_tr43877_c0_g2_i3.p1	Smer_tr83248_c0_g1_i1.p1
OG0006918	Shad_tr14967_c0_g1_i3.p1	Smer_tr32940_c0_g1_i2.p1
OG0006919	Shad_tr13694_c0_g1_i5.p1	Smer_tr11866_c1_g1_i5.p1
OG0006920	Shad_tr14491_c0_g1_i3.p1	Smer_tr20422_c0_g1_i2.p1
OG0006921	Shad_tr1738_c0_g1_i1.p1	Smer_tr3584_c0_g1_i1.p1
OG0006922	Shad_tr2916_c10_g1_i1.p1	Smer_tr20439_c0_g1_i4.p1
OG0006923	Shad_tr4432_c1_g1_i12.p1	Smer_tr10061_c0_g1_i1.p1
OG0006924	Shad_tr2081_c8_g2_i3.p1	Smer_tr17006_c1_g1_i3.p1
OG0006925	Shad_tr2376_c0_g2_i3.p1	Smer_tr9766_c1_g1_i1.p1
OG0006926	Shad_tr61895_c0_g1_i1.p1	Smer_tr1239_c0_g1_i1.p1
OG0006927	Shad_tr45588_c2_g1_i1.p1	Smer_tr47208_c0_g1_i1.p1
OG0006928	Shad_tr19222_c0_g1_i1.p1	Smer_tr93145_c0_g1_i1.p1
OG0006929	Shad_tr30397_c0_g3_i1.p1	Smer_tr24690_c2_g1_i2.p1
OG0006930	Shad_tr99658_c0_g1_i1.p1	Smer_tr9600_c0_g1_i11.p1
OG0006931	Shad_tr1757_c0_g1_i1.p1	Smer_tr44334_c0_g1_i4.p1
OG0006932	Shad_tr835_c3_g1_i4.p1	Smer_tr11788_c1_g1_i1.p1
OG0006934	Shad_tr10960_c0_g1_i1.p1	Smer_tr2584_c0_g2_i3.p1
OG0006935	Shad_tr2308_c1_g1_i1.p1	Smer_tr16214_c3_g1_i1.p1
OG0006936	Shad_tr9239_c0_g2_i5.p1	Smer_tr263_c0_g2_i1.p1
OG0006937	Shad_tr8158_c0_g2_i3.p1	Smer_tr14622_c0_g1_i1.p1
OG0006938	Shad_tr13337_c0_g1_i2.p1	Smer_tr79365_c0_g1_i1.p1
OG0006939	Shad_tr40534_c0_g1_i5.p1	Smer_tr12254_c0_g2_i2.p1
OG0006940	Shad_tr22253_c1_g1_i2.p1	Smer_tr16708_c1_g1_i1.p1
OG0006941	Shad_tr4062_c1_g1_i12.p1	Smer_tr15108_c0_g1_i1.p1
OG0006942	Shad_tr52941_c0_g1_i3.p1	Smer_tr13434_c0_g1_i4.p1
OG0006943	Shad_tr5482_c0_g1_i2.p1	Smer_tr8398_c0_g2_i1.p1
OG0006944	Shad_tr4931_c1_g1_i4.p1	Smer_tr10739_c1_g1_i1.p1
OG0006945	Shad_tr91422_c0_g1_i1.p1	Smer_tr91247_c0_g1_i1.p1
OG0006946	Shad_tr7333_c1_g1_i3.p1	Smer_tr75923_c0_g1_i1.p1
OG0006947	Shad_tr482_c4_g2_i1.p1	Smer_tr11601_c1_g3_i4.p1
OG0006948	Shad_tr13694_c2_g1_i1.p1	Smer_tr13248_c0_g1_i1.p1
OG0006949	Shad_tr18261_c0_g1_i4.p1	Smer_tr50152_c0_g1_i1.p1, Smer_tr2712_c0_g3_i2.p1
OG0006950	Shad_tr12517_c0_g2_i1.p1	Smer_tr21356_c2_g1_i1.p1
OG0006951	Shad_tr230_c0_g1_i1.p1	Smer_tr661_c0_g1_i1.p1
OG0006952	Shad_tr780_c2_g1_i1.p1	Smer_tr52068_c0_g1_i1.p1
OG0006953	Shad_tr2284_c0_g1_i1.p1	Smer_tr1713_c0_g1_i2.p1
OG0006954	Shad_tr85458_c0_g1_i1.p1, Shad_tr37682_c0_g1_i5.p1	Smer_tr20653_c0_g1_i2.p1
OG0006955	Shad_tr21501_c0_g1_i3.p1	Smer_tr37789_c0_g1_i1.p1
OG0006957	Shad_tr4437_c0_g1_i19.p1	Smer_tr26968_c0_g1_i1.p1
OG0006958	Shad_tr28665_c0_g1_i2.p1	Smer_tr3684_c0_g1_i3.p1
OG0006959	Shad_tr24842_c0_g1_i1.p1	Smer_tr56159_c0_g1_i1.p1
OG0006960	Shad_tr38603_c0_g1_i1.p1	Smer_tr8184_c0_g1_i2.p1
OG0006961	Shad_tr6789_c0_g2_i1.p1, Shad_tr6789_c0_g1_i12.p1, Shad_tr60389_c0_g1_i1.p1	Smer_tr72040_c0_g1_i1.p1
OG0006962	Shad_tr9029_c0_g1_i3.p1	Smer_tr11308_c1_g1_i1.p1
OG0006963	Shad_tr16432_c1_g2_i1.p1	Smer_tr26304_c0_g1_i1.p1, Smer_tr62676_c0_g1_i1.p1
OG0006964	Shad_tr14246_c0_g1_i3.p1	Smer_tr74459_c0_g1_i2.p1
OG0006965	Shad_tr70207_c0_g1_i1.p1	Smer_tr2899_c1_g1_i3.p1
OG0006966	Shad_tr5271_c0_g4_i1.p1	Smer_tr3324_c2_g1_i2.p1
OG0006967	Shad_tr8499_c0_g1_i1.p1	Smer_tr11442_c0_g1_i2.p1
OG0006968	Shad_tr43771_c0_g1_i2.p1	Smer_tr10877_c0_g1_i3.p1
OG0006969	Shad_tr13037_c0_g1_i1.p1	Smer_tr4440_c0_g1_i4.p1
OG0006970	Shad_tr3050_c0_g1_i3.p1	Smer_tr2479_c2_g1_i4.p1
OG0006971	Shad_tr23506_c0_g1_i2.p1	Smer_tr45031_c0_g3_i1.p1
OG0006972	Shad_tr24599_c0_g3_i1.p1	Smer_tr23988_c0_g1_i1.p1
OG0006973	Shad_tr2251_c2_g1_i12.p1	Smer_tr26979_c1_g1_i1.p1
OG0006974	Shad_tr25464_c1_g2_i1.p1	Smer_tr6201_c0_g1_i2.p1
OG0006975	Shad_tr10292_c1_g1_i4.p1	Smer_tr22290_c0_g1_i1.p1
OG0006976	Shad_tr24755_c0_g1_i7.p1	Smer_tr22155_c3_g2_i6.p1
OG0006978	Shad_tr3041_c0_g1_i1.p1	Smer_tr300_c1_g4_i1.p1
OG0006979	Shad_tr6086_c0_g1_i6.p1	Smer_tr4883_c1_g1_i5.p1
OG0006980	Shad_tr13896_c1_g2_i4.p1	Smer_tr11156_c0_g1_i8.p1
OG0006981	Shad_tr34344_c1_g1_i1.p1	Smer_tr6363_c4_g1_i1.p1
OG0006982	Shad_tr2704_c0_g1_i10.p1	Smer_tr5237_c0_g1_i2.p1
OG0006983	Shad_tr1347_c0_g1_i1.p1	Smer_tr17453_c0_g1_i2.p1
OG0006984	Shad_tr13099_c0_g1_i11.p1	Smer_tr1643_c0_g2_i1.p1, Smer_tr25301_c0_g1_i12.p1
OG0006985	Shad_tr18322_c0_g1_i1.p1	Smer_tr12675_c4_g1_i4.p1
OG0006986	Shad_tr1434_c1_g1_i2.p1	Smer_tr2103_c0_g3_i1.p1
OG0006987	Shad_tr90986_c0_g1_i1.p1	Smer_tr58233_c0_g1_i1.p1
OG0006988	Shad_tr26319_c0_g1_i2.p1	Smer_tr79099_c0_g1_i1.p1
OG0006989	Shad_tr7676_c0_g1_i3.p1	Smer_tr7640_c0_g1_i4.p1
OG0006990	Shad_tr25422_c0_g1_i2.p1	Smer_tr90147_c0_g1_i1.p1
OG0006991	Shad_tr25432_c0_g1_i4.p1	Smer_tr781_c0_g1_i11.p1
OG0006992	Shad_tr39586_c0_g1_i1.p1	Smer_tr12765_c1_g1_i3.p1
OG0006993	Shad_tr2813_c12_g1_i2.p1	Smer_tr12294_c1_g1_i1.p1
OG0006994	Shad_tr7761_c1_g2_i1.p1	Smer_tr19492_c0_g2_i2.p1
OG0006995	Shad_tr467_c0_g1_i11.p1	Smer_tr263_c1_g1_i1.p1
OG0006996	Shad_tr38640_c0_g1_i4.p1	Smer_tr7908_c0_g1_i4.p1
OG0006997	Shad_tr12319_c1_g2_i1.p1	Smer_tr59695_c0_g1_i1.p1
OG0006998	Shad_tr23424_c0_g2_i1.p1, Shad_tr23424_c1_g1_i1.p1	Smer_tr11660_c0_g1_i1.p1
OG0006999	Shad_tr5673_c0_g1_i5.p1	Smer_tr3094_c0_g2_i2.p1
OG0007000	Shad_tr282_c0_g1_i2.p1	Smer_tr76_c1_g1_i8.p1
OG0007001	Shad_tr36363_c0_g1_i11.p1	Smer_tr10856_c0_g1_i3.p1
OG0007002	Shad_tr12107_c1_g1_i2.p1	Smer_tr7258_c1_g1_i6.p1
OG0007003	Shad_tr6175_c0_g1_i1.p1	Smer_tr81315_c0_g1_i1.p1
OG0007004	Shad_tr24285_c0_g2_i1.p1	Smer_tr5672_c2_g1_i1.p1
OG0007005	Shad_tr16389_c1_g1_i1.p1	Smer_tr65027_c0_g1_i1.p1
OG0007006	Shad_tr63975_c0_g1_i1.p1	Smer_tr20126_c1_g1_i1.p1
OG0007007	Shad_tr7551_c0_g1_i4.p1	Smer_tr3540_c3_g5_i2.p1
OG0007008	Shad_tr41334_c0_g2_i1.p1	Smer_tr16133_c0_g1_i4.p1
OG0007009	Shad_tr14637_c0_g1_i1.p1	Smer_tr3656_c2_g2_i6.p1
OG0007010	Shad_tr27149_c0_g1_i7.p1	Smer_tr12329_c1_g1_i2.p1
OG0007011	Shad_tr4947_c5_g1_i6.p1	Smer_tr60621_c0_g1_i1.p1
OG0007012	Shad_tr19957_c1_g1_i1.p1	Smer_tr13462_c0_g2_i1.p1
OG0007013	Shad_tr11331_c0_g1_i1.p1	Smer_tr23080_c1_g1_i7.p1
OG0007014	Shad_tr187_c27_g1_i1.p1, Shad_tr25108_c0_g1_i1.p1	Smer_tr7879_c0_g2_i2.p1
OG0007016	Shad_tr25839_c0_g1_i2.p1	Smer_tr1482_c4_g1_i1.p1
OG0007017	Shad_tr2007_c0_g3_i1.p1	Smer_tr5153_c3_g1_i2.p1
OG0007018	Shad_tr14843_c0_g1_i2.p1	Smer_tr11308_c3_g1_i3.p1
OG0007019	Shad_tr4660_c3_g1_i2.p1	Smer_tr40488_c0_g1_i11.p1
OG0007020	Shad_tr8525_c0_g2_i1.p1	Smer_tr3106_c0_g3_i1.p1
OG0007021	Shad_tr18352_c0_g2_i13.p1	Smer_tr26398_c1_g1_i2.p1
OG0007022	Shad_tr31488_c0_g1_i2.p1	Smer_tr81221_c0_g1_i1.p1
OG0007022	Shad_tr13663_c2_g1_i1.p1	Smer_tr13870_c3_g1_i1.p1
OG0007023	Shad_tr7739_c0_g1_i1.p1	Smer_tr13724_c0_g2_i4.p1
OG0007024	Shad_tr56213_c0_g2_i2.p1	Smer_tr21327_c1_g2_i1.p1
OG0007025	Shad_tr45447_c0_g2_i2.p1	Smer_tr6987_c0_g1_i2.p1
OG0007026	Shad_tr482_c52_g1_i2.p1	Smer_tr984_c1_g3_i1.p1
OG0007027	Shad_tr17282_c0_g2_i2.p1	Smer_tr19784_c0_g1_i1.p1
OG0007028	Shad_tr66942_c0_g1_i2.p1	Smer_tr79986_c0_g1_i1.p1
OG0007029	Shad_tr39405_c0_g1_i7.p1	Smer_tr22786_c0_g2_i3.p1
OG0007030	Shad_tr51555_c0_g1_i1.p1	Smer_tr40125_c0_g2_i1.p1
OG0007031	Shad_tr99124_c0_g1_i1.p1	Smer_tr87275_c0_g1_i1.p1
OG0007032	Shad_tr1812_c1_g1_i1.p1	Smer_tr1970_c1_g4_i1.p1
OG0007033	Shad_tr11167_c0_g1_i1.p1	Smer_tr87083_c0_g1_i1.p1
