Orthogroup	Stichodactyla_haddoni_longest_pep	Nematostella_vectensis_longest_pep
OG0003804	Shad_tr11615_c0_g4_i2.p1	Neva_DN42569_c0_g1_i5.p1, Neva_DN11693_c0_g1_i10.p1
OG0003805	Shad_tr5127_c0_g1_i2.p1	Neva_DN5273_c0_g1_i3.p1
OG0003806	Shad_tr31315_c0_g1_i10.p1	Neva_DN4550_c2_g1_i4.p1
OG0003807	Shad_tr580_c1_g1_i4.p1, Shad_tr1758_c0_g2_i3.p1	Neva_DN9804_c0_g1_i4.p1
OG0003808	Shad_tr11781_c0_g1_i5.p1	Neva_DN466_c1_g1_i1.p1, Neva_DN465_c0_g2_i2.p1, Neva_DN465_c13_g1_i1.p1
OG0003809	Shad_tr37442_c0_g1_i1.p1	Neva_DN2019_c1_g2_i3.p1
OG0003810	Shad_tr10598_c0_g1_i5.p1	Neva_DN43659_c2_g1_i5.p1
OG0003811	Shad_tr1684_c0_g1_i3.p1	Neva_DN384_c0_g2_i10.p1
OG0003812	Shad_tr43718_c0_g1_i1.p1, Shad_tr1160_c0_g1_i1.p1	Neva_DN22974_c0_g2_i1.p1
OG0003813	Shad_tr8915_c1_g1_i2.p1	Neva_DN56098_c1_g1_i2.p1
OG0003814	Shad_tr55455_c0_g1_i1.p1	Neva_DN74071_c0_g1_i1.p1
OG0003815	Shad_tr10483_c0_g1_i3.p1	Neva_DN11191_c2_g1_i3.p1
OG0003816	Shad_tr2161_c0_g1_i6.p1	Neva_DN5593_c0_g2_i5.p1
OG0003817	Shad_tr12673_c1_g1_i2.p1	Neva_DN9137_c0_g1_i3.p1
OG0003818	Shad_tr58430_c0_g1_i6.p1	Neva_DN52950_c0_g1_i2.p1
OG0003819	Shad_tr3682_c0_g2_i2.p1	Neva_DN5753_c0_g1_i2.p1
OG0003821	Shad_tr8850_c0_g1_i4.p1	Neva_DN5415_c0_g1_i5.p1
OG0003822	Shad_tr460_c2_g1_i1.p1	Neva_DN135_c2_g1_i15.p1, Neva_DN22366_c0_g1_i2.p1
OG0003823	Shad_tr92868_c0_g1_i1.p1, Shad_tr7014_c1_g1_i1.p1	Neva_DN4538_c1_g3_i2.p1
OG0003824	Shad_tr37081_c0_g1_i43.p1	Neva_DN3426_c0_g1_i9.p1
OG0003825	Shad_tr914_c1_g1_i1.p1	Neva_DN4780_c17_g1_i1.p1
OG0003826	Shad_tr2998_c1_g1_i1.p1	Neva_DN1071_c7_g1_i1.p1
OG0003827	Shad_tr3450_c0_g1_i1.p1	Neva_DN16034_c3_g2_i1.p1
OG0003828	Shad_tr12317_c0_g2_i7.p1	Neva_DN77302_c0_g1_i1.p1
OG0003829	Shad_tr14512_c0_g1_i3.p1	Neva_DN5828_c0_g1_i2.p1
OG0003830	Shad_tr61591_c0_g1_i1.p1, Shad_tr46210_c1_g1_i1.p1	Neva_DN88520_c0_g1_i2.p1
OG0003831	Shad_tr13383_c0_g2_i2.p1	Neva_DN7555_c0_g1_i1.p1
OG0003833	Shad_tr14109_c0_g1_i3.p1	Neva_DN9977_c0_g1_i5.p1
OG0003834	Shad_tr13613_c0_g2_i2.p1	Neva_DN55964_c0_g1_i3.p1
OG0003835	Shad_tr12312_c0_g1_i7.p1	Neva_DN1848_c0_g1_i5.p1
OG0003836	Shad_tr30065_c0_g2_i1.p2, Shad_tr10397_c1_g2_i1.p1	Neva_DN17655_c0_g1_i4.p1
OG0003837	Shad_tr3909_c0_g1_i2.p1	Neva_DN1200_c0_g1_i3.p1
OG0003838	Shad_tr28561_c0_g1_i3.p1	Neva_DN4996_c0_g1_i5.p1
OG0003839	Shad_tr11862_c0_g1_i3.p1	Neva_DN5939_c0_g1_i13.p1
OG0003840	Shad_tr101349_c0_g1_i1.p1	Neva_DN148440_c0_g1_i1.p1
OG0003840	Shad_tr28220_c2_g1_i1.p1	Neva_DN3773_c30_g1_i1.p1
OG0003841	Shad_tr4452_c5_g1_i2.p1	Neva_DN107_c1_g2_i2.p1
OG0003842	Shad_tr9982_c0_g1_i21.p1	Neva_DN7353_c0_g1_i5.p1
OG0003844	Shad_tr10598_c1_g1_i1.p1	Neva_DN4481_c0_g1_i3.p1
OG0003845	Shad_tr35144_c0_g1_i13.p1	Neva_DN24417_c0_g2_i6.p1
OG0003846	Shad_tr15169_c0_g1_i12.p1	Neva_DN1589_c0_g1_i17.p1
OG0003847	Shad_tr11995_c0_g1_i4.p1	Neva_DN10517_c1_g2_i2.p1
OG0003848	Shad_tr10561_c0_g1_i5.p1	Neva_DN6604_c0_g1_i4.p1
OG0003849	Shad_tr1478_c0_g1_i17.p1	Neva_DN19969_c0_g1_i2.p1, Neva_DN19969_c0_g2_i3.p1
OG0003850	Shad_tr12047_c0_g1_i1.p1	Neva_DN77791_c0_g1_i1.p1
OG0003851	Shad_tr4297_c0_g1_i13.p1	Neva_DN18335_c5_g1_i2.p1
OG0003852	Shad_tr8796_c1_g1_i1.p1	Neva_DN95339_c0_g1_i1.p1
OG0003855	Shad_tr4039_c2_g1_i1.p1	Neva_DN737_c2_g2_i2.p2
OG0003856	Shad_tr927_c1_g1_i5.p1	Neva_DN779_c0_g1_i11.p1
OG0003857	Shad_tr824_c6_g1_i1.p1	Neva_DN3541_c6_g2_i3.p1
OG0003858	Shad_tr28599_c0_g1_i4.p1	Neva_DN6379_c0_g1_i2.p1
OG0003860	Shad_tr4275_c1_g1_i2.p1, Shad_tr114666_c0_g1_i1.p1	Neva_DN32241_c2_g1_i5.p1
OG0003861	Shad_tr13296_c0_g1_i7.p1	Neva_DN1710_c0_g1_i11.p1
OG0003862	Shad_tr18810_c0_g1_i1.p1	Neva_DN5061_c0_g1_i2.p1
OG0003864	Shad_tr4685_c3_g1_i9.p1	Neva_DN12233_c0_g1_i5.p1
OG0003865	Shad_tr16195_c0_g1_i31.p1	Neva_DN763_c0_g1_i14.p1
OG0003866	Shad_tr2759_c3_g2_i1.p1, Shad_tr2759_c3_g1_i3.p1	Neva_DN41735_c0_g1_i2.p1
OG0003868	Shad_tr15276_c0_g3_i2.p1	Neva_DN171641_c0_g1_i1.p1
OG0003871	Shad_tr405_c0_g1_i9.p1	Neva_DN16861_c5_g1_i2.p1
OG0003872	Shad_tr28653_c0_g1_i1.p1	Neva_DN14135_c1_g1_i3.p1
OG0003874	Shad_tr97616_c0_g1_i1.p1, Shad_tr14522_c0_g1_i1.p1	Neva_DN21194_c0_g1_i1.p1
OG0003875	Shad_tr1589_c0_g1_i15.p1	Neva_DN900_c0_g1_i3.p1
OG0003877	Shad_tr33911_c0_g1_i1.p1, Shad_tr165_c0_g1_i15.p1	Neva_DN1635_c0_g3_i1.p1
OG0003879	Shad_tr32092_c0_g1_i2.p1, Shad_tr1546_c2_g1_i1.p1	Neva_DN28470_c0_g1_i6.p1
OG0003880	Shad_tr95481_c0_g1_i1.p1	Neva_DN30433_c0_g1_i1.p1
OG0003881	Shad_tr25846_c1_g1_i2.p1	Neva_DN6911_c1_g1_i4.p1
OG0003882	Shad_tr33834_c0_g1_i5.p1	Neva_DN14048_c0_g1_i4.p2
OG0003883	Shad_tr2928_c0_g2_i2.p1	Neva_DN2080_c0_g2_i1.p1
OG0003884	Shad_tr2433_c10_g1_i1.p1	Neva_DN2_c342_g1_i1.p1
OG0003885	Shad_tr61551_c0_g1_i1.p1	Neva_DN2020_c0_g1_i1.p1
OG0003885	Shad_tr8564_c0_g1_i2.p1	Neva_DN2020_c0_g2_i2.p1
OG0003886	Shad_tr6252_c1_g1_i4.p1	Neva_DN2205_c1_g1_i1.p1
OG0003887	Shad_tr2782_c3_g1_i1.p1	Neva_DN1519_c0_g1_i2.p1
OG0003888	Shad_tr6355_c0_g1_i2.p2	Neva_DN3424_c0_g1_i1.p1
OG0003889	Shad_tr11586_c0_g1_i3.p1	Neva_DN1580_c1_g1_i3.p1
OG0003890	Shad_tr16874_c2_g1_i4.p1	Neva_DN91193_c0_g1_i2.p1
OG0003891	Shad_tr8663_c0_g2_i1.p1	Neva_DN78627_c0_g2_i1.p1
OG0003892	Shad_tr77082_c0_g1_i1.p1, Shad_tr59306_c1_g1_i1.p1, Shad_tr835_c2_g1_i8.p1	Neva_DN6034_c0_g1_i1.p1
OG0003894	Shad_tr1471_c0_g1_i1.p1	Neva_DN29912_c2_g1_i3.p1
OG0003896	Shad_tr71087_c0_g1_i1.p1	Neva_DN4917_c1_g2_i2.p1
OG0003897	Shad_tr13128_c0_g1_i1.p1	Neva_DN1858_c1_g2_i1.p1, Neva_DN35767_c0_g1_i8.p1
OG0003898	Shad_tr34352_c0_g1_i1.p1, Shad_tr939_c1_g1_i1.p1	Neva_DN1245_c0_g1_i2.p1
OG0003901	Shad_tr14266_c1_g1_i5.p1	Neva_DN15132_c0_g1_i4.p1
OG0003903	Shad_tr3410_c0_g1_i4.p1	Neva_DN13398_c1_g1_i3.p1
OG0003904	Shad_tr7032_c1_g2_i1.p1	Neva_DN1195_c0_g2_i5.p1
OG0003905	Shad_tr580_c0_g1_i2.p1, Shad_tr8850_c2_g1_i1.p1	Neva_DN9001_c1_g2_i1.p1
OG0003906	Shad_tr6397_c0_g1_i2.p1	Neva_DN56297_c0_g1_i2.p1
OG0003909	Shad_tr12776_c3_g1_i1.p1, Shad_tr13348_c0_g2_i1.p1	Neva_DN173646_c0_g1_i1.p1
OG0003911	Shad_tr12751_c0_g1_i7.p1	Neva_DN2389_c2_g1_i4.p1
OG0003913	Shad_tr34045_c0_g1_i1.p1, Shad_tr11007_c0_g2_i2.p1	Neva_DN1159_c1_g1_i5.p1
OG0003914	Shad_tr6937_c8_g1_i1.p1	Neva_DN11010_c1_g1_i6.p1
OG0003916	Shad_tr3111_c0_g1_i15.p1, Shad_tr19081_c0_g1_i7.p1	Neva_DN3818_c0_g1_i6.p2
OG0003920	Shad_tr74598_c0_g1_i1.p1, Shad_tr471_c0_g1_i2.p1	Neva_DN28148_c0_g3_i1.p1
OG0003922	Shad_tr6594_c2_g1_i2.p1	Neva_DN4094_c0_g1_i3.p1
OG0003923	Shad_tr757_c0_g2_i2.p1, Shad_tr757_c0_g1_i1.p1	Neva_DN1728_c0_g1_i2.p1
OG0003926	Shad_tr1338_c4_g1_i7.p1, Shad_tr6902_c0_g1_i1.p2	Neva_DN765_c5_g3_i1.p1
OG0003927	Shad_tr13489_c0_g1_i1.p1	Neva_DN48191_c0_g1_i5.p1
OG0003929	Shad_tr28675_c0_g1_i5.p1	Neva_DN53438_c0_g1_i3.p1
OG0003931	Shad_tr3652_c0_g1_i1.p1	Neva_DN3930_c2_g1_i1.p1
OG0003932	Shad_tr102967_c0_g1_i1.p1, Shad_tr89370_c0_g1_i1.p1	Neva_DN2389_c0_g2_i1.p1
OG0003933	Shad_tr5080_c0_g1_i2.p1	Neva_DN9677_c4_g1_i1.p1
OG0003934	Shad_tr18508_c0_g1_i3.p1	Neva_DN1822_c0_g1_i7.p1
OG0003935	Shad_tr3184_c0_g2_i4.p1	Neva_DN4876_c0_g1_i2.p1
OG0003936	Shad_tr83184_c0_g1_i1.p1	Neva_DN8872_c0_g2_i2.p1
OG0003937	Shad_tr77983_c0_g1_i1.p1, Shad_tr3824_c2_g1_i1.p1	Neva_DN1446_c0_g1_i2.p1
OG0003938	Shad_tr89871_c0_g1_i1.p1	Neva_DN22901_c0_g1_i2.p1
OG0003939	Shad_tr92643_c0_g1_i2.p1	Neva_DN10372_c0_g1_i1.p1
OG0003941	Shad_tr109352_c0_g1_i1.p1	Neva_DN120674_c0_g2_i2.p1, Neva_DN91414_c0_g1_i1.p1
OG0003942	Shad_tr16959_c4_g1_i1.p1	Neva_DN2351_c0_g1_i5.p1
OG0003946	Shad_tr8512_c0_g2_i1.p1	Neva_DN3096_c2_g1_i3.p1
OG0003947	Shad_tr6706_c0_g1_i2.p1	Neva_DN149215_c0_g1_i1.p1, Neva_DN13879_c0_g1_i1.p1
OG0003948	Shad_tr8333_c0_g2_i1.p1	Neva_DN24958_c2_g1_i2.p2
OG0003949	Shad_tr41715_c0_g3_i3.p1	Neva_DN742_c0_g1_i1.p1
OG0003950	Shad_tr914_c0_g1_i11.p1	Neva_DN2569_c0_g1_i5.p1
OG0003951	Shad_tr1821_c0_g2_i1.p1	Neva_DN100535_c0_g1_i2.p1
OG0003952	Shad_tr2391_c6_g1_i1.p1	Neva_DN23437_c0_g1_i3.p1
OG0003954	Shad_tr67558_c0_g1_i1.p1, Shad_tr66516_c0_g1_i1.p1	Neva_DN10308_c0_g1_i9.p1
OG0003955	Shad_tr32621_c0_g1_i1.p1	Neva_DN1635_c1_g2_i3.p1
OG0003956	Shad_tr19_c0_g1_i1.p1	Neva_DN100963_c0_g1_i1.p1
OG0003958	Shad_tr85991_c0_g1_i1.p1, Shad_tr3782_c0_g1_i1.p1	Neva_DN4918_c2_g1_i7.p1
OG0003959	Shad_tr2953_c2_g5_i2.p1	Neva_DN44367_c0_g1_i8.p1
OG0003960	Shad_tr30464_c0_g1_i7.p1	Neva_DN8893_c0_g1_i1.p1
OG0003964	Shad_tr87851_c0_g1_i1.p1	Neva_DN19899_c1_g1_i1.p1
OG0003968	Shad_tr9649_c1_g1_i5.p1	Neva_DN57202_c0_g1_i1.p1
OG0003970	Shad_tr6686_c0_g1_i1.p1	Neva_DN1645_c0_g1_i9.p1
OG0003973	Shad_tr2419_c1_g1_i3.p1	Neva_DN19990_c0_g2_i1.p2
OG0003974	Shad_tr3979_c1_g1_i1.p1	Neva_DN1433_c1_g2_i1.p1
OG0003975	Shad_tr12621_c0_g1_i1.p1	Neva_DN22564_c0_g1_i1.p1
OG0003977	Shad_tr1003_c0_g2_i1.p1, Shad_tr1003_c0_g1_i3.p1	Neva_DN530_c0_g2_i6.p1
OG0003979	Shad_tr3433_c0_g1_i5.p1	Neva_DN144300_c0_g1_i2.p1
OG0003980	Shad_tr6456_c2_g1_i9.p1	Neva_DN4296_c0_g2_i4.p1
OG0003982	Shad_tr94093_c0_g1_i1.p1	Neva_DN1937_c13_g2_i1.p1
OG0003983	Shad_tr87484_c0_g1_i1.p1	Neva_DN8111_c0_g1_i1.p1
OG0003984	Shad_tr28660_c0_g1_i3.p1	Neva_DN9806_c0_g1_i2.p1, Neva_DN15466_c0_g1_i8.p1
OG0003986	Shad_tr1098_c9_g1_i1.p1	Neva_DN17817_c0_g1_i2.p1
OG0003989	Shad_tr81592_c0_g1_i1.p1, Shad_tr76313_c0_g1_i1.p1	Neva_DN22238_c0_g1_i2.p1
OG0003990	Shad_tr48414_c0_g1_i1.p2	Neva_DN4420_c2_g1_i1.p1
OG0003995	Shad_tr28311_c0_g1_i7.p1	Neva_DN59452_c0_g1_i1.p1
OG0004004	Shad_tr57255_c0_g1_i1.p1, Shad_tr38029_c2_g1_i2.p1, Shad_tr7614_c1_g1_i3.p1, Shad_tr28806_c0_g1_i4.p1, Shad_tr42799_c0_g1_i1.p1, Shad_tr17115_c0_g1_i2.p1	Neva_DN60736_c0_g2_i1.p2
OG0004005	Shad_tr19883_c0_g1_i1.p2, Shad_tr769_c1_g1_i2.p2, Shad_tr9905_c1_g2_i1.p2	Neva_DN1970_c1_g2_i2.p1
OG0004011	Shad_tr7499_c0_g1_i1.p1	Neva_DN78_c0_g2_i2.p1
OG0004012	Shad_tr2125_c0_g1_i1.p1	Neva_DN3943_c0_g1_i2.p1
OG0004013	Shad_tr8843_c0_g1_i8.p1	Neva_DN186_c0_g1_i18.p1
OG0004014	Shad_tr3530_c0_g1_i5.p1	Neva_DN1143_c3_g1_i4.p1
OG0004015	Shad_tr15701_c0_g1_i1.p1	Neva_DN5069_c0_g1_i11.p1
OG0004016	Shad_tr2108_c0_g1_i4.p1	Neva_DN3880_c0_g1_i4.p1
OG0004017	Shad_tr2254_c0_g1_i10.p1	Neva_DN1599_c13_g1_i1.p1
OG0004018	Shad_tr2445_c0_g1_i2.p1	Neva_DN163197_c0_g1_i1.p1, Neva_DN135068_c0_g1_i1.p1
OG0004019	Shad_tr11303_c0_g1_i13.p1	Neva_DN725_c0_g1_i5.p1
OG0004020	Shad_tr341_c4_g1_i11.p1	Neva_DN5832_c0_g4_i2.p1
OG0004021	Shad_tr26487_c0_g1_i3.p1	Neva_DN4227_c0_g1_i2.p1
OG0004022	Shad_tr13093_c0_g1_i5.p1	Neva_DN2138_c0_g1_i17.p1
OG0004023	Shad_tr45901_c1_g1_i4.p1	Neva_DN2655_c0_g1_i6.p1
OG0004024	Shad_tr8526_c0_g1_i2.p1, Shad_tr4067_c1_g2_i1.p1	Neva_DN2181_c3_g1_i7.p1
OG0004025	Shad_tr7029_c2_g1_i2.p1	Neva_DN1290_c1_g1_i4.p1
OG0004026	Shad_tr29576_c0_g1_i1.p1	Neva_DN2211_c0_g1_i11.p1
OG0004027	Shad_tr32520_c0_g2_i4.p1	Neva_DN21296_c4_g1_i7.p1
OG0004028	Shad_tr7597_c0_g1_i3.p1	Neva_DN10354_c0_g1_i1.p1
OG0004030	Shad_tr5078_c0_g1_i4.p1	Neva_DN1744_c1_g2_i3.p1
OG0004033	Shad_tr1957_c0_g1_i18.p1	Neva_DN1311_c2_g1_i1.p1
OG0004034	Shad_tr2902_c0_g1_i3.p1	Neva_DN8983_c0_g2_i8.p1
OG0004035	Shad_tr8218_c2_g2_i4.p1	Neva_DN24761_c0_g2_i2.p1
OG0004036	Shad_tr19891_c0_g1_i6.p1	Neva_DN6659_c0_g1_i2.p1
OG0004037	Shad_tr1338_c2_g2_i3.p1	Neva_DN7810_c0_g1_i7.p1
OG0004038	Shad_tr6594_c1_g2_i1.p1	Neva_DN1298_c11_g2_i1.p1
OG0004039	Shad_tr58606_c0_g1_i1.p1, Shad_tr2331_c4_g1_i6.p1	Neva_DN16498_c0_g1_i4.p2
OG0004040	Shad_tr1809_c0_g3_i3.p1	Neva_DN9367_c1_g1_i12.p1
OG0004041	Shad_tr2923_c1_g1_i2.p1	Neva_DN9596_c0_g1_i1.p1
OG0004042	Shad_tr7191_c0_g1_i1.p1	Neva_DN4045_c1_g1_i1.p1
OG0004043	Shad_tr27507_c0_g2_i4.p1	Neva_DN3292_c0_g2_i7.p1
OG0004044	Shad_tr13176_c0_g2_i3.p1	Neva_DN5859_c1_g1_i15.p1
OG0004045	Shad_tr13967_c0_g1_i4.p1	Neva_DN2581_c0_g1_i1.p1
OG0004046	Shad_tr12923_c0_g1_i4.p1	Neva_DN3104_c0_g1_i6.p1
OG0004047	Shad_tr32234_c0_g1_i14.p1	Neva_DN534_c1_g2_i3.p1
OG0004048	Shad_tr6407_c1_g1_i2.p1	Neva_DN10039_c0_g1_i14.p1
OG0004049	Shad_tr78660_c0_g1_i1.p1, Shad_tr48190_c0_g1_i1.p1	Neva_DN59183_c0_g1_i1.p1
OG0004050	Shad_tr3796_c0_g1_i5.p1	Neva_DN12296_c0_g1_i1.p1, Neva_DN21132_c0_g1_i2.p1
OG0004051	Shad_tr2763_c0_g1_i4.p1	Neva_DN2445_c0_g1_i5.p1
OG0004052	Shad_tr8131_c0_g2_i5.p1	Neva_DN3224_c0_g1_i7.p1
OG0004053	Shad_tr1308_c0_g1_i2.p1	Neva_DN7223_c0_g1_i1.p1
OG0004054	Shad_tr6406_c0_g1_i6.p1	Neva_DN2639_c0_g1_i9.p1
OG0004055	Shad_tr2150_c0_g1_i2.p1	Neva_DN347_c0_g1_i6.p1
OG0004056	Shad_tr15552_c0_g1_i8.p1	Neva_DN37215_c0_g1_i4.p1
OG0004057	Shad_tr112_c14_g1_i6.p1	Neva_DN3102_c0_g1_i4.p1
OG0004058	Shad_tr41371_c0_g3_i1.p1, Shad_tr41371_c0_g2_i1.p1	Neva_DN3178_c0_g1_i3.p1
OG0004059	Shad_tr6944_c0_g2_i7.p1	Neva_DN528_c8_g1_i3.p1
OG0004060	Shad_tr25356_c0_g1_i5.p1	Neva_DN2466_c1_g1_i6.p1
OG0004061	Shad_tr15586_c0_g1_i1.p1	Neva_DN3694_c0_g1_i1.p1
OG0004062	Shad_tr12726_c0_g1_i17.p1	Neva_DN443_c0_g1_i3.p1
OG0004063	Shad_tr479_c2_g1_i1.p1	Neva_DN1804_c11_g1_i2.p1
OG0004064	Shad_tr171_c2_g1_i9.p1	Neva_DN4_c5_g1_i2.p1
OG0004065	Shad_tr8297_c3_g1_i1.p1	Neva_DN560_c1_g1_i1.p1, Neva_DN170053_c0_g1_i1.p1
OG0004066	Shad_tr6027_c0_g1_i3.p1, Shad_tr6027_c0_g2_i1.p1, Shad_tr36234_c0_g1_i1.p1	Neva_DN551_c0_g2_i2.p1
OG0004067	Shad_tr3013_c1_g2_i12.p1	Neva_DN2520_c0_g1_i3.p1
OG0004068	Shad_tr4874_c0_g1_i12.p1	Neva_DN1829_c0_g1_i13.p1
OG0004069	Shad_tr12701_c0_g1_i1.p1	Neva_DN7807_c0_g1_i4.p1
OG0004070	Shad_tr4404_c1_g2_i1.p1	Neva_DN3115_c0_g1_i8.p1
OG0004071	Shad_tr16456_c0_g1_i10.p1	Neva_DN10334_c0_g1_i2.p1
OG0004072	Shad_tr38850_c0_g1_i4.p1	Neva_DN5269_c0_g1_i16.p1
OG0004073	Shad_tr2458_c4_g1_i3.p1	Neva_DN32112_c0_g1_i2.p1, Neva_DN2690_c1_g1_i2.p1
OG0004074	Shad_tr45911_c0_g1_i2.p1	Neva_DN2678_c1_g1_i1.p1
OG0004075	Shad_tr1750_c0_g1_i12.p1	Neva_DN1237_c2_g1_i10.p1
OG0004076	Shad_tr24543_c0_g1_i6.p1	Neva_DN4418_c1_g1_i1.p1
OG0004077	Shad_tr4860_c0_g1_i6.p1	Neva_DN31949_c0_g2_i1.p1
OG0004078	Shad_tr411_c0_g1_i1.p1, Shad_tr96340_c0_g1_i1.p1	Neva_DN5026_c2_g1_i2.p1
OG0004079	Shad_tr4763_c0_g1_i1.p1	Neva_DN3780_c0_g1_i7.p1
OG0004081	Shad_tr12630_c2_g1_i1.p1	Neva_DN1684_c0_g1_i9.p1
OG0004082	Shad_tr8550_c0_g2_i2.p1	Neva_DN1157_c1_g1_i5.p1
OG0004083	Shad_tr51525_c0_g1_i1.p1	Neva_DN15338_c0_g1_i2.p1
OG0004084	Shad_tr10182_c0_g1_i9.p1	Neva_DN3546_c0_g1_i8.p1
OG0004085	Shad_tr2521_c0_g1_i4.p1	Neva_DN2644_c0_g1_i5.p1
OG0004086	Shad_tr3854_c0_g1_i7.p1	Neva_DN961_c1_g1_i18.p1
OG0004087	Shad_tr1494_c2_g1_i7.p1	Neva_DN17983_c0_g1_i4.p1
OG0004088	Shad_tr4501_c2_g1_i1.p1	Neva_DN8929_c0_g2_i1.p1
OG0004089	Shad_tr27296_c0_g1_i22.p1	Neva_DN2463_c0_g1_i1.p1
OG0004090	Shad_tr1809_c1_g1_i15.p1	Neva_DN6640_c0_g1_i4.p1
OG0004091	Shad_tr910_c12_g1_i1.p1	Neva_DN16327_c0_g1_i1.p1
OG0004093	Shad_tr6939_c0_g1_i2.p1	Neva_DN63793_c2_g2_i1.p1, Neva_DN63793_c2_g1_i4.p1
OG0004094	Shad_tr27646_c1_g1_i10.p1	Neva_DN733_c0_g1_i1.p1
OG0004095	Shad_tr17491_c0_g1_i1.p1	Neva_DN4042_c0_g3_i8.p1
OG0004096	Shad_tr7709_c0_g1_i2.p1	Neva_DN4514_c0_g1_i13.p1
OG0004097	Shad_tr2575_c0_g1_i1.p1	Neva_DN417_c0_g1_i12.p1
OG0004098	Shad_tr24984_c1_g1_i10.p2, Shad_tr12704_c1_g1_i4.p1	Neva_DN4620_c0_g1_i1.p1
OG0004099	Shad_tr28531_c0_g2_i1.p1	Neva_DN93323_c1_g1_i3.p1, Neva_DN3673_c0_g1_i1.p1
OG0004100	Shad_tr8651_c0_g1_i4.p1	Neva_DN4994_c0_g1_i3.p1
OG0004101	Shad_tr6524_c3_g1_i1.p1	Neva_DN247_c0_g2_i2.p1
OG0004102	Shad_tr19613_c0_g1_i4.p1	Neva_DN1796_c16_g1_i6.p1
OG0004103	Shad_tr39527_c0_g3_i2.p1	Neva_DN7023_c0_g1_i1.p1
OG0004104	Shad_tr982_c2_g1_i2.p1	Neva_DN1075_c25_g1_i8.p1
OG0004105	Shad_tr589_c0_g1_i11.p1	Neva_DN1168_c0_g2_i2.p1
OG0004106	Shad_tr5090_c0_g1_i2.p1	Neva_DN8263_c0_g1_i3.p1
OG0004107	Shad_tr30566_c2_g1_i1.p1	Neva_DN61924_c0_g2_i3.p1
OG0004108	Shad_tr11679_c0_g1_i2.p1	Neva_DN1268_c0_g4_i1.p1
OG0004110	Shad_tr29482_c0_g1_i3.p1	Neva_DN3844_c0_g3_i6.p1
OG0004111	Shad_tr482_c5_g2_i1.p1	Neva_DN6431_c0_g4_i3.p1
OG0004112	Shad_tr33424_c1_g1_i5.p1	Neva_DN1116_c0_g1_i4.p1
OG0004113	Shad_tr4106_c1_g1_i4.p1	Neva_DN6077_c0_g2_i1.p1
OG0004114	Shad_tr986_c2_g1_i1.p1	Neva_DN4082_c0_g1_i1.p1
OG0004115	Shad_tr6547_c0_g1_i4.p1	Neva_DN51796_c0_g1_i4.p1
OG0004116	Shad_tr12362_c0_g1_i2.p1	Neva_DN2634_c0_g1_i12.p1
OG0004118	Shad_tr12378_c0_g1_i1.p1	Neva_DN1350_c0_g1_i16.p1
OG0004119	Shad_tr11811_c4_g1_i1.p1	Neva_DN6717_c0_g1_i1.p1, Neva_DN4913_c2_g1_i1.p1
OG0004121	Shad_tr7533_c0_g1_i6.p1	Neva_DN3748_c0_g1_i3.p1
OG0004122	Shad_tr2965_c0_g3_i1.p1	Neva_DN7976_c0_g1_i3.p1
OG0004123	Shad_tr4827_c3_g1_i2.p1	Neva_DN5687_c0_g1_i10.p1
OG0004124	Shad_tr103_c2_g1_i5.p1	Neva_DN15869_c0_g1_i1.p1
OG0004125	Shad_tr7661_c0_g1_i1.p1	Neva_DN1566_c0_g1_i12.p1
OG0004126	Shad_tr7269_c0_g1_i3.p1	Neva_DN6048_c3_g1_i3.p1
OG0004127	Shad_tr31944_c1_g1_i2.p1	Neva_DN4316_c0_g1_i9.p1
OG0004128	Shad_tr2668_c0_g2_i8.p1	Neva_DN6262_c0_g1_i13.p1
OG0004129	Shad_tr1733_c0_g2_i5.p1	Neva_DN1847_c0_g1_i1.p1
OG0004130	Shad_tr16219_c0_g1_i2.p1	Neva_DN5505_c0_g1_i5.p1
OG0004131	Shad_tr15278_c0_g1_i1.p1	Neva_DN2413_c0_g1_i3.p1
OG0004132	Shad_tr26094_c0_g1_i5.p1	Neva_DN2088_c4_g1_i2.p1
OG0004135	Shad_tr2101_c1_g1_i6.p1	Neva_DN818_c0_g1_i10.p1
OG0004136	Shad_tr19418_c0_g1_i3.p1	Neva_DN25233_c0_g1_i3.p1
OG0004137	Shad_tr2617_c0_g1_i32.p1	Neva_DN11856_c0_g1_i8.p1
OG0004138	Shad_tr2589_c0_g1_i2.p1	Neva_DN4878_c1_g1_i2.p1
OG0004139	Shad_tr95406_c0_g1_i1.p1	Neva_DN13072_c0_g1_i16.p1
OG0004140	Shad_tr21733_c0_g1_i4.p1	Neva_DN5776_c0_g3_i1.p1
OG0004141	Shad_tr6213_c0_g1_i53.p1	Neva_DN2007_c0_g3_i3.p1
OG0004142	Shad_tr1656_c1_g1_i7.p1	Neva_DN3468_c0_g1_i2.p1
OG0004143	Shad_tr43444_c0_g1_i1.p1	Neva_DN3158_c0_g1_i2.p1
OG0004144	Shad_tr10021_c1_g1_i5.p1	Neva_DN20044_c0_g1_i5.p1
OG0004145	Shad_tr18033_c0_g1_i1.p1	Neva_DN35843_c0_g1_i2.p1
OG0004147	Shad_tr6872_c4_g1_i3.p1	Neva_DN41682_c0_g1_i3.p1
OG0004148	Shad_tr36658_c1_g1_i9.p1	Neva_DN13600_c0_g2_i9.p1
