Orthogroup	Stichodactyla_haddoni_longest_pep	Oulactis_longest_pep
OG0003920	Shad_tr74598_c0_g1_i1.p1, Shad_tr471_c0_g1_i2.p1	Oula_DN1791_c0_g1_i1.p1
OG0003921	Shad_tr8616_c0_g1_i2.p1	Oula_DN12551_c0_g1_i2.p1
OG0003922	Shad_tr6594_c2_g1_i2.p1	Oula_DN2435_c0_g1_i2.p1
OG0003923	Shad_tr757_c0_g2_i2.p1, Shad_tr757_c0_g1_i1.p1	Oula_DN5554_c0_g1_i1.p1
OG0003924	Shad_tr57704_c0_g1_i1.p2	Oula_DN36624_c0_g2_i1.p1
OG0003925	Shad_tr38148_c1_g1_i1.p1	Oula_DN28663_c0_g1_i9.p1
OG0003926	Shad_tr1338_c4_g1_i7.p1, Shad_tr6902_c0_g1_i1.p2	Oula_DN4378_c0_g2_i1.p1
OG0003927	Shad_tr13489_c0_g1_i1.p1	Oula_DN17823_c0_g1_i5.p1
OG0003928	Shad_tr12827_c0_g1_i2.p1	Oula_DN6902_c0_g1_i4.p1
OG0003929	Shad_tr28675_c0_g1_i5.p1	Oula_DN1941_c3_g1_i1.p1
OG0003930	Shad_tr9567_c0_g1_i1.p1	Oula_DN3815_c0_g1_i2.p1
OG0003931	Shad_tr3652_c0_g1_i1.p1	Oula_DN1234_c0_g1_i1.p1
OG0003932	Shad_tr89370_c0_g1_i1.p1	Oula_DN23305_c0_g2_i1.p1
OG0003933	Shad_tr5080_c0_g1_i2.p1	Oula_DN6649_c0_g1_i1.p1
OG0003934	Shad_tr18508_c0_g1_i3.p1	Oula_DN5249_c0_g1_i2.p1
OG0003935	Shad_tr3184_c0_g2_i4.p1	Oula_DN5040_c1_g1_i3.p1
OG0003936	Shad_tr83184_c0_g1_i1.p1	Oula_DN1406_c0_g1_i3.p1
OG0003938	Shad_tr89871_c0_g1_i1.p1	Oula_DN14924_c1_g3_i1.p1, Oula_DN14924_c1_g2_i1.p1
OG0003940	Shad_tr17848_c0_g1_i1.p1	Oula_DN7088_c1_g1_i3.p1
OG0003943	Shad_tr62420_c1_g1_i1.p1	Oula_DN1787_c0_g1_i1.p1
OG0003944	Shad_tr4981_c0_g1_i4.p1	Oula_DN15925_c0_g2_i3.p1
OG0003945	Shad_tr1184_c21_g1_i1.p1	Oula_DN1226_c0_g1_i2.p1
OG0003946	Shad_tr8512_c0_g2_i1.p1	Oula_DN4549_c0_g2_i2.p1
OG0003947	Shad_tr6706_c0_g1_i2.p1	Oula_DN4199_c0_g2_i3.p1
OG0003948	Shad_tr8333_c0_g2_i1.p1	Oula_DN2150_c0_g1_i12.p1
OG0003949	Shad_tr41715_c0_g3_i3.p1	Oula_DN3004_c0_g1_i1.p1
OG0003950	Shad_tr914_c0_g1_i11.p1	Oula_DN6599_c0_g1_i4.p1
OG0003951	Shad_tr1821_c0_g2_i1.p1	Oula_DN3971_c0_g1_i2.p1
OG0003952	Shad_tr2391_c6_g1_i1.p1	Oula_DN1752_c3_g1_i1.p1
OG0003953	Shad_tr42994_c0_g1_i1.p1	Oula_DN6166_c0_g2_i1.p1, Oula_DN23641_c1_g1_i1.p1, Oula_DN39782_c0_g1_i1.p1
OG0003955	Shad_tr32621_c0_g1_i1.p1	Oula_DN27868_c0_g1_i2.p1
OG0003956	Shad_tr19_c0_g1_i1.p1	Oula_DN5103_c0_g1_i1.p1
OG0003957	Shad_tr28530_c0_g1_i1.p1	Oula_DN24752_c1_g2_i1.p1
OG0003957	Shad_tr10666_c0_g1_i1.p1, Shad_tr31355_c0_g1_i1.p1	Oula_DN15602_c0_g1_i2.p1
OG0003958	Shad_tr85991_c0_g1_i1.p1, Shad_tr3782_c0_g1_i1.p1	Oula_DN5975_c0_g1_i3.p1
OG0003959	Shad_tr2953_c2_g5_i2.p1	Oula_DN638_c0_g1_i1.p1, Oula_DN638_c0_g2_i1.p1
OG0003960	Shad_tr30464_c0_g1_i7.p1	Oula_DN14906_c0_g1_i2.p1
OG0003964	Shad_tr87851_c0_g1_i1.p1	Oula_DN18475_c0_g1_i1.p1
OG0003966	Shad_tr59495_c0_g1_i1.p1	Oula_DN243_c0_g1_i2.p1
OG0003969	Shad_tr14306_c0_g1_i1.p1, Shad_tr30099_c0_g1_i1.p1, Shad_tr20368_c1_g1_i3.p1	Oula_DN31619_c0_g1_i2.p1
OG0003970	Shad_tr6686_c0_g1_i1.p1	Oula_DN7736_c0_g1_i8.p1
OG0003971	Shad_tr24227_c0_g1_i6.p1	Oula_DN5011_c1_g2_i1.p1
OG0003972	Shad_tr27236_c0_g1_i1.p1	Oula_DN12845_c0_g2_i1.p1
OG0003973	Shad_tr2419_c1_g2_i1.p1, Shad_tr2419_c1_g1_i3.p1	Oula_DN629_c0_g1_i1.p1
OG0003974	Shad_tr3979_c1_g1_i1.p1	Oula_DN4100_c0_g1_i10.p1
OG0003975	Shad_tr12621_c0_g1_i1.p1	Oula_DN33672_c0_g1_i3.p1
OG0003976	Shad_tr12339_c1_g1_i4.p1	Oula_DN19201_c0_g1_i12.p1
OG0003977	Shad_tr1003_c0_g2_i1.p1	Oula_DN32805_c0_g1_i4.p1
OG0003979	Shad_tr3433_c0_g1_i5.p1	Oula_DN44389_c0_g1_i2.p1
OG0003980	Shad_tr6456_c2_g1_i9.p1	Oula_DN23071_c0_g1_i6.p1
OG0003982	Shad_tr94093_c0_g1_i1.p1	Oula_DN2189_c0_g1_i2.p1
OG0003983	Shad_tr87484_c0_g1_i1.p1	Oula_DN17839_c0_g1_i2.p1
OG0003985	Shad_tr27469_c0_g2_i1.p1	Oula_DN5117_c2_g1_i1.p1
OG0003986	Shad_tr1098_c9_g1_i1.p1	Oula_DN5804_c0_g1_i1.p1
OG0003987	Shad_tr41126_c0_g1_i1.p1	Oula_DN16695_c0_g1_i1.p1, Oula_DN16695_c1_g1_i1.p1, Oula_DN22756_c0_g1_i8.p1, Oula_DN14673_c0_g1_i2.p1, Oula_DN15520_c0_g1_i5.p1, Oula_DN25811_c0_g1_i2.p1
OG0003989	Shad_tr81592_c0_g1_i1.p1, Shad_tr76313_c0_g1_i1.p1	Oula_DN35630_c0_g1_i1.p1
OG0003990	Shad_tr48414_c0_g1_i1.p2	Oula_DN43654_c0_g1_i1.p1
OG0003990	Shad_tr109138_c0_g1_i1.p1	Oula_DN1090_c0_g1_i3.p1
OG0003993	Shad_tr28692_c0_g1_i11.p1, Shad_tr78166_c0_g1_i1.p1, Shad_tr42526_c1_g1_i1.p1	Oula_DN46120_c0_g1_i2.p1
OG0003997	Shad_tr114719_c0_g1_i1.p1	Oula_DN821_c0_g3_i4.p1, Oula_DN5362_c1_g1_i1.p1, Oula_DN30807_c0_g1_i1.p1
OG0004000	Shad_tr8232_c4_g1_i2.p1	Oula_DN28569_c0_g1_i1.p1
OG0004000	Shad_tr19505_c0_g2_i6.p1, Shad_tr76703_c0_g1_i1.p1	Oula_DN6327_c0_g1_i10.p1
OG0004003	Shad_tr84702_c0_g1_i1.p1	Oula_DN6018_c0_g2_i1.p1
OG0004005	Shad_tr19883_c0_g1_i1.p2	Oula_DN45307_c0_g2_i1.p1
OG0004005	Shad_tr769_c1_g1_i2.p2	Oula_DN45307_c0_g1_i1.p1
OG0004010	Shad_tr721_c0_g2_i1.p1	Oula_DN247_c0_g2_i2.p1, Oula_DN7535_c0_g1_i1.p1
OG0004011	Shad_tr7499_c0_g1_i1.p1	Oula_DN477_c0_g1_i5.p1
OG0004013	Shad_tr8843_c0_g1_i8.p1	Oula_DN963_c0_g1_i8.p1
OG0004014	Shad_tr3530_c0_g1_i5.p1	Oula_DN2541_c0_g1_i6.p1
OG0004015	Shad_tr15701_c0_g2_i1.p1	Oula_DN42817_c0_g1_i1.p1
OG0004015	Shad_tr15701_c0_g1_i1.p1	Oula_DN1521_c0_g4_i1.p1
OG0004016	Shad_tr2108_c0_g1_i4.p1	Oula_DN3313_c0_g1_i1.p1
OG0004017	Shad_tr2254_c0_g1_i10.p1	Oula_DN1454_c0_g1_i1.p1
OG0004018	Shad_tr2445_c0_g1_i2.p1	Oula_DN8350_c0_g1_i1.p1
OG0004019	Shad_tr11303_c0_g1_i13.p1	Oula_DN1361_c0_g1_i1.p1
OG0004020	Shad_tr341_c4_g1_i11.p1	Oula_DN8877_c0_g1_i8.p1
OG0004021	Shad_tr26487_c0_g1_i3.p1	Oula_DN8011_c0_g1_i1.p1
OG0004024	Shad_tr4067_c1_g2_i1.p1	Oula_DN3554_c0_g1_i6.p1
OG0004025	Shad_tr7029_c2_g1_i2.p1	Oula_DN16152_c0_g1_i8.p1
OG0004026	Shad_tr29576_c0_g1_i1.p1	Oula_DN588_c0_g1_i5.p1
OG0004027	Shad_tr32520_c0_g2_i4.p1	Oula_DN17342_c0_g1_i6.p1
OG0004028	Shad_tr7597_c0_g1_i3.p1	Oula_DN7188_c0_g1_i4.p1
OG0004029	Shad_tr35991_c0_g1_i11.p1	Oula_DN7564_c0_g1_i9.p1
OG0004030	Shad_tr5078_c0_g1_i4.p1	Oula_DN916_c0_g1_i3.p1
OG0004031	Shad_tr21653_c0_g1_i2.p1	Oula_DN32949_c0_g1_i1.p1
OG0004032	Shad_tr5419_c1_g1_i2.p1	Oula_DN2746_c0_g1_i7.p1
OG0004033	Shad_tr1957_c0_g1_i18.p1	Oula_DN4162_c0_g1_i9.p1
OG0004034	Shad_tr2902_c0_g1_i3.p1	Oula_DN36949_c0_g1_i1.p1, Oula_DN22680_c0_g2_i1.p1
OG0004035	Shad_tr8218_c2_g2_i4.p1	Oula_DN11524_c0_g1_i3.p1
OG0004036	Shad_tr19891_c0_g1_i6.p1	Oula_DN23099_c0_g2_i3.p1
OG0004037	Shad_tr1338_c2_g2_i3.p1	Oula_DN3862_c0_g1_i1.p1
OG0004039	Shad_tr58606_c0_g1_i1.p1, Shad_tr2331_c4_g1_i6.p1	Oula_DN4080_c0_g1_i1.p1
OG0004040	Shad_tr1809_c0_g3_i3.p1	Oula_DN2382_c1_g1_i2.p1
OG0004041	Shad_tr2923_c1_g1_i2.p1	Oula_DN6560_c0_g1_i4.p1
OG0004042	Shad_tr7191_c0_g1_i1.p1	Oula_DN13164_c0_g2_i1.p1
OG0004043	Shad_tr27507_c0_g2_i4.p1	Oula_DN13322_c0_g1_i5.p1
OG0004044	Shad_tr13176_c0_g2_i3.p1	Oula_DN37165_c0_g1_i2.p1
OG0004045	Shad_tr13967_c0_g1_i4.p1	Oula_DN13339_c2_g2_i2.p1
OG0004046	Shad_tr12923_c0_g1_i4.p1	Oula_DN3835_c0_g1_i2.p1
OG0004047	Shad_tr32234_c0_g1_i14.p1	Oula_DN8965_c0_g1_i3.p1
OG0004048	Shad_tr6407_c1_g1_i2.p1	Oula_DN18638_c0_g1_i1.p1
OG0004050	Shad_tr3796_c0_g1_i5.p1	Oula_DN136_c0_g1_i4.p1
OG0004051	Shad_tr2763_c0_g1_i4.p1	Oula_DN2745_c0_g1_i8.p1
OG0004052	Shad_tr8131_c0_g2_i5.p1	Oula_DN17001_c0_g1_i6.p1
OG0004053	Shad_tr1308_c0_g1_i2.p1	Oula_DN7401_c0_g1_i11.p1
OG0004054	Shad_tr6406_c0_g1_i6.p1	Oula_DN7318_c0_g1_i9.p1
OG0004055	Shad_tr2150_c0_g1_i2.p1	Oula_DN184_c0_g1_i6.p1
OG0004056	Shad_tr15552_c0_g1_i8.p1	Oula_DN6001_c0_g1_i7.p1
OG0004057	Shad_tr112_c14_g1_i6.p1	Oula_DN22663_c0_g2_i1.p1
OG0004058	Shad_tr41371_c0_g3_i1.p1	Oula_DN46868_c0_g1_i1.p1
OG0004058	Shad_tr41371_c0_g2_i1.p1	Oula_DN11097_c0_g1_i4.p1
OG0004059	Shad_tr6944_c0_g2_i7.p1	Oula_DN10366_c0_g1_i1.p1
OG0004060	Shad_tr25356_c0_g1_i5.p1	Oula_DN4887_c0_g2_i1.p1
OG0004061	Shad_tr15586_c0_g1_i1.p1	Oula_DN3389_c0_g1_i7.p1
OG0004062	Shad_tr12726_c0_g1_i17.p1	Oula_DN1011_c0_g1_i1.p1
OG0004063	Shad_tr479_c2_g1_i1.p1	Oula_DN1084_c0_g1_i12.p1
OG0004064	Shad_tr171_c2_g1_i9.p1	Oula_DN689_c0_g1_i1.p1
OG0004065	Shad_tr8297_c3_g1_i1.p1	Oula_DN20350_c0_g1_i1.p1, Oula_DN8663_c0_g2_i1.p1
OG0004066	Shad_tr6027_c0_g2_i1.p1, Shad_tr36234_c0_g1_i1.p1	Oula_DN4915_c0_g1_i6.p1
OG0004067	Shad_tr3013_c1_g2_i12.p1	Oula_DN4404_c0_g1_i7.p1
OG0004068	Shad_tr4874_c0_g1_i12.p1	Oula_DN9472_c0_g1_i1.p1
OG0004069	Shad_tr12701_c0_g1_i1.p1	Oula_DN1678_c0_g1_i5.p1
OG0004070	Shad_tr4404_c1_g2_i1.p1	Oula_DN27563_c0_g1_i1.p1
OG0004071	Shad_tr16456_c0_g1_i10.p1	Oula_DN3090_c0_g1_i2.p1
OG0004072	Shad_tr38850_c0_g1_i4.p1	Oula_DN3623_c1_g1_i1.p1
OG0004073	Shad_tr2458_c4_g1_i3.p1	Oula_DN18372_c0_g1_i4.p1
OG0004074	Shad_tr45911_c0_g1_i2.p1	Oula_DN22179_c0_g1_i1.p1, Oula_DN22179_c0_g2_i2.p1
OG0004075	Shad_tr1750_c0_g1_i12.p1	Oula_DN18317_c0_g1_i3.p1
OG0004076	Shad_tr24543_c0_g1_i6.p1	Oula_DN3524_c1_g2_i5.p1
OG0004077	Shad_tr4860_c0_g1_i6.p1	Oula_DN1975_c0_g1_i1.p1
OG0004078	Shad_tr411_c0_g1_i1.p1, Shad_tr96340_c0_g1_i1.p1	Oula_DN2327_c0_g1_i6.p1
OG0004079	Shad_tr4763_c0_g1_i1.p1	Oula_DN3822_c1_g1_i18.p1
OG0004080	Shad_tr21403_c0_g1_i2.p1	Oula_DN26954_c0_g3_i1.p1
OG0004081	Shad_tr12630_c2_g1_i1.p1	Oula_DN35389_c0_g1_i1.p1, Oula_DN45269_c0_g1_i1.p1
OG0004082	Shad_tr8550_c0_g2_i2.p1	Oula_DN8231_c0_g1_i2.p1
OG0004083	Shad_tr51525_c0_g1_i1.p1	Oula_DN4363_c0_g1_i4.p1
OG0004084	Shad_tr10182_c0_g1_i9.p1	Oula_DN1438_c1_g2_i1.p1
OG0004085	Shad_tr2521_c0_g1_i4.p1	Oula_DN4103_c0_g1_i1.p1
OG0004086	Shad_tr3854_c0_g1_i7.p1	Oula_DN1872_c0_g1_i7.p1
OG0004087	Shad_tr1494_c2_g1_i7.p1	Oula_DN2053_c0_g1_i1.p1
OG0004088	Shad_tr4501_c2_g1_i1.p1	Oula_DN3003_c1_g1_i4.p1
OG0004089	Shad_tr27296_c0_g1_i22.p1	Oula_DN678_c0_g1_i12.p1
OG0004090	Shad_tr1809_c1_g1_i15.p1	Oula_DN7583_c0_g1_i3.p1
OG0004091	Shad_tr910_c12_g1_i1.p1	Oula_DN3620_c0_g1_i1.p1
OG0004093	Shad_tr6939_c0_g1_i2.p1	Oula_DN5755_c0_g1_i10.p1
OG0004094	Shad_tr27646_c1_g1_i10.p1	Oula_DN791_c0_g1_i21.p1
OG0004095	Shad_tr17491_c0_g1_i1.p1	Oula_DN580_c1_g1_i1.p1
OG0004096	Shad_tr7709_c0_g1_i2.p1	Oula_DN4690_c0_g2_i1.p1, Oula_DN4690_c0_g1_i5.p1
OG0004097	Shad_tr2575_c0_g1_i1.p1	Oula_DN384_c1_g1_i6.p1
OG0004098	Shad_tr12704_c1_g1_i4.p1	Oula_DN1404_c1_g1_i3.p1
OG0004099	Shad_tr28531_c0_g2_i1.p1	Oula_DN10842_c0_g1_i4.p1
OG0004100	Shad_tr8651_c0_g1_i4.p1	Oula_DN9162_c0_g1_i3.p1
OG0004101	Shad_tr6524_c3_g1_i1.p1	Oula_DN31883_c0_g1_i6.p1
OG0004102	Shad_tr19613_c0_g1_i4.p1	Oula_DN9192_c0_g1_i2.p1
OG0004103	Shad_tr39527_c0_g3_i2.p1	Oula_DN32678_c0_g1_i2.p1
OG0004104	Shad_tr982_c2_g1_i2.p1	Oula_DN4014_c0_g1_i8.p1
OG0004105	Shad_tr589_c0_g1_i11.p1	Oula_DN2960_c0_g1_i6.p1
OG0004106	Shad_tr5090_c0_g1_i2.p1	Oula_DN11666_c0_g1_i8.p1
OG0004107	Shad_tr30566_c2_g1_i1.p1	Oula_DN1998_c0_g1_i2.p1
OG0004108	Shad_tr11679_c0_g1_i2.p1	Oula_DN4107_c0_g1_i1.p1
OG0004109	Shad_tr5516_c0_g1_i13.p1	Oula_DN16269_c0_g1_i4.p1
OG0004110	Shad_tr29482_c0_g1_i3.p1	Oula_DN11513_c0_g1_i1.p1
OG0004111	Shad_tr482_c5_g2_i1.p1	Oula_DN4346_c0_g2_i1.p1
OG0004112	Shad_tr33424_c1_g1_i5.p1	Oula_DN3407_c0_g1_i5.p1
OG0004113	Shad_tr4106_c1_g1_i4.p1	Oula_DN25_c1_g2_i1.p1
OG0004114	Shad_tr986_c2_g1_i1.p1	Oula_DN536_c0_g1_i6.p1
OG0004115	Shad_tr6547_c0_g1_i4.p1	Oula_DN2103_c0_g1_i9.p1
OG0004116	Shad_tr12362_c0_g1_i2.p1	Oula_DN8252_c0_g1_i3.p1
OG0004117	Shad_tr14886_c0_g1_i11.p1	Oula_DN2307_c0_g1_i12.p1
OG0004118	Shad_tr12378_c0_g1_i1.p1	Oula_DN5586_c0_g1_i2.p1
OG0004119	Shad_tr11811_c4_g1_i1.p1	Oula_DN14558_c2_g2_i1.p1, Oula_DN14558_c2_g1_i1.p1, Oula_DN7637_c0_g1_i4.p1
OG0004120	Shad_tr106618_c0_g1_i1.p1, Shad_tr9417_c0_g4_i1.p1	Oula_DN9531_c0_g1_i2.p1
OG0004121	Shad_tr7533_c0_g1_i6.p1	Oula_DN7387_c0_g1_i5.p1
OG0004122	Shad_tr2965_c0_g3_i1.p1	Oula_DN2391_c0_g1_i1.p1
OG0004123	Shad_tr4827_c3_g1_i2.p1	Oula_DN12022_c0_g1_i2.p1
OG0004125	Shad_tr7661_c0_g1_i1.p1	Oula_DN5571_c0_g1_i5.p1
OG0004126	Shad_tr7269_c0_g1_i3.p1	Oula_DN8937_c0_g1_i8.p1
OG0004127	Shad_tr31944_c1_g1_i2.p1	Oula_DN35219_c1_g1_i2.p1
OG0004128	Shad_tr2668_c0_g2_i8.p1	Oula_DN1535_c0_g1_i6.p1
OG0004129	Shad_tr1733_c0_g2_i5.p1	Oula_DN3399_c0_g1_i11.p1
OG0004130	Shad_tr16219_c0_g1_i2.p1	Oula_DN12037_c0_g1_i2.p1
OG0004131	Shad_tr15278_c0_g1_i1.p1	Oula_DN2785_c1_g1_i1.p1
OG0004132	Shad_tr26094_c0_g1_i5.p1	Oula_DN4559_c0_g3_i1.p1
OG0004133	Shad_tr13475_c0_g1_i1.p1	Oula_DN3909_c0_g1_i5.p1
OG0004134	Shad_tr52871_c0_g1_i1.p1	Oula_DN43785_c0_g2_i2.p1
OG0004134	Shad_tr18633_c2_g1_i1.p1	Oula_DN43785_c0_g1_i2.p1
OG0004135	Shad_tr2101_c1_g1_i6.p1	Oula_DN2354_c0_g2_i5.p1
OG0004137	Shad_tr2617_c0_g1_i32.p1	Oula_DN2085_c0_g1_i11.p1
OG0004138	Shad_tr2589_c0_g1_i2.p1	Oula_DN8527_c0_g1_i9.p1
OG0004139	Shad_tr95406_c0_g1_i1.p1	Oula_DN4358_c0_g1_i2.p1
OG0004140	Shad_tr21733_c0_g1_i4.p1	Oula_DN30016_c0_g1_i2.p1
OG0004143	Shad_tr43444_c0_g1_i1.p1	Oula_DN806_c0_g1_i1.p1
OG0004144	Shad_tr10021_c1_g1_i5.p1	Oula_DN5208_c0_g1_i4.p1
OG0004145	Shad_tr18033_c0_g1_i1.p1	Oula_DN10133_c0_g1_i3.p1
OG0004146	Shad_tr723_c0_g1_i6.p1	Oula_DN5549_c0_g2_i2.p1
OG0004147	Shad_tr6872_c4_g1_i3.p1	Oula_DN13701_c0_g1_i4.p1
OG0004148	Shad_tr36658_c1_g1_i9.p1	Oula_DN42848_c0_g1_i2.p1
OG0004149	Shad_tr8066_c0_g1_i2.p1	Oula_DN19029_c0_g1_i3.p1
OG0004149	Shad_tr9451_c2_g1_i2.p1, Shad_tr9451_c2_g3_i1.p1	Oula_DN7525_c0_g3_i1.p1
OG0004150	Shad_tr25450_c0_g1_i2.p1	Oula_DN6070_c0_g1_i4.p1
OG0004151	Shad_tr17995_c0_g1_i50.p1	Oula_DN11605_c0_g1_i3.p1
OG0004152	Shad_tr646_c0_g1_i3.p1	Oula_DN6921_c0_g1_i4.p1
OG0004153	Shad_tr47930_c0_g1_i1.p1, Shad_tr8436_c0_g1_i4.p1	Oula_DN4659_c0_g1_i2.p1
OG0004154	Shad_tr2101_c0_g2_i3.p1	Oula_DN7148_c0_g1_i3.p1
OG0004155	Shad_tr2265_c0_g1_i4.p1	Oula_DN9937_c0_g1_i1.p1
OG0004156	Shad_tr2614_c1_g2_i3.p1	Oula_DN1604_c0_g1_i1.p1
OG0004157	Shad_tr7306_c0_g1_i4.p1	Oula_DN4213_c0_g1_i12.p1
OG0004158	Shad_tr26970_c0_g1_i4.p1	Oula_DN4512_c0_g1_i3.p1
OG0004159	Shad_tr2930_c0_g1_i9.p1	Oula_DN1304_c0_g2_i4.p1
OG0004160	Shad_tr28596_c0_g1_i2.p1	Oula_DN42586_c0_g1_i5.p1
OG0004161	Shad_tr6562_c0_g1_i2.p1	Oula_DN16974_c0_g1_i2.p1
OG0004162	Shad_tr14238_c0_g1_i3.p1	Oula_DN11988_c0_g1_i2.p1
OG0004163	Shad_tr2455_c2_g1_i4.p1	Oula_DN802_c0_g1_i2.p1
OG0004164	Shad_tr19913_c0_g1_i3.p1	Oula_DN13014_c0_g1_i2.p1
OG0004165	Shad_tr6875_c0_g1_i11.p1	Oula_DN15942_c0_g1_i4.p1
OG0004166	Shad_tr3672_c0_g3_i2.p1	Oula_DN3449_c0_g2_i8.p1
OG0004167	Shad_tr3260_c1_g2_i1.p1	Oula_DN11063_c0_g1_i3.p1
OG0004168	Shad_tr1_c4_g2_i3.p1	Oula_DN610_c0_g1_i19.p1
OG0004169	Shad_tr16004_c0_g1_i9.p1	Oula_DN15604_c0_g1_i9.p1, Oula_DN35146_c0_g1_i1.p1
OG0004170	Shad_tr18713_c0_g1_i1.p1	Oula_DN28328_c0_g1_i1.p1
OG0004172	Shad_tr6262_c0_g1_i6.p1	Oula_DN6240_c0_g1_i13.p1
OG0004173	Shad_tr85284_c0_g1_i1.p1, Shad_tr110_c0_g1_i2.p1	Oula_DN1564_c0_g1_i1.p1
OG0004174	Shad_tr1727_c0_g1_i2.p1	Oula_DN5116_c0_g1_i1.p1
OG0004175	Shad_tr5207_c0_g3_i1.p1	Oula_DN6832_c0_g1_i5.p1
OG0004176	Shad_tr4179_c2_g1_i2.p1	Oula_DN13178_c0_g1_i2.p1
OG0004177	Shad_tr37188_c0_g2_i2.p1	Oula_DN24080_c0_g1_i4.p1
OG0004178	Shad_tr3122_c0_g1_i10.p1	Oula_DN8987_c0_g1_i7.p1
OG0004179	Shad_tr22654_c0_g1_i9.p1	Oula_DN17527_c0_g1_i5.p1
OG0004180	Shad_tr1575_c0_g1_i4.p1	Oula_DN22540_c0_g1_i7.p1, Oula_DN13896_c0_g1_i9.p1
OG0004181	Shad_tr1223_c0_g1_i1.p1	Oula_DN11100_c0_g1_i1.p1
OG0004182	Shad_tr4680_c1_g3_i1.p1	Oula_DN5672_c1_g1_i4.p1
OG0004183	Shad_tr2210_c0_g1_i14.p1	Oula_DN3210_c0_g1_i4.p1
OG0004185	Shad_tr11991_c0_g1_i14.p1	Oula_DN9287_c0_g2_i2.p1
OG0004187	Shad_tr12680_c0_g1_i3.p1	Oula_DN25440_c0_g1_i2.p1
OG0004188	Shad_tr1260_c2_g2_i2.p1	Oula_DN1744_c0_g1_i2.p1
OG0004189	Shad_tr5477_c0_g1_i5.p1	Oula_DN16742_c0_g1_i3.p1
OG0004190	Shad_tr5253_c0_g1_i5.p1	Oula_DN1984_c0_g1_i4.p1
OG0004191	Shad_tr4680_c1_g2_i1.p1	Oula_DN13061_c0_g1_i6.p1
OG0004192	Shad_tr7371_c1_g1_i4.p1	Oula_DN5230_c0_g1_i3.p1
OG0004193	Shad_tr55268_c1_g1_i3.p1	Oula_DN35453_c0_g1_i2.p1
OG0004194	Shad_tr17284_c1_g1_i4.p1	Oula_DN20582_c0_g2_i1.p1
OG0004195	Shad_tr3000_c0_g1_i2.p1	Oula_DN3790_c0_g1_i1.p1
OG0004196	Shad_tr39861_c0_g1_i1.p1	Oula_DN5152_c0_g1_i3.p1
OG0004197	Shad_tr10416_c0_g1_i2.p1	Oula_DN7941_c0_g1_i5.p1
OG0004198	Shad_tr893_c1_g1_i16.p1	Oula_DN2326_c0_g1_i4.p1
OG0004199	Shad_tr23186_c2_g1_i2.p1	Oula_DN25426_c0_g1_i2.p1
OG0004201	Shad_tr43771_c1_g1_i9.p1	Oula_DN12223_c0_g1_i11.p1
OG0004202	Shad_tr12993_c0_g1_i19.p1	Oula_DN13977_c0_g1_i10.p1
OG0004203	Shad_tr13325_c0_g1_i2.p1	Oula_DN12970_c0_g1_i2.p1
OG0004204	Shad_tr356_c0_g1_i1.p1	Oula_DN1790_c0_g2_i1.p1
OG0004205	Shad_tr275_c0_g1_i10.p1	Oula_DN2160_c0_g3_i2.p1
OG0004206	Shad_tr17500_c1_g1_i5.p1	Oula_DN14218_c0_g1_i3.p1
OG0004207	Shad_tr1807_c0_g1_i24.p1	Oula_DN738_c0_g1_i6.p1
OG0004208	Shad_tr12988_c0_g1_i6.p1	Oula_DN14511_c0_g1_i2.p1
OG0004209	Shad_tr4763_c2_g1_i3.p1	Oula_DN5198_c0_g1_i2.p1
OG0004210	Shad_tr24154_c0_g1_i1.p1	Oula_DN17255_c0_g1_i2.p1
OG0004211	Shad_tr22730_c0_g1_i3.p1	Oula_DN10937_c0_g1_i2.p1
OG0004212	Shad_tr267_c0_g2_i1.p1	Oula_DN1356_c0_g1_i1.p1
OG0004213	Shad_tr2037_c1_g1_i3.p1	Oula_DN27978_c0_g1_i3.p1
OG0004214	Shad_tr37351_c0_g2_i1.p1, Shad_tr37351_c0_g1_i1.p1	Oula_DN19910_c0_g1_i1.p1
OG0004215	Shad_tr6828_c0_g1_i7.p1	Oula_DN6119_c0_g1_i8.p1
OG0004216	Shad_tr15593_c0_g1_i1.p1	Oula_DN2484_c0_g1_i1.p1
OG0004217	Shad_tr16281_c0_g1_i1.p1	Oula_DN7714_c0_g1_i2.p1
OG0004219	Shad_tr15956_c0_g1_i6.p1	Oula_DN1367_c0_g1_i8.p1
OG0004220	Shad_tr158_c2_g1_i1.p1	Oula_DN1788_c0_g1_i1.p1
OG0004221	Shad_tr39726_c0_g1_i1.p1	Oula_DN11580_c0_g1_i3.p1
OG0004222	Shad_tr6462_c0_g1_i6.p1	Oula_DN16175_c0_g2_i1.p1
OG0004223	Shad_tr3607_c1_g1_i4.p1	Oula_DN6050_c1_g1_i1.p1
OG0004224	Shad_tr27001_c0_g1_i3.p1, Shad_tr3652_c1_g1_i10.p1	Oula_DN8336_c0_g1_i1.p1
OG0004225	Shad_tr8231_c0_g1_i3.p1	Oula_DN1145_c0_g1_i2.p1
OG0004226	Shad_tr9006_c0_g1_i2.p1	Oula_DN8878_c0_g2_i5.p1
OG0004227	Shad_tr9541_c0_g1_i1.p1	Oula_DN2335_c0_g1_i12.p1
OG0004228	Shad_tr5716_c0_g3_i6.p1	Oula_DN1163_c0_g2_i2.p1
