Orthogroup	Stichodactyla_haddoni_longest_pep	Heteractic_macgnifica_longest_pep
OG0005919	Shad_tr32321_c0_g1_i6.p1	Hmag_tr16166_c0_g1_i7.p1
OG0005920	Shad_tr48276_c0_g1_i3.p1	Hmag_tr79843_c0_g1_i1.p1
OG0005921	Shad_tr94438_c0_g1_i1.p1	Hmag_tr10617_c1_g1_i2.p1
OG0005922	Shad_tr2668_c0_g1_i19.p1	Hmag_tr153_c2_g1_i3.p1
OG0005923	Shad_tr9885_c1_g2_i3.p1	Hmag_tr2590_c0_g1_i14.p1
OG0005924	Shad_tr57697_c0_g2_i1.p1	Hmag_tr44407_c0_g1_i1.p1
OG0005925	Shad_tr9818_c1_g1_i1.p1	Hmag_tr6232_c1_g4_i1.p1
OG0005926	Shad_tr3106_c0_g1_i1.p1	Hmag_tr1587_c3_g2_i2.p1
OG0005927	Shad_tr20811_c0_g1_i1.p1	Hmag_tr71343_c0_g1_i1.p1
OG0005928	Shad_tr22123_c0_g1_i4.p1	Hmag_tr57272_c0_g1_i1.p1
OG0005929	Shad_tr20675_c0_g1_i1.p1	Hmag_tr10734_c0_g1_i1.p1
OG0005930	Shad_tr8187_c0_g1_i4.p1	Hmag_tr2500_c0_g1_i4.p1
OG0005931	Shad_tr428_c1_g1_i15.p1	Hmag_tr10937_c0_g2_i2.p1
OG0005932	Shad_tr12532_c0_g2_i1.p1	Hmag_tr9255_c0_g1_i4.p1
OG0005933	Shad_tr460_c7_g1_i1.p1	Hmag_tr21983_c0_g2_i2.p1
OG0005934	Shad_tr50475_c1_g1_i1.p1	Hmag_tr14280_c0_g1_i1.p1
OG0005935	Shad_tr4234_c2_g1_i12.p1	Hmag_tr668_c0_g2_i6.p1
OG0005936	Shad_tr316_c0_g1_i58.p1	Hmag_tr21842_c0_g2_i6.p1
OG0005937	Shad_tr27960_c0_g1_i1.p1	Hmag_tr89116_c0_g1_i1.p1
OG0005938	Shad_tr10429_c0_g1_i5.p1	Hmag_tr23240_c0_g1_i1.p1
OG0005939	Shad_tr27758_c0_g2_i1.p1	Hmag_tr6874_c0_g1_i1.p1
OG0005940	Shad_tr13782_c0_g1_i14.p1	Hmag_tr40105_c0_g2_i5.p1
OG0005941	Shad_tr19167_c2_g1_i1.p1	Hmag_tr2959_c4_g1_i1.p1
OG0005942	Shad_tr4640_c1_g1_i5.p1	Hmag_tr19927_c0_g1_i4.p1
OG0005943	Shad_tr13859_c2_g1_i10.p1	Hmag_tr6414_c0_g1_i2.p1
OG0005944	Shad_tr6671_c1_g1_i1.p1	Hmag_tr3509_c0_g1_i2.p1
OG0005945	Shad_tr28512_c0_g1_i6.p1	Hmag_tr909_c3_g1_i1.p1
OG0005946	Shad_tr3947_c0_g2_i1.p1	Hmag_tr11230_c0_g2_i2.p1
OG0005947	Shad_tr11100_c2_g1_i1.p1	Hmag_tr16713_c0_g1_i1.p1
OG0005948	Shad_tr98965_c0_g1_i1.p1	Hmag_tr65143_c0_g1_i1.p1
OG0005950	Shad_tr3428_c0_g1_i2.p1	Hmag_tr81710_c0_g1_i1.p1
OG0005951	Shad_tr39840_c0_g1_i2.p1	Hmag_tr22699_c0_g1_i3.p1
OG0005952	Shad_tr81743_c0_g1_i1.p1	Hmag_tr67726_c0_g1_i1.p1
OG0005952	Shad_tr19978_c0_g2_i3.p1	Hmag_tr25444_c0_g1_i7.p1
OG0005953	Shad_tr24952_c0_g2_i1.p1	Hmag_tr3448_c0_g1_i2.p1
OG0005954	Shad_tr1913_c0_g2_i4.p1	Hmag_tr4629_c0_g1_i1.p1
OG0005955	Shad_tr2614_c1_g3_i1.p1	Hmag_tr3819_c0_g1_i1.p1
OG0005956	Shad_tr49841_c0_g1_i5.p1	Hmag_tr37761_c1_g1_i5.p1
OG0005957	Shad_tr19966_c0_g4_i1.p1	Hmag_tr13404_c0_g1_i1.p1
OG0005958	Shad_tr5134_c0_g2_i3.p1	Hmag_tr3898_c0_g1_i3.p1
OG0005959	Shad_tr305_c3_g1_i11.p1	Hmag_tr5286_c0_g1_i7.p1
OG0005960	Shad_tr22470_c0_g1_i2.p1	Hmag_tr10402_c0_g1_i1.p1
OG0005961	Shad_tr10409_c1_g3_i1.p1	Hmag_tr26023_c1_g1_i1.p1
OG0005962	Shad_tr27278_c1_g1_i1.p1, Shad_tr3223_c1_g1_i6.p1	Hmag_tr395_c0_g2_i1.p1
OG0005963	Shad_tr4040_c2_g1_i2.p1	Hmag_tr290_c10_g1_i2.p1
OG0005964	Shad_tr5009_c0_g1_i3.p1, Shad_tr5407_c2_g1_i4.p1	Hmag_tr2764_c3_g1_i1.p1
OG0005965	Shad_tr24471_c0_g1_i5.p1	Hmag_tr5742_c0_g2_i3.p1
OG0005966	Shad_tr102390_c0_g1_i1.p1	Hmag_tr35240_c0_g1_i3.p1
OG0005967	Shad_tr20928_c1_g1_i2.p1	Hmag_tr40745_c0_g1_i2.p1
OG0005968	Shad_tr9012_c0_g1_i2.p1	Hmag_tr10837_c1_g1_i2.p1
OG0005969	Shad_tr1488_c0_g1_i2.p1	Hmag_tr14357_c0_g2_i1.p1
OG0005970	Shad_tr95766_c0_g1_i1.p1	Hmag_tr9795_c0_g1_i1.p1
OG0005971	Shad_tr341_c10_g1_i2.p1	Hmag_tr22417_c1_g1_i5.p1
OG0005972	Shad_tr1260_c2_g1_i4.p1	Hmag_tr5241_c0_g1_i2.p1
OG0005973	Shad_tr31271_c0_g1_i1.p1	Hmag_tr11853_c1_g1_i4.p1
OG0005974	Shad_tr3825_c0_g1_i3.p1	Hmag_tr4083_c1_g1_i5.p1
OG0005976	Shad_tr9573_c0_g3_i1.p1	Hmag_tr6840_c0_g1_i1.p1
OG0005977	Shad_tr91749_c0_g1_i1.p1	Hmag_tr24347_c0_g1_i4.p1
OG0005978	Shad_tr21209_c0_g1_i18.p1	Hmag_tr6483_c0_g1_i1.p1
OG0005979	Shad_tr15963_c2_g1_i1.p1	Hmag_tr97317_c0_g1_i1.p1
OG0005980	Shad_tr4257_c6_g1_i6.p1	Hmag_tr43244_c0_g1_i1.p1
OG0005981	Shad_tr11493_c0_g1_i8.p1	Hmag_tr10397_c0_g1_i8.p1
OG0005982	Shad_tr460_c9_g1_i2.p1	Hmag_tr4025_c0_g1_i3.p1
OG0005983	Shad_tr25846_c3_g1_i1.p1, Shad_tr44097_c0_g1_i1.p1	Hmag_tr8486_c2_g1_i1.p1
OG0005984	Shad_tr3909_c1_g1_i4.p1	Hmag_tr8646_c1_g1_i1.p1
OG0005985	Shad_tr27759_c1_g1_i2.p1	Hmag_tr37063_c0_g1_i2.p1
OG0005986	Shad_tr8535_c0_g2_i1.p1	Hmag_tr20945_c1_g6_i1.p1
OG0005986	Shad_tr8535_c0_g4_i1.p1	Hmag_tr20945_c1_g2_i1.p1
OG0005987	Shad_tr1605_c1_g2_i1.p1	Hmag_tr2002_c0_g1_i1.p1
OG0005988	Shad_tr10837_c1_g2_i1.p1	Hmag_tr38288_c0_g1_i1.p1
OG0005989	Shad_tr5442_c0_g1_i28.p1	Hmag_tr8005_c0_g1_i11.p1
OG0005990	Shad_tr1928_c23_g1_i1.p1	Hmag_tr4231_c0_g2_i1.p1
OG0005991	Shad_tr53184_c0_g1_i37.p1	Hmag_tr2490_c0_g1_i7.p1
OG0005992	Shad_tr30325_c2_g1_i2.p1	Hmag_tr14047_c0_g1_i2.p1
OG0005993	Shad_tr3791_c3_g1_i1.p1	Hmag_tr6518_c0_g1_i1.p1
OG0005994	Shad_tr64894_c0_g1_i2.p1	Hmag_tr82842_c0_g1_i1.p1
OG0005995	Shad_tr9095_c1_g1_i10.p1	Hmag_tr7963_c0_g1_i2.p1
OG0005996	Shad_tr5419_c0_g1_i2.p1	Hmag_tr26852_c0_g1_i4.p1
OG0005997	Shad_tr2348_c0_g1_i1.p1	Hmag_tr968_c0_g1_i11.p1
OG0005998	Shad_tr7328_c0_g1_i10.p1	Hmag_tr7341_c0_g3_i1.p1
OG0005999	Shad_tr11806_c1_g1_i1.p1	Hmag_tr25394_c0_g2_i1.p1
OG0005999	Shad_tr10828_c0_g2_i4.p1	Hmag_tr3491_c4_g1_i3.p1
OG0006000	Shad_tr27675_c0_g1_i2.p1	Hmag_tr8890_c0_g1_i6.p1
OG0006001	Shad_tr5542_c1_g6_i1.p1	Hmag_tr7578_c1_g1_i1.p1
OG0006002	Shad_tr47301_c1_g1_i2.p1	Hmag_tr7168_c0_g1_i1.p1
OG0006003	Shad_tr28779_c0_g1_i1.p1	Hmag_tr6750_c2_g1_i1.p1
OG0006004	Shad_tr31387_c0_g1_i16.p1	Hmag_tr42133_c0_g1_i4.p1
OG0006005	Shad_tr11926_c0_g1_i2.p1	Hmag_tr29260_c0_g1_i2.p1
OG0006006	Shad_tr3622_c0_g1_i9.p1, Shad_tr18922_c0_g1_i3.p1	Hmag_tr15770_c1_g1_i6.p1
OG0006007	Shad_tr28816_c2_g1_i1.p1	Hmag_tr3512_c5_g1_i5.p1
OG0006008	Shad_tr4253_c0_g3_i5.p2	Hmag_tr878_c0_g1_i3.p1
OG0006009	Shad_tr22596_c0_g1_i3.p1	Hmag_tr14870_c0_g2_i1.p1
OG0006010	Shad_tr2504_c0_g1_i3.p1	Hmag_tr14112_c0_g1_i11.p1
OG0006012	Shad_tr4313_c0_g1_i1.p1	Hmag_tr80528_c0_g1_i1.p1
OG0006013	Shad_tr19800_c2_g1_i2.p1	Hmag_tr11305_c0_g1_i1.p1
OG0006014	Shad_tr26936_c0_g1_i6.p1	Hmag_tr22975_c0_g2_i1.p1
OG0006015	Shad_tr9003_c1_g1_i1.p1	Hmag_tr4317_c0_g1_i2.p1
OG0006016	Shad_tr3979_c0_g1_i49.p1	Hmag_tr2974_c0_g1_i29.p1
OG0006017	Shad_tr7751_c2_g1_i1.p1	Hmag_tr8082_c1_g1_i1.p1
OG0006019	Shad_tr14119_c1_g1_i11.p1	Hmag_tr90472_c0_g1_i1.p1
OG0006020	Shad_tr21313_c1_g1_i4.p1	Hmag_tr1832_c2_g1_i3.p1
OG0006021	Shad_tr13694_c1_g1_i4.p1	Hmag_tr9579_c0_g2_i1.p1
OG0006022	Shad_tr25557_c0_g1_i7.p1, Shad_tr35783_c3_g1_i1.p1	Hmag_tr6170_c0_g1_i5.p1
OG0006023	Shad_tr7445_c0_g1_i1.p1	Hmag_tr13959_c0_g1_i1.p1
OG0006024	Shad_tr2341_c0_g1_i23.p1	Hmag_tr11309_c1_g1_i5.p1
OG0006025	Shad_tr5128_c0_g1_i1.p1	Hmag_tr3513_c0_g1_i1.p1
OG0006026	Shad_tr4909_c1_g1_i3.p1	Hmag_tr9543_c0_g2_i4.p1
OG0006027	Shad_tr5337_c1_g1_i2.p1	Hmag_tr10545_c1_g1_i1.p1
OG0006028	Shad_tr8408_c3_g1_i2.p1	Hmag_tr8987_c0_g1_i2.p1
OG0006029	Shad_tr12212_c3_g1_i2.p1	Hmag_tr12359_c0_g1_i2.p1
OG0006031	Shad_tr1267_c0_g1_i1.p1	Hmag_tr11850_c0_g2_i2.p1
OG0006032	Shad_tr27571_c2_g2_i1.p1	Hmag_tr14305_c0_g1_i1.p1
OG0006033	Shad_tr77992_c0_g1_i1.p1	Hmag_tr3496_c0_g1_i2.p1
OG0006034	Shad_tr7960_c0_g1_i1.p1	Hmag_tr59803_c0_g1_i1.p1
OG0006035	Shad_tr2824_c9_g1_i1.p1, Shad_tr79490_c0_g1_i1.p1	Hmag_tr40268_c1_g3_i2.p1
OG0006036	Shad_tr96266_c0_g1_i1.p1	Hmag_tr14665_c0_g1_i2.p1
OG0006037	Shad_tr94934_c0_g1_i1.p1	Hmag_tr4716_c0_g1_i1.p1
OG0006038	Shad_tr19545_c0_g1_i1.p1, Shad_tr688_c0_g1_i8.p1	Hmag_tr536_c4_g1_i6.p1
OG0006039	Shad_tr20653_c0_g3_i1.p1	Hmag_tr5652_c0_g1_i1.p1
OG0006040	Shad_tr7419_c1_g1_i2.p1	Hmag_tr4223_c0_g1_i1.p1
OG0006041	Shad_tr1253_c1_g1_i2.p1	Hmag_tr822_c3_g1_i1.p1
OG0006042	Shad_tr6592_c0_g2_i1.p1	Hmag_tr11627_c0_g1_i3.p1
OG0006043	Shad_tr11059_c0_g1_i1.p1	Hmag_tr6403_c0_g1_i3.p1
OG0006044	Shad_tr19800_c1_g1_i3.p1	Hmag_tr7147_c1_g2_i1.p1
OG0006045	Shad_tr3360_c0_g1_i1.p1	Hmag_tr1396_c3_g1_i1.p1
OG0006046	Shad_tr45115_c0_g1_i4.p1	Hmag_tr26170_c0_g1_i1.p1
OG0006047	Shad_tr5430_c1_g2_i3.p1	Hmag_tr23876_c0_g1_i1.p1
OG0006049	Shad_tr20174_c0_g1_i1.p1	Hmag_tr23511_c0_g2_i3.p1, Hmag_tr4792_c0_g1_i12.p1
OG0006050	Shad_tr35851_c0_g1_i3.p1	Hmag_tr82584_c0_g1_i1.p1
OG0006051	Shad_tr13495_c0_g2_i1.p1	Hmag_tr33448_c0_g1_i1.p1
OG0006052	Shad_tr15957_c1_g1_i7.p1	Hmag_tr15411_c0_g6_i1.p1
OG0006053	Shad_tr15046_c0_g1_i1.p1	Hmag_tr2296_c0_g1_i2.p1
OG0006054	Shad_tr6445_c0_g2_i1.p1	Hmag_tr18776_c1_g1_i1.p1
OG0006055	Shad_tr83574_c0_g1_i1.p1, Shad_tr19401_c0_g1_i11.p1	Hmag_tr978_c0_g2_i2.p1
OG0006056	Shad_tr5408_c0_g2_i10.p1	Hmag_tr2928_c2_g1_i1.p1
OG0006057	Shad_tr66554_c0_g1_i1.p1	Hmag_tr79829_c0_g1_i1.p1
OG0006058	Shad_tr90646_c0_g1_i1.p1	Hmag_tr15800_c0_g1_i2.p1
OG0006059	Shad_tr16567_c1_g1_i1.p1	Hmag_tr24010_c1_g1_i1.p1
OG0006060	Shad_tr1186_c1_g2_i13.p1	Hmag_tr1157_c0_g2_i3.p1
OG0006061	Shad_tr17887_c0_g1_i17.p1	Hmag_tr5609_c1_g1_i4.p1
OG0006062	Shad_tr56519_c0_g1_i1.p1	Hmag_tr14757_c0_g1_i3.p1
OG0006063	Shad_tr23258_c0_g1_i1.p1	Hmag_tr81041_c0_g1_i2.p1
OG0006064	Shad_tr10666_c2_g1_i1.p1	Hmag_tr2617_c0_g1_i1.p1
OG0006065	Shad_tr18092_c2_g1_i7.p1	Hmag_tr4801_c2_g1_i2.p1
OG0006066	Shad_tr2579_c2_g1_i3.p1	Hmag_tr3973_c0_g2_i1.p1
OG0006067	Shad_tr7973_c0_g1_i1.p1	Hmag_tr3364_c0_g1_i1.p1
OG0006068	Shad_tr31033_c2_g1_i2.p1	Hmag_tr7029_c0_g3_i1.p1
OG0006069	Shad_tr9329_c2_g1_i1.p1	Hmag_tr79443_c0_g1_i1.p1
OG0006069	Shad_tr95730_c0_g1_i1.p1	Hmag_tr65498_c0_g1_i1.p1
OG0006070	Shad_tr6074_c0_g1_i18.p1	Hmag_tr6531_c0_g4_i1.p1
OG0006072	Shad_tr64414_c0_g1_i1.p1	Hmag_tr440_c1_g1_i1.p1
OG0006073	Shad_tr1339_c0_g1_i3.p1	Hmag_tr1901_c7_g1_i1.p1
OG0006074	Shad_tr3243_c2_g1_i3.p1	Hmag_tr3779_c1_g1_i4.p1
OG0006075	Shad_tr8039_c6_g1_i1.p1	Hmag_tr27911_c0_g1_i1.p1
OG0006076	Shad_tr3755_c0_g1_i1.p1	Hmag_tr6136_c0_g1_i1.p1
OG0006078	Shad_tr12627_c3_g1_i1.p1	Hmag_tr18062_c0_g1_i1.p1
OG0006079	Shad_tr7679_c0_g1_i1.p1	Hmag_tr6480_c0_g2_i1.p1
OG0006080	Shad_tr16226_c0_g1_i1.p1	Hmag_tr182_c0_g1_i2.p1
OG0006081	Shad_tr43692_c2_g1_i1.p1	Hmag_tr36818_c0_g1_i1.p1
OG0006082	Shad_tr11366_c0_g1_i2.p1	Hmag_tr27238_c0_g2_i2.p1
OG0006083	Shad_tr3302_c0_g2_i4.p1	Hmag_tr770_c0_g1_i5.p1
OG0006084	Shad_tr10832_c0_g1_i11.p1	Hmag_tr39883_c0_g1_i6.p1
OG0006085	Shad_tr93822_c0_g1_i1.p1	Hmag_tr9091_c0_g3_i1.p1
OG0006086	Shad_tr13230_c0_g1_i3.p1	Hmag_tr1991_c0_g1_i2.p1
OG0006087	Shad_tr34029_c0_g1_i2.p1	Hmag_tr56031_c0_g1_i1.p1
OG0006088	Shad_tr69498_c0_g1_i1.p1	Hmag_tr10766_c0_g1_i1.p1
OG0006089	Shad_tr4570_c1_g1_i6.p1	Hmag_tr3481_c1_g2_i1.p1
OG0006090	Shad_tr17731_c5_g1_i1.p1	Hmag_tr13153_c0_g1_i1.p1
OG0006091	Shad_tr21727_c3_g1_i1.p1	Hmag_tr19237_c0_g2_i2.p1
OG0006092	Shad_tr55011_c0_g3_i1.p1	Hmag_tr9032_c0_g1_i1.p1
OG0006093	Shad_tr22320_c0_g1_i1.p1	Hmag_tr11306_c0_g1_i2.p1
OG0006094	Shad_tr4728_c1_g1_i1.p1	Hmag_tr3261_c4_g1_i1.p1
OG0006095	Shad_tr13294_c2_g1_i2.p1	Hmag_tr25310_c0_g1_i1.p1
OG0006096	Shad_tr77905_c0_g1_i1.p1	Hmag_tr950_c1_g2_i1.p1
OG0006097	Shad_tr2925_c1_g1_i1.p1	Hmag_tr9316_c4_g1_i1.p1
OG0006098	Shad_tr9469_c0_g1_i2.p1	Hmag_tr7206_c0_g1_i1.p1
OG0006099	Shad_tr1453_c2_g1_i2.p1	Hmag_tr1965_c0_g1_i4.p1
OG0006100	Shad_tr10524_c0_g2_i3.p1	Hmag_tr6171_c0_g2_i1.p1
OG0006102	Shad_tr50079_c0_g1_i1.p1	Hmag_tr81622_c0_g1_i1.p1
OG0006103	Shad_tr22586_c1_g1_i2.p1	Hmag_tr32621_c0_g2_i1.p1
OG0006104	Shad_tr21252_c7_g1_i1.p1	Hmag_tr50906_c0_g1_i1.p1
OG0006105	Shad_tr12209_c2_g1_i1.p1	Hmag_tr30396_c0_g1_i2.p1
OG0006106	Shad_tr46082_c0_g1_i1.p1	Hmag_tr16520_c0_g1_i3.p1
OG0006107	Shad_tr5443_c0_g1_i1.p1	Hmag_tr36768_c0_g1_i1.p1
OG0006108	Shad_tr11168_c0_g1_i10.p1	Hmag_tr21423_c0_g1_i3.p1
OG0006109	Shad_tr24083_c1_g1_i1.p1	Hmag_tr53338_c0_g1_i2.p1
OG0006110	Shad_tr9039_c0_g1_i1.p1	Hmag_tr6050_c0_g1_i2.p1
OG0006111	Shad_tr46194_c3_g1_i2.p1	Hmag_tr10394_c0_g1_i2.p1
OG0006112	Shad_tr24721_c0_g1_i1.p1	Hmag_tr2922_c0_g1_i4.p1
OG0006113	Shad_tr12164_c0_g1_i8.p1	Hmag_tr3914_c0_g1_i20.p1
OG0006114	Shad_tr3373_c0_g1_i3.p1	Hmag_tr1585_c6_g1_i1.p1
OG0006115	Shad_tr9432_c0_g1_i1.p1	Hmag_tr4630_c0_g1_i1.p1
OG0006116	Shad_tr2052_c1_g1_i2.p1	Hmag_tr5004_c0_g1_i25.p1
OG0006117	Shad_tr6914_c0_g5_i1.p1	Hmag_tr67454_c0_g1_i2.p1
OG0006118	Shad_tr347_c0_g1_i8.p1	Hmag_tr301_c0_g2_i1.p1
OG0006119	Shad_tr10951_c1_g1_i14.p1	Hmag_tr71_c16_g1_i8.p1
OG0006120	Shad_tr70579_c0_g1_i1.p1	Hmag_tr8657_c0_g1_i1.p1
OG0006121	Shad_tr3416_c1_g1_i8.p1	Hmag_tr12725_c0_g1_i4.p1
OG0006122	Shad_tr52310_c0_g1_i3.p1	Hmag_tr7924_c0_g1_i2.p1
OG0006123	Shad_tr8446_c0_g1_i3.p1	Hmag_tr101_c12_g1_i3.p1
OG0006124	Shad_tr2132_c1_g1_i6.p1	Hmag_tr1172_c0_g1_i3.p1
OG0006125	Shad_tr17157_c0_g1_i1.p1	Hmag_tr1707_c0_g1_i2.p1
OG0006126	Shad_tr10047_c0_g1_i3.p1	Hmag_tr27918_c0_g1_i1.p1
OG0006127	Shad_tr7112_c0_g4_i2.p1	Hmag_tr9295_c0_g1_i1.p1
OG0006128	Shad_tr39609_c0_g1_i3.p1	Hmag_tr12102_c0_g1_i3.p1
OG0006129	Shad_tr9483_c0_g1_i1.p1	Hmag_tr16376_c0_g1_i1.p1
OG0006130	Shad_tr4018_c0_g1_i12.p1	Hmag_tr8243_c1_g1_i6.p1
OG0006131	Shad_tr34097_c0_g1_i1.p1	Hmag_tr68538_c0_g1_i1.p1
OG0006132	Shad_tr24880_c0_g1_i1.p1	Hmag_tr80642_c0_g1_i1.p1
OG0006133	Shad_tr21174_c0_g1_i4.p2	Hmag_tr24186_c2_g1_i1.p1
OG0006134	Shad_tr198_c0_g1_i1.p1	Hmag_tr682_c3_g1_i1.p1
OG0006135	Shad_tr12649_c0_g2_i1.p1	Hmag_tr27396_c0_g3_i1.p1
OG0006136	Shad_tr7031_c0_g1_i2.p1	Hmag_tr2400_c0_g1_i2.p1
OG0006138	Shad_tr34113_c2_g1_i1.p1	Hmag_tr4998_c0_g1_i2.p1
OG0006139	Shad_tr2335_c6_g1_i5.p1	Hmag_tr12697_c1_g1_i8.p1
OG0006140	Shad_tr1244_c0_g1_i14.p1	Hmag_tr2284_c0_g1_i16.p1
OG0006141	Shad_tr29721_c0_g1_i5.p1	Hmag_tr3276_c0_g1_i2.p1
OG0006143	Shad_tr50910_c0_g1_i1.p1	Hmag_tr7000_c0_g1_i7.p1
OG0006144	Shad_tr14721_c0_g1_i1.p1	Hmag_tr2560_c0_g1_i1.p1
OG0006145	Shad_tr4526_c0_g1_i4.p1	Hmag_tr3506_c1_g1_i5.p1
OG0006146	Shad_tr62280_c0_g1_i1.p1	Hmag_tr80293_c0_g1_i1.p1
OG0006147	Shad_tr64495_c0_g1_i2.p1, Shad_tr23822_c0_g1_i1.p1	Hmag_tr18296_c0_g1_i1.p1
OG0006148	Shad_tr82371_c0_g1_i1.p1, Shad_tr3139_c1_g2_i1.p1	Hmag_tr1212_c1_g1_i1.p1
OG0006149	Shad_tr32342_c1_g1_i1.p1	Hmag_tr16038_c0_g1_i2.p1
OG0006150	Shad_tr35029_c1_g1_i1.p1	Hmag_tr94791_c0_g1_i1.p1
OG0006150	Shad_tr10618_c3_g1_i1.p1	Hmag_tr70437_c0_g1_i1.p1
OG0006151	Shad_tr14178_c0_g1_i1.p1, Shad_tr584_c0_g1_i14.p1	Hmag_tr74_c4_g3_i1.p1
OG0006152	Shad_tr12992_c0_g1_i1.p1	Hmag_tr85089_c0_g1_i1.p1
OG0006153	Shad_tr17506_c0_g1_i3.p1	Hmag_tr9421_c0_g1_i1.p1
OG0006154	Shad_tr20608_c0_g1_i1.p1	Hmag_tr32011_c0_g1_i5.p1
OG0006155	Shad_tr25566_c2_g1_i1.p1, Shad_tr29333_c2_g1_i1.p1	Hmag_tr9926_c0_g1_i1.p1
OG0006156	Shad_tr10625_c0_g1_i6.p1	Hmag_tr2081_c0_g1_i4.p1
OG0006157	Shad_tr31679_c1_g1_i1.p1	Hmag_tr51913_c1_g1_i1.p1
OG0006158	Shad_tr35715_c0_g3_i1.p1, Shad_tr47618_c0_g1_i1.p1	Hmag_tr42261_c0_g1_i1.p1
OG0006159	Shad_tr55823_c1_g1_i3.p1	Hmag_tr37168_c1_g1_i2.p1
OG0006160	Shad_tr3327_c0_g1_i8.p1	Hmag_tr5519_c0_g1_i4.p1
OG0006161	Shad_tr183_c0_g1_i2.p1	Hmag_tr649_c1_g1_i2.p1
OG0006162	Shad_tr2140_c0_g1_i3.p1	Hmag_tr105_c1_g1_i1.p1
OG0006163	Shad_tr419_c0_g1_i3.p1	Hmag_tr3030_c3_g1_i1.p1
OG0006164	Shad_tr3487_c5_g1_i1.p1	Hmag_tr1788_c1_g1_i1.p1
OG0006165	Shad_tr31121_c1_g1_i1.p1	Hmag_tr116_c42_g1_i1.p1
OG0006166	Shad_tr12502_c0_g1_i13.p1	Hmag_tr18628_c0_g1_i1.p1
OG0006167	Shad_tr21374_c0_g3_i1.p1, Shad_tr25352_c1_g1_i2.p1	Hmag_tr750_c2_g1_i1.p1
OG0006168	Shad_tr7024_c3_g1_i2.p1	Hmag_tr11749_c1_g2_i1.p1
OG0006169	Shad_tr31065_c0_g2_i7.p1	Hmag_tr15639_c0_g1_i7.p1
OG0006170	Shad_tr2406_c0_g1_i3.p1	Hmag_tr80074_c0_g1_i1.p1
OG0006171	Shad_tr21420_c1_g1_i3.p1	Hmag_tr49039_c0_g2_i1.p1
OG0006171	Shad_tr21420_c0_g2_i1.p1	Hmag_tr43467_c0_g1_i1.p1
OG0006172	Shad_tr1767_c3_g1_i1.p1	Hmag_tr9145_c0_g1_i2.p1
OG0006173	Shad_tr74218_c0_g1_i1.p1	Hmag_tr34009_c1_g2_i5.p1
OG0006173	Shad_tr72983_c0_g1_i1.p1, Shad_tr95252_c0_g1_i1.p1, Shad_tr17554_c1_g1_i1.p1, Shad_tr29331_c1_g1_i3.p1	Hmag_tr24231_c0_g1_i3.p1
OG0006174	Shad_tr17685_c0_g1_i1.p1	Hmag_tr1695_c3_g1_i1.p1
OG0006176	Shad_tr8778_c12_g1_i1.p1	Hmag_tr1928_c9_g1_i1.p1
OG0006177	Shad_tr15445_c0_g1_i1.p1	Hmag_tr32440_c0_g1_i2.p1
OG0006179	Shad_tr10004_c0_g2_i1.p1	Hmag_tr20292_c0_g1_i1.p1
OG0006181	Shad_tr30764_c1_g1_i3.p1, Shad_tr25979_c1_g1_i1.p1	Hmag_tr40830_c0_g1_i1.p1
OG0006182	Shad_tr10794_c0_g1_i1.p1	Hmag_tr736_c2_g2_i2.p1
OG0006183	Shad_tr5385_c0_g1_i12.p1, Shad_tr1001_c0_g4_i1.p1	Hmag_tr20983_c0_g1_i2.p1
OG0006184	Shad_tr17603_c0_g1_i2.p1	Hmag_tr2570_c0_g1_i1.p1
OG0006186	Shad_tr9607_c1_g1_i14.p1	Hmag_tr7235_c0_g2_i1.p1
OG0006187	Shad_tr18000_c0_g1_i13.p1	Hmag_tr52841_c0_g1_i1.p1, Hmag_tr31531_c0_g1_i3.p1
OG0006188	Shad_tr22812_c0_g1_i1.p1	Hmag_tr93959_c0_g1_i1.p1
OG0006189	Shad_tr11571_c7_g1_i1.p1	Hmag_tr22862_c5_g1_i2.p1
OG0006190	Shad_tr1833_c0_g2_i1.p1	Hmag_tr1179_c0_g1_i3.p1
OG0006191	Shad_tr10397_c3_g1_i1.p1	Hmag_tr56599_c0_g1_i1.p1
OG0006192	Shad_tr14063_c0_g1_i1.p1	Hmag_tr8940_c0_g1_i3.p1
OG0006193	Shad_tr5750_c4_g1_i1.p1	Hmag_tr11151_c0_g1_i2.p1
OG0006194	Shad_tr45057_c0_g1_i1.p1	Hmag_tr57600_c0_g1_i1.p1
OG0006195	Shad_tr40378_c0_g1_i2.p1	Hmag_tr14077_c0_g1_i1.p1
OG0006196	Shad_tr4798_c0_g2_i4.p1	Hmag_tr319_c0_g3_i1.p1
OG0006197	Shad_tr8308_c0_g1_i1.p1	Hmag_tr4936_c0_g2_i1.p1
OG0006198	Shad_tr9531_c1_g1_i9.p1	Hmag_tr32584_c0_g2_i3.p1
OG0006199	Shad_tr21494_c0_g1_i3.p1	Hmag_tr68981_c0_g1_i1.p1
OG0006200	Shad_tr2492_c1_g2_i2.p1	Hmag_tr1106_c0_g1_i2.p1
OG0006201	Shad_tr1879_c0_g3_i1.p1	Hmag_tr4725_c0_g1_i3.p1
OG0006202	Shad_tr21394_c0_g1_i1.p1	Hmag_tr46533_c0_g1_i1.p1
