Orthogroup	Stichodactyla_haddoni_longest_pep	Actinia_tenebrosa_longest_pep
OG0005855	Shad_tr551_c4_g1_i16.p1	Acte_DN8354_c1_g1_i1.p1
OG0005856	Shad_tr21580_c1_g1_i1.p1	Acte_DN5305_c0_g1_i4.p1
OG0005857	Shad_tr1320_c0_g1_i2.p1	Acte_DN7848_c0_g1_i3.p1
OG0005858	Shad_tr12689_c0_g1_i2.p1	Acte_DN2872_c2_g1_i4.p1
OG0005859	Shad_tr7186_c0_g1_i9.p1	Acte_DN6514_c0_g2_i1.p1
OG0005860	Shad_tr22870_c1_g1_i5.p1	Acte_DN20467_c0_g1_i1.p1
OG0005861	Shad_tr31861_c3_g1_i1.p1	Acte_DN11208_c0_g1_i1.p1
OG0005862	Shad_tr10760_c0_g4_i1.p1	Acte_DN3727_c4_g1_i1.p1
OG0005863	Shad_tr95818_c0_g1_i1.p1	Acte_DN3058_c0_g1_i1.p1
OG0005864	Shad_tr31662_c0_g1_i1.p1	Acte_DN599_c0_g1_i2.p1
OG0005865	Shad_tr112914_c0_g1_i1.p1, Shad_tr4984_c0_g1_i9.p1	Acte_DN2350_c1_g1_i1.p1
OG0005866	Shad_tr1344_c9_g1_i15.p2	Acte_DN13038_c0_g1_i1.p1
OG0005867	Shad_tr8149_c0_g1_i16.p1	Acte_DN3659_c0_g2_i2.p1
OG0005868	Shad_tr4487_c2_g1_i1.p1	Acte_DN11928_c0_g1_i4.p1
OG0005869	Shad_tr3504_c0_g2_i6.p1	Acte_DN4102_c0_g3_i3.p1
OG0005870	Shad_tr2396_c10_g1_i1.p1	Acte_DN3059_c4_g1_i1.p1
OG0005871	Shad_tr16423_c0_g1_i47.p1	Acte_DN14441_c0_g1_i1.p1
OG0005872	Shad_tr1636_c0_g1_i6.p1	Acte_DN4395_c0_g2_i2.p2
OG0005873	Shad_tr89710_c0_g1_i1.p1	Acte_DN4872_c0_g1_i1.p1
OG0005874	Shad_tr19796_c1_g2_i1.p1	Acte_DN21468_c0_g1_i3.p1
OG0005875	Shad_tr10522_c2_g1_i2.p1	Acte_DN11695_c0_g1_i1.p1
OG0005877	Shad_tr482_c18_g1_i1.p1	Acte_DN7792_c0_g1_i2.p1
OG0005878	Shad_tr1465_c0_g1_i1.p1	Acte_DN1486_c0_g2_i1.p1
OG0005879	Shad_tr2906_c0_g1_i1.p1	Acte_DN9067_c1_g1_i1.p1
OG0005880	Shad_tr80_c1_g1_i1.p1	Acte_DN2010_c0_g2_i1.p1
OG0005881	Shad_tr675_c5_g1_i1.p1, Shad_tr1274_c0_g3_i1.p2	Acte_DN19982_c0_g1_i3.p1
OG0005882	Shad_tr216_c0_g3_i1.p1	Acte_DN3998_c0_g1_i1.p1
OG0005883	Shad_tr1232_c2_g1_i1.p1	Acte_DN1164_c2_g1_i1.p1
OG0005884	Shad_tr6134_c1_g2_i1.p1	Acte_DN6575_c0_g2_i1.p1
OG0005885	Shad_tr35892_c2_g1_i5.p1	Acte_DN22735_c0_g1_i3.p1
OG0005886	Shad_tr24540_c1_g1_i13.p1	Acte_DN1091_c2_g1_i3.p1
OG0005887	Shad_tr1016_c1_g1_i1.p1	Acte_DN13837_c2_g6_i1.p1
OG0005888	Shad_tr13164_c1_g1_i1.p1	Acte_DN10050_c0_g1_i1.p1
OG0005889	Shad_tr2481_c0_g2_i1.p1	Acte_DN3358_c0_g1_i9.p1
OG0005890	Shad_tr25977_c0_g3_i1.p1	Acte_DN37364_c0_g1_i1.p1
OG0005891	Shad_tr15676_c0_g1_i2.p1	Acte_DN2909_c0_g1_i1.p1
OG0005892	Shad_tr2287_c0_g1_i1.p1	Acte_DN1283_c1_g2_i1.p1
OG0005893	Shad_tr2788_c0_g1_i5.p1	Acte_DN8082_c1_g1_i1.p1
OG0005894	Shad_tr15419_c0_g1_i2.p1	Acte_DN1414_c0_g1_i3.p1
OG0005895	Shad_tr2343_c0_g1_i1.p1	Acte_DN8202_c1_g1_i1.p1
OG0005896	Shad_tr2710_c2_g1_i1.p1	Acte_DN7012_c1_g1_i2.p1
OG0005897	Shad_tr43185_c0_g2_i1.p1	Acte_DN6523_c0_g1_i2.p1
OG0005898	Shad_tr56375_c1_g1_i5.p1, Shad_tr3050_c2_g1_i1.p1	Acte_DN15352_c0_g1_i3.p1
OG0005899	Shad_tr3260_c0_g1_i2.p1	Acte_DN8578_c0_g1_i1.p1
OG0005900	Shad_tr15637_c0_g1_i2.p1	Acte_DN11782_c0_g3_i4.p1
OG0005901	Shad_tr26604_c2_g1_i1.p1	Acte_DN900_c2_g1_i1.p1
OG0005902	Shad_tr41527_c1_g1_i3.p1	Acte_DN5189_c3_g1_i2.p1
OG0005903	Shad_tr1319_c0_g1_i1.p1	Acte_DN4329_c0_g1_i2.p1
OG0005904	Shad_tr3866_c0_g1_i4.p1	Acte_DN2589_c0_g1_i1.p1
OG0005905	Shad_tr36409_c0_g1_i2.p1	Acte_DN2380_c3_g1_i1.p1
OG0005906	Shad_tr13833_c0_g1_i2.p1	Acte_DN1410_c1_g1_i6.p1
OG0005908	Shad_tr5642_c0_g1_i10.p1	Acte_DN2655_c0_g2_i1.p1
OG0005909	Shad_tr13507_c1_g1_i3.p1	Acte_DN414_c0_g2_i1.p1
OG0005910	Shad_tr8448_c1_g1_i1.p1	Acte_DN6568_c0_g1_i1.p1
OG0005911	Shad_tr42399_c0_g2_i5.p2	Acte_DN2893_c0_g2_i2.p1
OG0005912	Shad_tr691_c1_g1_i2.p1	Acte_DN2608_c0_g2_i2.p1
OG0005913	Shad_tr38697_c1_g1_i4.p1	Acte_DN20255_c0_g2_i1.p1
OG0005914	Shad_tr4308_c0_g1_i3.p1	Acte_DN1535_c0_g1_i1.p1
OG0005915	Shad_tr32787_c0_g1_i6.p1	Acte_DN15680_c0_g1_i2.p1
OG0005916	Shad_tr388_c6_g1_i1.p1	Acte_DN3011_c1_g1_i2.p1
OG0005917	Shad_tr23265_c0_g1_i1.p1	Acte_DN932_c0_g3_i1.p1
OG0005918	Shad_tr19403_c1_g1_i5.p1	Acte_DN15857_c0_g1_i2.p1
OG0005919	Shad_tr32321_c0_g1_i6.p1	Acte_DN6410_c0_g1_i2.p1
OG0005920	Shad_tr61883_c0_g1_i1.p1, Shad_tr48276_c0_g1_i3.p1	Acte_DN2092_c1_g1_i1.p1
OG0005921	Shad_tr94438_c0_g1_i1.p1	Acte_DN38010_c0_g1_i1.p1
OG0005922	Shad_tr2668_c0_g1_i19.p1	Acte_DN26328_c0_g2_i1.p1
OG0005923	Shad_tr9885_c1_g2_i3.p1	Acte_DN774_c4_g1_i2.p1
OG0005924	Shad_tr57697_c0_g2_i1.p1, Shad_tr57697_c0_g1_i1.p1	Acte_DN31962_c0_g1_i1.p1
OG0005925	Shad_tr9818_c1_g1_i1.p1	Acte_DN3910_c0_g1_i1.p1
OG0005926	Shad_tr3106_c0_g1_i1.p1	Acte_DN3698_c1_g1_i10.p1
OG0005927	Shad_tr20811_c0_g1_i1.p1	Acte_DN4897_c0_g1_i1.p1
OG0005928	Shad_tr22123_c0_g1_i4.p1	Acte_DN5022_c0_g1_i1.p1
OG0005929	Shad_tr20675_c0_g1_i1.p1	Acte_DN10719_c0_g1_i1.p1
OG0005930	Shad_tr8187_c0_g1_i4.p1	Acte_DN4514_c0_g1_i2.p1
OG0005931	Shad_tr428_c1_g1_i15.p1	Acte_DN2716_c0_g1_i1.p1
OG0005932	Shad_tr12532_c0_g2_i1.p1	Acte_DN23020_c0_g1_i1.p1, Acte_DN716_c0_g4_i2.p1
OG0005933	Shad_tr460_c7_g1_i1.p1	Acte_DN3662_c3_g1_i1.p1
OG0005934	Shad_tr50475_c1_g1_i1.p1	Acte_DN15096_c0_g4_i1.p1
OG0005935	Shad_tr4234_c2_g1_i12.p1	Acte_DN5217_c0_g1_i1.p1
OG0005936	Shad_tr316_c0_g1_i58.p1	Acte_DN7825_c0_g2_i2.p1
OG0005937	Shad_tr27960_c0_g1_i1.p1, Shad_tr7747_c4_g1_i1.p1	Acte_DN9517_c1_g1_i1.p1
OG0005937	Shad_tr83578_c0_g1_i1.p1	Acte_DN22740_c0_g2_i1.p1
OG0005938	Shad_tr10429_c0_g1_i5.p1	Acte_DN2923_c4_g1_i1.p1
OG0005939	Shad_tr27758_c0_g2_i1.p1	Acte_DN5280_c0_g1_i17.p1
OG0005940	Shad_tr13782_c0_g1_i14.p1	Acte_DN6270_c1_g1_i1.p1
OG0005941	Shad_tr19167_c2_g1_i1.p1	Acte_DN10227_c0_g1_i4.p1
OG0005942	Shad_tr4640_c1_g1_i5.p1	Acte_DN1550_c1_g6_i1.p1
OG0005943	Shad_tr13859_c2_g1_i10.p1	Acte_DN7067_c0_g1_i1.p1
OG0005944	Shad_tr6671_c1_g1_i1.p1	Acte_DN2017_c0_g2_i1.p1
OG0005945	Shad_tr28512_c0_g1_i6.p1	Acte_DN39031_c0_g1_i1.p1
OG0005946	Shad_tr3947_c0_g2_i1.p1	Acte_DN4225_c2_g1_i1.p1
OG0005947	Shad_tr11100_c2_g1_i1.p1	Acte_DN183_c1_g1_i4.p1
OG0005948	Shad_tr98965_c0_g1_i1.p1	Acte_DN31071_c0_g1_i1.p1
OG0005950	Shad_tr3428_c0_g1_i2.p1	Acte_DN4936_c0_g1_i2.p1
OG0005951	Shad_tr907_c0_g1_i1.p1, Shad_tr39840_c0_g1_i2.p1	Acte_DN1986_c0_g1_i5.p2
OG0005952	Shad_tr19978_c0_g2_i3.p1	Acte_DN15695_c0_g1_i7.p1
OG0005953	Shad_tr24952_c0_g2_i1.p1	Acte_DN1582_c0_g1_i1.p1
OG0005954	Shad_tr1913_c0_g2_i4.p1	Acte_DN2747_c2_g2_i1.p1
OG0005955	Shad_tr2614_c1_g3_i1.p1	Acte_DN9305_c0_g1_i1.p1
OG0005956	Shad_tr49841_c0_g1_i5.p1	Acte_DN15688_c0_g4_i1.p1
OG0005957	Shad_tr19966_c0_g4_i1.p1	Acte_DN4538_c0_g2_i2.p1
OG0005958	Shad_tr5134_c0_g2_i3.p1	Acte_DN3182_c0_g1_i1.p1
OG0005959	Shad_tr305_c3_g1_i11.p1	Acte_DN1845_c0_g4_i2.p1
OG0005960	Shad_tr22470_c0_g1_i2.p1	Acte_DN21736_c0_g1_i2.p1
OG0005961	Shad_tr10409_c1_g3_i1.p1	Acte_DN9634_c2_g1_i2.p1
OG0005962	Shad_tr27278_c1_g1_i1.p1	Acte_DN23360_c0_g1_i2.p1
OG0005962	Shad_tr3223_c1_g1_i6.p1	Acte_DN23360_c0_g2_i1.p1
OG0005963	Shad_tr4040_c2_g1_i2.p1	Acte_DN2034_c1_g1_i1.p1
OG0005964	Shad_tr108606_c0_g1_i1.p1, Shad_tr5009_c0_g1_i3.p1, Shad_tr5407_c2_g1_i4.p1	Acte_DN9198_c0_g1_i4.p1
OG0005965	Shad_tr24471_c0_g1_i5.p1	Acte_DN3573_c0_g1_i4.p1
OG0005966	Shad_tr102390_c0_g1_i1.p1	Acte_DN18761_c0_g3_i1.p1
OG0005967	Shad_tr20928_c1_g1_i2.p1	Acte_DN13981_c0_g1_i5.p1
OG0005968	Shad_tr9012_c0_g1_i2.p1	Acte_DN6005_c0_g1_i1.p1
OG0005969	Shad_tr1488_c0_g1_i2.p1	Acte_DN1194_c0_g1_i1.p1
OG0005970	Shad_tr95766_c0_g1_i1.p1	Acte_DN23911_c0_g1_i1.p1
OG0005971	Shad_tr341_c10_g1_i2.p1	Acte_DN507_c4_g1_i2.p1
OG0005972	Shad_tr1260_c2_g1_i4.p1	Acte_DN3934_c0_g1_i3.p1
OG0005973	Shad_tr31271_c0_g1_i1.p1	Acte_DN502_c0_g3_i1.p1
OG0005974	Shad_tr3825_c0_g1_i3.p1	Acte_DN2820_c0_g2_i1.p1
OG0005975	Shad_tr13995_c0_g1_i1.p1	Acte_DN14317_c0_g2_i1.p1
OG0005976	Shad_tr9573_c0_g3_i1.p1	Acte_DN1726_c0_g5_i1.p1
OG0005977	Shad_tr91749_c0_g1_i1.p1	Acte_DN28584_c0_g1_i1.p1
OG0005978	Shad_tr21209_c0_g1_i18.p1	Acte_DN4168_c0_g1_i1.p1
OG0005979	Shad_tr15963_c2_g1_i1.p1	Acte_DN19266_c0_g1_i1.p1
OG0005980	Shad_tr4257_c6_g1_i6.p1	Acte_DN5676_c0_g1_i5.p1
OG0005981	Shad_tr11493_c0_g1_i8.p1	Acte_DN2538_c2_g1_i2.p1
OG0005982	Shad_tr460_c9_g1_i2.p1	Acte_DN1183_c2_g1_i1.p1
OG0005983	Shad_tr44097_c0_g1_i1.p1	Acte_DN3282_c0_g2_i1.p1
OG0005984	Shad_tr3909_c1_g1_i4.p1	Acte_DN20386_c0_g1_i1.p1
OG0005985	Shad_tr27759_c1_g1_i2.p1	Acte_DN12434_c0_g1_i1.p1
OG0005986	Shad_tr8535_c0_g2_i1.p1	Acte_DN7704_c0_g1_i3.p1
OG0005987	Shad_tr1605_c1_g2_i1.p1	Acte_DN8929_c0_g1_i1.p1
OG0005988	Shad_tr10837_c1_g2_i1.p1	Acte_DN1300_c0_g1_i1.p1
OG0005989	Shad_tr5442_c0_g1_i28.p1	Acte_DN1528_c0_g1_i1.p1
OG0005990	Shad_tr1928_c23_g1_i1.p1	Acte_DN20037_c0_g2_i1.p1
OG0005991	Shad_tr53184_c0_g1_i37.p1	Acte_DN6289_c0_g2_i2.p1
OG0005992	Shad_tr30325_c2_g1_i2.p1	Acte_DN4367_c0_g4_i1.p1
OG0005993	Shad_tr3791_c3_g1_i1.p1	Acte_DN4074_c0_g1_i3.p1
OG0005994	Shad_tr80275_c0_g1_i1.p1, Shad_tr64894_c0_g1_i2.p1	Acte_DN12486_c0_g1_i1.p1
OG0005995	Shad_tr9095_c1_g1_i10.p1	Acte_DN17658_c0_g5_i1.p1
OG0005996	Shad_tr5419_c0_g1_i2.p1	Acte_DN2573_c0_g1_i2.p1
OG0005997	Shad_tr2348_c0_g1_i1.p1	Acte_DN2728_c0_g2_i4.p1
OG0005998	Shad_tr7328_c0_g1_i10.p1	Acte_DN29200_c0_g1_i1.p1
OG0005999	Shad_tr10828_c0_g2_i4.p1	Acte_DN1939_c0_g1_i2.p1
OG0006000	Shad_tr27675_c0_g1_i2.p1	Acte_DN2620_c1_g1_i1.p1
OG0006001	Shad_tr5542_c1_g6_i1.p1	Acte_DN5955_c0_g1_i1.p1
OG0006002	Shad_tr47301_c1_g1_i2.p1	Acte_DN10896_c0_g1_i1.p1
OG0006003	Shad_tr28779_c0_g1_i1.p1	Acte_DN276_c0_g1_i3.p1
OG0006004	Shad_tr31387_c0_g1_i16.p1	Acte_DN2905_c0_g1_i1.p1
OG0006005	Shad_tr11926_c0_g1_i2.p1	Acte_DN34015_c0_g1_i2.p1
OG0006006	Shad_tr3622_c0_g1_i9.p1	Acte_DN23657_c1_g1_i3.p1
OG0006006	Shad_tr18922_c0_g1_i3.p1	Acte_DN5962_c0_g1_i1.p1, Acte_DN2297_c0_g1_i3.p1
OG0006007	Shad_tr28816_c2_g1_i1.p1	Acte_DN3386_c1_g2_i1.p1
OG0006008	Shad_tr4253_c0_g3_i5.p2	Acte_DN273_c0_g1_i10.p2
OG0006009	Shad_tr22596_c0_g1_i3.p1	Acte_DN5717_c1_g1_i1.p1
OG0006010	Shad_tr2504_c0_g1_i3.p1	Acte_DN1674_c0_g1_i8.p1
OG0006012	Shad_tr4313_c0_g1_i1.p1	Acte_DN4894_c0_g1_i1.p1
OG0006013	Shad_tr19800_c2_g1_i2.p1	Acte_DN10965_c2_g1_i1.p1
OG0006014	Shad_tr26936_c0_g1_i6.p1	Acte_DN25116_c0_g1_i1.p1
OG0006015	Shad_tr9003_c1_g1_i1.p1	Acte_DN18443_c1_g2_i1.p1
OG0006016	Shad_tr3979_c0_g1_i49.p1	Acte_DN4650_c0_g1_i5.p1
OG0006017	Shad_tr7751_c2_g1_i1.p1	Acte_DN2678_c2_g3_i1.p1
OG0006018	Shad_tr11649_c0_g1_i2.p1	Acte_DN335_c0_g1_i1.p1
OG0006019	Shad_tr14119_c1_g1_i11.p1	Acte_DN1084_c1_g1_i2.p1
OG0006020	Shad_tr21313_c1_g1_i4.p1	Acte_DN8088_c0_g1_i1.p1
OG0006021	Shad_tr13694_c1_g1_i4.p1	Acte_DN2923_c8_g1_i1.p1
OG0006022	Shad_tr25557_c0_g1_i7.p1, Shad_tr35783_c3_g1_i1.p1	Acte_DN334_c0_g1_i8.p1
OG0006023	Shad_tr7445_c0_g1_i1.p1	Acte_DN21340_c0_g1_i1.p1
OG0006024	Shad_tr2341_c0_g1_i23.p1	Acte_DN1651_c0_g1_i1.p1
OG0006025	Shad_tr5128_c0_g1_i1.p1	Acte_DN14535_c0_g1_i3.p1
OG0006026	Shad_tr4909_c1_g1_i3.p1	Acte_DN1872_c0_g1_i4.p1
OG0006027	Shad_tr5337_c1_g1_i2.p1	Acte_DN13302_c0_g1_i1.p1
OG0006028	Shad_tr8408_c3_g1_i2.p1	Acte_DN7759_c0_g2_i2.p1
OG0006029	Shad_tr12212_c3_g1_i2.p1	Acte_DN11552_c0_g1_i1.p1
OG0006031	Shad_tr1267_c0_g1_i1.p1	Acte_DN1608_c2_g1_i1.p1
OG0006032	Shad_tr27571_c2_g2_i1.p1	Acte_DN36169_c0_g1_i1.p1
OG0006033	Shad_tr77992_c0_g1_i1.p1	Acte_DN10437_c1_g2_i1.p1
OG0006035	Shad_tr2824_c9_g1_i1.p1, Shad_tr79490_c0_g1_i1.p1	Acte_DN790_c1_g1_i1.p1
OG0006036	Shad_tr96266_c0_g1_i1.p1	Acte_DN19259_c0_g1_i1.p1
OG0006037	Shad_tr94934_c0_g1_i1.p1	Acte_DN7693_c0_g2_i1.p1
OG0006038	Shad_tr19545_c0_g1_i1.p1, Shad_tr688_c0_g1_i8.p1	Acte_DN7879_c0_g1_i3.p1
OG0006039	Shad_tr20653_c0_g3_i1.p1	Acte_DN174_c0_g1_i1.p1
OG0006040	Shad_tr7419_c1_g1_i2.p1	Acte_DN11917_c0_g1_i2.p1
OG0006042	Shad_tr6592_c0_g2_i1.p1	Acte_DN7235_c0_g1_i1.p1
OG0006043	Shad_tr11059_c0_g1_i1.p1	Acte_DN8954_c1_g1_i1.p1
OG0006044	Shad_tr19800_c1_g1_i3.p1	Acte_DN18978_c0_g1_i2.p1
OG0006045	Shad_tr3360_c0_g1_i1.p1	Acte_DN38544_c0_g1_i1.p1
OG0006046	Shad_tr45115_c0_g1_i4.p1	Acte_DN4716_c0_g1_i4.p1
OG0006047	Shad_tr5430_c1_g2_i3.p1	Acte_DN14986_c2_g1_i1.p1
OG0006049	Shad_tr20174_c0_g1_i1.p1	Acte_DN26672_c0_g1_i1.p1
OG0006050	Shad_tr35851_c0_g1_i3.p1	Acte_DN36109_c0_g1_i1.p1
OG0006051	Shad_tr13495_c0_g2_i1.p1	Acte_DN10287_c0_g1_i1.p1
OG0006052	Shad_tr15957_c1_g1_i7.p1	Acte_DN14157_c0_g1_i2.p1
OG0006053	Shad_tr15046_c0_g1_i1.p1	Acte_DN5148_c0_g1_i1.p1
OG0006054	Shad_tr6445_c0_g2_i1.p1	Acte_DN2389_c2_g1_i1.p1
OG0006055	Shad_tr83574_c0_g1_i1.p1, Shad_tr19401_c0_g1_i11.p1	Acte_DN5386_c0_g4_i1.p1
OG0006056	Shad_tr5408_c0_g2_i10.p1	Acte_DN1895_c0_g1_i1.p1
OG0006057	Shad_tr66554_c0_g1_i1.p1	Acte_DN36712_c0_g1_i1.p1
OG0006058	Shad_tr90646_c0_g1_i1.p1	Acte_DN6481_c0_g1_i3.p1
OG0006059	Shad_tr16567_c1_g1_i1.p1	Acte_DN24783_c0_g1_i1.p1
OG0006060	Shad_tr1186_c1_g2_i13.p1	Acte_DN8943_c0_g1_i1.p1
OG0006061	Shad_tr17887_c0_g1_i17.p1	Acte_DN6307_c0_g1_i1.p1
OG0006062	Shad_tr56519_c0_g1_i1.p1	Acte_DN5241_c0_g1_i2.p1
OG0006063	Shad_tr23258_c0_g1_i1.p1	Acte_DN31774_c0_g1_i1.p1
OG0006064	Shad_tr10666_c2_g1_i1.p1	Acte_DN1431_c4_g1_i1.p1
OG0006065	Shad_tr18092_c2_g1_i7.p1	Acte_DN3554_c0_g3_i1.p1
OG0006066	Shad_tr2579_c2_g1_i3.p1	Acte_DN3923_c0_g2_i1.p1
OG0006067	Shad_tr7973_c0_g1_i1.p1	Acte_DN1649_c0_g1_i1.p1
OG0006068	Shad_tr31033_c2_g1_i2.p1	Acte_DN36609_c0_g1_i1.p1
OG0006069	Shad_tr9329_c2_g1_i1.p1, Shad_tr95730_c0_g1_i1.p1	Acte_DN3303_c0_g1_i3.p1
OG0006069	Shad_tr101586_c0_g1_i1.p1	Acte_DN12721_c0_g1_i2.p1
OG0006070	Shad_tr6074_c0_g1_i18.p1	Acte_DN23_c0_g2_i1.p1
OG0006071	Shad_tr24755_c1_g1_i1.p1	Acte_DN31149_c0_g1_i1.p1, Acte_DN12197_c0_g2_i1.p1
OG0006072	Shad_tr64414_c0_g1_i1.p1	Acte_DN220_c0_g2_i2.p1
OG0006073	Shad_tr1339_c0_g1_i3.p1	Acte_DN8551_c0_g1_i1.p1
OG0006074	Shad_tr3243_c2_g1_i3.p1	Acte_DN2875_c1_g1_i1.p1
OG0006075	Shad_tr8039_c6_g1_i1.p1	Acte_DN3175_c2_g1_i1.p1
OG0006076	Shad_tr3755_c0_g1_i1.p1	Acte_DN2979_c0_g2_i1.p1
OG0006078	Shad_tr12627_c3_g1_i1.p1	Acte_DN8682_c0_g1_i2.p1
OG0006079	Shad_tr7679_c0_g1_i1.p1	Acte_DN1287_c0_g1_i1.p1
OG0006080	Shad_tr16226_c0_g1_i1.p1	Acte_DN10261_c0_g1_i1.p1
OG0006081	Shad_tr43692_c2_g1_i1.p1	Acte_DN1654_c2_g2_i1.p1
OG0006082	Shad_tr11366_c0_g1_i2.p1	Acte_DN1719_c0_g1_i2.p1
OG0006083	Shad_tr3302_c0_g3_i1.p1, Shad_tr3302_c0_g2_i4.p1	Acte_DN14028_c0_g1_i1.p1
OG0006084	Shad_tr10832_c0_g1_i11.p1	Acte_DN10042_c0_g1_i3.p1
OG0006085	Shad_tr93822_c0_g1_i1.p1	Acte_DN6906_c0_g1_i1.p1
OG0006086	Shad_tr13230_c0_g1_i3.p1	Acte_DN15720_c0_g2_i2.p1
OG0006087	Shad_tr34029_c0_g1_i2.p1	Acte_DN3546_c0_g2_i2.p1
OG0006088	Shad_tr69498_c0_g1_i1.p1	Acte_DN16885_c0_g1_i1.p1
OG0006089	Shad_tr4570_c1_g1_i6.p1	Acte_DN14297_c1_g1_i1.p1
OG0006090	Shad_tr17731_c5_g1_i1.p1	Acte_DN769_c0_g3_i1.p1
OG0006091	Shad_tr21727_c3_g1_i1.p1	Acte_DN30092_c0_g1_i1.p1
OG0006092	Shad_tr55011_c0_g3_i1.p1	Acte_DN9081_c0_g1_i3.p1
OG0006093	Shad_tr22320_c0_g1_i1.p1	Acte_DN8911_c1_g1_i1.p1
OG0006094	Shad_tr4728_c1_g1_i1.p1	Acte_DN14161_c0_g1_i3.p1
OG0006095	Shad_tr93191_c0_g1_i1.p1, Shad_tr13294_c2_g1_i2.p1	Acte_DN3578_c0_g2_i2.p1
OG0006096	Shad_tr77905_c0_g1_i1.p1	Acte_DN21046_c0_g1_i1.p1
OG0006097	Shad_tr2925_c1_g1_i1.p1	Acte_DN25175_c0_g1_i1.p1
OG0006098	Shad_tr9469_c0_g1_i2.p1	Acte_DN37424_c0_g1_i1.p1
OG0006099	Shad_tr1453_c2_g1_i2.p1	Acte_DN2680_c0_g2_i2.p1
OG0006100	Shad_tr10524_c0_g2_i3.p1	Acte_DN765_c0_g1_i1.p1
OG0006102	Shad_tr50079_c0_g1_i1.p1	Acte_DN2110_c0_g1_i1.p1
OG0006103	Shad_tr22586_c1_g1_i2.p1	Acte_DN38650_c0_g1_i1.p1
OG0006104	Shad_tr21252_c7_g1_i1.p1	Acte_DN19990_c0_g1_i1.p1
OG0006105	Shad_tr12209_c2_g1_i1.p1	Acte_DN579_c1_g1_i1.p1
OG0006106	Shad_tr46082_c0_g1_i1.p1	Acte_DN19863_c0_g1_i1.p1
OG0006107	Shad_tr5443_c0_g1_i1.p1	Acte_DN6933_c0_g1_i1.p1
OG0006108	Shad_tr11168_c0_g1_i10.p1	Acte_DN28679_c0_g1_i1.p1
OG0006109	Shad_tr24083_c1_g1_i1.p1	Acte_DN2995_c0_g1_i2.p1
OG0006110	Shad_tr9039_c0_g1_i1.p1	Acte_DN37864_c0_g1_i1.p1
OG0006111	Shad_tr46194_c3_g1_i2.p1	Acte_DN543_c0_g1_i2.p1
OG0006112	Shad_tr24721_c0_g1_i1.p1	Acte_DN4975_c0_g1_i3.p1
OG0006113	Shad_tr12164_c0_g1_i8.p1	Acte_DN5879_c1_g2_i1.p1
OG0006114	Shad_tr3373_c0_g1_i3.p1	Acte_DN236_c1_g2_i2.p1
OG0006115	Shad_tr9432_c0_g1_i1.p1	Acte_DN15050_c0_g2_i1.p1
OG0006116	Shad_tr2052_c1_g1_i2.p1	Acte_DN9650_c1_g1_i3.p1
OG0006117	Shad_tr6914_c0_g5_i1.p1	Acte_DN28324_c0_g1_i1.p1
OG0006118	Shad_tr347_c0_g1_i8.p1	Acte_DN501_c0_g1_i1.p1
OG0006119	Shad_tr10951_c1_g1_i14.p1	Acte_DN5092_c0_g5_i2.p1
OG0006120	Shad_tr70579_c0_g1_i1.p1	Acte_DN1350_c2_g1_i1.p1
OG0006121	Shad_tr3416_c1_g1_i8.p1	Acte_DN5279_c0_g3_i2.p1
OG0006122	Shad_tr52310_c0_g1_i3.p1	Acte_DN23022_c0_g1_i1.p1
OG0006123	Shad_tr8446_c0_g1_i3.p1	Acte_DN823_c2_g1_i1.p1
OG0006124	Shad_tr2132_c1_g1_i6.p1	Acte_DN12947_c0_g1_i1.p1
OG0006125	Shad_tr17157_c0_g1_i1.p1	Acte_DN8211_c0_g1_i1.p1
OG0006126	Shad_tr10047_c0_g1_i3.p1	Acte_DN5401_c0_g1_i1.p1
OG0006127	Shad_tr7112_c0_g4_i2.p1	Acte_DN2081_c0_g1_i1.p1
OG0006128	Shad_tr39609_c0_g1_i3.p1	Acte_DN1308_c0_g4_i1.p1
OG0006129	Shad_tr9483_c0_g1_i1.p1	Acte_DN4848_c0_g1_i1.p1
OG0006130	Shad_tr4018_c0_g1_i12.p1	Acte_DN2275_c4_g1_i2.p1
OG0006131	Shad_tr34097_c0_g1_i1.p1	Acte_DN13552_c0_g1_i2.p1
OG0006132	Shad_tr24880_c0_g1_i1.p1	Acte_DN9133_c0_g1_i1.p1
OG0006133	Shad_tr21174_c0_g1_i4.p2	Acte_DN21023_c0_g2_i1.p1
OG0006134	Shad_tr198_c0_g1_i1.p1	Acte_DN65_c0_g1_i3.p1
OG0006135	Shad_tr12649_c0_g2_i1.p1	Acte_DN3220_c1_g1_i1.p1
OG0006136	Shad_tr86263_c0_g1_i1.p1, Shad_tr7031_c0_g1_i2.p1	Acte_DN920_c0_g1_i3.p1
OG0006137	Shad_tr1184_c0_g2_i1.p1	Acte_DN38966_c0_g1_i1.p1
OG0006138	Shad_tr34113_c2_g1_i1.p1	Acte_DN1030_c1_g2_i1.p1
OG0006139	Shad_tr2335_c6_g1_i5.p1	Acte_DN1878_c1_g1_i4.p1
OG0006140	Shad_tr1244_c0_g1_i14.p1	Acte_DN350_c1_g2_i4.p1
OG0006141	Shad_tr29721_c0_g1_i5.p1	Acte_DN1265_c0_g1_i1.p1
OG0006143	Shad_tr50910_c0_g1_i1.p1	Acte_DN6578_c0_g1_i3.p1
