Orthogroup	Stichodactyla_haddoni_longest_pep	Heteractis_crispa_longest_pep
OG0003908	Shad_tr47925_c0_g1_i1.p1	Hcri_tr60040_c0_g1_i1.p1
OG0003908	Shad_tr30352_c1_g1_i1.p1	Hcri_tr50461_c0_g1_i1.p1
OG0003909	Shad_tr12776_c3_g1_i1.p1	Hcri_tr56146_c0_g1_i2.p1
OG0003909	Shad_tr13348_c0_g2_i1.p1	Hcri_tr55278_c0_g1_i1.p1
OG0003910	Shad_tr35493_c0_g1_i1.p1	Hcri_tr55024_c0_g1_i1.p1
OG0003911	Shad_tr12751_c0_g1_i7.p1	Hcri_tr54993_c0_g1_i1.p1
OG0003913	Shad_tr34045_c0_g1_i1.p1, Shad_tr11007_c0_g2_i2.p1	Hcri_tr8178_c1_g1_i1.p1
OG0003914	Shad_tr6937_c8_g1_i1.p1	Hcri_tr2396_c0_g1_i1.p1
OG0003915	Shad_tr4949_c1_g1_i2.p1	Hcri_tr9802_c0_g1_i2.p1
OG0003916	Shad_tr19081_c0_g1_i7.p1	Hcri_tr37101_c0_g1_i4.p1
OG0003918	Shad_tr11363_c1_g1_i1.p1	Hcri_tr75159_c0_g1_i1.p1
OG0003919	Shad_tr37033_c1_g1_i2.p1	Hcri_tr29345_c0_g1_i14.p1
OG0003920	Shad_tr74598_c0_g1_i1.p1	Hcri_tr956_c0_g1_i2.p1
OG0003921	Shad_tr8616_c0_g1_i2.p1	Hcri_tr4742_c1_g1_i4.p1
OG0003922	Shad_tr6594_c2_g1_i2.p1	Hcri_tr539_c0_g1_i1.p1
OG0003923	Shad_tr757_c0_g2_i2.p1, Shad_tr757_c0_g1_i1.p1	Hcri_tr3248_c0_g1_i1.p1
OG0003924	Shad_tr57704_c0_g1_i1.p2	Hcri_tr82818_c0_g1_i1.p1
OG0003925	Shad_tr5767_c0_g1_i11.p1	Hcri_tr40127_c0_g2_i1.p1
OG0003926	Shad_tr1338_c4_g1_i7.p1, Shad_tr6902_c0_g1_i1.p2	Hcri_tr1644_c1_g1_i1.p1
OG0003927	Shad_tr13489_c0_g1_i1.p1	Hcri_tr8207_c0_g1_i1.p1, Hcri_tr87373_c0_g1_i1.p1
OG0003928	Shad_tr12827_c0_g1_i2.p1	Hcri_tr10125_c0_g1_i3.p1
OG0003929	Shad_tr28675_c0_g1_i5.p1	Hcri_tr13965_c0_g1_i1.p1
OG0003930	Shad_tr9567_c0_g1_i1.p1	Hcri_tr5118_c0_g1_i2.p1
OG0003931	Shad_tr3652_c0_g1_i1.p1	Hcri_tr11583_c0_g1_i3.p1
OG0003932	Shad_tr102967_c0_g1_i1.p1	Hcri_tr15555_c0_g2_i2.p1
OG0003932	Shad_tr89370_c0_g1_i1.p1	Hcri_tr683_c0_g1_i1.p1, Hcri_tr683_c2_g1_i1.p1
OG0003933	Shad_tr5080_c0_g1_i2.p1	Hcri_tr846_c2_g2_i2.p1
OG0003934	Shad_tr18508_c0_g1_i3.p1	Hcri_tr44233_c0_g1_i2.p1
OG0003935	Shad_tr3184_c0_g2_i4.p1	Hcri_tr8116_c1_g1_i7.p1
OG0003936	Shad_tr83184_c0_g1_i1.p1	Hcri_tr12914_c0_g1_i1.p2, Hcri_tr75655_c0_g1_i1.p1
OG0003937	Shad_tr77983_c0_g1_i1.p1	Hcri_tr85798_c0_g1_i1.p1
OG0003937	Shad_tr3824_c2_g1_i1.p1	Hcri_tr1265_c0_g1_i1.p1
OG0003938	Shad_tr89871_c0_g1_i1.p1	Hcri_tr82387_c0_g1_i1.p1
OG0003938	Shad_tr42157_c0_g1_i1.p1	Hcri_tr55724_c0_g1_i1.p1
OG0003940	Shad_tr17848_c0_g1_i1.p1	Hcri_tr34756_c0_g2_i1.p1
OG0003941	Shad_tr109352_c0_g1_i1.p1	Hcri_tr70662_c0_g1_i1.p1
OG0003941	Shad_tr35350_c0_g5_i1.p1	Hcri_tr56945_c0_g1_i1.p1
OG0003943	Shad_tr62420_c1_g1_i1.p1	Hcri_tr375_c0_g3_i1.p1
OG0003944	Shad_tr4981_c0_g1_i4.p1	Hcri_tr21547_c0_g2_i1.p1, Hcri_tr30801_c2_g1_i1.p1
OG0003945	Shad_tr1184_c21_g1_i1.p1	Hcri_tr233_c6_g1_i2.p1
OG0003946	Shad_tr8512_c0_g2_i1.p1	Hcri_tr16737_c1_g1_i2.p1, Hcri_tr16737_c0_g1_i1.p1
OG0003947	Shad_tr6706_c0_g1_i2.p1	Hcri_tr631_c0_g1_i1.p1
OG0003949	Shad_tr41715_c0_g3_i3.p1	Hcri_tr2138_c0_g1_i1.p1
OG0003950	Shad_tr914_c0_g1_i11.p1	Hcri_tr1677_c0_g1_i3.p1
OG0003951	Shad_tr1821_c0_g2_i1.p1	Hcri_tr8126_c6_g1_i2.p1
OG0003952	Shad_tr2391_c6_g1_i1.p1	Hcri_tr20188_c0_g1_i2.p1
OG0003955	Shad_tr32621_c0_g1_i1.p1	Hcri_tr23008_c0_g1_i2.p1
OG0003956	Shad_tr19_c0_g1_i1.p1	Hcri_tr45579_c0_g1_i1.p1
OG0003957	Shad_tr28530_c0_g1_i1.p1	Hcri_tr37426_c0_g1_i1.p1
OG0003958	Shad_tr3782_c0_g1_i1.p1	Hcri_tr215_c0_g1_i1.p1
OG0003959	Shad_tr2953_c2_g5_i2.p1	Hcri_tr4788_c0_g1_i3.p1
OG0003963	Shad_tr80508_c0_g1_i1.p1	Hcri_tr95408_c0_g1_i1.p1
OG0003964	Shad_tr87851_c0_g1_i1.p1	Hcri_tr1895_c0_g1_i1.p1
OG0003970	Shad_tr6686_c0_g1_i1.p1	Hcri_tr9433_c0_g2_i4.p1
OG0003971	Shad_tr24227_c0_g1_i6.p1	Hcri_tr16128_c1_g1_i1.p1
OG0003972	Shad_tr27236_c0_g1_i1.p1	Hcri_tr36377_c0_g1_i1.p1
OG0003973	Shad_tr2419_c1_g2_i1.p1, Shad_tr2419_c1_g1_i3.p1	Hcri_tr2046_c0_g1_i1.p1
OG0003974	Shad_tr3979_c1_g1_i1.p1	Hcri_tr20730_c0_g1_i1.p1
OG0003975	Shad_tr12621_c0_g1_i1.p1	Hcri_tr43197_c0_g1_i1.p1
OG0003976	Shad_tr12339_c1_g1_i4.p1	Hcri_tr31174_c0_g1_i1.p1
OG0003977	Shad_tr1003_c0_g2_i1.p1, Shad_tr1003_c0_g1_i3.p1	Hcri_tr566_c1_g1_i2.p1
OG0003978	Shad_tr18695_c0_g1_i1.p1	Hcri_tr35381_c0_g2_i1.p1, Hcri_tr81765_c0_g1_i1.p1
OG0003979	Shad_tr3433_c0_g1_i5.p1	Hcri_tr2177_c2_g1_i1.p1
OG0003980	Shad_tr6456_c2_g1_i9.p1	Hcri_tr5351_c6_g1_i4.p1
OG0003982	Shad_tr94093_c0_g1_i1.p1	Hcri_tr701_c0_g1_i4.p1
OG0003983	Shad_tr87484_c0_g1_i1.p1	Hcri_tr11152_c1_g1_i2.p1
OG0003984	Shad_tr28660_c0_g1_i3.p1	Hcri_tr9965_c1_g1_i1.p1
OG0003985	Shad_tr27469_c0_g2_i1.p1	Hcri_tr10192_c0_g1_i1.p1
OG0003986	Shad_tr1098_c9_g1_i1.p1	Hcri_tr7276_c2_g1_i1.p1
OG0003992	Shad_tr41484_c0_g1_i1.p1	Hcri_tr74174_c0_g1_i1.p1
OG0003993	Shad_tr28692_c0_g1_i11.p1	Hcri_tr18385_c0_g1_i2.p1
OG0003993	Shad_tr78166_c0_g1_i1.p1, Shad_tr42526_c1_g1_i1.p1	Hcri_tr61935_c0_g1_i1.p1
OG0003996	Shad_tr30273_c0_g1_i1.p1	Hcri_tr44178_c0_g1_i2.p1
OG0003997	Shad_tr114719_c0_g1_i1.p1	Hcri_tr1846_c0_g1_i27.p1, Hcri_tr75831_c0_g1_i1.p1
OG0003998	Shad_tr10171_c0_g1_i4.p1	Hcri_tr78298_c0_g1_i1.p1
OG0003999	Shad_tr57368_c0_g1_i1.p1	Hcri_tr79529_c0_g1_i1.p1
OG0004000	Shad_tr19505_c0_g2_i6.p1, Shad_tr76703_c0_g1_i1.p1	Hcri_tr38087_c0_g1_i1.p1
OG0004001	Shad_tr48645_c0_g1_i2.p1	Hcri_tr64362_c0_g1_i1.p1
OG0004001	Shad_tr48766_c0_g1_i1.p1	Hcri_tr22766_c0_g1_i1.p1, Hcri_tr30379_c0_g2_i2.p1
OG0004002	Shad_tr66593_c0_g1_i1.p1	Hcri_tr88002_c0_g1_i1.p1, Hcri_tr13662_c0_g1_i2.p1, Hcri_tr13662_c0_g2_i1.p1
OG0004002	Shad_tr15015_c0_g1_i1.p1	Hcri_tr3493_c0_g1_i11.p1, Hcri_tr9782_c0_g3_i1.p1
OG0004003	Shad_tr39588_c0_g1_i4.p1	Hcri_tr9767_c1_g1_i1.p1
OG0004005	Shad_tr769_c1_g1_i2.p2	Hcri_tr12190_c0_g1_i10.p1, Hcri_tr45535_c0_g1_i1.p1, Hcri_tr70119_c0_g1_i1.p1
OG0004006	Shad_tr72214_c0_g1_i1.p1	Hcri_tr33834_c0_g1_i2.p1, Hcri_tr75086_c0_g1_i1.p1, Hcri_tr72672_c0_g1_i1.p1, Hcri_tr21335_c0_g1_i1.p1, Hcri_tr71580_c0_g1_i2.p1
OG0004008	Shad_tr28936_c1_g2_i1.p1	Hcri_tr9277_c0_g1_i22.p1, Hcri_tr29476_c0_g1_i1.p1
OG0004008	Shad_tr110237_c0_g1_i1.p1, Shad_tr28936_c1_g1_i1.p1	Hcri_tr30726_c0_g1_i1.p1
OG0004010	Shad_tr721_c0_g2_i1.p1	Hcri_tr1268_c0_g1_i8.p1
OG0004011	Shad_tr7499_c0_g1_i1.p1	Hcri_tr667_c0_g3_i1.p1, Hcri_tr9536_c0_g1_i6.p1, Hcri_tr9536_c0_g3_i1.p1
OG0004012	Shad_tr2125_c0_g1_i1.p1	Hcri_tr3354_c0_g1_i1.p1
OG0004013	Shad_tr8843_c0_g1_i8.p1	Hcri_tr33632_c0_g2_i1.p1
OG0004014	Shad_tr3530_c0_g1_i5.p1	Hcri_tr3258_c0_g1_i4.p1
OG0004015	Shad_tr15701_c0_g2_i1.p1	Hcri_tr14662_c1_g1_i1.p1
OG0004015	Shad_tr15701_c0_g1_i1.p1	Hcri_tr14662_c0_g1_i2.p1
OG0004016	Shad_tr2108_c0_g1_i4.p1	Hcri_tr640_c0_g1_i2.p1
OG0004017	Shad_tr2254_c0_g1_i10.p1	Hcri_tr33598_c0_g1_i13.p1
OG0004018	Shad_tr2445_c0_g1_i2.p1	Hcri_tr40436_c0_g1_i1.p1, Hcri_tr10654_c0_g2_i1.p1, Hcri_tr23322_c1_g1_i1.p1, Hcri_tr935_c0_g1_i7.p1, Hcri_tr90375_c0_g1_i1.p1, Hcri_tr90141_c0_g1_i1.p1, Hcri_tr85972_c0_g1_i1.p1
OG0004019	Shad_tr11303_c0_g1_i13.p1	Hcri_tr3921_c0_g1_i3.p1
OG0004020	Shad_tr341_c4_g1_i11.p1	Hcri_tr8606_c0_g1_i1.p1
OG0004021	Shad_tr26487_c0_g1_i3.p1	Hcri_tr10684_c0_g1_i2.p1
OG0004022	Shad_tr4862_c0_g1_i2.p1	Hcri_tr24049_c0_g2_i1.p1
OG0004023	Shad_tr45901_c1_g1_i4.p1	Hcri_tr4514_c0_g1_i5.p1
OG0004024	Shad_tr8526_c0_g1_i2.p1	Hcri_tr19560_c0_g1_i2.p1
OG0004024	Shad_tr4067_c1_g2_i1.p1	Hcri_tr2518_c0_g1_i15.p1
OG0004025	Shad_tr7029_c2_g1_i2.p1	Hcri_tr38711_c0_g2_i11.p1
OG0004026	Shad_tr29576_c0_g1_i1.p1	Hcri_tr3849_c0_g1_i4.p1
OG0004027	Shad_tr32520_c0_g2_i4.p1	Hcri_tr6841_c0_g1_i2.p1
OG0004028	Shad_tr7597_c0_g1_i3.p1	Hcri_tr5398_c0_g1_i4.p1
OG0004029	Shad_tr35991_c0_g1_i11.p1	Hcri_tr23019_c2_g1_i1.p1
OG0004030	Shad_tr5078_c0_g1_i4.p1	Hcri_tr3206_c0_g1_i3.p1
OG0004031	Shad_tr21653_c0_g1_i2.p1	Hcri_tr18357_c0_g1_i4.p1
OG0004032	Shad_tr5419_c1_g1_i2.p1	Hcri_tr1305_c0_g1_i5.p1
OG0004034	Shad_tr2902_c0_g1_i3.p1	Hcri_tr12711_c1_g1_i1.p1
OG0004035	Shad_tr8218_c2_g2_i4.p1	Hcri_tr1258_c1_g1_i18.p1
OG0004036	Shad_tr19891_c0_g1_i6.p1	Hcri_tr25804_c0_g1_i3.p1
OG0004037	Shad_tr1338_c2_g2_i3.p1	Hcri_tr13355_c0_g1_i3.p1
OG0004038	Shad_tr6594_c1_g2_i1.p1	Hcri_tr312_c17_g1_i1.p1
OG0004039	Shad_tr58606_c0_g1_i1.p1, Shad_tr2331_c4_g1_i6.p1	Hcri_tr17065_c1_g1_i6.p1
OG0004040	Shad_tr1809_c0_g3_i3.p1	Hcri_tr2513_c1_g1_i1.p1
OG0004041	Shad_tr2923_c1_g1_i2.p1	Hcri_tr22363_c0_g1_i8.p1
OG0004042	Shad_tr7191_c0_g1_i1.p1	Hcri_tr17259_c0_g1_i4.p1
OG0004043	Shad_tr27507_c0_g2_i4.p1	Hcri_tr13608_c0_g1_i2.p1
OG0004044	Shad_tr13176_c0_g2_i3.p1	Hcri_tr39976_c0_g1_i1.p1
OG0004045	Shad_tr13967_c0_g1_i4.p1	Hcri_tr28057_c0_g1_i2.p1
OG0004046	Shad_tr12923_c0_g1_i4.p1	Hcri_tr1575_c0_g1_i3.p1
OG0004047	Shad_tr32234_c0_g1_i14.p1	Hcri_tr11489_c0_g1_i7.p1
OG0004048	Shad_tr6407_c1_g1_i2.p1	Hcri_tr13149_c0_g1_i1.p1
OG0004049	Shad_tr78660_c0_g1_i1.p1	Hcri_tr44837_c0_g2_i1.p1
OG0004049	Shad_tr48190_c0_g1_i1.p1	Hcri_tr44837_c0_g1_i2.p1
OG0004050	Shad_tr3796_c0_g1_i5.p1	Hcri_tr8924_c0_g1_i1.p1
OG0004051	Shad_tr2763_c0_g1_i4.p1	Hcri_tr1466_c0_g1_i4.p1
OG0004053	Shad_tr1308_c0_g1_i2.p1	Hcri_tr3031_c0_g1_i1.p1
OG0004054	Shad_tr6406_c0_g1_i6.p1	Hcri_tr5205_c0_g1_i6.p1
OG0004055	Shad_tr2150_c0_g1_i2.p1	Hcri_tr791_c0_g1_i30.p1
OG0004056	Shad_tr15552_c0_g1_i8.p1	Hcri_tr17716_c0_g1_i1.p1
OG0004057	Shad_tr112_c14_g1_i6.p1	Hcri_tr12303_c0_g1_i3.p1
OG0004058	Shad_tr41371_c0_g3_i1.p1	Hcri_tr25961_c0_g2_i1.p1, Hcri_tr59930_c0_g1_i1.p1
OG0004058	Shad_tr41371_c0_g2_i1.p1	Hcri_tr25961_c0_g1_i3.p1
OG0004059	Shad_tr6944_c0_g2_i7.p1	Hcri_tr66924_c0_g1_i1.p1, Hcri_tr12108_c0_g1_i5.p1
OG0004060	Shad_tr25356_c0_g1_i5.p1	Hcri_tr3446_c2_g2_i1.p1
OG0004061	Shad_tr15586_c0_g1_i1.p1	Hcri_tr483_c0_g1_i3.p1
OG0004062	Shad_tr12726_c0_g1_i17.p1	Hcri_tr2461_c1_g1_i1.p1
OG0004063	Shad_tr479_c2_g1_i1.p1	Hcri_tr1409_c0_g2_i1.p1
OG0004064	Shad_tr171_c2_g1_i9.p1	Hcri_tr6222_c0_g1_i1.p1
OG0004065	Shad_tr8297_c3_g1_i1.p1	Hcri_tr49332_c0_g1_i1.p1, Hcri_tr27317_c0_g2_i5.p1
OG0004066	Shad_tr6027_c0_g2_i1.p1, Shad_tr36234_c0_g1_i1.p1	Hcri_tr12857_c0_g1_i2.p1
OG0004067	Shad_tr3013_c1_g2_i12.p1	Hcri_tr1968_c1_g2_i2.p1
OG0004068	Shad_tr4874_c0_g1_i12.p1	Hcri_tr6158_c0_g1_i11.p1
OG0004069	Shad_tr12701_c0_g1_i1.p1	Hcri_tr5464_c1_g1_i4.p1
OG0004070	Shad_tr4404_c1_g2_i1.p1	Hcri_tr35140_c0_g1_i1.p1
OG0004071	Shad_tr16456_c0_g1_i10.p1	Hcri_tr31668_c0_g1_i1.p1
OG0004072	Shad_tr38850_c0_g1_i4.p1	Hcri_tr10559_c0_g2_i5.p1
OG0004073	Shad_tr2458_c4_g1_i3.p1	Hcri_tr6055_c0_g1_i5.p1
OG0004074	Shad_tr45911_c0_g1_i2.p1	Hcri_tr31716_c0_g1_i1.p1
OG0004075	Shad_tr1750_c0_g1_i12.p1	Hcri_tr26478_c1_g1_i8.p1
OG0004076	Shad_tr24543_c0_g1_i6.p1	Hcri_tr35374_c1_g1_i1.p1
OG0004077	Shad_tr4860_c0_g1_i6.p1	Hcri_tr14162_c0_g3_i7.p1
OG0004078	Shad_tr96340_c0_g1_i1.p1	Hcri_tr61025_c0_g1_i1.p1
OG0004079	Shad_tr4763_c0_g1_i1.p1	Hcri_tr5786_c0_g1_i4.p1
OG0004080	Shad_tr21403_c0_g1_i2.p1	Hcri_tr22897_c0_g1_i2.p1
OG0004081	Shad_tr12630_c2_g1_i1.p1	Hcri_tr22501_c0_g1_i5.p1
OG0004082	Shad_tr8550_c0_g2_i2.p1	Hcri_tr1061_c0_g1_i3.p1
OG0004083	Shad_tr51525_c0_g1_i1.p1	Hcri_tr7473_c0_g1_i8.p1
OG0004084	Shad_tr10182_c0_g1_i9.p1	Hcri_tr7706_c0_g1_i15.p1
OG0004085	Shad_tr2521_c0_g1_i4.p1	Hcri_tr9607_c0_g1_i2.p1
OG0004086	Shad_tr3854_c0_g1_i7.p1	Hcri_tr257_c0_g1_i11.p1
OG0004087	Shad_tr1494_c2_g1_i7.p1	Hcri_tr5421_c0_g1_i5.p1
OG0004088	Shad_tr4501_c2_g1_i1.p1	Hcri_tr5702_c0_g1_i1.p1
OG0004089	Shad_tr27296_c0_g1_i22.p1	Hcri_tr26066_c0_g1_i5.p1
OG0004090	Shad_tr1809_c1_g1_i15.p1	Hcri_tr11277_c1_g3_i2.p1
OG0004091	Shad_tr910_c12_g1_i1.p1	Hcri_tr8121_c0_g1_i2.p1
OG0004093	Shad_tr6939_c0_g1_i2.p1	Hcri_tr3989_c0_g1_i15.p1
OG0004094	Shad_tr27646_c1_g1_i10.p1	Hcri_tr10170_c0_g1_i15.p1
OG0004095	Shad_tr17491_c0_g1_i1.p1	Hcri_tr23617_c0_g1_i2.p1
OG0004096	Shad_tr7709_c0_g1_i2.p1	Hcri_tr6215_c0_g1_i1.p1
OG0004097	Shad_tr2575_c0_g1_i1.p1	Hcri_tr15496_c0_g1_i5.p1
OG0004098	Shad_tr24984_c1_g1_i10.p2	Hcri_tr62811_c0_g1_i1.p1
OG0004098	Shad_tr12704_c1_g1_i4.p1	Hcri_tr19164_c1_g2_i1.p1
OG0004099	Shad_tr28531_c0_g2_i1.p1	Hcri_tr29245_c0_g1_i2.p1
OG0004100	Shad_tr8651_c0_g1_i4.p1	Hcri_tr12981_c0_g1_i3.p1
OG0004101	Shad_tr6524_c3_g1_i1.p1	Hcri_tr38091_c0_g1_i2.p1
OG0004102	Shad_tr19613_c0_g1_i4.p1	Hcri_tr3940_c0_g1_i2.p1
OG0004103	Shad_tr39527_c0_g3_i2.p1	Hcri_tr19611_c0_g1_i6.p1
OG0004104	Shad_tr982_c2_g1_i2.p1	Hcri_tr6296_c1_g1_i1.p1
OG0004105	Shad_tr589_c0_g1_i11.p1	Hcri_tr4351_c0_g1_i4.p1
OG0004106	Shad_tr5090_c0_g1_i2.p1	Hcri_tr14152_c1_g1_i2.p1
OG0004107	Shad_tr30566_c2_g1_i1.p1	Hcri_tr30376_c0_g2_i1.p1
OG0004108	Shad_tr11679_c0_g1_i2.p1	Hcri_tr24463_c1_g1_i24.p1
OG0004109	Shad_tr5516_c0_g1_i13.p1	Hcri_tr17517_c0_g1_i4.p1
OG0004110	Shad_tr29482_c0_g1_i3.p1	Hcri_tr21005_c0_g1_i1.p1
OG0004111	Shad_tr482_c5_g2_i1.p1	Hcri_tr27030_c1_g1_i6.p1
OG0004112	Shad_tr33424_c1_g1_i5.p1	Hcri_tr30960_c0_g1_i2.p1
OG0004113	Shad_tr4106_c1_g1_i4.p1	Hcri_tr840_c0_g2_i3.p1
OG0004114	Shad_tr986_c2_g1_i1.p1	Hcri_tr3887_c0_g2_i1.p1
OG0004115	Shad_tr6547_c0_g1_i4.p1	Hcri_tr2482_c1_g1_i1.p1
OG0004116	Shad_tr12362_c0_g1_i2.p1	Hcri_tr6876_c0_g2_i1.p1
OG0004117	Shad_tr14886_c0_g1_i11.p1	Hcri_tr3941_c0_g2_i1.p1
OG0004118	Shad_tr12378_c0_g1_i1.p1	Hcri_tr16530_c0_g1_i2.p1
OG0004120	Shad_tr106618_c0_g1_i1.p1, Shad_tr9417_c0_g4_i1.p1	Hcri_tr23987_c0_g1_i3.p1
OG0004121	Shad_tr7533_c0_g1_i6.p1	Hcri_tr14259_c0_g1_i1.p1
OG0004122	Shad_tr2965_c0_g3_i1.p1	Hcri_tr466_c0_g1_i4.p1
OG0004123	Shad_tr4827_c3_g1_i2.p1	Hcri_tr9108_c0_g1_i1.p1
OG0004125	Shad_tr7661_c0_g1_i1.p1	Hcri_tr12115_c0_g4_i1.p1
OG0004126	Shad_tr7269_c0_g1_i3.p1	Hcri_tr36238_c0_g1_i1.p1
OG0004128	Shad_tr2668_c0_g2_i8.p1	Hcri_tr21646_c0_g2_i6.p1
OG0004129	Shad_tr1733_c0_g2_i5.p1	Hcri_tr8878_c0_g1_i3.p1
OG0004130	Shad_tr16219_c0_g1_i2.p1	Hcri_tr8215_c0_g1_i10.p1
OG0004131	Shad_tr15278_c0_g1_i1.p1	Hcri_tr710_c0_g2_i1.p1
OG0004132	Shad_tr26094_c0_g1_i5.p1	Hcri_tr2621_c0_g1_i2.p1
OG0004133	Shad_tr13475_c0_g1_i1.p1	Hcri_tr2223_c0_g1_i1.p1
OG0004134	Shad_tr18633_c2_g1_i1.p1	Hcri_tr25752_c0_g2_i1.p1
OG0004135	Shad_tr2101_c1_g1_i6.p1	Hcri_tr4883_c1_g1_i7.p1
OG0004136	Shad_tr19418_c0_g1_i3.p1	Hcri_tr11648_c0_g2_i4.p1
OG0004137	Shad_tr2617_c0_g1_i32.p1	Hcri_tr7640_c0_g1_i3.p1
OG0004138	Shad_tr2589_c0_g1_i2.p1	Hcri_tr8267_c0_g1_i1.p1
OG0004139	Shad_tr95406_c0_g1_i1.p1	Hcri_tr12707_c0_g1_i1.p1
OG0004140	Shad_tr21733_c0_g1_i4.p1	Hcri_tr17676_c0_g1_i7.p1
OG0004141	Shad_tr6213_c0_g1_i53.p1	Hcri_tr9992_c0_g1_i25.p1
OG0004143	Shad_tr43444_c0_g1_i1.p1	Hcri_tr21511_c1_g1_i1.p1
OG0004144	Shad_tr10021_c1_g1_i5.p1	Hcri_tr13714_c0_g1_i5.p1
OG0004145	Shad_tr18033_c0_g1_i1.p1	Hcri_tr2471_c0_g1_i1.p1
OG0004146	Shad_tr723_c0_g1_i6.p1	Hcri_tr14445_c0_g1_i3.p1
OG0004147	Shad_tr6872_c4_g1_i3.p1	Hcri_tr24744_c1_g1_i3.p1
OG0004148	Shad_tr36658_c1_g1_i9.p1	Hcri_tr9769_c0_g1_i2.p1
OG0004149	Shad_tr8066_c0_g1_i2.p1	Hcri_tr9063_c0_g1_i3.p1
OG0004149	Shad_tr9451_c2_g1_i2.p1, Shad_tr9451_c2_g3_i1.p1	Hcri_tr9063_c0_g2_i1.p1
OG0004150	Shad_tr25450_c0_g1_i2.p1	Hcri_tr72229_c0_g1_i1.p1
OG0004151	Shad_tr17995_c0_g1_i50.p1	Hcri_tr22443_c0_g1_i2.p1
OG0004152	Shad_tr646_c0_g1_i3.p1	Hcri_tr1220_c0_g1_i2.p1
OG0004153	Shad_tr47930_c0_g1_i1.p1, Shad_tr8436_c0_g1_i4.p1	Hcri_tr18210_c2_g1_i1.p1
OG0004154	Shad_tr2101_c0_g2_i3.p1	Hcri_tr6406_c0_g1_i7.p1
OG0004155	Shad_tr2265_c0_g1_i4.p1	Hcri_tr30018_c0_g1_i3.p1
OG0004156	Shad_tr2614_c1_g2_i3.p1	Hcri_tr7177_c1_g3_i2.p1
OG0004157	Shad_tr7306_c0_g1_i4.p1	Hcri_tr3546_c0_g1_i1.p1
OG0004159	Shad_tr2930_c0_g1_i9.p1	Hcri_tr5087_c1_g2_i4.p1
OG0004160	Shad_tr28596_c0_g1_i2.p1	Hcri_tr23778_c0_g1_i3.p1
OG0004161	Shad_tr6562_c0_g1_i2.p1	Hcri_tr53171_c0_g1_i1.p1
OG0004162	Shad_tr14238_c0_g1_i3.p1	Hcri_tr40884_c0_g1_i1.p1
OG0004163	Shad_tr2455_c2_g1_i4.p1	Hcri_tr7923_c0_g1_i2.p1, Hcri_tr956_c2_g1_i2.p1
OG0004164	Shad_tr19913_c0_g1_i3.p1	Hcri_tr5287_c2_g1_i4.p1
OG0004165	Shad_tr6875_c0_g1_i11.p1	Hcri_tr38022_c0_g2_i1.p1
OG0004166	Shad_tr3672_c0_g3_i2.p1	Hcri_tr479_c0_g1_i5.p1
OG0004167	Shad_tr3260_c1_g2_i1.p1	Hcri_tr11934_c0_g2_i8.p1
OG0004168	Shad_tr1_c4_g2_i3.p1	Hcri_tr13204_c0_g1_i3.p1
OG0004169	Shad_tr16004_c0_g1_i9.p1	Hcri_tr40456_c0_g1_i3.p1
OG0004170	Shad_tr18713_c0_g1_i1.p1	Hcri_tr11210_c0_g1_i4.p1
OG0004172	Shad_tr6262_c0_g1_i6.p1	Hcri_tr16286_c0_g1_i1.p1
OG0004174	Shad_tr1727_c0_g1_i2.p1	Hcri_tr47878_c0_g1_i1.p1
OG0004175	Shad_tr5207_c0_g3_i1.p1	Hcri_tr12637_c0_g1_i4.p1
OG0004176	Shad_tr4179_c2_g1_i2.p1	Hcri_tr30376_c0_g1_i2.p1
OG0004177	Shad_tr37188_c0_g2_i2.p1	Hcri_tr33063_c0_g1_i1.p1
OG0004178	Shad_tr3122_c0_g1_i10.p1	Hcri_tr6135_c0_g1_i10.p1
OG0004179	Shad_tr22654_c0_g1_i9.p1	Hcri_tr6150_c1_g1_i3.p1
OG0004180	Shad_tr1575_c0_g1_i4.p1	Hcri_tr25780_c0_g2_i4.p1
OG0004181	Shad_tr1223_c0_g1_i1.p1	Hcri_tr3466_c0_g1_i1.p1
OG0004182	Shad_tr4680_c1_g3_i1.p1	Hcri_tr8794_c0_g1_i1.p1
OG0004183	Shad_tr2210_c0_g1_i14.p1	Hcri_tr5065_c0_g1_i2.p1
OG0004185	Shad_tr11991_c0_g1_i14.p1	Hcri_tr32729_c0_g2_i3.p1
OG0004186	Shad_tr20680_c0_g2_i4.p1	Hcri_tr88126_c0_g1_i1.p1, Hcri_tr38152_c0_g1_i1.p1
OG0004187	Shad_tr12680_c0_g1_i3.p1	Hcri_tr17775_c0_g1_i1.p1
OG0004188	Shad_tr1260_c2_g2_i2.p1	Hcri_tr15684_c1_g1_i1.p1
OG0004189	Shad_tr5477_c0_g1_i5.p1	Hcri_tr897_c0_g1_i5.p1
OG0004190	Shad_tr5253_c0_g1_i5.p1	Hcri_tr5592_c0_g1_i3.p1
OG0004191	Shad_tr4680_c1_g2_i1.p1	Hcri_tr19783_c0_g1_i10.p1
OG0004192	Shad_tr7371_c1_g1_i4.p1	Hcri_tr5587_c0_g2_i12.p1
OG0004193	Shad_tr55268_c1_g1_i3.p1	Hcri_tr16811_c0_g1_i1.p1
OG0004194	Shad_tr17284_c1_g1_i4.p1	Hcri_tr29764_c0_g1_i5.p1
