Orthogroup	Stichodactyla_haddoni_longest_pep	Nemopilema_nomurai_longest_pep
OG0004253	Shad_tr19401_c0_g2_i4.p1	Neno_DN8988_c0_g1_i2.p1
OG0004254	Shad_tr4492_c1_g1_i1.p1	Neno_DN3400_c0_g1_i1.p1
OG0004255	Shad_tr12214_c1_g2_i1.p1, Shad_tr12214_c1_g1_i1.p1	Neno_DN20883_c0_g1_i1.p1
OG0004256	Shad_tr3399_c3_g1_i1.p1	Neno_DN3152_c0_g1_i2.p1
OG0004257	Shad_tr48629_c0_g1_i7.p1	Neno_DN3846_c0_g1_i2.p1
OG0004258	Shad_tr16895_c0_g1_i6.p1	Neno_DN5283_c0_g1_i14.p1
OG0004259	Shad_tr11540_c0_g1_i6.p1	Neno_DN3041_c0_g1_i1.p1
OG0004261	Shad_tr24035_c0_g1_i2.p1, Shad_tr9330_c1_g1_i1.p1	Neno_DN9087_c0_g2_i3.p1
OG0004262	Shad_tr5024_c0_g1_i1.p2	Neno_DN2744_c0_g1_i1.p1
OG0004263	Shad_tr836_c0_g1_i1.p1, Shad_tr105285_c0_g1_i1.p1	Neno_DN1327_c0_g1_i2.p1
OG0004264	Shad_tr5990_c0_g1_i7.p1	Neno_DN1379_c0_g1_i3.p1
OG0004266	Shad_tr38895_c0_g1_i2.p1	Neno_DN3438_c0_g1_i3.p1
OG0004267	Shad_tr17860_c0_g1_i2.p1	Neno_DN8810_c0_g2_i1.p1
OG0004268	Shad_tr31472_c2_g2_i1.p1	Neno_DN8065_c0_g1_i1.p1
OG0004270	Shad_tr2403_c3_g1_i8.p1	Neno_DN8587_c0_g1_i2.p1
OG0004271	Shad_tr7881_c0_g1_i1.p1	Neno_DN5672_c0_g1_i3.p1
OG0004272	Shad_tr26409_c1_g1_i2.p1	Neno_DN1483_c0_g1_i1.p1
OG0004273	Shad_tr21437_c1_g1_i1.p1, Shad_tr21437_c1_g2_i1.p1	Neno_DN9577_c0_g1_i1.p1
OG0004274	Shad_tr8208_c0_g4_i1.p1	Neno_DN12331_c0_g2_i1.p1
OG0004275	Shad_tr2531_c0_g1_i10.p1	Neno_DN5892_c0_g1_i6.p1
OG0004277	Shad_tr5413_c0_g1_i85.p1	Neno_DN1860_c0_g1_i3.p1
OG0004278	Shad_tr2916_c5_g1_i6.p1, Shad_tr9632_c0_g4_i1.p1	Neno_DN642_c0_g1_i2.p1
OG0004279	Shad_tr19341_c0_g1_i4.p1	Neno_DN7799_c0_g1_i3.p1
OG0004280	Shad_tr1265_c1_g2_i1.p1	Neno_DN3131_c0_g1_i1.p1
OG0004281	Shad_tr20986_c1_g2_i2.p1	Neno_DN2559_c0_g1_i1.p1
OG0004282	Shad_tr910_c2_g1_i2.p1	Neno_DN1957_c0_g1_i1.p1
OG0004284	Shad_tr3984_c0_g4_i1.p1	Neno_DN13731_c0_g1_i4.p1, Neno_DN13731_c0_g2_i1.p1
OG0004285	Shad_tr6912_c0_g1_i4.p1, Shad_tr20478_c0_g3_i2.p1	Neno_DN2084_c0_g1_i6.p1
OG0004286	Shad_tr39881_c0_g1_i1.p1	Neno_DN7682_c0_g1_i1.p1
OG0004287	Shad_tr2953_c1_g1_i5.p1	Neno_DN3269_c0_g1_i1.p1
OG0004288	Shad_tr30621_c0_g1_i3.p1	Neno_DN7087_c0_g1_i6.p1
OG0004289	Shad_tr11076_c1_g1_i5.p1	Neno_DN4357_c0_g1_i7.p1
OG0004291	Shad_tr1593_c4_g1_i3.p1, Shad_tr3939_c1_g1_i7.p1	Neno_DN10571_c0_g1_i2.p1
OG0004293	Shad_tr65310_c0_g1_i1.p1	Neno_DN5046_c0_g1_i1.p1
OG0004294	Shad_tr20271_c3_g1_i1.p1	Neno_DN5187_c0_g1_i1.p1
OG0004295	Shad_tr19666_c1_g1_i1.p1	Neno_DN1053_c0_g1_i5.p1
OG0004296	Shad_tr1940_c5_g1_i2.p1	Neno_DN4262_c0_g1_i1.p1
OG0004297	Shad_tr13312_c1_g1_i1.p1	Neno_DN948_c0_g1_i2.p1
OG0004298	Shad_tr17871_c0_g3_i1.p1	Neno_DN6161_c0_g1_i1.p1
OG0004299	Shad_tr14266_c0_g1_i9.p1	Neno_DN3794_c0_g1_i1.p1
OG0004300	Shad_tr27527_c0_g2_i5.p1	Neno_DN11138_c0_g1_i6.p1
OG0004301	Shad_tr4692_c5_g1_i1.p1	Neno_DN8534_c0_g1_i1.p1
OG0004302	Shad_tr7332_c1_g1_i1.p1, Shad_tr113579_c0_g1_i1.p1	Neno_DN3759_c0_g1_i2.p1
OG0004303	Shad_tr22151_c0_g1_i1.p1	Neno_DN22221_c0_g1_i4.p1
OG0004304	Shad_tr15562_c2_g1_i11.p1	Neno_DN9790_c0_g1_i2.p1
OG0004306	Shad_tr86402_c0_g1_i1.p1, Shad_tr42012_c0_g4_i1.p1, Shad_tr42012_c0_g5_i1.p1	Neno_DN15390_c0_g1_i1.p1
OG0004308	Shad_tr2935_c0_g1_i12.p1	Neno_DN2080_c0_g1_i2.p1
OG0004309	Shad_tr61213_c0_g1_i1.p1	Neno_DN15734_c0_g1_i1.p1
OG0004311	Shad_tr44960_c0_g1_i3.p1	Neno_DN4758_c0_g1_i1.p1
OG0004312	Shad_tr41988_c0_g1_i1.p1	Neno_DN3402_c0_g1_i1.p1
OG0004313	Shad_tr34982_c0_g1_i6.p1	Neno_DN8939_c0_g1_i4.p1
OG0004315	Shad_tr7253_c0_g1_i3.p1	Neno_DN14216_c0_g1_i3.p1
OG0004316	Shad_tr4530_c0_g1_i1.p1	Neno_DN2616_c0_g1_i1.p1
OG0004317	Shad_tr11911_c0_g1_i3.p1	Neno_DN3905_c0_g1_i2.p1
OG0004318	Shad_tr5753_c0_g2_i1.p1	Neno_DN4465_c1_g1_i1.p1
OG0004319	Shad_tr7388_c1_g1_i3.p1	Neno_DN1458_c0_g1_i1.p1
OG0004320	Shad_tr312_c0_g1_i10.p1	Neno_DN256_c0_g1_i7.p1
OG0004322	Shad_tr12036_c2_g1_i1.p1	Neno_DN5164_c0_g1_i1.p1
OG0004330	Shad_tr18107_c0_g1_i4.p1	Neno_DN195_c0_g1_i3.p1
OG0004331	Shad_tr36813_c0_g3_i1.p1	Neno_DN5717_c0_g1_i2.p1
OG0004332	Shad_tr11274_c0_g1_i11.p1	Neno_DN1252_c0_g1_i2.p1
OG0004334	Shad_tr24496_c0_g1_i1.p1	Neno_DN23709_c0_g1_i1.p1
OG0004335	Shad_tr14737_c0_g1_i2.p1, Shad_tr1236_c17_g1_i2.p1	Neno_DN5391_c0_g1_i1.p1
OG0004336	Shad_tr108367_c0_g1_i1.p1, Shad_tr658_c0_g1_i1.p1	Neno_DN2894_c0_g1_i1.p1
OG0004337	Shad_tr2415_c1_g1_i1.p1, Shad_tr22070_c0_g1_i3.p1	Neno_DN8179_c0_g1_i1.p1
OG0004339	Shad_tr8244_c2_g1_i2.p1	Neno_DN7879_c0_g1_i1.p1
OG0004340	Shad_tr8189_c0_g1_i1.p1, Shad_tr8250_c0_g2_i2.p1	Neno_DN14460_c0_g1_i2.p1
OG0004341	Shad_tr18513_c0_g1_i5.p1, Shad_tr35338_c0_g1_i1.p1	Neno_DN6871_c0_g1_i2.p1
OG0004342	Shad_tr10742_c0_g1_i4.p1	Neno_DN1266_c0_g1_i3.p1
OG0004343	Shad_tr13848_c0_g1_i1.p1	Neno_DN6085_c0_g1_i2.p1
OG0004344	Shad_tr3479_c0_g1_i26.p1	Neno_DN9377_c0_g1_i1.p1
OG0004345	Shad_tr8371_c1_g1_i4.p1	Neno_DN12028_c0_g1_i5.p1, Neno_DN10652_c0_g1_i1.p1
OG0004346	Shad_tr17442_c0_g1_i1.p1	Neno_DN6401_c0_g1_i5.p1
OG0004347	Shad_tr23397_c0_g1_i1.p1	Neno_DN12350_c0_g1_i1.p1
OG0004348	Shad_tr2128_c0_g2_i2.p1	Neno_DN5925_c0_g1_i3.p1
OG0004349	Shad_tr27082_c0_g1_i1.p1	Neno_DN400_c0_g1_i1.p1
OG0004350	Shad_tr4928_c1_g3_i2.p1	Neno_DN9333_c0_g1_i1.p1
OG0004351	Shad_tr14578_c0_g1_i6.p1	Neno_DN2016_c0_g1_i1.p1
OG0004352	Shad_tr18168_c0_g1_i1.p1	Neno_DN15542_c0_g1_i1.p1
OG0004353	Shad_tr2254_c1_g1_i10.p1	Neno_DN2401_c0_g2_i1.p1
OG0004354	Shad_tr30594_c1_g1_i1.p1	Neno_DN1999_c0_g2_i2.p1
OG0004356	Shad_tr32605_c0_g1_i4.p1	Neno_DN3232_c0_g1_i1.p1
OG0004357	Shad_tr11012_c0_g1_i1.p1	Neno_DN6188_c0_g1_i1.p1
OG0004358	Shad_tr1724_c0_g1_i2.p1	Neno_DN71_c0_g1_i4.p1
OG0004359	Shad_tr17852_c0_g2_i11.p1	Neno_DN8463_c0_g1_i2.p1
OG0004360	Shad_tr36269_c1_g1_i2.p1	Neno_DN8730_c0_g2_i3.p1
OG0004361	Shad_tr18884_c0_g1_i1.p1	Neno_DN9241_c0_g1_i1.p1, Neno_DN6529_c0_g1_i3.p1
OG0004362	Shad_tr47807_c0_g1_i1.p1	Neno_DN3543_c0_g1_i2.p1
OG0004363	Shad_tr35595_c0_g1_i3.p1	Neno_DN4517_c0_g1_i1.p1
OG0004364	Shad_tr33452_c0_g1_i2.p1	Neno_DN6388_c0_g1_i1.p1
OG0004365	Shad_tr3280_c1_g2_i3.p1	Neno_DN6031_c0_g1_i1.p1
OG0004368	Shad_tr44833_c0_g1_i1.p1, Shad_tr65800_c0_g1_i1.p1	Neno_DN12349_c0_g1_i1.p1
OG0004372	Shad_tr24022_c0_g1_i10.p1	Neno_DN1525_c0_g1_i1.p1
OG0004373	Shad_tr24207_c3_g1_i2.p1	Neno_DN1457_c0_g1_i3.p1
OG0004375	Shad_tr40480_c0_g1_i1.p1, Shad_tr427_c8_g1_i2.p1	Neno_DN13582_c0_g1_i3.p1
OG0004376	Shad_tr25867_c0_g1_i4.p1	Neno_DN14960_c0_g1_i1.p1
OG0004377	Shad_tr8332_c0_g1_i1.p1	Neno_DN10993_c0_g1_i2.p1
OG0004378	Shad_tr30400_c0_g1_i1.p1	Neno_DN7756_c0_g1_i1.p1
OG0004380	Shad_tr19377_c2_g1_i2.p1	Neno_DN8657_c0_g1_i5.p1
OG0004381	Shad_tr12613_c0_g2_i6.p1	Neno_DN9328_c0_g1_i1.p1
OG0004383	Shad_tr15148_c0_g1_i2.p1	Neno_DN8676_c0_g1_i1.p1
OG0004384	Shad_tr21494_c1_g1_i5.p1	Neno_DN18866_c0_g1_i1.p1
OG0004385	Shad_tr14898_c0_g1_i14.p1	Neno_DN12550_c0_g1_i1.p1
OG0004386	Shad_tr20291_c0_g1_i1.p1	Neno_DN7839_c0_g1_i1.p1
OG0004387	Shad_tr64680_c0_g1_i1.p1	Neno_DN2255_c0_g1_i1.p1
OG0004388	Shad_tr1551_c1_g2_i2.p1, Shad_tr12298_c1_g1_i1.p1	Neno_DN4449_c0_g2_i3.p1
OG0004389	Shad_tr11779_c1_g1_i2.p1, Shad_tr30840_c0_g1_i1.p1	Neno_DN3871_c0_g1_i2.p1
OG0004390	Shad_tr27_c6_g1_i2.p1	Neno_DN5697_c0_g2_i1.p1
OG0004391	Shad_tr5985_c0_g2_i2.p1	Neno_DN20135_c0_g1_i1.p1
OG0004394	Shad_tr34056_c0_g1_i3.p1	Neno_DN13191_c0_g1_i2.p1, Neno_DN7145_c0_g1_i2.p1
OG0004397	Shad_tr1055_c0_g1_i3.p1	Neno_DN125_c0_g1_i2.p1
OG0004398	Shad_tr13188_c0_g1_i1.p1	Neno_DN8963_c0_g1_i1.p1
OG0004399	Shad_tr12247_c0_g2_i5.p1	Neno_DN2839_c0_g1_i9.p1
OG0004400	Shad_tr2867_c0_g2_i1.p1, Shad_tr2049_c2_g1_i2.p1	Neno_DN3949_c0_g1_i1.p1
OG0004401	Shad_tr109006_c0_g1_i1.p1, Shad_tr16049_c0_g1_i1.p1	Neno_DN4243_c0_g1_i1.p1
OG0004402	Shad_tr20555_c0_g1_i3.p1	Neno_DN4919_c0_g1_i2.p1
OG0004403	Shad_tr23036_c1_g2_i1.p1	Neno_DN11779_c0_g1_i5.p1
OG0004404	Shad_tr1498_c1_g1_i1.p1	Neno_DN5923_c0_g1_i1.p1
OG0004405	Shad_tr14582_c0_g1_i12.p1	Neno_DN5615_c0_g1_i1.p1
OG0004406	Shad_tr9060_c0_g2_i1.p1	Neno_DN1919_c0_g1_i1.p1
OG0004407	Shad_tr1098_c1_g2_i3.p1	Neno_DN3971_c0_g1_i1.p1
OG0004409	Shad_tr1427_c17_g1_i1.p1, Shad_tr19404_c0_g1_i2.p1	Neno_DN2394_c0_g1_i2.p1
OG0004410	Shad_tr591_c6_g1_i2.p1	Neno_DN7845_c0_g1_i1.p1
OG0004411	Shad_tr14922_c0_g1_i4.p1	Neno_DN23016_c0_g1_i4.p1
OG0004412	Shad_tr12407_c0_g2_i1.p1	Neno_DN3547_c0_g2_i1.p1
OG0004413	Shad_tr16667_c1_g1_i1.p1, Shad_tr16667_c1_g2_i3.p1	Neno_DN20132_c0_g1_i9.p1
OG0004415	Shad_tr5187_c0_g1_i3.p1	Neno_DN4389_c0_g1_i1.p1
OG0004416	Shad_tr35945_c0_g1_i1.p1	Neno_DN7914_c0_g1_i1.p1
OG0004417	Shad_tr9307_c2_g1_i2.p1	Neno_DN4491_c0_g1_i1.p1
OG0004418	Shad_tr5784_c0_g2_i1.p1, Shad_tr84132_c0_g1_i1.p1	Neno_DN9553_c0_g1_i5.p1
OG0004420	Shad_tr15757_c0_g1_i10.p1	Neno_DN11666_c0_g1_i1.p1
OG0004421	Shad_tr648_c1_g1_i1.p1	Neno_DN562_c0_g1_i4.p1
OG0004422	Shad_tr16422_c1_g1_i1.p1	Neno_DN9749_c0_g1_i2.p1
OG0004423	Shad_tr7751_c0_g4_i1.p1	Neno_DN13314_c0_g1_i7.p1
OG0004426	Shad_tr6851_c0_g2_i1.p1	Neno_DN17565_c0_g1_i1.p1
OG0004427	Shad_tr36714_c0_g1_i1.p1	Neno_DN3235_c0_g1_i2.p1
OG0004428	Shad_tr8802_c0_g1_i7.p1	Neno_DN12561_c0_g2_i1.p1
OG0004431	Shad_tr7059_c0_g2_i1.p1	Neno_DN7847_c0_g1_i5.p1
OG0004432	Shad_tr7899_c0_g1_i1.p1	Neno_DN5170_c0_g1_i4.p1
OG0004433	Shad_tr24591_c0_g1_i1.p1	Neno_DN4883_c0_g1_i1.p1
OG0004434	Shad_tr16192_c1_g1_i2.p1	Neno_DN5468_c0_g1_i1.p1
OG0004435	Shad_tr971_c13_g1_i1.p1, Shad_tr8_c1_g2_i3.p1	Neno_DN13120_c0_g1_i1.p1
OG0004436	Shad_tr8766_c6_g1_i1.p1	Neno_DN8549_c0_g1_i2.p1, Neno_DN16013_c0_g1_i4.p1
OG0004437	Shad_tr3145_c0_g1_i1.p1	Neno_DN4528_c0_g1_i1.p1
OG0004438	Shad_tr12854_c0_g1_i3.p1	Neno_DN488_c0_g1_i1.p1
OG0004439	Shad_tr40845_c0_g1_i1.p1	Neno_DN3478_c0_g1_i4.p1
OG0004440	Shad_tr2774_c4_g1_i1.p1	Neno_DN3777_c0_g1_i1.p1
OG0004441	Shad_tr5855_c0_g1_i1.p1	Neno_DN3247_c0_g1_i1.p1
OG0004442	Shad_tr7225_c0_g1_i4.p1, Shad_tr7225_c1_g1_i1.p1	Neno_DN2108_c0_g1_i1.p1
OG0004443	Shad_tr2484_c0_g1_i1.p1	Neno_DN1325_c0_g2_i2.p1
OG0004445	Shad_tr45224_c0_g1_i7.p1	Neno_DN2151_c0_g1_i2.p1
OG0004446	Shad_tr19091_c0_g2_i1.p1	Neno_DN5727_c0_g1_i3.p1
OG0004447	Shad_tr2603_c0_g1_i7.p1	Neno_DN10619_c0_g3_i1.p1
OG0004448	Shad_tr108944_c0_g1_i1.p1, Shad_tr20345_c3_g1_i1.p1, Shad_tr1015_c1_g1_i2.p1	Neno_DN2211_c0_g1_i1.p1
OG0004450	Shad_tr48662_c0_g1_i2.p1	Neno_DN5184_c0_g1_i1.p1
OG0004451	Shad_tr36649_c0_g1_i19.p1	Neno_DN724_c0_g1_i1.p1
OG0004452	Shad_tr32295_c0_g1_i8.p1	Neno_DN7503_c0_g1_i11.p1
OG0004453	Shad_tr20624_c0_g1_i2.p1	Neno_DN12770_c0_g1_i1.p1
OG0004454	Shad_tr10350_c0_g1_i5.p1	Neno_DN8647_c0_g2_i1.p1
OG0004455	Shad_tr8384_c0_g1_i2.p1	Neno_DN7054_c0_g1_i1.p1
OG0004457	Shad_tr21767_c0_g1_i1.p1, Shad_tr2092_c0_g3_i1.p1, Shad_tr24289_c0_g2_i1.p1	Neno_DN1504_c0_g2_i3.p1, Neno_DN1504_c0_g3_i1.p1
OG0004458	Shad_tr6752_c0_g1_i6.p1	Neno_DN1218_c0_g1_i1.p1
OG0004460	Shad_tr13507_c3_g1_i5.p1, Shad_tr13252_c0_g4_i4.p1	Neno_DN4089_c0_g1_i2.p1
OG0004461	Shad_tr19025_c0_g2_i3.p1	Neno_DN2893_c0_g1_i1.p1
OG0004462	Shad_tr1677_c0_g1_i11.p1	Neno_DN2701_c0_g1_i1.p1, Neno_DN3688_c0_g1_i3.p1
OG0004463	Shad_tr12493_c2_g1_i31.p1	Neno_DN2351_c0_g1_i2.p1
OG0004464	Shad_tr10233_c2_g1_i2.p1	Neno_DN7607_c0_g2_i1.p1
OG0004465	Shad_tr35612_c0_g3_i1.p1	Neno_DN6695_c0_g1_i1.p1
OG0004468	Shad_tr28690_c1_g1_i1.p1	Neno_DN5497_c0_g1_i1.p1
OG0004471	Shad_tr17508_c0_g1_i17.p1	Neno_DN677_c0_g1_i2.p1
OG0004473	Shad_tr8363_c0_g1_i7.p1	Neno_DN2507_c0_g1_i3.p1
OG0004474	Shad_tr38706_c0_g1_i8.p1	Neno_DN19240_c0_g1_i1.p1
OG0004475	Shad_tr2516_c0_g1_i1.p1	Neno_DN7434_c0_g1_i1.p1
OG0004476	Shad_tr7849_c0_g1_i6.p1	Neno_DN14394_c0_g1_i1.p1
OG0004477	Shad_tr7645_c2_g1_i1.p1	Neno_DN8442_c0_g1_i2.p1
OG0004478	Shad_tr16855_c1_g1_i1.p1	Neno_DN12597_c0_g1_i1.p1
OG0004479	Shad_tr7729_c0_g2_i6.p1	Neno_DN18240_c0_g1_i2.p1
OG0004480	Shad_tr7926_c0_g1_i19.p1	Neno_DN11483_c0_g1_i1.p1
OG0004481	Shad_tr20561_c0_g1_i1.p1	Neno_DN2443_c0_g1_i6.p1
OG0004482	Shad_tr42926_c0_g1_i4.p1	Neno_DN2207_c0_g1_i2.p1
OG0004483	Shad_tr2299_c0_g1_i3.p1	Neno_DN22627_c0_g1_i3.p1
OG0004484	Shad_tr23496_c1_g1_i1.p1, Shad_tr2255_c10_g1_i1.p1	Neno_DN3931_c0_g1_i1.p1
OG0004485	Shad_tr3571_c7_g1_i1.p1	Neno_DN17389_c0_g1_i1.p1
OG0004486	Shad_tr73180_c0_g1_i1.p1	Neno_DN1394_c0_g1_i4.p1
OG0004487	Shad_tr5022_c0_g1_i22.p1	Neno_DN2698_c0_g1_i1.p1
OG0004489	Shad_tr39564_c1_g1_i2.p1, Shad_tr1720_c0_g1_i24.p1	Neno_DN13551_c0_g1_i2.p1
OG0004490	Shad_tr310_c0_g1_i1.p1	Neno_DN9072_c0_g1_i1.p1
OG0004491	Shad_tr637_c0_g1_i16.p1	Neno_DN3142_c0_g1_i1.p1
OG0004494	Shad_tr29066_c0_g1_i2.p1	Neno_DN14989_c0_g1_i1.p1
OG0004497	Shad_tr7387_c0_g1_i21.p1	Neno_DN1794_c1_g1_i1.p1
OG0004499	Shad_tr29432_c0_g1_i15.p1	Neno_DN4350_c0_g1_i1.p1
OG0004500	Shad_tr16672_c0_g3_i2.p1	Neno_DN5201_c0_g1_i2.p1
OG0004502	Shad_tr7806_c0_g1_i1.p1	Neno_DN5400_c0_g1_i1.p1
OG0004503	Shad_tr4816_c0_g1_i3.p1, Shad_tr18067_c2_g2_i1.p1, Shad_tr101178_c0_g1_i1.p1	Neno_DN7262_c0_g1_i3.p1
OG0004504	Shad_tr4742_c0_g4_i1.p1	Neno_DN2766_c0_g1_i3.p1
OG0004505	Shad_tr18549_c4_g2_i1.p1	Neno_DN4106_c0_g1_i1.p1
OG0004506	Shad_tr63466_c0_g1_i1.p1, Shad_tr80793_c0_g1_i1.p1	Neno_DN10989_c0_g1_i1.p1
OG0004507	Shad_tr46938_c0_g2_i2.p1	Neno_DN3430_c0_g1_i1.p1, Neno_DN7627_c0_g1_i1.p1
OG0004508	Shad_tr15880_c1_g1_i3.p1	Neno_DN21741_c0_g1_i1.p1
OG0004511	Shad_tr2782_c0_g2_i3.p1	Neno_DN3237_c0_g1_i1.p1
OG0004512	Shad_tr87430_c0_g1_i1.p1	Neno_DN3277_c0_g1_i1.p1
OG0004514	Shad_tr14226_c2_g1_i4.p1	Neno_DN1153_c0_g1_i2.p1, Neno_DN22926_c0_g1_i1.p1
OG0004515	Shad_tr139_c0_g1_i1.p1	Neno_DN4490_c0_g1_i1.p1
OG0004516	Shad_tr2199_c3_g1_i3.p1	Neno_DN1427_c0_g1_i2.p1, Neno_DN2751_c0_g1_i2.p1
OG0004518	Shad_tr24547_c2_g1_i1.p1	Neno_DN2508_c0_g1_i1.p1
OG0004519	Shad_tr5358_c0_g1_i1.p1	Neno_DN12569_c0_g1_i4.p1
OG0004520	Shad_tr4400_c1_g1_i1.p1	Neno_DN5301_c0_g1_i1.p1
OG0004522	Shad_tr21160_c0_g3_i1.p1	Neno_DN3779_c0_g1_i2.p1
OG0004523	Shad_tr2042_c4_g1_i3.p1	Neno_DN19204_c1_g3_i1.p1
OG0004525	Shad_tr5385_c1_g1_i13.p1	Neno_DN6952_c0_g1_i1.p1
OG0004528	Shad_tr2838_c0_g1_i7.p1	Neno_DN4940_c0_g1_i2.p1
OG0004530	Shad_tr8430_c1_g1_i2.p1	Neno_DN1107_c0_g1_i1.p1
OG0004531	Shad_tr414_c0_g1_i1.p1	Neno_DN3655_c0_g1_i2.p1
OG0004532	Shad_tr6577_c0_g2_i4.p1	Neno_DN9308_c0_g1_i2.p1
OG0004533	Shad_tr15879_c0_g2_i2.p1	Neno_DN10725_c0_g1_i1.p1
OG0004534	Shad_tr1767_c1_g1_i7.p1	Neno_DN87_c0_g1_i2.p1
OG0004535	Shad_tr32656_c0_g1_i2.p1	Neno_DN2384_c0_g1_i1.p1
OG0004536	Shad_tr4612_c1_g2_i1.p1	Neno_DN4226_c0_g2_i1.p1
OG0004537	Shad_tr745_c6_g1_i1.p1	Neno_DN816_c0_g1_i6.p1
OG0004540	Shad_tr10513_c0_g1_i1.p1	Neno_DN2193_c0_g1_i1.p1
OG0004542	Shad_tr32311_c2_g2_i3.p1	Neno_DN447_c0_g1_i1.p1
OG0004543	Shad_tr6645_c0_g1_i4.p1	Neno_DN12672_c0_g1_i3.p1
OG0004546	Shad_tr11241_c0_g1_i1.p1	Neno_DN8870_c0_g1_i1.p1
OG0004547	Shad_tr10417_c0_g1_i1.p1	Neno_DN6581_c0_g2_i1.p1, Neno_DN22961_c0_g2_i1.p1, Neno_DN10738_c0_g1_i1.p1
OG0004548	Shad_tr12041_c0_g1_i1.p1	Neno_DN1760_c0_g1_i1.p1
OG0004549	Shad_tr1090_c0_g2_i1.p1	Neno_DN7440_c0_g1_i1.p2
OG0004550	Shad_tr33642_c0_g1_i1.p1	Neno_DN234_c0_g1_i1.p1
OG0004552	Shad_tr10466_c0_g1_i2.p1	Neno_DN7880_c0_g1_i1.p1
OG0004554	Shad_tr3203_c2_g1_i1.p1	Neno_DN6899_c0_g1_i1.p1
OG0004558	Shad_tr43720_c0_g1_i1.p1	Neno_DN4780_c0_g1_i2.p1
OG0004559	Shad_tr739_c0_g1_i1.p1	Neno_DN23574_c0_g1_i1.p1
OG0004560	Shad_tr38396_c0_g2_i1.p1	Neno_DN8977_c0_g1_i1.p1, Neno_DN5157_c0_g1_i1.p1
OG0004565	Shad_tr3371_c2_g1_i1.p1	Neno_DN5516_c0_g1_i1.p1
OG0004567	Shad_tr5712_c1_g1_i6.p1	Neno_DN231_c0_g1_i2.p1, Neno_DN19671_c0_g2_i1.p1
OG0004573	Shad_tr86938_c0_g1_i1.p1	Neno_DN18071_c0_g1_i1.p1
OG0004575	Shad_tr38038_c0_g1_i1.p1	Neno_DN5220_c0_g1_i3.p1
OG0004576	Shad_tr56117_c0_g1_i1.p1	Neno_DN13308_c0_g2_i2.p1
OG0004577	Shad_tr16725_c0_g2_i1.p1	Neno_DN23810_c0_g1_i1.p1
OG0004580	Shad_tr114612_c0_g1_i1.p1, Shad_tr3716_c0_g1_i1.p1	Neno_DN8957_c0_g2_i1.p1
OG0004585	Shad_tr30252_c0_g2_i8.p1	Neno_DN927_c0_g1_i5.p1
OG0004586	Shad_tr30244_c3_g1_i1.p1, Shad_tr3371_c0_g1_i1.p1	Neno_DN4855_c0_g1_i1.p1
OG0004588	Shad_tr8728_c1_g2_i2.p1	Neno_DN4149_c0_g1_i1.p2
OG0004591	Shad_tr28166_c0_g1_i4.p1	Neno_DN5630_c0_g1_i1.p1, Neno_DN4842_c0_g1_i19.p1, Neno_DN15648_c0_g1_i1.p1
OG0004594	Shad_tr24879_c0_g1_i6.p1	Neno_DN8800_c0_g1_i1.p1, Neno_DN1573_c0_g1_i5.p1
OG0004596	Shad_tr13411_c1_g1_i9.p1	Neno_DN5833_c0_g1_i1.p1, Neno_DN19466_c0_g1_i1.p1
OG0004597	Shad_tr8499_c0_g2_i1.p1	Neno_DN11502_c0_g1_i1.p1
OG0004600	Shad_tr6750_c0_g1_i1.p1	Neno_DN1700_c0_g1_i2.p1
OG0004601	Shad_tr18001_c0_g1_i1.p1	Neno_DN7326_c0_g1_i2.p1
OG0004603	Shad_tr25761_c1_g1_i3.p1, Shad_tr67959_c0_g1_i1.p1	Neno_DN2004_c0_g1_i1.p1
OG0004606	Shad_tr9919_c0_g1_i7.p1	Neno_DN3436_c0_g1_i4.p1
OG0004607	Shad_tr1207_c7_g1_i1.p1	Neno_DN2643_c0_g1_i1.p1
OG0004608	Shad_tr30965_c1_g2_i1.p1	Neno_DN10653_c0_g1_i1.p1
OG0004614	Shad_tr101977_c0_g1_i1.p1	Neno_DN2761_c0_g2_i4.p1
OG0004632	Shad_tr29489_c0_g1_i1.p1	Neno_DN10696_c0_g2_i2.p1
OG0004637	Shad_tr1006_c0_g1_i21.p1	Neno_DN936_c0_g1_i9.p1
OG0004639	Shad_tr2449_c0_g1_i3.p1	Neno_DN1796_c0_g1_i3.p1
OG0004640	Shad_tr4549_c0_g1_i16.p1	Neno_DN4972_c0_g1_i4.p1
OG0004642	Shad_tr3370_c0_g3_i1.p1	Neno_DN7118_c0_g1_i1.p1
OG0004643	Shad_tr12203_c0_g1_i2.p1	Neno_DN3619_c0_g1_i1.p1
OG0004644	Shad_tr9108_c0_g1_i3.p1	Neno_DN3587_c0_g1_i12.p1
OG0004645	Shad_tr4338_c0_g1_i2.p1	Neno_DN9595_c0_g1_i6.p1
OG0004646	Shad_tr2154_c1_g1_i11.p1	Neno_DN311_c0_g1_i9.p1
OG0004647	Shad_tr19678_c0_g1_i1.p1	Neno_DN4170_c0_g1_i1.p1
OG0004648	Shad_tr8376_c5_g1_i1.p1	Neno_DN5446_c0_g4_i1.p1
OG0004652	Shad_tr5096_c0_g1_i19.p1	Neno_DN6602_c0_g1_i6.p1
OG0004654	Shad_tr10483_c0_g2_i8.p1	Neno_DN6476_c0_g1_i2.p1
